model,seed,case_id,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP
resnet,17,band_15_40__n202__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n202__independent_rms__snr10.npz,85d537d0e4b12ad4f8468fb28208419658d3b8c403a0e676ea9b605e3ad72557,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,3c91fa933b851b401f3b68e749f6e9cdd3d1db070b71047a65efe30f718105d1,0.90622402549983,0.7903693998941113,0.6826328145378663,0.916488991154926,0.8141743027576932,0.7226277372262774,0.09623348712921143,0.10436328710243108,0.30566854887587286,0.8702114224433899,0.29762348675039635,0.952,0.04800599068403244,0.9140907266158169,0.8996718684558658,0.8113207547169812,0.890625,0.6302075899873419,0.5777777777777777,0.9320142059868087,0.8642265166021543,0.7857142857142857,0.8432790837854129,0.7749156275997977,0.7222222222222222,0.9511111111111111,0.7828253968253968,0.5161290322580645
resnet,29,band_15_40__n202__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_29/band_15_40__n202__independent_rms__snr10.npz,e0f078a9d615b58225bda421aa909ca27a1d3c025d9364107c82979bcec971f7,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,3c91fa933b851b401f3b68e749f6e9cdd3d1db070b71047a65efe30f718105d1,0.9210805705908056,0.8191356301438271,0.7144950324260668,0.9382111418378332,0.8425095529639417,0.7591240875912408,0.082492895424366,0.09240170223452154,0.272399866623328,0.8748607039451599,0.2966477692677563,0.952,0.04883338883519173,0.9108791649939783,0.8950570839248563,0.8703703703703703,0.8898809523809523,0.5911876504228811,0.5454545454545454,0.9639776763064434,0.917925747022114,0.7931034482758621,0.8595539481615432,0.7834521137937289,0.7428571428571429,0.981111111111111,0.9080555555555555,0.6206896551724138
resnet,43,band_15_40__n202__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_15_40__n202__independent_rms__snr10.npz,b110a32f9085b9d01552d101c25372922c6dd9943df929105ceba479061f26eb,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,3c91fa933b851b401f3b68e749f6e9cdd3d1db070b71047a65efe30f718105d1,0.91789804975662,0.8113781179940179,0.724465084666732,0.9304426758987567,0.8401708564783152,0.7619047619047619,0.09063617885112762,0.08787801302969456,0.2889724392009237,0.8645583391189575,0.29957824823829127,0.964,0.039449937641620636,0.9164993978321959,0.9103069753893521,0.8571428571428571,0.890625,0.6538573762838469,0.5581395348837209,0.9548452562151193,0.8903100356507954,0.8135593220338984,0.861965039180229,0.7623803603521888,0.631578947368421,0.9655555555555555,0.8400358422939068,0.7619047619047619
resnet,17,band_15_40__n303__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n303__electrode__snr10.npz,d8b98bccccffffa9188b0d08ec54ca6fd04021766d51c97b7dd462c79b402136,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,ab26a6ee7b2df871b78c7570f7a9097a09b8af9a69230ca0c50400f9f18c49c2,0.9089119956804701,0.8042416610688438,0.6873585803682891,0.9167423106964177,0.8137326379321504,0.725925925925926,0.09646767377853394,0.09913888116925952,0.3062149967347764,0.8663960099220276,0.3061046737881751,0.936,0.05423346161842346,0.9148936170212765,0.9061154603143659,0.8155339805825242,0.9092261904761905,0.6905647839430676,0.5454545454545454,0.9365804160324709,0.8716098863869033,0.7857142857142857,0.8294153104279686,0.7597168867405295,0.7567567567567568,0.9544444444444444,0.7932012879593524,0.5333333333333333
resnet,29,band_15_40__n303__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_29/band_15_40__n303__electrode__snr10.npz,c49d4cfac551d0872337e11dbaaff3a5346a6a1e26161b1b18d9efcb5e075e21,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,ab26a6ee7b2df871b78c7570f7a9097a09b8af9a69230ca0c50400f9f18c49c2,0.9149542665309365,0.8175690972840848,0.7257637220877934,0.9352135272635157,0.841101034520437,0.7619047619047619,0.08359202742576599,0.08926643285527826,0.27570429968024573,0.876788318157196,0.29340026423343796,0.95,0.04495967924594879,0.9060618225612204,0.8888358518778761,0.8518518518518519,0.9002976190476191,0.6365102799485791,0.5652173913043478,0.9599188229325215,0.900255501641287,0.8135593220338984,0.8318264014466545,0.7731036413124699,0.7058823529411765,0.9766666666666667,0.8891402116402115,0.6923076923076923
resnet,43,band_15_40__n303__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_15_40__n303__electrode__snr10.npz,9d9862f496cf12db9ebcabd0e6a460c0f4039857fd2e3b5debaee28368841233,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,ab26a6ee7b2df871b78c7570f7a9097a09b8af9a69230ca0c50400f9f18c49c2,0.9186332286893049,0.7963094794371465,0.7188916899732825,0.9361212556205273,0.8413957011998121,0.7553956834532374,0.08791916072368622,0.09033662311360237,0.2813924910662919,0.8662712574005127,0.30065848198422546,0.958,0.04123653098940849,0.9205138498594941,0.9095863086503,0.8620689655172413,0.8846726190476191,0.6008180790650165,0.5531914893617021,0.9548452562151192,0.8839491359571152,0.7857142857142857,0.8698010849909584,0.7651450442064065,0.631578947368421,0.9633333333333333,0.8220488293068938,0.7619047619047619
resnet,17,band_15_40__n303__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n303__independent_rms__snr10.npz,7f9a9a6e3f4d359cd68ec3c0d0a0f3f06f3ca8d60c4c2924544e747f99a8c614,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,85eb157645924b36366c889413b27bb9b7ba7873a3631f85489561cb769e6bca,0.9151871653045788,0.8116175840679238,0.6775122950654054,0.9235186084313187,0.8217202502456734,0.7211895910780669,0.0937274619936943,0.09750396397337317,0.2961431227117689,0.868905246257782,0.3000702198777906,0.95,0.04688813537359238,0.9164993978321959,0.9068415675395,0.8301886792452831,0.9129464285714286,0.7064112103174602,0.5652173913043478,0.9365804160324709,0.8579890201251872,0.7547169811320755,0.8499095840867993,0.7729586018320205,0.6857142857142857,0.96,0.8138875205254515,0.5517241379310345
resnet,29,band_15_40__n303__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_29/band_15_40__n303__independent_rms__snr10.npz,d8b9d04eb28dffd4d9a20245f4927bfd621a10d08960b733cb3c788e4698940a,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,85eb157645924b36366c889413b27bb9b7ba7873a3631f85489561cb769e6bca,0.9220791752429737,0.8289398390456085,0.7177915405261275,0.939118870194845,0.846358810572328,0.7653429602888087,0.08232209831476212,0.08020439171046018,0.27072954930409493,0.8758702874183655,0.29454669501797126,0.954,0.04536062479019165,0.9048574869530308,0.888877125890051,0.8648648648648649,0.9114583333333334,0.6488238562227533,0.6046511627906976,0.9619482496194826,0.9102332155230703,0.8135593220338984,0.8499095840867992,0.7762094420366126,0.7058823529411765,0.9822222222222222,0.9205555555555555,0.6
resnet,43,band_15_40__n303__independent_rms__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_43/band_15_40__n303__independent_rms__snr10.npz,971120a75723effe12d7a2b4656587a1b402372a6ff14b362e076b9097d83bcc,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,85eb157645924b36366c889413b27bb9b7ba7873a3631f85489561cb769e6bca,0.91988787433507,0.7978920597797831,0.7297297297297296,0.9318992632623335,0.8379593163067615,0.7619047619047619,0.08999190479516983,0.08959338019788267,0.2877544271328975,0.867573618888855,0.2990932907810319,0.952,0.04178853705525398,0.9173022882376555,0.9145171689511403,0.8596491228070176,0.8846726190476191,0.5920240120248078,0.5333333333333333,0.958396752917301,0.8944960556515191,0.8070175438596491,0.8746232670283303,0.7474636785179467,0.6486486486486487,0.9644444444444445,0.8409593837535013,0.8
resnet,17,band_15_40__n404__electrode__snr10,methodology_supplement/results/predictions/smoke/resnet/seed_17/band_15_40__n404__electrode__snr10.npz,b42aabeff0185157074a9fb33fd45585c9076cf54e4cd4f2fc5d354f652ba20b,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,51ece7d92598c4964a285649cf17fd3083f458239ba4ad07cd85de6e5be0e82d,0.9052730416113792,0.7995883829047368,0.6723898323898323,0.9156657026450783,0.8124180990989455,0.7116104868913857,0.09770254790782928,0.08963316240161655,0.3077383362272385,0.8664695620536804,0.30601235967491347,0.946,0.05314580351114273,0.909273384183059,0.9024743646302491,0.8076923076923077,0.8921130952380953,0.6867508247318066,0.5714285714285714,0.9294774226281075,0.8597335787605052,0.7272727272727273,0.8432790837854129,0.7737416005074031,0.7222222222222222,0.9522222222222222,0.7752415458937199,0.5333333333333333
