analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.07674686613050129,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,17,0.0007277570067320179,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.012023314939827778,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,43,0.00493761904506812,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,17,0.07720850278091772,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,29,0.08235171481628398,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,43,0.08758586324793093,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,17,0.004201945425234344,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,29,0.0012861187485492924,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,43,0.0026187662928617433,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.07669110244159431,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.08758220642661523,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.08896760144991761,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,17,0.00471934576455775,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.003944372861781932,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,43,0.001237028090875054,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,17,0.0005174003393234062,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,29,-0.005230491610331224,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,43,-0.0013817382019866893,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9358610027922243,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9443905879792979,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9304873015138958,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.0024243467461822488,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.004593321817581579,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.0008201062613344042,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.935750919207508,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9429910943468678,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.929654753483902,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.002534430330898655,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.005992815450011661,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.0016526542913280669,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,17,0.00011008358471640649,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,29,0.0013994936324300822,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,43,0.0008325480299936627,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.747330036089136,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.7756072635017772,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7365987003382609,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.011810314946210968,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.016638429247348024,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,43,-0.005156768388162018,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.7508279839125698,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.7630239274702154,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7353094495040634,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.008312367122777145,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.029221765278909833,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,-0.003867517553964639,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,-0.0034979478234338224,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,0.01258333603156181,6,1
matrix,phase1,tcn,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,0.001289250834197379,6,1
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,0.1313391482223912,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,0.24481027595908775,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,0.13116639214443665,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,-0.04992870001623912,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,-0.16117244239425443,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,-0.040961762603643974,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.13630969381641286,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.2454405674173885,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.11758284007507996,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.05489924561026079,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.1618027338525552,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.027378210534287305,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,-0.004970545594021672,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,-0.0006302914583007866,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,0.013583552069356672,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.90901009285596,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.9040592510303692,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.9121747754939448,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.029275256682446477,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.04492465876651027,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.019132632281285367,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.9104931431116577,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.906254510428819,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.9152496080891237,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.02779220642674875,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.04272939936806038,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.016057799686106395,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.0014830502556977265,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.002195259398449889,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.0030748325951789703,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.6368063011332388,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.4934949198418331,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.6026354602956793,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.12233404990210828,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.2987507729072922,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.12880647165441964,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.635999510873864,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.4988713158746072,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.6394813794013878,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.12314084016148297,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.2933743768745181,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.09196055254871101,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,17,0.0008067902593746901,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.005376396032774076,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.036845919105708634,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,17,0.07794898028825022,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,29,0.08769760241629361,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,43,0.08647178932246752,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,17,0.0034614679179018498,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,29,-0.004059768851460352,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,43,0.0037328402183251508,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.07569986954227399,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.08840233912825352,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.0862948993043101,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,17,0.005710578663878062,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.004764505563420246,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,0.003909730236482574,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,17,0.002249110745976212,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,29,-0.0007047367119598936,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,43,0.00017689001815742364,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9348902577379582,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9440107784504418,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9296069551704838,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.0033950918004482986,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.004973131346437676,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.0017004526047464201,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9360132275573633,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9436680960316491,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9296860359339766,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.0022721219810430218,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.005315813765230233,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.0016213718412535678,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,-0.0011229698194052766,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,0.00034268241879255773,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,-7.908076349285216e-05,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.7526915121890619,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.7620904867632722,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7379368429618908,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.006448838846285054,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.030155205985852935,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,43,-0.006494911011791856,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.7596436011462814,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.7612545111926737,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7416198155104962,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,-0.0005032501109344389,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.030991181556451548,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,-0.010177883560397227,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,17,-0.006952088957219493,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,29,0.0008359755705986127,6,5
matrix,phase1,tcn,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,43,-0.0036829725486053713,6,5
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,17,0.17555699305337233,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,29,0.3159284253220151,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,43,0.1815390635962443,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,17,-0.09414654484722025,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,29,-0.2322905917571819,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,43,-0.09133443405545162,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.1370029881546895,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.2451282276500715,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.11681476625055076,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.05559253994853741,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.16149039408523824,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.02661013670975808,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,17,0.03855400489868286,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,29,0.07080019767194366,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,43,0.06472429734569353,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.9014928341651217,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.8870880140001202,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.9062345800818039,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.03679251537328485,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.061895895796759214,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.025072827693426208,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.9104049837085096,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.9063495917285361,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.9152722281511352,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.02788036582989678,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.04263431806834317,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.01603517962409486,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.008912149543388074,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.01926157772841604,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.009037648069331347,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.5546138609692371,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.39057821622518696,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.4926678301069212,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.2045264900661097,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.40166747652393836,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.23877410184317768,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.6360860828318228,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.49875644011533476,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.6395246114909346,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.12305426820352415,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.29348925263379044,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.09191732045916412,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,17,-0.08147222186258558,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.10817822389014786,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.14685678138401356,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_absolute,17,0.07835091520369558,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_absolute,29,0.08967786226159659,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_absolute,43,0.08344103532809338,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_drop,17,0.0030595330024564917,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_drop,29,-0.00604002869676333,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_drop,43,0.006763594212699296,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.07491888720940915,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.08715781737520593,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.08588446826370394,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_drop,17,0.006491560996742918,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_drop,29,-0.0035199838103726505,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_drop,43,0.004320161277088727,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,structure_effect,17,0.003432027994286426,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,structure_effect,29,0.00252004488639068,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,ece,structure_effect,43,-0.0024434329356105683,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9340142891239603,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9428643157756365,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9295133414512565,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.0042710604144461555,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.0061195940212429205,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.0017940663239735717,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9359114967595289,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9436591878903332,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9296574835516479,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.0023738527788775645,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.005324721906546277,6,1
matrix,phase1,tcn,clean_only,standard,standard,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.0016499242235822147,6,1
