analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices,matrix_id,replicate
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,ece,structure_effect,43,0.004056995992454469,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.9083729220356896,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.9183229645073806,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9156114702461978,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.007828574300317267,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.007946262339204905,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.010832051165899784,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9062199886966665,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9167402675220194,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9184903231048921,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.009981507639340359,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.009528959324566155,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.007953198307205478,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,0.0021529333390230923,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,0.00158269698536125,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,-0.0028788528586943065,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.6856774924840306,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.7226957398744608,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7358183778621018,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.0494035205115802,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.030488021668433934,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,43,0.0012596399055712453,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.6790322701233878,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.7108365215271785,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7207838267123984,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.05604874287222309,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.04234724001571603,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,0.016294191055274593,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,structure_effect,17,0.006645222360642892,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,structure_effect,29,0.011859218347282097,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_00,randomized,legacy_0p5_40,10,macro_f1,structure_effect,43,0.015034551149703349,6,1,random_00,0
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,0.18616137790937015,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,0.18061891807095767,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,0.17011388088156257,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,electrode_drop,17,-0.09317399588758568,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,electrode_drop,29,-0.09689300320252565,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,electrode_drop,43,-0.09054321602223613,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.1882388536685127,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.17645271193142012,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.18151151878162966,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.09525147164672824,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.09272679706298807,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.10194085392230323,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,structure_effect,17,-0.002077475759142545,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,structure_effect,29,0.0041662061395375816,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,ece,structure_effect,43,-0.011397637900067106,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.8348015345317884,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.8606208262675475,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.856781757765846,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.08139996180421856,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.0656484005790381,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.06966176364625169,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.851860084445267,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.8718653624766394,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.8612337355520995,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.06434141189073996,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.0544038643699461,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.06520978585999825,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.017058549913478604,6,1,random_01,1
