analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,noise_seed,value,n_matrices
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,43,303,0.010906069148915898,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,43,404,0.002835203524858776,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,43,505,0.036825492515147884,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,43,8128,-0.0005295650190809686,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,101,0.677701625070046,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,202,0.6991856689969896,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,303,0.6897024531979845,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,404,0.7007927660101573,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,505,0.6747094150470516,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,8128,0.6976119151891196,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,101,0.717780518935403,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,202,0.7043899023931341,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,303,0.7228923355321145,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,404,0.7521906655161491,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,505,0.7252478563363057,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,8128,0.718036539731455,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,101,0.723442935795865,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,202,0.7393835308234589,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,303,0.7183157894736842,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,404,0.7278984766221169,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,505,0.7337702953034761,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,8128,0.7102457002457003,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,101,0.05737938792556485,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,202,0.035895343998621265,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,303,0.045378559797626394,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,404,0.03428824698545363,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,505,0.060371597948559286,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,8128,0.037469097806491325,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,101,0.035403242607491725,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,202,0.04879385914976053,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,303,0.030291426010780165,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,404,0.0009930960267455768,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,505,0.02793590520658895,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,8128,0.0351472218114397,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,101,0.01363508197180796,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,202,-0.002305513055785857,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,303,0.01876222829398877,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,404,0.00917954114555608,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,505,0.0033077224641968606,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,8128,0.02683231752197268,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,101,0.01310867574025476,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,202,-0.014933399527328861,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,303,0.02122949304607924,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,404,0.00540178018438886,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,505,0.010190857094599881,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,17,8128,-0.0166037443297552,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,101,0.026585898869049385,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,202,0.0010967894768776354,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,303,-0.0064032904516023725,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,404,-0.030895842888979952,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,505,0.004055599662065479,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,29,8128,0.01885136478435656,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,101,0.020571238435700412,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,202,-0.02135615279608094,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,303,0.007856159145072872,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,404,0.0063443376206973046,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,505,-0.03351777005095102,1
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,43,8128,0.02736188254105365,1
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,101,0.19016902023582954,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,202,0.1917036978116783,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,303,0.18672045107968152,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,404,0.1912571546724881,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,505,0.18986839037088213,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,8128,0.19310853798706085,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,101,0.18400017076159128,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,202,0.18243067818928976,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,303,0.1828674115306698,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,404,0.1838895799332298,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,505,0.186993810282927,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,8128,0.19017369957213523,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,101,0.17978375472556501,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,202,0.17675019164547115,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,303,0.17520522743737185,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,404,0.17713298296894744,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,505,0.18185546394412005,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,8128,0.17070738698404322,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,101,-0.09718163821404507,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,202,-0.09871631578989382,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,303,-0.09373306905789705,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,404,-0.09826977265070364,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,505,-0.09688100834909766,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,17,8128,-0.10012115596527638,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,101,-0.10027425589315925,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,202,-0.09870476332085773,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,303,-0.09914149666223776,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,404,-0.10016366506479776,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,505,-0.10326789541449496,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,29,8128,-0.1064477847037032,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,101,-0.10021308986623859,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,202,-0.09717952678614472,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,303,-0.09563456257804542,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,404,-0.09756231810962102,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,505,-0.10228479908479363,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,43,8128,-0.0911367221247168,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,101,0.18681131093793082,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,202,0.1931100961020449,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,303,0.1963757343710982,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,404,0.19167833846331345,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,505,0.1799069502964616,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,8128,0.1816431131745223,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,101,0.1866643906025449,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,202,0.16889996757227926,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,303,0.1683494440186303,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,404,0.1792030969017185,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,505,0.17479613994378598,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,8128,0.1781566631947411,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,101,0.1921796582038294,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,202,0.18054565461545247,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,303,0.18231806618548613,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,404,0.18120934012059506,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,505,0.17450607607280993,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,8128,0.1825454630192755,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,101,-0.09382392891614635,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,202,-0.10012271408026044,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,303,-0.10338835234931373,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,404,-0.09869095644152898,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,505,-0.08691956827467712,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,8128,-0.08865573115273784,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,101,-0.10293847573411286,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,202,-0.08517405270384723,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,303,-0.08462352915019827,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,404,-0.09547718203328648,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,505,-0.09107022507535395,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,8128,-0.09443074832630907,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,101,-0.11260899334450297,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,202,-0.10097498975612604,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,303,-0.1027474013261597,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,404,-0.10163867526126863,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,505,-0.0949354112134835,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,8128,-0.10297479815994906,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,101,0.00335770929789872,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,202,-0.0014063982903666228,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,303,-0.009655283291416683,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,404,-0.0004211837908253413,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,505,0.009961440074420541,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,17,8128,0.011465424812538538,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,101,-0.0026642198409536078,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,202,0.0135307106170105,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,303,0.014517967512039487,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,404,0.004686483031511285,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,505,0.012197670339141015,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,29,8128,0.012017036377394125,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,101,-0.012395903478264386,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,202,-0.003795462969981317,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,303,-0.007112838748114275,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,404,-0.004076357151647614,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,505,0.00734938787131012,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,43,8128,-0.011838076035232264,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,101,0.8496681559002408,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,202,0.8358636528354335,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,303,0.8433613191544985,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,404,0.8466759376969474,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,505,0.845323090175541,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,8128,0.8401749432397156,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,101,0.8596628710868078,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,202,0.8600157677576954,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,303,0.8537983917949393,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,404,0.8562736654216632,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,505,0.8623668968665852,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,8128,0.8700909644573201,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,101,0.8528864074983501,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,202,0.8518910381893594,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,303,0.8493953485013795,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,404,0.8684609705788638,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,505,0.861815658782018,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,8128,0.8575643670794293,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,101,0.0665333404357662,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,202,0.08033784350057349,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,303,0.07284017718150848,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,404,0.06952555863905963,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,505,0.07087840616046603,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,8128,0.07602655309629136,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,101,0.06660635575977769,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,202,0.06625345908889013,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,303,0.0724708350516462,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,404,0.06999556142492236,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,505,0.06390232998000034,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,8128,0.056178262389265377,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,101,0.07355711391374753,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,202,0.07455248322273822,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,303,0.07704817291071808,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,404,0.05798255083323378,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,505,0.06462786263007958,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,8128,0.06887915433266834,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,101,0.8327617813492708,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,202,0.8571000814415957,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,303,0.8566040687431373,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,404,0.8566785986741827,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,505,0.8430222316434574,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,8128,0.8669164795824228,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,101,0.8675399908729091,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,202,0.8694697951426636,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,303,0.8718452559215109,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,404,0.8729408827611664,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,505,0.8763867101401608,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,8128,0.8745085763416485,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,101,0.8428559514183167,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,202,0.8607184361320765,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,303,0.8695862176986331,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,404,0.8689367434869334,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,505,0.8474573546009309,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,8128,0.8806458719912911,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,101,0.08343971498673619,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,202,0.05910141489441134,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,303,0.05959742759286968,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,404,0.05952289766182428,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,505,0.07317926469254965,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,8128,0.04928501675358421,5
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,101,0.05872923597367641,5
