scope,source_id,noise_seed,condition,family,band_id,n_records,achieved_snr_0,achieved_snr_0_min,achieved_snr_0_max,achieved_snr_0_n_defined,max_snr_abs_error_db,max_snr_abs_error_db_min,max_snr_abs_error_db_max,max_snr_abs_error_db_n_defined,max_scaled_noise_snr_abs_error_db,max_scaled_noise_snr_abs_error_db_min,max_scaled_noise_snr_abs_error_db_max,max_scaled_noise_snr_abs_error_db_n_defined,max_lead_rms_relative_error,max_lead_rms_relative_error_min,max_lead_rms_relative_error_max,max_lead_rms_relative_error_n_defined,max_scaled_lead_rms_relative_error,max_scaled_lead_rms_relative_error_min,max_scaled_lead_rms_relative_error_max,max_scaled_lead_rms_relative_error_n_defined,effective_cross_lead_correlation,effective_cross_lead_correlation_min,effective_cross_lead_correlation_max,effective_cross_lead_correlation_n_defined,active_lead_count,active_lead_count_min,active_lead_count_max,active_lead_count_n_defined,power_fraction_0_5,power_fraction_0_5_min,power_fraction_0_5_max,power_fraction_0_5_n_defined,power_fraction_5_15,power_fraction_5_15_min,power_fraction_5_15_max,power_fraction_5_15_n_defined,power_fraction_15_40,power_fraction_15_40_min,power_fraction_15_40_max,power_fraction_15_40_n_defined,power_fraction_40_50,power_fraction_40_50_min,power_fraction_40_50_max,power_fraction_40_50_n_defined,crop_mean_removed_rms,crop_mean_removed_rms_min,crop_mean_removed_rms_max,crop_mean_removed_rms_n_defined,crop_to_long_source_power_ratio,crop_to_long_source_power_ratio_min,crop_to_long_source_power_ratio_max,crop_to_long_source_power_ratio_n_defined,crop_demeaning_retained_power_fraction,crop_demeaning_retained_power_fraction_min,crop_demeaning_retained_power_fraction_max,crop_demeaning_retained_power_fraction_n_defined,source_fft_df_hz,source_fft_df_hz_min,source_fft_df_hz_max,source_fft_df_hz_n_defined,source_lowest_retained_hz,source_lowest_retained_hz_min,source_lowest_retained_hz_max,source_lowest_retained_hz_n_defined
source_seed_condition,standard,202,electrode,standard,legacy_0p5_40,100,6.347154126914755e-10,-9.683149617069758e-09,1.1646953295592366e-08,100,1.517733382705444e-07,1.0675320272213185e-07,1.9544664198178907e-07,100,1.4945395207632828e-07,1.3857808767170354e-07,1.6280907644272702e-07,100,2.878123848079519e-08,1.360198959097174e-08,6.5470156984229e-08,100,6.700735984982461e-09,3.784590055109833e-09,1.13422318673702e-08,100,0.1982580377108501,0.18691769412891873,0.21655394499009858,100,12.0,12.0,12.0,100,0.11282623952035488,0.09593611555790517,0.13113666963631368,100,0.25312230819074416,0.222687412952046,0.2811660637759933,100,0.6316316304457552,0.5941416137862275,0.6589260141073967,100,0.002419821843145758,0.0005203503463092381,0.006542873025647209,100,7.783606115410818e-18,3.822350238895021e-18,1.4816105476134362e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,standard,202,independent_rms,standard,legacy_0p5_40,100,-6.240523299150131e-10,-1.9588611935719434e-08,1.2545598487240805e-08,100,1.5070171945019693e-07,1.1222872231542169e-07,2.087432520170296e-07,100,1.4945035260893748e-07,1.3926398878538748e-07,1.6255637191875394e-07,100,2.878123848079519e-08,1.360198959097174e-08,6.5470156984229e-08,100,6.700735984982461e-09,3.784590055109833e-09,1.13422318673702e-08,100,0.028051286312498175,0.021730228241400917,0.033113650719501085,100,12.0,12.0,12.0,100,0.11324345154552962,0.10257153919112863,0.12418612917179177,100,0.2534035183555983,0.23199501221609511,0.27252083965737756,100,0.6307618346835362,0.6179630220518723,0.6494882382335192,100,0.002591195415335971,0.001076289460207133,0.00576122319066094,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,limb_only,202,electrode,limb_only,legacy_0p5_40,100,-9.787990913870574e-10,-1.6018876077328073e-08,1.8523815446218384e-08,100,5.926594070615465e-08,2.9122311673290824e-08,8.526384043250346e-08,100,5.8192464873485507e-08,4.149975652012472e-08,7.61784750835659e-08,100,1.5492928864294452e-08,5.263597998143604e-09,3.448854379047182e-08,100,5.244755584675328e-09,2.9361090867236124e-09,7.77719633855569e-09,100,0.3683185893122577,0.3550054379010188,0.3925635470493136,100,12.0,12.0,12.0,100,0.11279087927785471,0.0880783111454305,0.14224090911857856,100,0.25374386386448167,0.2128255284335331,0.29266919780237155,100,0.6311454289733834,0.5889383390543337,0.6714193285157047,100,0.002319827884280098,0.00034101721207464543,0.008535805711752009,100,6.3751603044724035e-18,2.176527987845343e-18,1.3672130972639036e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,limb_only,202,independent_rms,limb_only,legacy_0p5_40,100,-1.6057060935675755e-10,-1.73013245724148e-08,1.7954642376679948e-08,100,5.733524652384858e-08,3.648590052307554e-08,8.343899793317178e-08,100,5.788724378064103e-08,4.4530942489018344e-08,7.778015387316373e-08,100,1.5492928864294452e-08,5.263597998143604e-09,3.448854379047182e-08,100,5.244755584675328e-09,2.9361090867236124e-09,7.77719633855569e-09,100,0.028051286436809538,0.021730227670095335,0.033113650586663955,100,12.0,12.0,12.0,100,0.11305121587525509,0.09627308767644474,0.12868590351061385,100,0.25325685753870814,0.23378078555105292,0.27318364877987295,100,0.631063690342587,0.614952496391648,0.6549683777114841,100,0.002628236243449782,0.000995920954641389,0.006975724949549285,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,precordial_only,202,electrode,precordial_only,legacy_0p5_40,100,1.2271472066561884e-09,-1.4627274874148147e-08,1.9424750914166678e-08,100,5.9010183814933726e-08,2.55248231439964e-08,8.545859842001846e-08,100,5.8717365689631153e-08,4.16415613102572e-08,7.952297487179294e-08,100,7.944042435033486e-09,3.6224875918723066e-09,1.564224772041877e-08,100,4.8060911761006844e-09,1.8006881454707988e-09,8.745991478330105e-09,100,0.028813498310094457,0.015922287985920366,0.051705847241169764,100,6.0,6.0,6.0,100,0.11256856757512637,0.09571313276852927,0.13096961048720174,100,0.2529132370843828,0.2341563820961774,0.27346716898210804,100,0.6319729529885136,0.6057361017283683,0.6543200374168532,100,0.00254524235197724,0.0008645480809232369,0.0061629749234514385,100,3.7428355552571105e-18,1.86217643163424e-18,6.1708162571175234e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,precordial_only,202,independent_rms,precordial_only,legacy_0p5_40,100,-1.2401446937346268e-09,-2.0872852634465486e-08,1.5875074060467133e-08,100,5.985378365380711e-08,3.548732863123405e-08,8.658148153983802e-08,100,5.841539888251645e-08,4.4181385661090644e-08,7.294618065145642e-08,100,7.944042435033486e-09,3.6224875918723066e-09,1.564224772041877e-08,100,4.8060911761006844e-09,1.8006881454707988e-09,8.745991478330105e-09,100,0.02743539275932272,0.014421168133795733,0.04451605990292443,100,6.0,6.0,6.0,100,0.1136411563418868,0.10011536422345312,0.13475469355232084,100,0.25377076927865083,0.22320824266959513,0.27306157857057806,100,0.6300676609212554,0.6118485166438422,0.6509595240379066,100,0.0025204134582067507,0.0006180498133455527,0.005534912827859835,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_00,202,electrode,randomized,legacy_0p5_40,100,7.568222485010181e-10,-1.6406021251624324e-08,1.3279479652602395e-08,100,5.8754467371358036e-08,3.310096019504272e-08,7.913566868467115e-08,100,5.8481175742031155e-08,3.983718599442909e-08,6.877242064717848e-08,100,1.133686923413115e-08,6.224357763628588e-09,2.2482465912217954e-08,100,5.364860898482036e-09,2.7987337148386076e-09,9.716656777823112e-09,100,0.24990667135488742,0.24014837593023156,0.2641145593845687,100,12.0,12.0,12.0,100,0.11248334001101545,0.09665095748649305,0.13251976352137115,100,0.2535511132200534,0.2274241461178296,0.2827708762451656,100,0.6315910255864394,0.6033718014854659,0.6554865944176651,100,0.002374521182491949,0.0006000178268455976,0.006614031247240203,100,7.644346441425978e-18,3.959622518784791e-18,1.4278348650773842e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_00,202,independent_rms,randomized,legacy_0p5_40,100,9.550377793620668e-11,-1.3527302691765342e-08,1.343444514734597e-08,100,5.896109470882038e-08,3.504463208514608e-08,7.582842620479369e-08,100,5.8225063508388074e-08,4.716756762945806e-08,6.784303074880427e-08,100,1.133686923413115e-08,6.224357763628588e-09,2.2482465912217954e-08,100,5.364860898482036e-09,2.7987337148386076e-09,9.716656777823112e-09,100,0.028051286369929228,0.02173022811556637,0.03311365095983189,100,12.0,12.0,12.0,100,0.11330110146336243,0.1025388648128331,0.1244499048751813,100,0.2533877471274495,0.23228986316568578,0.27246666730092683,100,0.630716243516571,0.6172414125678135,0.6497767087169181,100,0.002594907892617295,0.0010793684190373127,0.005831177139917957,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_01,202,electrode,randomized,legacy_0p5_40,100,-3.0704887432784745e-10,-1.3018286776463146e-08,1.306457059838561e-08,100,5.835276740029372e-08,3.7302854138943076e-08,8.141046059506607e-08,100,5.796409562108806e-08,4.810880760430791e-08,6.914066119634299e-08,100,1.0752889452923844e-08,5.1108652411941945e-09,1.9133218029820447e-08,100,5.467773512558058e-09,3.0105236884700374e-09,1.0324844726242902e-08,100,0.26451057203628664,0.2493827747639383,0.27897351300480455,100,12.0,12.0,12.0,100,0.11334219264517859,0.09536989636018825,0.14552560530556374,100,0.25323633077364155,0.23250607173592283,0.2834717224883919,100,0.631007732108825,0.6001563701980865,0.6586502492501891,100,0.0024137444723548456,0.0007675702205997869,0.007236093567559151,100,7.401991211470401e-18,3.3257310888414102e-18,1.2956830684714012e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_01,202,independent_rms,randomized,legacy_0p5_40,100,-2.4194555576705764e-10,-1.3203686447087454e-08,1.4213111608612693e-08,100,6.00699797814741e-08,3.4232742862627674e-08,8.105397064639419e-08,100,5.8375715745739855e-08,4.300988187821986e-08,6.98316782177244e-08,100,1.0752889452923844e-08,5.1108652411941945e-09,1.9133218029820447e-08,100,5.467773512558058e-09,3.0105236884700374e-09,1.0324844726242902e-08,100,0.02805128635734405,0.021730228010884457,0.033113650018118855,100,12.0,12.0,12.0,100,0.11327523531048003,0.1022699802615921,0.12449628510344118,100,0.25340624425093267,0.2318607777481228,0.27257819097572633,100,0.6307267361862651,0.6170589838005386,0.6496279864719608,100,0.0025917842523218897,0.0010728187971490637,0.005876488094315424,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_02,202,electrode,randomized,legacy_0p5_40,100,-3.360006610340222e-10,-1.2291517521867663e-08,1.3644656962469633e-08,100,5.91436672792156e-08,3.887374688815726e-08,8.072067814168804e-08,100,5.867951033522445e-08,4.6603920722532166e-08,6.94549218138718e-08,100,1.02700402974771e-08,5.53174682461296e-09,2.246172746547481e-08,100,5.6194866584560145e-09,2.649840803375532e-09,9.852484696560699e-09,100,0.29552996806861886,0.27604539006940393,0.3173385442428491,100,12.0,12.0,12.0,100,0.11166921241567561,0.0892661924623371,0.13622789007175662,100,0.25374854204339714,0.22718940749526356,0.28337869163827617,100,0.6320737212626483,0.5887824071557097,0.6575009753749721,100,0.0025085242782790012,0.0003690475915715218,0.008556429823660987,100,7.775393266706042e-18,3.965843453522078e-18,1.3895096493110174e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_02,202,independent_rms,randomized,legacy_0p5_40,100,-1.3836983222370768e-10,-1.2460630183667833e-08,1.0843047491146537e-08,100,5.888848301438543e-08,4.14975058760092e-08,8.340783885785186e-08,100,5.8251262800013137e-08,4.648324747336119e-08,6.892600090679935e-08,100,1.02700402974771e-08,5.53174682461296e-09,2.246172746547481e-08,100,5.6194866584560145e-09,2.649840803375532e-09,9.852484696560699e-09,100,0.02805128639828683,0.021730228313749073,0.033113650620134986,100,12.0,12.0,12.0,100,0.11328596673713438,0.10248793831648711,0.12454919783026919,100,0.25336750487552245,0.23180678822024606,0.2722139504616372,100,0.6307503567884641,0.617642021869613,0.6497345088259205,100,0.0025961715988791416,0.0010679192767115181,0.005830701874415258,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_03,202,electrode,randomized,legacy_0p5_40,100,1.3665576268017942e-10,-1.3743525161322252e-08,1.2534223280478188e-08,100,5.743128101087791e-08,3.195465936300934e-08,7.910937682709118e-08,100,5.798804041390326e-08,4.310458656675564e-08,7.093491660725704e-08,100,1.128038801805891e-08,5.808880789261618e-09,2.3109276204954627e-08,100,5.6552659189379225e-09,2.574940186189861e-09,9.648988904987921e-09,100,0.29291263813015006,0.27202740893112604,0.31235242085776965,100,12.0,12.0,12.0,100,0.1128665053225333,0.09513232647250079,0.1354748268585356,100,0.25354937484703244,0.21855532604470188,0.2809674286216829,100,0.6312825008411568,0.5958266988464617,0.6603486761125389,100,0.002301618989277209,0.00043847742136804733,0.006174231830383474,100,7.64623451695402e-18,3.805112945924731e-18,1.575421728633831e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_03,202,independent_rms,randomized,legacy_0p5_40,100,-8.437266912070468e-10,-1.6032175117468382e-08,1.2017526017757314e-08,100,5.835482475902154e-08,4.0650313337664556e-08,8.270450813085972e-08,100,5.804447537727242e-08,4.304991740866626e-08,7.357784603811979e-08,100,1.128038801805891e-08,5.808880789261618e-09,2.3109276204954627e-08,100,5.6552659189379225e-09,2.574940186189861e-09,9.648988904987921e-09,100,0.02805128635036004,0.02173022803389504,0.033113650960024714,100,12.0,12.0,12.0,100,0.11326453292478826,0.10261409257562483,0.12412941323612699,100,0.253387524150653,0.23170477066622885,0.27249239437742007,100,0.6307550592826384,0.6175233882748656,0.6493565477263444,100,0.0025928836419202854,0.001080349490651591,0.005777136433086856,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_04,202,electrode,randomized,legacy_0p5_40,100,-4.1998431447161176e-11,-1.2836462832103298e-08,1.0868836500520107e-08,100,5.93558150896456e-08,3.698154671383236e-08,8.065700640713658e-08,100,5.857456931934735e-08,4.553430699161254e-08,6.760757109702809e-08,100,1.073014033083684e-08,5.987918237365981e-09,2.2315340762340943e-08,100,5.66479471192872e-09,3.3277783245404786e-09,8.388858872832645e-09,100,0.2556181646312764,0.24048465962990903,0.2683956036887006,100,12.0,12.0,12.0,100,0.11342366796653508,0.09286646070804436,0.13123247063307178,100,0.2529123302213986,0.22657021155291085,0.2839789195957346,100,0.6312933748128919,0.596467898332403,0.66079684066823,100,0.0023706269991745146,0.0006792360816893437,0.008164133289160415,100,7.588343481366516e-18,3.590102612622359e-18,1.4895756583524104e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,random_04,202,independent_rms,randomized,legacy_0p5_40,100,-5.69483808159003e-11,-1.1347628973399126e-08,1.581651431094688e-08,100,5.800627411289838e-08,3.56908849141746e-08,8.190620448544905e-08,100,5.772372503543011e-08,4.765877470447322e-08,6.759088400087876e-08,100,1.073014033083684e-08,5.987918237365981e-09,2.2315340762340943e-08,100,5.66479471192872e-09,3.3277783245404786e-09,8.388858872832645e-09,100,0.028051286352626437,0.021730227743378253,0.033113650819454894,100,12.0,12.0,12.0,100,0.11323700381175489,0.10247589277117941,0.12463608699529852,100,0.25340840519154,0.23175277998204158,0.2724964563949931,100,0.6307592894291106,0.6176488555496111,0.6498623573649932,100,0.002595301567594263,0.0010630315289394227,0.005799976923929187,100,5.433359332167674e-18,3.522516806920704e-18,7.570168944209111e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,band_0p05_5,202,electrode,standard,band_0p05_5,100,5.484292513604486e-10,-1.2035493882581772e-08,1.780516004805001e-08,100,5.96351175730092e-08,3.4667269943611245e-08,9.09205830623705e-08,100,5.890938229669018e-08,4.481432114289419e-08,6.943285413285594e-08,100,1.0562718217321211e-08,5.335587523596457e-09,2.1568515739800903e-08,100,5.23013234749375e-09,2.9330912399324396e-09,9.719411338003013e-09,100,0.22739400149899752,0.18874714628192324,0.25501370538315377,100,12.0,12.0,12.0,100,0.984180217166627,0.9691349627213571,0.9938812017249984,100,0.015161171550020044,0.005886184164433404,0.029975140388441616,100,0.0005528880872244063,6.13138195849733e-05,0.002869978998973987,100,0.00010572319612869765,1.0695658778821548e-05,0.0005513407495872224,100,0.019353290438403056,0.006752356449512387,0.031376799905268926,100,0.9931545934023126,0.8480692324313184,1.1729151290234563,100,0.9973509518685204,0.9937758201090617,0.9996791314470482,100,0.010000000000000007,0.01,0.01,100,0.049999999999999906,0.05,0.05,100
source_seed_condition,band_0p05_5,202,independent_rms,standard,band_0p05_5,100,-8.610838574036414e-10,-1.5804442435114845e-08,1.0826591242970859e-08,100,5.816175828954329e-08,3.831185679814553e-08,8.048439248398154e-08,100,5.725677025836262e-08,4.4820042788273895e-08,7.04622582503589e-08,100,1.0562718217321211e-08,5.335587523596457e-09,2.1568515739800903e-08,100,5.23013234749375e-09,2.9330912399324396e-09,9.719411338003013e-09,100,0.08050086144931598,0.061663175124258236,0.10017328344552803,100,12.0,12.0,12.0,100,0.9833901612457508,0.9715451872963641,0.9911973665882472,100,0.015952841161962862,0.008387382848329102,0.027318943261387122,100,0.000551578561422175,0.00012131140873406236,0.0010564834650073456,100,0.0001054190308639162,2.2351570884415173e-05,0.0002039723734554054,100,0.01593994865476805,0.00815133755238082,0.025460020645138946,100,1.0028357117645736,0.8861681773387009,1.11330906574216,100,0.997325557079907,0.9934562026715664,0.9993698833521797,100,0.010000000000000007,0.01,0.01,100,0.049999999999999906,0.05,0.05,100
source_seed_condition,band_5_15,202,electrode,standard,band_5_15,100,3.8831946932580414e-10,-1.4281996941435819e-08,1.4938740059262133e-08,100,5.957426266078869e-08,2.7189537732397184e-08,8.297021558689721e-08,100,5.8580264123975214e-08,4.011719845209427e-08,7.312879546361728e-08,100,1.027673216284991e-08,5.059043918593098e-09,2.3620047643907042e-08,100,5.408133934667258e-09,2.9076308837198573e-09,9.954455243117706e-09,100,0.21402832551644846,0.19259244567124478,0.24140509153870404,100,12.0,12.0,12.0,100,0.0023604032030225494,0.000669649774143604,0.007563478685829633,100,0.9892152816622769,0.976337818992316,0.9944102102809036,100,0.008312126686175817,0.00373053616556464,0.017179353669607215,100,0.00011218844852504125,1.3380295005285134e-05,0.0002887314062190129,100,0.0014261874091041355,0.0006046438519605103,0.002743518049880481,100,1.0000683707120968,0.8885991930578607,1.113373050086787,100,0.9999926710421441,0.9999761558506597,0.9999989362217121,100,0.010000000000000007,0.01,0.01,100,5.0,5.0,5.0,100
source_seed_condition,band_5_15,202,independent_rms,standard,band_5_15,100,1.391650494896019e-11,-1.512923914501518e-08,1.321628920256685e-08,100,5.9313796612059376e-08,4.140482445791349e-08,7.659258294268056e-08,100,5.854812840766499e-08,4.669417741354209e-08,7.024011416945086e-08,100,1.027673216284991e-08,5.059043918593098e-09,2.3620047643907042e-08,100,5.408133934667258e-09,2.9076308837198573e-09,9.954455243117706e-09,100,0.057757594527898935,0.044213645389028264,0.0727323035975341,100,12.0,12.0,12.0,100,0.0021231284518812205,0.0007261429636691365,0.0037528928680671783,100,0.9894167568285844,0.9844441112965985,0.9945828979677126,100,0.008346488682130592,0.004430518301024291,0.01303677515411739,100,0.00011362603740385196,4.251014540738789e-05,0.00033918727787247754,100,0.0011100817764453479,0.0005532639390934856,0.0017316598313885957,100,1.0030256170477068,0.9387038151778402,1.0712530510171077,100,0.9999935792849054,0.9999854218414983,0.9999985274132148,100,0.010000000000000007,0.01,0.01,100,5.0,5.0,5.0,100
source_seed_condition,band_15_40,202,electrode,standard,band_15_40,100,-2.7018409169077776e-10,-1.4168773324562e-08,1.680662113994482e-08,100,5.88045144489513e-08,3.8266898982897146e-08,8.202460044515192e-08,100,5.8674874381381416e-08,4.8306677769005546e-08,7.126186041261917e-08,100,1.0788092506572446e-08,5.985351107321263e-09,2.3270749238978057e-08,100,5.374716228912895e-09,2.5846833639290424e-09,8.399241473607043e-09,100,0.2023625321549114,0.18952805155489214,0.21930300032225986,100,12.0,12.0,12.0,100,0.00010466931744128162,2.1004789759411884e-05,0.00032314132135433994,100,0.0010969115766726743,0.00032900858704507346,0.0028650663976715137,100,0.9953118157282771,0.9912962690489598,0.997642953824142,100,0.003486603377608895,0.001402431217847946,0.007133099605426718,100,0.0008424590438338732,0.00036550052888688215,0.0015864038317891513,100,0.9978935526873474,0.9238739331633493,1.0839426236149328,100,0.9999989825546224,0.9999967918063268,0.9999998257852811,100,0.010000000000000007,0.01,0.01,100,15.0,15.0,15.0,100
source_seed_condition,band_15_40,202,independent_rms,standard,band_15_40,100,3.6171597699524925e-11,-1.0455964543539813e-08,1.6626017071066542e-08,100,5.995278893777823e-08,4.070553316637415e-08,7.960982806309858e-08,100,5.846561670352912e-08,4.6787613783294546e-08,7.209854224754508e-08,100,1.0788092506572446e-08,5.985351107321263e-09,2.3270749238978057e-08,100,5.374716228912895e-09,2.5846833639290424e-09,8.399241473607043e-09,100,0.03560404930470626,0.029767898791617058,0.04354276349100975,100,12.0,12.0,12.0,100,9.596337561039607e-05,2.2248050740182524e-05,0.00018449042509784033,100,0.0010356093563915285,0.0005116538596907986,0.0018624617066644513,100,0.9956857283127064,0.9933331542758111,0.9972499424029704,100,0.003182698955291397,0.0017170902494094227,0.00543304668746313,100,0.0006730971956659432,0.0003212884786139324,0.0009738264862542369,100,0.9984684860882033,0.9522788109276705,1.044477316560737,100,0.9999990557998505,0.9999981320873701,0.9999998008597131,100,0.010000000000000007,0.01,0.01,100,15.0,15.0,15.0,100
source_seed_condition,band_0p5_40,202,electrode,standard,band_0p5_40,100,7.263860787848147e-10,-1.0528403376511101e-08,1.082018039398919e-08,100,5.976851086941792e-08,3.786005997596931e-08,8.136075990705649e-08,100,5.908285437783434e-08,4.896818239785716e-08,7.035523807985555e-08,100,1.1114986733811644e-08,5.584988607177607e-09,2.178174158002421e-08,100,5.63864126379303e-09,2.48502953982956e-09,9.750834172360226e-09,100,0.197899601985319,0.18592005587463795,0.21329251988019696,100,12.0,12.0,12.0,100,0.11251690269960843,0.09563643615064334,0.13465058583762263,100,0.25327254310207953,0.22821452214497512,0.2826027681160487,100,0.6319615783215323,0.6010099846185918,0.657638170145671,100,0.0022489758767796062,0.0008343147017485012,0.004425262713952467,100,0.005280021142653562,0.0020830633293340184,0.010474387469494945,100,0.9979664475265309,0.9478011879261062,1.0675456603129327,100,0.9999745610253705,0.999905934489026,0.9999965002948502,100,0.010000000000000007,0.01,0.01,100,0.5,0.5,0.5,100
source_seed_condition,band_0p5_40,202,independent_rms,standard,band_0p5_40,100,7.469172418747534e-10,-1.5109164257910322e-08,1.42207567967425e-08,100,5.804320732494261e-08,3.888226274284534e-08,7.710276506145419e-08,100,5.822893690776709e-08,4.6377110152207024e-08,6.965201393427378e-08,100,1.1114986733811644e-08,5.584988607177607e-09,2.178174158002421e-08,100,5.63864126379303e-09,2.48502953982956e-09,9.750834172360226e-09,100,0.028805284341237684,0.022817668766848587,0.03502759246187458,100,12.0,12.0,12.0,100,0.11327170875537065,0.0998316483976153,0.12774330776179202,100,0.2538494140825736,0.23758162036808647,0.2690307963074606,100,0.6308293957099755,0.6164386757071907,0.6477261547406792,100,0.0020494814520802514,0.001136073960948709,0.003377576202010406,100,0.004416063622459142,0.0025649750988216116,0.006779798471821074,100,1.0000744814307412,0.9593459983565908,1.0395765659296257,100,0.9999743177662964,0.9999445466197608,0.9999917436279837,100,0.010000000000000007,0.01,0.01,100,0.5,0.5,0.5,100
source_seed_condition,standard,303,electrode,standard,legacy_0p5_40,100,4.489953342261099e-10,-1.300984891110552e-08,1.544726850369535e-08,100,1.4822410742354465e-07,1.0821609208733207e-07,2.029593950680919e-07,100,1.4924849761399628e-07,1.359485537477667e-07,1.6064431562767822e-07,100,2.8614555781838637e-08,1.2892427183599015e-08,5.598555056350392e-08,100,6.7758763912109786e-09,4.606376420624569e-09,1.0643236831331692e-08,100,0.19777723802888622,0.1851373579070847,0.21423748382161312,100,12.0,12.0,12.0,100,0.1136738771972764,0.0956347523193651,0.13592479623222053,100,0.25222927648826504,0.2283017165134726,0.2786168443024365,100,0.631523424511078,0.6044256052631148,0.6540845542020476,100,0.0025734218033805645,0.0007109556819459205,0.007995931022879836,100,7.760571160933149e-18,3.909498694034454e-18,1.239809801149969e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,standard,303,independent_rms,standard,legacy_0p5_40,100,-5.988708365568419e-10,-1.6556152573824407e-08,1.0879819226009181e-08,100,1.473178707644962e-07,1.043381550047684e-07,1.8919583766319192e-07,100,1.4950789957168807e-07,1.3537017551357167e-07,1.6151293991129023e-07,100,2.8614555781838637e-08,1.2892427183599015e-08,5.598555056350392e-08,100,6.7758763912109786e-09,4.606376420624569e-09,1.0643236831331692e-08,100,0.028369291196311947,0.023248628965791125,0.03503049114520511,100,12.0,12.0,12.0,100,0.11360051535248653,0.10150192102030879,0.1301152962623287,100,0.25340776827064493,0.23773084927100624,0.2654317693291186,100,0.6304437497081407,0.6121438032832502,0.6476670597422759,100,0.002547966668727998,0.000824539823265961,0.004209909571446958,100,5.3876916694446236e-18,3.2965710517944317e-18,8.210647854585671e-18,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
source_seed_condition,limb_only,303,electrode,limb_only,legacy_0p5_40,100,-1.4398676161205159e-10,-1.6598527533685172e-08,1.703012717330705e-08,100,5.9369139098208734e-08,3.736199261084039e-08,8.033456566636232e-08,100,5.8074573363597894e-08,4.427828592667993e-08,6.89890455873865e-08,100,1.5006205559399797e-08,6.40406139982674e-09,3.4244638729651496e-08,100,5.2239013177875266e-09,2.748879989785149e-09,1.0357009714179232e-08,100,0.36854792379918244,0.35562485665342575,0.38955388774792765,100,12.0,12.0,12.0,100,0.11390032481055946,0.09346703494941744,0.14743171008638645,100,0.25269281513357106,0.2139451804961757,0.2884315839212863,100,0.6308399430356728,0.5958608997921054,0.6734621901085013,100,0.0025669170201966353,0.00020682170713890585,0.010384297706278512,100,6.490704348907703e-18,1.6812946133982465e-18,1.169833032760032e-17,100,1.0,1.0,1.0,100,1.0,1.0,1.0,100,0.09999999999999981,0.1,0.1,100,0.5,0.5,0.5,100
