scope,source_id,noise_seed,condition,family,band_id,n_records,achieved_snr_0,achieved_snr_0_min,achieved_snr_0_max,achieved_snr_0_n_defined,max_snr_abs_error_db,max_snr_abs_error_db_min,max_snr_abs_error_db_max,max_snr_abs_error_db_n_defined,max_scaled_noise_snr_abs_error_db,max_scaled_noise_snr_abs_error_db_min,max_scaled_noise_snr_abs_error_db_max,max_scaled_noise_snr_abs_error_db_n_defined,max_lead_rms_relative_error,max_lead_rms_relative_error_min,max_lead_rms_relative_error_max,max_lead_rms_relative_error_n_defined,max_scaled_lead_rms_relative_error,max_scaled_lead_rms_relative_error_min,max_scaled_lead_rms_relative_error_max,max_scaled_lead_rms_relative_error_n_defined,effective_cross_lead_correlation,effective_cross_lead_correlation_min,effective_cross_lead_correlation_max,effective_cross_lead_correlation_n_defined,active_lead_count,active_lead_count_min,active_lead_count_max,active_lead_count_n_defined,power_fraction_0_5,power_fraction_0_5_min,power_fraction_0_5_max,power_fraction_0_5_n_defined,power_fraction_5_15,power_fraction_5_15_min,power_fraction_5_15_max,power_fraction_5_15_n_defined,power_fraction_15_40,power_fraction_15_40_min,power_fraction_15_40_max,power_fraction_15_40_n_defined,power_fraction_40_50,power_fraction_40_50_min,power_fraction_40_50_max,power_fraction_40_50_n_defined,crop_mean_removed_rms,crop_mean_removed_rms_min,crop_mean_removed_rms_max,crop_mean_removed_rms_n_defined,crop_to_long_source_power_ratio,crop_to_long_source_power_ratio_min,crop_to_long_source_power_ratio_max,crop_to_long_source_power_ratio_n_defined,crop_demeaning_retained_power_fraction,crop_demeaning_retained_power_fraction_min,crop_demeaning_retained_power_fraction_max,crop_demeaning_retained_power_fraction_n_defined,source_fft_df_hz,source_fft_df_hz_min,source_fft_df_hz_max,source_fft_df_hz_n_defined,source_lowest_retained_hz,source_lowest_retained_hz_min,source_lowest_retained_hz_max,source_lowest_retained_hz_n_defined
source_seed_condition,band_15_40,8128,independent_rms,standard,band_15_40,2158,-2.053535684195556e-10,-1.8067189592160114e-08,1.8439755985644125e-08,2158,5.833243346823112e-08,2.544020105688105e-08,8.927347749931869e-08,2158,5.816499278925903e-08,3.894758471290061e-08,7.725337525243958e-08,2158,1.0826088065527442e-08,3.815702046095941e-09,3.1489302705705456e-08,2158,5.472311345859745e-09,2.2776463493551837e-09,1.2383357851359898e-08,2158,0.035609865849766685,0.025388410014098296,0.04851512011105283,2158,12.0,12.0,12.0,2158,0.00010662876112065117,1.2473054690538775e-05,0.00031944935599525305,2158,0.0010618421060748686,0.0003823402034903262,0.0023700310602250167,2158,0.9955188929525409,0.9910960211246047,0.9976866018439586,2158,0.0033126361802653134,0.0013792070186625573,0.007218897227967739,2158,0.0007041910758302443,0.0002359661337031814,0.0012763083276196433,2158,1.000311243280335,0.9426156903261552,1.0510741407630644,2158,0.999998965164737,0.9999966899947395,0.9999998854154922,2158,0.010000000000000266,0.01,0.01,2158,15.0,15.0,15.0,2158
source_seed_condition,band_0p5_40,8128,electrode,standard,band_0p5_40,2158,-2.845848400547754e-10,-2.0954211978882908e-08,1.8368037023605542e-08,2158,5.8255401465788176e-08,2.5143885196143856e-08,9.613674123443161e-08,2158,5.8197866736258885e-08,4.132785669241912e-08,7.586896622058248e-08,2158,1.0829327027981893e-08,4.2861015513410455e-09,2.8474069752892077e-08,2158,5.511855049934644e-09,1.922674032865627e-09,1.1011152251579276e-08,2158,0.19763652311459892,0.18104725627680843,0.21809828653038704,2158,12.0,12.0,12.0,2158,0.11275054248644943,0.08903449569292435,0.13611246300494403,2158,0.2531280734991511,0.21907289740869051,0.28824124028152015,2158,0.6319788365683969,0.5865743715131989,0.6704208047380427,2158,0.002142547446002465,0.0005967968147775647,0.006465584465241102,2158,0.0052782979335483995,0.0016420951691410398,0.012114211538453662,2158,1.0001941218292008,0.9358842231363024,1.0759380617873546,2158,0.9999749880114541,0.9998824841216802,0.9999978161735252,2158,0.010000000000000266,0.01,0.01,2158,0.5,0.5,0.5,2158
source_seed_condition,band_0p5_40,8128,independent_rms,standard,band_0p5_40,2158,8.315912879351114e-11,-1.7059880599857636e-08,2.1312406491852097e-08,2158,5.840567657808855e-08,2.612690153114272e-08,9.724877614303296e-08,2158,5.839606393746993e-08,4.2908954611675654e-08,7.511682120764362e-08,2158,1.0829327027981893e-08,4.2861015513410455e-09,2.8474069752892077e-08,2158,5.511855049934644e-09,1.922674032865627e-09,1.1011152251579276e-08,2158,0.028337911684674314,0.02034771243200211,0.038083422524805295,2158,12.0,12.0,12.0,2158,0.11270739612473729,0.09797060340119546,0.12849108447611307,2158,0.2527311866961872,0.23185431697214312,0.2776055965969552,2158,0.6324201393650138,0.6025185100985109,0.6606469635369028,2158,0.0021412778140627383,0.0009112853769591061,0.004550780307605946,2158,0.004402373410918136,0.0018288221265635601,0.008072203447347279,2158,0.9997003015450976,0.9567421593946045,1.04113946944437,2158,0.9999744313882003,0.9999170136997263,0.9999957265454633,2158,0.010000000000000266,0.01,0.01,2158,0.5,0.5,0.5,2158
source_seed_condition,standard,101,electrode,standard,legacy_0p5_40,2158,4.3947667973123376e-11,-1.7627648166771355e-08,1.853645006463126e-08,2158,1.476828916700749e-07,9.344957963008937e-08,2.155494378541789e-07,2158,1.4930653760983936e-07,1.3369610130098408e-07,1.657108086305925e-07,2158,2.824074213596991e-08,1.0614935426323892e-08,9.726481474266703e-08,2158,6.7738513674910796e-09,3.553052546938059e-09,1.3132539539637404e-08,2158,0.19763742566067377,0.1831532986613164,0.22041662545402335,2158,12.0,12.0,12.0,2158,0.11355371869805428,0.08976559385677813,0.13900410122320092,2158,0.2523925697642562,0.22350689817833366,0.287344736191674,2158,0.6315195562971653,0.5946416050255023,0.6709780353183928,2158,0.002534155240523574,0.00036232899089450054,0.010115979945219053,2158,7.601038816075756e-18,2.979040983896727e-18,1.387260579954403e-17,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,standard,101,independent_rms,standard,legacy_0p5_40,2158,1.6739849378092657e-10,-2.167091606694566e-08,1.6927385796767197e-08,2158,1.472463921452581e-07,9.724445249048586e-08,2.1732073207658686e-07,2158,1.4918215027509548e-07,1.3330037162972985e-07,1.6581740780452492e-07,2158,2.824074213596991e-08,1.0614935426323892e-08,9.726481474266703e-08,2158,6.7738513674910796e-09,3.553052546938059e-09,1.3132539539637404e-08,2158,0.028385183894595517,0.02039396194453007,0.037388442749016815,2158,12.0,12.0,12.0,2158,0.11365809378790143,0.09926275095656772,0.12895918578083146,2158,0.2524823674880541,0.2289880363768595,0.2832278291559713,2158,0.6313257912012784,0.6049206900189711,0.653206855532189,2158,0.002533747522764965,0.0006880441437792135,0.006306165452668049,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,limb_only,101,electrode,limb_only,legacy_0p5_40,2158,6.177626825452668e-11,-2.450856488949763e-08,2.492378486937376e-08,2158,5.889365399600999e-08,2.2695274992656778e-08,9.246611476498856e-08,2158,5.858708394584854e-08,3.768489520439289e-08,8.033628517978286e-08,2158,1.4717307936830211e-08,5.430609113118693e-09,4.6668085776570535e-08,2158,5.336363126343076e-09,1.925551636281366e-09,1.1500482945646214e-08,2158,0.3681662207545915,0.3522773011760211,0.3982035672150127,2158,12.0,12.0,12.0,2158,0.11353404861220927,0.08382268245762559,0.14839045036829945,2158,0.2525377289722712,0.20451606273727402,0.3003316946977422,2158,0.6313960335001654,0.5797842711455371,0.6797905848001012,2158,0.002532188915353683,0.00015730041501627647,0.013287432810288524,2158,6.17966231882409e-18,1.6958936828758671e-18,1.3364552241799601e-17,2158,1.0,1.0,1.0,2158,1.0,0.9999999999999999,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,limb_only,101,independent_rms,limb_only,legacy_0p5_40,2158,3.956944048846476e-11,-2.34182798562296e-08,2.4821373293012328e-08,2158,5.8099890186103034e-08,1.7405382024549e-08,8.962235220622006e-08,2158,5.812059702220465e-08,3.764422729091166e-08,7.927820178110778e-08,2158,1.4717307936830211e-08,5.430609113118693e-09,4.6668085776570535e-08,2158,5.336363126343076e-09,1.925551636281366e-09,1.1500482945646214e-08,2158,0.028385183886669947,0.020393961652844468,0.03738844321594285,2158,12.0,12.0,12.0,2158,0.11361286693560847,0.09567370395731514,0.13411872672805708,2158,0.2524604137840607,0.2275035929971156,0.28311528305459616,2158,0.6313901198152188,0.597762033199821,0.6578543099829198,2158,0.0025365994651111077,0.0004913365638632605,0.007686457464916456,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,precordial_only,101,electrode,precordial_only,legacy_0p5_40,2158,-2.8273065213067753e-10,-2.7364123203725336e-08,2.3875817430224196e-08,2158,5.814653136533407e-08,1.9484534874436577e-08,1.0003215678011657e-07,2158,5.8345148101202357e-08,3.2974320163248194e-08,8.080705171664704e-08,2158,8.222303760975582e-09,2.3711467624211875e-09,2.1349292008344143e-08,2158,4.74186279709911e-09,1.4607397797602966e-09,1.135755556607692e-08,2158,0.028342052007846154,0.012714083258995647,0.04600580212124033,2158,6.0,6.0,6.0,2158,0.1136299170165172,0.09351273595828265,0.1355219271076875,2158,0.25219344795673243,0.22376345193002484,0.2868375630306998,2158,0.6316460672674586,0.5968033973211552,0.6663448297241791,2158,0.00253056775929212,0.0004357184938003685,0.007582043952616767,2158,3.714911626651171e-18,6.148136713008272e-19,7.810585338954538e-18,2158,1.0,1.0,1.0,2158,1.0,0.9999999999999997,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,precordial_only,101,independent_rms,precordial_only,legacy_0p5_40,2158,-2.0994510192757535e-11,-2.4941248018601278e-08,2.2161140985069126e-08,2158,5.897931887867353e-08,1.835831398011578e-08,9.631285813327395e-08,2158,5.852851097114206e-08,3.4132241921724926e-08,8.431115183782367e-08,2158,8.222303760975582e-09,2.3711467624211875e-09,2.1349292008344143e-08,2158,4.74186279709911e-09,1.4607397797602966e-09,1.135755556607692e-08,2158,0.02843759400165003,0.013666718045190616,0.052591044556130374,2158,6.0,6.0,6.0,2158,0.11374339660112842,0.09272410417745727,0.1347715942104064,2158,0.25252880319938703,0.21480452060135347,0.2879583773348685,2158,0.6311989830404869,0.5867164050203304,0.6665253227901589,2158,0.002528817158997814,0.00045547555420478303,0.008163193202720277,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_00,101,electrode,randomized,legacy_0p5_40,2158,9.158039467210043e-11,-1.9945485906692198e-08,1.9181247622342136e-08,2158,5.842405178038538e-08,2.5646809120871694e-08,8.928118688800168e-08,2158,5.833939533912143e-08,4.21645101056356e-08,7.457805040189669e-08,2158,1.0799262299949711e-08,4.466019885360199e-09,3.1743247159018066e-08,2158,5.5202643184195196e-09,2.3436558626372403e-09,1.0942906820268199e-08,2158,0.25027131444890555,0.23274064269595313,0.2716546322573772,2158,12.0,12.0,12.0,2158,0.11352596310744664,0.09264747424041471,0.13686503134817976,2158,0.2525029762645895,0.2239765312583804,0.2883773441565358,2158,0.6314359323020654,0.5918142132684618,0.6680053346995968,2158,0.0025351283258989695,0.0004303896656662731,0.010426822142954536,2158,7.626066475722669e-18,2.2241437138421223e-18,1.4069640485950508e-17,2158,1.0,1.0,1.0,2158,1.0,0.9999999999999997,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_00,101,independent_rms,randomized,legacy_0p5_40,2158,-1.7871250900065452e-10,-2.1429154348243778e-08,1.8095389827149106e-08,2158,5.850041306818603e-08,2.917270336411093e-08,8.572287057972972e-08,2158,5.824817822102815e-08,4.2472581895935946e-08,7.544081270793868e-08,2158,1.0799262299949711e-08,4.466019885360199e-09,3.1743247159018066e-08,2158,5.5202643184195196e-09,2.3436558626372403e-09,1.0942906820268199e-08,2158,0.028385183886109066,0.020393962001077248,0.03738844344260543,2158,12.0,12.0,12.0,2158,0.11366892173107804,0.09937293499785542,0.12898035790362203,2158,0.25247947723818714,0.2288123378222846,0.2825376951603369,2158,0.6313168973167788,0.6058101808710127,0.653419162462936,2158,0.00253470371395663,0.0006921025297895414,0.0061987375646544475,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_01,101,electrode,randomized,legacy_0p5_40,2158,1.0649024766058767e-10,-1.874334804907629e-08,2.1837050776079037e-08,2158,5.8404088509312077e-08,2.983040303661255e-08,8.983971078180275e-08,2158,5.845754095433608e-08,4.3516180880942557e-08,7.55797522344892e-08,2158,1.0733958188218027e-08,3.7934918395878095e-09,3.157561241574037e-08,2158,5.532752848351349e-09,1.6572319688840024e-09,1.1671576553502789e-08,2158,0.26384911451259513,0.2394938494111941,0.290367122972537,2158,12.0,12.0,12.0,2158,0.113570199330322,0.08922505433836884,0.1407055498125693,2158,0.25226830890444635,0.21810031406872885,0.2872356012910543,2158,0.6316399742706453,0.590312616787354,0.6760589815635022,2158,0.0025215174945847157,0.0005203001321925753,0.009587922461903379,2158,7.591509055527023e-18,3.192092316820542e-18,1.714111484094435e-17,2158,1.0,1.0,1.0,2158,1.0,0.9999999999999998,1.0000000000000002,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_01,101,independent_rms,randomized,legacy_0p5_40,2158,3.9819206465713954e-11,-1.617288544243596e-08,1.9128675382079927e-08,2158,5.815439478423989e-08,2.8579574262721508e-08,8.690595088012287e-08,2158,5.832454324016594e-08,4.223933380842482e-08,7.824052161709005e-08,2158,1.0733958188218027e-08,3.7934918395878095e-09,3.157561241574037e-08,2158,5.532752848351349e-09,1.6572319688840024e-09,1.1671576553502789e-08,2158,0.028385183892271636,0.02039396187953317,0.037388443219460436,2158,12.0,12.0,12.0,2158,0.11366320282891453,0.09896837757375006,0.12892852888636855,2158,0.25248391747152144,0.22906232040085237,0.2828595819717492,2158,0.6313181730920128,0.6056174599773371,0.6536869725626325,2158,0.0025347066075519023,0.0006966948650224098,0.006198887065769146,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_02,101,electrode,randomized,legacy_0p5_40,2158,-2.2637796311674413e-10,-2.2506574770378203e-08,1.879637006721154e-08,2158,5.8343124450467164e-08,2.2745139105495582e-08,8.734279433042502e-08,2158,5.83881395421111e-08,3.954117744342511e-08,7.428901760420104e-08,2158,1.092255650817398e-08,4.0229619563169394e-09,2.8751894880024117e-08,2158,5.508818942075713e-09,2.135148593126836e-09,1.2725501347709864e-08,2158,0.29587969309141887,0.27566914783068663,0.32529461375036256,2158,12.0,12.0,12.0,2158,0.11363916142299967,0.09156995215965365,0.14508737654355833,2158,0.2525088392631572,0.21558723160464047,0.28964506566213216,2158,0.6313235579908781,0.5791011586781706,0.6710284967963773,2158,0.0025284413229645065,0.0004194903412882334,0.012612867973038316,2158,7.63672170970175e-18,2.9817980793354346e-18,1.5490694839383952e-17,2158,1.0,1.0,1.0,2158,1.0,0.9999999999999998,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_02,101,independent_rms,randomized,legacy_0p5_40,2158,-2.0303635372882241e-10,-1.841715801399058e-08,1.9270560738916523e-08,2158,5.807412579867178e-08,2.2238985764033714e-08,8.844457433099251e-08,2158,5.827791217003516e-08,4.135462461363204e-08,7.883690855692294e-08,2158,1.092255650817398e-08,4.0229619563169394e-09,2.8751894880024117e-08,2158,5.508818942075713e-09,2.135148593126836e-09,1.2725501347709864e-08,2158,0.028385183900384744,0.02039396199866563,0.03738844354171684,2158,12.0,12.0,12.0,2158,0.11366362583655619,0.09909498414322952,0.12891549164370114,2158,0.2524735380490669,0.22851707775847827,0.2823652273586455,2158,0.6313278437205396,0.6059104163247088,0.6530986861954413,2158,0.00253499239383667,0.0006801568109729117,0.006172395529549891,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_03,101,electrode,randomized,legacy_0p5_40,2158,-9.788941516728979e-12,-1.9303880749360116e-08,1.7058103277329432e-08,2158,5.841458723837356e-08,2.9633103082460366e-08,8.853598920666172e-08,2158,5.843840188402602e-08,3.872828280293561e-08,7.766526977093235e-08,2158,1.0904700250437481e-08,4.481725543549816e-09,2.978727413816338e-08,2158,5.51015745759278e-09,2.7207122090718896e-09,1.1234764866361366e-08,2158,0.29279700535075304,0.2691189549536028,0.3165261002818974,2158,12.0,12.0,12.0,2158,0.11345856316272342,0.08804258752934324,0.13907074768461924,2158,0.25229013341775597,0.22155867624078027,0.2901320273180531,2158,0.6317147181750646,0.589391326457439,0.6704967914812335,2158,0.0025365852444557183,0.0004120740759358013,0.012478544396397234,2158,7.622478114147861e-18,2.6799106623075382e-18,1.584108395505946e-17,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0000000000000002,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_03,101,independent_rms,randomized,legacy_0p5_40,2158,-1.2749541621066369e-10,-1.8303655224206212e-08,1.748966103209979e-08,2158,5.825675673797963e-08,2.7901943866481815e-08,8.499152670538024e-08,2158,5.8358306110535884e-08,3.98266095658073e-08,7.244631383684919e-08,2158,1.0904700250437481e-08,4.481725543549816e-09,2.978727413816338e-08,2158,5.51015745759278e-09,2.7207122090718896e-09,1.1234764866361366e-08,2158,0.028385183898863926,0.0203939620514554,0.037388443362993073,2158,12.0,12.0,12.0,2158,0.11365659885778329,0.09929429169644916,0.12883935163769755,2158,0.2524900726347041,0.2287100202081525,0.28312073117058467,2158,0.6313196960319615,0.6049751112792889,0.6536214797232262,2158,0.0025336324755506736,0.0007000039296772597,0.006261000833661318,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_04,101,electrode,randomized,legacy_0p5_40,2158,-1.978306605130559e-10,-1.8639434531651947e-08,1.9262115159001912e-08,2158,5.847529120416953e-08,2.946826782590506e-08,8.841861465214151e-08,2158,5.83730484433152e-08,4.239751838497341e-08,7.508008792456167e-08,2158,1.0824583133252893e-08,4.548984156671138e-09,3.089733827756426e-08,2158,5.466764223062167e-09,2.2234610710315866e-09,1.0512564002895788e-08,2158,0.25636588172767116,0.23586999247654683,0.2765755025223908,2158,12.0,12.0,12.0,2158,0.1136193767034547,0.09124287107474809,0.14223969613653845,2158,0.25237089186105177,0.22066738007184603,0.28837105788459216,2158,0.6314726697846136,0.5963099590756252,0.6706587507940595,2158,0.0025370616508797864,0.0004210195603957544,0.011054353135932206,2158,7.622013616829641e-18,2.8608446115907796e-18,1.6485721593270667e-17,2158,1.0,1.0,1.0,2158,1.0,0.9999999999999998,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,random_04,101,independent_rms,randomized,legacy_0p5_40,2158,8.260982424631015e-11,-1.6484518954190206e-08,2.0287894388690564e-08,2158,5.860830043749519e-08,2.7209253516957688e-08,8.442425247778829e-08,2158,5.8557271465900126e-08,4.27355466570134e-08,7.666272594519796e-08,2158,1.0824583133252893e-08,4.548984156671138e-09,3.089733827756426e-08,2158,5.466764223062167e-09,2.2234610710315866e-09,1.0512564002895788e-08,2158,0.028385183891463942,0.020393962416055657,0.03738844307838841,2158,12.0,12.0,12.0,2158,0.11365892805012479,0.0992141292598417,0.12888205074254247,2158,0.2524926764054412,0.22911957148717874,0.2824026242863909,2158,0.6313137284464294,0.6059025587751616,0.6534559579417746,2158,0.0025346670980054917,0.0006953184829688407,0.00622231847728581,2158,5.382900601836373e-18,2.11525895502192e-18,9.019494489765868e-18,2158,1.0,1.0,1.0,2158,1.0,1.0,1.0,2158,0.0999999999999963,0.1,0.1,2158,0.5,0.5,0.5,2158
source_seed_condition,band_0p05_5,101,electrode,standard,band_0p05_5,2158,-9.816114887710009e-11,-1.957152405293507e-08,1.9372931813655434e-08,2158,5.829848394292706e-08,2.8652387129568524e-08,9.294761227351955e-08,2158,5.830090888238543e-08,4.21825756546923e-08,7.574057114823063e-08,2158,1.0871323924363959e-08,4.4733814917262415e-09,3.810385178034045e-08,2158,5.4808090424864694e-09,1.9284400289463067e-09,1.2096354635424164e-08,2158,0.22775234288409288,0.18186045866726014,0.2843206925667489,2158,12.0,12.0,12.0,2158,0.9834029013887108,0.9527287247287272,0.9951729507823552,2158,0.01594033630811446,0.004399233433739341,0.046234730983811576,2158,0.0005514187699137259,4.023232664347971e-05,0.0024989481986867645,2158,0.00010534353325997577,4.645054553712521e-06,0.00048043870442799583,2158,0.019440426123726862,0.00561470378893742,0.04597756924708993,2158,0.9993112056926982,0.8295924121551804,1.2355785919199052,2158,0.9972797528678116,0.9854062243629461,0.9997977946485357,2158,0.010000000000000266,0.01,0.01,2158,0.04999999999999815,0.05,0.05,2158
source_seed_condition,band_0p05_5,101,independent_rms,standard,band_0p05_5,2158,1.0935359644984267e-10,-1.80885947690243e-08,2.103638800677377e-08,2158,5.8413705287080593e-08,2.7081627607117298e-08,8.818145325051319e-08,2158,5.846616595948443e-08,3.869706333148315e-08,7.429660087154843e-08,2158,1.0871323924363959e-08,4.4733814917262415e-09,3.810385178034045e-08,2158,5.4808090424864694e-09,1.9284400289463067e-09,1.2096354635424164e-08,2158,0.07983729141618216,0.05488888372490919,0.10815810178483119,2158,12.0,12.0,12.0,2158,0.9835904225268212,0.968279314115667,0.9933403012277346,2158,0.015743817785155014,0.006348683630974325,0.030690925545780234,2158,0.0005589739814602513,8.576858126679552e-05,0.002141768098281986,2158,0.00010678570656484473,1.4962939321042172e-05,0.0004138174815792506,2158,0.01605321205389844,0.006396262108285939,0.029191320932157698,2158,1.0010075265963694,0.8662637974845937,1.1409517076614573,2158,0.997292368612525,0.9915014592580168,0.9995852847119882,2158,0.010000000000000266,0.01,0.01,2158,0.04999999999999815,0.05,0.05,2158
source_seed_condition,band_5_15,101,electrode,standard,band_5_15,2158,6.339197729041564e-11,-1.8776221490389357e-08,2.141535423436504e-08,2158,5.843964866016114e-08,2.8247981731510663e-08,9.504504205892772e-08,2158,5.8479232897192384e-08,4.086295568583864e-08,7.683542335712445e-08,2158,1.0877948076712197e-08,3.959753536003151e-09,3.4405801696579835e-08,2158,5.402097348789704e-09,2.1815181942564176e-09,1.0810255637152547e-08,2158,0.21399040783275647,0.18521269111464478,0.2661077673192021,2158,12.0,12.0,12.0,2158,0.0022881404357772968,0.0004077651724024828,0.007397917425665451,2158,0.9893901701361334,0.9740326963997633,0.9965022011554756,2158,0.008203183586741113,0.002125171809903872,0.023043844484879797,2158,0.00011850584134872111,6.931094454095012e-06,0.0005510869319434052,2158,0.0014150171961534353,0.00041918227940830805,0.0033126363415357405,2158,0.9990205460645267,0.8713269825183733,1.1410229716227491,2158,0.9999928675303729,0.9999652671908469,0.9999994189844573,2158,0.010000000000000266,0.01,0.01,2158,5.0,5.0,5.0,2158
source_seed_condition,band_5_15,101,independent_rms,standard,band_5_15,2158,-3.376117277309856e-11,-2.007190297001123e-08,1.7174993266399533e-08,2158,5.800663455283907e-08,2.9502926324198597e-08,8.539698370668702e-08,2158,5.81951350929054e-08,4.08607085944368e-08,7.369816401592288e-08,2158,1.0877948076712197e-08,3.959753536003151e-09,3.4405801696579835e-08,2158,5.402097348789704e-09,2.1815181942564176e-09,1.0810255637152547e-08,2158,0.056479514452658294,0.037555282642553305,0.07178983838685737,2158,12.0,12.0,12.0,2158,0.002293677477133579,0.0007923784844468526,0.005676888037440414,2158,0.989342269871715,0.980356228318875,0.99516101135431,2158,0.008242797404269305,0.003084389684548521,0.016828393040598577,2158,0.0001212552468822265,1.1040547419356216e-05,0.0004222498291119484,2158,0.001158742995302804,0.0004711883682874889,0.002136752868623603,2158,1.0001395202415695,0.9136223767342191,1.1198818702190514,2158,0.9999930001776314,0.9999774556299688,0.9999988575513905,2158,0.010000000000000266,0.01,0.01,2158,5.0,5.0,5.0,2158
source_seed_condition,band_15_40,101,electrode,standard,band_15_40,2158,-2.3214089050783089e-10,-1.8601694129595368e-08,1.828531219223636e-08,2158,5.827286820149708e-08,2.5428159133866757e-08,8.998764222667432e-08,2158,5.840133820104138e-08,4.151243970795804e-08,7.38900638452833e-08,2158,1.0779042379047233e-08,4.510740654681505e-09,2.874493023065759e-08,2158,5.489281704508527e-09,2.2976937707194178e-09,1.1130724395677841e-08,2158,0.20208035849813816,0.1834687976609452,0.2246236820056345,2158,12.0,12.0,12.0,2158,0.00010678606610132598,5.8419877241113925e-06,0.0005129409286107509,2158,0.0010463048937421563,0.00017780854354934153,0.003893020044471013,2158,0.9955458113824707,0.9897716177039361,0.998609104987597,2158,0.0033010976576865704,0.0008255760602266046,0.009378520418070567,2158,0.0008508133346382204,0.00017961787877570113,0.001975922238006379,2158,0.9996747681303916,0.9026383680713861,1.086426604603124,2158,0.9999989611138063,0.9999949319600385,0.9999999599929551,2158,0.010000000000000266,0.01,0.01,2158,15.0,15.0,15.0,2158
source_seed_condition,band_15_40,101,independent_rms,standard,band_15_40,2158,6.316590585456748e-12,-2.2452904160621907e-08,1.9698804099979518e-08,2158,5.8195997626099275e-08,2.9796352052358088e-08,8.819389485381635e-08,2158,5.83287541796613e-08,4.067861425482988e-08,7.450375250073193e-08,2158,1.0779042379047233e-08,4.510740654681505e-09,2.874493023065759e-08,2158,5.489281704508527e-09,2.2976937707194178e-09,1.1130724395677841e-08,2158,0.03572080347644799,0.025711142968587956,0.047995491468352885,2158,12.0,12.0,12.0,2158,0.0001089598928940384,1.6038849619547616e-05,0.0003323643376834786,2158,0.0010689475002998545,0.00036257076629587213,0.002147742683669405,2158,0.9955107877725071,0.991841198326758,0.9978609904175798,2158,0.0033113048342989946,0.0013292019952335973,0.00638606826935851,2158,0.0007135356144347589,0.0002690615482346457,0.0012725653638648521,2158,0.999743151165514,0.9313124548492615,1.0667055003252957,2158,0.9999989404629932,0.9999967453825541,0.999999853446692,2158,0.010000000000000266,0.01,0.01,2158,15.0,15.0,15.0,2158
