model,strategy,kind,combo_set,combo_id,snr,metric,x_mean,x_seed_sd,x_ci_low,x_ci_high,y_mean,y_seed_sd,y_ci_low,y_ci_high,n_seeds,n_bootstrap,n_invalid_x,n_invalid_y
resnet,electrode,bandpass,heldout,LA_V6,5,macro_auroc,-0.007448161903238715,0.004642543388607796,-0.008641273968266833,-0.006314636329154371,0.019265443596693042,0.00668415219234179,0.016683195819629223,0.022064458578750886,5,2000,0,0
resnet,electrode,bandpass,heldout,LA_V6,0,macro_auroc,-0.021351792525772084,0.009088495454187256,-0.023367226722884972,-0.019338562820188566,0.04936772465388277,0.01534421169970797,0.04564431542828473,0.053611344642675716,5,2000,0,0
resnet,electrode,bandpass,heldout,LL,20,macro_auroc,-0.0006210214124219515,0.0004038769929280289,-0.0008810731200106697,-0.0003591155012897808,0.003065654697144349,0.002260899435230801,0.0014245020582362722,0.004707263885332581,5,2000,0,0
resnet,electrode,bandpass,heldout,LL,15,macro_auroc,-0.0017487831235117434,0.0010997346557255615,-0.002217638939684542,-0.0012567151939517724,0.004767504693970226,0.0032538441864226222,0.003088164006388976,0.006520654179463685,5,2000,0,0
resnet,electrode,bandpass,heldout,LL,10,macro_auroc,-0.005014847863615857,0.002752172878680773,-0.005936796837744794,-0.004114619012084642,0.009685121643775352,0.005985606406536647,0.0076728688571538325,0.01176658958686526,5,2000,0,0
resnet,electrode,bandpass,heldout,LL,5,macro_auroc,-0.015501713301262354,0.006562033193865659,-0.017314727859356546,-0.013727191344497645,0.02387764886691419,0.01092982013174385,0.020854247827272052,0.027068567096776755,5,2000,0,0
resnet,electrode,bandpass,heldout,LL,0,macro_auroc,-0.03938882065995517,0.006481699042667992,-0.04221748154377148,-0.03653946950203631,0.058061735083497636,0.008053431170690552,0.05354864695420944,0.06289238646507905,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V1_V4,20,macro_auroc,-0.0004177272691436862,0.00024865471106903493,-0.0006455438178640493,-0.0001824587439422217,0.002833514590132702,0.002212812625198542,0.0011967246870584825,0.004467571720093139,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V1_V4,15,macro_auroc,-0.0011720458567406223,0.0007456201623313148,-0.001580513507604699,-0.0007513976358299214,0.004191755676708731,0.003006328867666336,0.0024826203463139012,0.005911937496538056,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V1_V4,10,macro_auroc,-0.0033744207257788705,0.0018971048945076495,-0.004136852371026741,-0.0026474533255467212,0.008454090550679272,0.005030786622297186,0.006462708033878676,0.010481017252782623,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V1_V4,5,macro_auroc,-0.010563583769898188,0.004833521456057721,-0.011975916692730508,-0.009150565070242861,0.021014733042088053,0.00894533223814419,0.01816558272506873,0.02405351389925933,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V1_V4,0,macro_auroc,-0.02870030389347773,0.006440692121730684,-0.03118785444222973,-0.026238718890567825,0.05510887564460239,0.009230413068213497,0.05066438277343784,0.05988383113032629,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V4,20,macro_auroc,-0.0005027945974534376,0.00027738238144818186,-0.000736367642548557,-0.00026372157962278495,0.0029582440387572405,0.0021717948301776314,0.0013198853715531106,0.004613423188652427,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V4,15,macro_auroc,-0.0014445831489873218,0.0008449683403768761,-0.0018753564964231412,-0.0010049464012102196,0.004481660015835454,0.0029739149031306443,0.0027716077357252795,0.006226896829267421,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V4,10,macro_auroc,-0.004227072498892537,0.0021964421455240614,-0.005020774058467213,-0.003429970946592241,0.009014392060108855,0.0053549811791310286,0.007028350491479193,0.011066874344163247,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V4,5,macro_auroc,-0.012757171554615799,0.005689341717665873,-0.014314255709297946,-0.011216976997563037,0.02186292145772446,0.010132418304094327,0.01905090074752841,0.02490472930352135,5,2000,0,0
resnet,electrode,bandpass,heldout,LL_V4,0,macro_auroc,-0.03433436000014782,0.006164323251610969,-0.03684914319090845,-0.03177932713093637,0.05582089275388484,0.007964177868034371,0.051487954435980365,0.06061680894258998,5,2000,0,0
resnet,electrode,bandpass,heldout,RA,20,macro_auroc,-0.00039488827381446435,0.00016514243479233214,-0.000639280474375643,-0.00015458148318936852,0.0028716975823824377,0.0022100466397331556,0.0012395553001032877,0.004447700648865873,5,2000,0,0
resnet,electrode,bandpass,heldout,RA,15,macro_auroc,-0.001013860604919703,0.0003139444202513187,-0.0014407334398607472,-0.0005935503704034739,0.0041634353713498,0.002840982686370104,0.0025359972450922485,0.005854179494353079,5,2000,0,0
resnet,electrode,bandpass,heldout,RA,10,macro_auroc,-0.002549686390153427,0.0006560083283112152,-0.00331448135979325,-0.0017969906369762567,0.007365702153190679,0.004487398309704646,0.005603297989094742,0.009287468362103812,5,2000,0,0
resnet,electrode,bandpass,heldout,RA,5,macro_auroc,-0.0065969379993134234,0.0019181290147652701,-0.007908604193088881,-0.005294401287379436,0.01584773539694704,0.006778402521183253,0.013570758236437786,0.018314806173276743,5,2000,0,0
resnet,electrode,bandpass,heldout,RA,0,macro_auroc,-0.016430990582247573,0.008672046888844747,-0.01919660419172825,-0.01367376081371931,0.03750161440653479,0.009576376439868146,0.034331989071265084,0.04092067319623154,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,-0.00028498508306540327,0.00017439119175251432,-0.0004931805381648741,-7.576172497829275e-05,0.002735038417281821,0.00227592883319027,0.0011021144456449207,0.0043451278480075035,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,-0.0007367459368653017,0.0003225472228650431,-0.0010997177775055604,-0.00038400182497621974,0.003969915750713038,0.002975287085488622,0.0023024191944219707,0.005645641348042628,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,-0.0020610751875873136,0.0009103159609439381,-0.002688633340518066,-0.0014317598881355687,0.0076484343906667585,0.004418760853390367,0.005802718277376971,0.009670040768009312,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,-0.006295167132402191,0.0023572227556709056,-0.007406708651142897,-0.005225174658831717,0.01812382025237016,0.006643329020940899,0.015590985294148908,0.020758989860833816,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,-0.01745041390877484,0.0054713305992511565,-0.019370762763994877,-0.01568602929719579,0.04643237781180125,0.014946530135798535,0.04274496214036268,0.05033788833796629,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V1,20,macro_auroc,-0.00034720255980331683,0.000166644646930732,-0.0005792280068445561,-0.00011041322379461069,0.0028318368818517126,0.0022629508819574395,0.0012201109220672324,0.004431515479702735,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V1,15,macro_auroc,-0.0008767436741883294,0.00030091593531989696,-0.0012794822142220103,-0.000476446605593229,0.004032287174179449,0.00283943352078039,0.002387290072790558,0.005693051060011556,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V1,10,macro_auroc,-0.0021450122774233638,0.0007876802162479383,-0.002871146970090155,-0.0014721866582176808,0.007281999108310133,0.004342604588815509,0.005502855795067495,0.009217300223270894,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V1,5,macro_auroc,-0.004967340160983613,0.001885776762939295,-0.006221576506724125,-0.003811285098490487,0.015856470681389824,0.006242150013903619,0.013553097209410843,0.018405148299458524,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V1,0,macro_auroc,-0.01210056246941731,0.007904210090879089,-0.01465623861216529,-0.009653405430131191,0.039513401340263245,0.01162078308195036,0.036195431915452395,0.04303966663754762,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V2_V5,20,macro_auroc,-0.00022421692231229252,0.00016833736681339824,-0.0004371823804093589,-2.388986778101572e-06,0.0027303045465796537,0.0022011027433073388,0.0011148883166839725,0.00432684276432308,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V2_V5,15,macro_auroc,-0.0007183293012008374,0.0002154458279768358,-0.0010948866506144317,-0.0003393559104682071,0.003943161442137577,0.0027878391993947623,0.0023278803020526286,0.005596908639225839,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V2_V5,10,macro_auroc,-0.0017982720258241213,0.0005479060856165697,-0.002448181023521341,-0.0011725152133109304,0.007102440202981497,0.004291224577022802,0.005309200988204303,0.009040935230015135,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V2_V5,5,macro_auroc,-0.004402859130315906,0.0014158428287000865,-0.005539186965836106,-0.0033074997718674486,0.015398941608870741,0.006511125637888973,0.01312508362417545,0.01790212915843166,5,2000,0,0
resnet,electrode,bandpass,heldout,RA_V2_V5,0,macro_auroc,-0.010421374019162943,0.006322434701446362,-0.012564094709660415,-0.008143776454213445,0.038157707972181806,0.009285064808183913,0.034928386947120194,0.04183780155669192,5,2000,0,0
resnet,electrode,bandpass,train,LA_LL,20,macro_auroc,-0.00034782956699963563,0.0002325567844059875,-0.0005677482781768712,-0.00012079974327604012,0.0028473278419630654,0.0021655788949973055,0.00121039599050638,0.004501241689843498,5,2000,0,0
resnet,electrode,bandpass,train,LA_LL,15,macro_auroc,-0.0011805392893445843,0.0005911301269135575,-0.0015680109673520736,-0.0007580839892857283,0.004436189892358744,0.002837854420961518,0.002743802672210036,0.006201290370126836,5,2000,0,0
resnet,electrode,bandpass,train,LA_LL,10,macro_auroc,-0.003643854465303753,0.0014651474904520273,-0.004391987043459415,-0.0028650952301156993,0.009266461903922062,0.0046400961174724534,0.0072613638084676945,0.011356750296252296,5,2000,0,0
resnet,electrode,bandpass,train,LA_LL,5,macro_auroc,-0.012885232095466792,0.004249488412846877,-0.014446661846781216,-0.01131076995002055,0.023453630948236846,0.007715835592415718,0.02045106119701001,0.026609858669130706,5,2000,0,0
resnet,electrode,bandpass,train,LA_LL,0,macro_auroc,-0.03413636147621908,0.006194311278687882,-0.03673915224124719,-0.0316534000065603,0.05764573345946278,0.009868804609563726,0.05326298944465719,0.06237529467489241,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA,20,macro_auroc,-0.00029885452404307953,0.00014396903238119042,-0.0005209000754056437,-7.49910388575299e-05,0.002769185261624019,0.002215514459320212,0.001157875090679551,0.004393788064023702,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA,15,macro_auroc,-0.0008991145185538896,0.00027539080939090264,-0.0012927532907243556,-0.0005253798075679313,0.004120603339230966,0.00288855192059974,0.0024516785962993295,0.005829194863239892,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA,10,macro_auroc,-0.002513685169460533,0.0008112227645423241,-0.0032146959780744726,-0.0018447081529453502,0.007889196948412436,0.0043049376618944655,0.006013957405103558,0.0099010225488562,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA,5,macro_auroc,-0.007818187834622913,0.0029979843665474326,-0.009051130267750609,-0.006588499742255739,0.018624782576248,0.006821964829124062,0.0160078744302546,0.02133045480374906,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA,0,macro_auroc,-0.02155160761461363,0.006879834884049649,-0.02362535798223823,-0.019518865682067805,0.04690914841149398,0.01398306047748297,0.043272860301475057,0.05082920589738014,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA_LL,20,macro_auroc,-0.00041400260447324035,0.00017542834909522223,-0.0006482797853783428,-0.00017696804547213846,0.0029338182811904367,0.002249603679212387,0.0013096728644301898,0.00457299500136323,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA_LL,15,macro_auroc,-0.0011781986367939367,0.0004708310306416304,-0.0015940064983095098,-0.0007699793730787783,0.004463064555956198,0.0029038653085534114,0.0028189857671949443,0.006193247191792162,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA_LL,10,macro_auroc,-0.0031810074551020806,0.0011395494001423588,-0.0039060841330808478,-0.0024222492573305185,0.00875170281656763,0.004598014237832562,0.006834765438939137,0.010764209853691817,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA_LL,5,macro_auroc,-0.010095324724395316,0.003390892831189225,-0.01147147771816228,-0.008763291450088613,0.020769570196298836,0.007487539904617351,0.017931218622642568,0.023692154386667677,5,2000,0,0
resnet,electrode,bandpass,train,RA_LA_LL,0,macro_auroc,-0.027552649422651187,0.005995314030323024,-0.029690794746905065,-0.025456927906656518,0.05249973866566533,0.012246688708567346,0.04844702529975883,0.056827703725730774,5,2000,0,0
resnet,electrode,bandpass,train,RA_LL,20,macro_auroc,-0.0005345272507071508,0.0002489948089418178,-0.0007825499740212206,-0.0002901107352521654,0.0030371448725553087,0.002309915987510973,0.0014093654256979733,0.004652141610571754,5,2000,0,0
resnet,electrode,bandpass,train,RA_LL,15,macro_auroc,-0.00145350198484695,0.0006338020519805096,-0.001890472945912885,-0.0010165471644786362,0.004619612964290099,0.0030876753402861983,0.0029764427488102375,0.006310881496741431,5,2000,0,0
resnet,electrode,bandpass,train,RA_LL,10,macro_auroc,-0.0035259238678360784,0.0016208317168967213,-0.0042610736305370624,-0.0027612864670032936,0.00870720163930283,0.005160723378809508,0.006819343416941432,0.010686067144637145,5,2000,0,0
resnet,electrode,bandpass,train,RA_LL,5,macro_auroc,-0.00997118882306769,0.0038875625625458617,-0.011250695892045835,-0.008634280499044062,0.01962736645134755,0.008330248140482508,0.01699220158966045,0.022427637242563307,5,2000,0,0
resnet,electrode,bandpass,train,RA_LL,0,macro_auroc,-0.026812945311049698,0.0062999754737690546,-0.02892670252853212,-0.024840680921239325,0.04953358172448994,0.011218679250405535,0.045651731783054345,0.053731844620113184,5,2000,0,0
resnet,electrode,bandpass,train,V1,20,macro_auroc,-0.00010557807893598614,0.00013853367117047622,-0.00029468303264517157,8.152691708033891e-05,0.0025321594355325106,0.002211207654102456,0.0009138372125125205,0.004154417889033714,5,2000,0,0
resnet,electrode,bandpass,train,V1,15,macro_auroc,-8.079788186341475e-05,0.0002531193810658456,-0.00039418491652736367,0.00022002556847874929,0.003397255482185768,0.0026564626044397613,0.001745178215442061,0.005079254738409871,5,2000,0,0
resnet,electrode,bandpass,train,V1,10,macro_auroc,-0.00016444750879174297,0.0002919223301944861,-0.0006806326895445779,0.0003587910839219436,0.006227632591201337,0.003667219042253574,0.0044202325597128694,0.008140198965971627,5,2000,0,0
resnet,electrode,bandpass,train,V1,5,macro_auroc,-0.0004198925507248763,0.0005028186896693866,-0.0013424450880875356,0.0005375569977087973,0.01618012844741603,0.007274303689215778,0.013754496102942458,0.018765836863219258,5,2000,0,0
resnet,electrode,bandpass,train,V1,0,macro_auroc,0.00045680221111648044,0.0016217388255542486,-0.0011725249020976718,0.002153481781851439,0.04650580871004908,0.023578384756997164,0.04274000142035712,0.050749610303363654,5,2000,0,0
resnet,electrode,bandpass,train,V2,20,macro_auroc,4.081838643357205e-05,0.0001504718230982548,-0.00011523006208797648,0.00020143142364960836,0.0023971126641783693,0.002181500424670712,0.0007790729111072015,0.003993150047465386,5,2000,0,0
resnet,electrode,bandpass,train,V2,15,macro_auroc,5.618604555199802e-05,0.0001629157372960341,-0.00020910666166718995,0.0003227189550995403,0.0031083695009310962,0.0024032283962918794,0.0014430570981400304,0.004778757252850711,5,2000,0,0
resnet,electrode,bandpass,train,V2,10,macro_auroc,0.00012087828879152607,0.00034263089680332704,-0.00033777661382003443,0.0005509827973407455,0.005519343651302089,0.0032522923895120306,0.003751479803814776,0.0074144691663307165,5,2000,0,0
resnet,electrode,bandpass,train,V2,5,macro_auroc,-0.00020789513091934442,0.0004825496654565027,-0.0009723289118500317,0.0005548133918151165,0.01289550934478283,0.004336509860653479,0.010677902867877245,0.015232325189417334,5,2000,0,0
resnet,electrode,bandpass,train,V2,0,macro_auroc,-0.0006797749484311,0.001001969770654564,-0.002050640905278195,0.0006585912994474669,0.035980335257599624,0.004637847860705897,0.03245501469767625,0.03962629605258057,5,2000,0,0
resnet,electrode,bandpass,train,V3,20,macro_auroc,1.1767534539530722e-05,0.00014243990425501316,-0.00014053246568721255,0.00015504324457833726,0.002556020004738313,0.002208154195012943,0.0009095030498994178,0.004138173996620227,5,2000,0,0
resnet,electrode,bandpass,train,V3,15,macro_auroc,4.9320891753379394e-05,0.0002579512192004458,-0.0001811857511778614,0.00028763282107179206,0.0033528102986233542,0.0026378144067045212,0.0017002870271271607,0.005012152192341732,5,2000,0,0
resnet,electrode,bandpass,train,V3,10,macro_auroc,5.377796113181788e-06,0.0005337855415383017,-0.0003802681351552217,0.0004067698331236586,0.00563218300628876,0.0036267089356995523,0.003907434950133142,0.0074466442981927,5,2000,0,0
resnet,electrode,bandpass,train,V3,5,macro_auroc,0.00016433621858940038,0.0008046415433976723,-0.000517406321893794,0.0008450583749792411,0.011292435287254854,0.0058486593668558105,0.009189248628828878,0.013460050972371324,5,2000,0,0
resnet,electrode,bandpass,train,V3,0,macro_auroc,0.0003089377729200038,0.0014612497184633255,-0.0009421850379819996,0.001575586868543589,0.027062237902545184,0.010894532494669562,0.024204963813686056,0.030130455614038244,5,2000,0,0
resnet,electrode,bandpass,train,V4,20,macro_auroc,-3.682720543674023e-06,0.00011060017463576529,-0.00013503055690844312,0.00012583085104107545,0.002389604010076418,0.0020112364380939648,0.000774763435818559,0.003993415364033054,5,2000,0,0
resnet,electrode,bandpass,train,V4,15,macro_auroc,-7.254562712628587e-05,0.00016853516405765978,-0.0002864498892667233,0.00014283994322247633,0.002948317455345406,0.002207006045343101,0.0012991446942280144,0.004611844888199788,5,2000,0,0
resnet,electrode,bandpass,train,V4,10,macro_auroc,-0.0001542631021653529,0.00016190307767353923,-0.000510900242868182,0.00018793689422735014,0.004875742079378598,0.002966668393571736,0.003125107829155831,0.006685170397627696,5,2000,0,0
resnet,electrode,bandpass,train,V4,5,macro_auroc,-0.0002765203353316759,0.00029947244364476996,-0.0008422146056536817,0.0002977110514776938,0.010823562599547355,0.0044295959158131525,0.008664910899500364,0.013051800578010074,5,2000,0,0
resnet,electrode,bandpass,train,V4,0,macro_auroc,-0.0007555946825964277,0.0005701074994780365,-0.0018496715432126038,0.0004341521307382298,0.031042170789144154,0.010982622845498566,0.02779946667575403,0.03443271148594555,5,2000,0,0
resnet,electrode,bandpass,train,V5,20,macro_auroc,9.185973973004912e-05,5.144989449766528e-05,-9.107984264835333e-05,0.00027866946599898517,0.0023868625437173606,0.002132015032298141,0.0007917244264694218,0.004019314617758329,5,2000,0,0
resnet,electrode,bandpass,train,V5,15,macro_auroc,0.00018816471685589864,0.00016605692253447005,-0.0001105265138726802,0.00048597232166266985,0.0031355125626389537,0.002454107584450818,0.0014613489106330819,0.004816057048635399,5,2000,0,0
resnet,electrode,bandpass,train,V5,10,macro_auroc,0.00020297857546838216,0.0005233620031435579,-0.0002728651274266608,0.0006544021092629382,0.005849089079729653,0.0032484747819458894,0.004081081538850239,0.007669437135110157,5,2000,0,0
resnet,electrode,bandpass,train,V5,5,macro_auroc,-0.00011238975725798017,0.001060021989154931,-0.0009249523675426052,0.0006608795448288989,0.014233304493583709,0.00577029422218779,0.01205271565986199,0.01663279696744378,5,2000,0,0
resnet,electrode,bandpass,train,V5,0,macro_auroc,-0.0007263116675040093,0.0018895373371813086,-0.0023598179768099348,0.0007262775912081313,0.04050652558684793,0.020943627068164064,0.03706914975065007,0.04437368758731247,5,2000,0,0
resnet,electrode,bandpass,train,V6,20,macro_auroc,-6.719037138669393e-07,0.00023457900028410976,-0.00015588687168920643,0.0001605298287701473,0.002497224326078529,0.002285994947149306,0.0008711098273866664,0.004118590399322083,5,2000,0,0
resnet,electrode,bandpass,train,V6,15,macro_auroc,1.221329142477856e-05,0.0003461409196614541,-0.000260416469185491,0.0002711379769377989,0.0033256599475627534,0.0029656831581919506,0.0016572957518236693,0.005024291310542995,5,2000,0,0
resnet,electrode,bandpass,train,V6,10,macro_auroc,-4.4732494524768464e-05,0.0004049265859849294,-0.0004819255460244881,0.0004006565988389733,0.005855153089593501,0.004719434915483981,0.004092557503429208,0.00772559442501885,5,2000,0,0
resnet,electrode,bandpass,train,V6,5,macro_auroc,-0.00010686125665051449,0.0006527182981824955,-0.0008291771375360307,0.0006484995515071185,0.01254967509565943,0.007234121507603551,0.010475038497817618,0.014773515459231197,5,2000,0,0
resnet,electrode,bandpass,train,V6,0,macro_auroc,0.0002646752254403806,0.001290436921506443,-0.0010941685631009994,0.0016116278858841824,0.03135736124733142,0.010637722832531803,0.02840480147463443,0.034469991025341484,5,2000,0,0
resnet,electrode,bw,all,all,20,macro_auroc,-9.687710016859086e-06,0.0001139287052115138,-0.0001940576107179348,0.00016926286189087136,0.002145089545259227,0.002265019019923193,0.0005664045697043834,0.003743691017961663,5,2000,0,0
resnet,electrode,bw,all,all,10,macro_auroc,-0.000324590901864541,0.0004021038037188725,-0.0008073734797793747,0.00015401393999171174,0.0023177481240565178,0.0028287743732496543,0.0008000109319423227,0.003826485661979355,5,2000,0,0
resnet,electrode,bw,all,all,0,macro_auroc,-0.0019356646830343215,0.002105661204613379,-0.003157559354770706,-0.0006507938634286179,0.004068588747258617,0.002215578378227788,0.0025482320702142768,0.005743038933269909,5,2000,0,0
resnet,electrode,ma,all,all,20,macro_auroc,0.00011249232982268875,0.00022970361047266262,-5.56215778805319e-05,0.00029571599174112146,0.0021479198722736516,0.0024627385477919363,0.0005663874943095688,0.0037460432921142188,5,2000,0,0
resnet,electrode,ma,all,all,10,macro_auroc,0.0003596892439715393,0.00031933202884962616,-0.00010848399612779891,0.0008433243425342487,0.0030697609593358655,0.003146276647490822,0.0015245088083907581,0.004617299534770625,5,2000,0,0
resnet,electrode,ma,all,all,0,macro_auroc,0.0005316861355701308,0.0014816947072064475,-0.00081763042860934,0.0018950744225440014,0.010270537860319996,0.004369074771668747,0.008394042261859606,0.012246881289263822,5,2000,0,0
resnet,electrode,em,all,all,20,macro_auroc,-0.00033946180244381896,0.00012518066964859855,-0.0005820681345957463,-0.00010080283605032047,0.002269152842673927,0.0020680688117879673,0.0006915707702328855,0.003853526045339355,5,2000,0,0
resnet,electrode,em,all,all,10,macro_auroc,-0.0027441444248330173,0.00076609265582526,-0.0035231669396400215,-0.0020384870876435507,0.003470776256031671,0.002214317233640734,0.001979830543348949,0.005015576897827943,5,2000,0,0
resnet,electrode,em,all,all,0,macro_auroc,-0.02266307261633067,0.00657663581029832,-0.02513901187610215,-0.020295582465468094,0.010393026590804832,0.008065985800401482,0.008519061245803781,0.01235640779803193,5,2000,0,0
resnet,mixed,bandpass,all,all,20,macro_auroc,-0.0002802838726936541,0.00015370039264766007,-0.0004946434726768745,-6.788971393713764e-05,0.0016498456105877412,0.0011602040615638213,0.0001361028363510425,0.0033585867593082393,5,2000,0,0
resnet,mixed,bandpass,all,all,15,macro_auroc,-0.0007787344111068073,0.00038794188291869247,-0.0011390456538469046,-0.0004067352707466499,0.003028495217490601,0.0015512148887816466,0.0014347494449583674,0.004760801470213558,5,2000,0,0
resnet,mixed,bandpass,all,all,10,macro_auroc,-0.0022215169308200666,0.000977182528044878,-0.002860193154564862,-0.0015842261342791561,0.0069419630857344705,0.00402345787933326,0.005133045302865266,0.00891360780041916,5,2000,0,0
resnet,mixed,bandpass,all,all,5,macro_auroc,-0.007202593429320369,0.0024664097567836767,-0.008382417189491481,-0.006059514831760616,0.017735231520514327,0.008516085615281877,0.015289794495073854,0.020434415452697908,5,2000,0,0
resnet,mixed,bandpass,all,all,0,macro_auroc,-0.020255828515828345,0.0045443257605906956,-0.022235354601955474,-0.018475316222130278,0.04859156349926721,0.017908265011625533,0.044746716370756556,0.052747402750557955,5,2000,0,0
resnet,mixed,bandpass,heldout,LA,20,macro_auroc,-0.00019079416648857262,0.00017848475263536144,-0.00040079319298408854,1.4614144897915783e-05,0.0015815485361216463,0.001379074285094814,7.101407469323864e-05,0.0032893334606691966,5,2000,0,0
resnet,mixed,bandpass,heldout,LA,15,macro_auroc,-0.0007508865085636529,0.000598953050426494,-0.0011369406191518649,-0.0003806371134802108,0.002925508573719493,0.0020684881160704235,0.0013308540394034753,0.004686758375735355,5,2000,0,0
resnet,mixed,bandpass,heldout,LA,10,macro_auroc,-0.0023618504289007803,0.0016384747705467414,-0.003062253700724164,-0.0017000627677250066,0.007023996387730325,0.004095063626304621,0.005130016711794125,0.009010296272785575,5,2000,0,0
resnet,mixed,bandpass,heldout,LA,5,macro_auroc,-0.009383050106491254,0.005549033809132183,-0.010790240000962683,-0.008060370076233033,0.020371358304523458,0.00973881355579331,0.017779506338173823,0.02326640299316205,5,2000,0,0
resnet,mixed,bandpass,heldout,LA,0,macro_auroc,-0.02570743727604179,0.009845955168815385,-0.027998478485661664,-0.023551377095100377,0.054271235562184696,0.02187990557146755,0.05034443457360306,0.05836316928724554,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,-0.00017359335852671354,0.00018751213774503467,-0.000368561508929543,-3.54474373385334e-07,0.0015803167393628082,0.001366256866971395,4.8867611905675264e-05,0.0032967484727030472,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,-0.0005236575587825642,0.0004863093530716573,-0.0008534015918286386,-0.00019159424214824485,0.0028059063047337187,0.0019674884164474376,0.001246618750624981,0.0046042580492483,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,-0.0016096625157595579,0.0013948697176998429,-0.002197951647825891,-0.0010197204966373018,0.006493434735463643,0.003933147420575157,0.00467203505097957,0.008434087809667194,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,-0.0061321674533979745,0.003935842698718899,-0.007234920430962673,-0.005025597168725987,0.017211155084687024,0.008495432466627434,0.01475731182639219,0.01985682436702807,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,-0.019085348766029697,0.00955197762205946,-0.020996398030515083,-0.0172291000492888,0.04892378344395885,0.020460826197216182,0.045194493145775824,0.052949877575684534,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V6,20,macro_auroc,-0.00017299310641338828,0.0001697555231454225,-0.0003665713076478239,1.2291200532265402e-05,0.001590401579878087,0.001373600405984197,4.776906844944973e-05,0.00330760085637637,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V6,15,macro_auroc,-0.0006087074001874138,0.0005326454888417003,-0.0009439770790187307,-0.00027320341551328856,0.0028736941312413667,0.002035502369194992,0.0012646815929491162,0.004632343324746857,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V6,10,macro_auroc,-0.0018479304420234931,0.0014146184753543861,-0.0024643403617138878,-0.001245634134557165,0.0067561378930765855,0.003966003144645095,0.004903090972321934,0.008726795706715767,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V6,5,macro_auroc,-0.007448161903238715,0.004642543388607796,-0.008641273968266833,-0.006314636329154371,0.018937742152073334,0.008837248066929612,0.016457660887172335,0.021677506955787226,5,2000,0,0
resnet,mixed,bandpass,heldout,LA_V6,0,macro_auroc,-0.021351792525772084,0.009088495454187256,-0.023367226722884972,-0.019338562820188566,0.051457725179441784,0.020692161664988617,0.047791987595556314,0.05541146623783795,5,2000,0,0
resnet,mixed,bandpass,heldout,LL,20,macro_auroc,-0.0006210214124219515,0.0004038769929280289,-0.0008810731200106697,-0.0003591155012897808,0.0019001886173352523,0.0010289496351345237,0.0003744082955515782,0.0036186516922253878,5,2000,0,0
resnet,mixed,bandpass,heldout,LL,15,macro_auroc,-0.0017487831235117434,0.0010997346557255615,-0.002217638939684542,-0.0012567151939517724,0.00379623693290021,0.0021511727235168096,0.0021778507883239728,0.005581837526296529,5,2000,0,0
