analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,5,ece,structure_effect,0.0027638224375019795,0.015856798796150675,5,-0.0006961817629342949,0.006231406884739244,2000,0,0.0004386792277477397,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.0158087170578741,0.005363926781678499,5,-0.018089895655120102,-0.013631338950369169,2000,0,0.0006971684628041381,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.11304123908243387,0.036830428599211734,5,-0.12060898168490403,-0.105661827502849,2000,0,0.0015779017491594622,
snr,phase2,tcn,independent_rms,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.066714749436772,0.018851599201718288,5,0.061105675348675316,0.06915674097354892,2000,0,0.0004443567466667332,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,20,macro_auroc,structure_effect,-8.446502510617293e-06,7.351486861783859e-05,5,-0.00018171362286975744,0.0001727479912779167,2000,0,0.00010067117737152499,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,20,macro_f1,structure_effect,-0.0003645482254257093,0.0002609710257466247,5,-0.0010190920308657092,0.00030393993525551526,2000,0,0.0006716959361968603,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,20,ece,structure_effect,-0.0004905438148454858,0.0004659930380351388,5,-0.0008761968012004162,0.0001616785538526669,2000,0,0.00020165248070405076,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,15,macro_auroc,structure_effect,-0.00010774918625549024,0.00014679159245844963,5,-0.0004245414464016939,0.0002069617844773589,2000,0,0.0001594527785854786,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,15,macro_f1,structure_effect,-0.0005454254975183481,0.0007867236304312025,5,-0.0015219278937797737,0.00048614293761564724,2000,0,0.0005209605098075385,
snr,phase2,tcn,electrode,standard,standard,legacy_0p5_40,15,ece,structure_effect,-0.0008681868042229493,0.00045010835433024435,5,-0.001477810594579137,-0.00022821621851853212,2000,0,0.00045380924200760125,
