model,seed,case_id,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP
resnet,43,random_00__n202__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n202__independent_rms__snr10.npz,26e513f0473521c1fa95d71bea899911b4076f7671edc84545f7d784912de680,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,d8201d566afa16cae9a56c880f8eeb2518de8f72b24447467103ddcb01d48585,0.9014442123417282,0.7731334887446852,0.7082013650551343,0.9069637574149985,0.8005129763748613,0.7385453926077329,0.10224256664514542,0.05853351559369125,0.32930375893385794,0.8604586124420166,0.3195411102052745,0.9537534754402224,0.049661461263895035,0.9279483135424949,0.89906418360051,0.8333333333333334,0.8862245590230665,0.7639881967508909,0.6766325727773407,0.9138410345219767,0.7879373547060182,0.7267950963222417,0.8937371414153178,0.8029009642987306,0.7205882352941176,0.8854700132057847,0.611776744367276,0.5836575875486382
resnet,17,random_00__n303__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_17/random_00__n303__electrode__snr10.npz,dead4bd4cc4c1b7d1ba393a476c2ea3d5603f398bda679f4c8d64cdbf1c6d16c,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,c049f96596881a961370593444ee8cf8d613d4086ced28411bfe3eae05679805,0.8964366831924524,0.7632140649123428,0.6927607963805021,0.8974799215563204,0.7784906499833854,0.7199184228416043,0.10742901265621185,0.06444144719336407,0.34326325513016315,0.8664644360542297,0.31099947505979786,0.9487488415199259,0.04987766966223717,0.9269498646576034,0.8961279189038045,0.8267509215376514,0.8770533695160561,0.7308071743878094,0.6661429693637078,0.9065773845466579,0.7763111392844674,0.7092819614711033,0.8916445887193821,0.8007172069297751,0.7018701870187019,0.8799582085225627,0.6121068850558573,0.5597579425113465
resnet,29,random_00__n303__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n303__electrode__snr10.npz,22cfa74e58d0f1b1e4507ff6f5b7e8b7858e877beaba2cf9b73b1883d41eb569,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,c049f96596881a961370593444ee8cf8d613d4086ced28411bfe3eae05679805,0.9004490385767262,0.778912318006357,0.703176220700582,0.913663274342941,0.8082778869308052,0.7279655400927767,0.09695272147655487,0.03622208679081101,0.31531210284588734,0.861694872379303,0.32319181854079193,0.9453197405004634,0.049298569560050964,0.9220931798728693,0.8838773844518559,0.8243105209397344,0.8770341474445953,0.7457809161448351,0.6671790930053805,0.9201690278903054,0.8088662108482649,0.7196029776674938,0.8931245390318698,0.8017670726864039,0.7167381974248928,0.8898242986439913,0.6542700059004248,0.5880503144654088
resnet,43,random_00__n303__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n303__electrode__snr10.npz,4adc0b187552049b7f109ce0d0749b9209df32db96361f8ef75099c34df165a0,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,c049f96596881a961370593444ee8cf8d613d4086ced28411bfe3eae05679805,0.9018804263862752,0.7751774470507025,0.7052031750269245,0.907024347419233,0.8018435474480528,0.7369494983846284,0.1026277169585228,0.05711007335217214,0.3293018734917651,0.8601036667823792,0.31917857277860384,0.9526413345690454,0.0495026558637619,0.9278683681139396,0.9021962296043343,0.8345902463549523,0.8897139303482587,0.7679986582072214,0.6885758998435054,0.9135502540225613,0.7897671848492654,0.7231441048034934,0.8923627285431466,0.7997924892066968,0.7011615628299894,0.8859068509034689,0.6161326733859944,0.578544061302682
resnet,17,random_00__n303__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_17/random_00__n303__independent_rms__snr10.npz,78a732be706f41cc05a5d793d60f7c0d9666bc96c309ff27ce177244fa67e9df,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,5b3a81008bc7e29dc8964d0db1896fa8d4d092176c0f18db65f6b28f2a49bf78,0.8949826521022974,0.7612892671301632,0.6915038874979225,0.8938314673582435,0.7698233759349764,0.7187394103693663,0.10961169749498367,0.06697525926196705,0.3494529423428116,0.8635677099227905,0.31601861897018335,0.9465245597775718,0.05375150591135025,0.926930747272514,0.8947716312679266,0.8258337744838539,0.874761420171868,0.7304162034385326,0.6614664586583463,0.906788434909137,0.7808202715835656,0.7139061116031886,0.8889928088971701,0.7956960671510332,0.7056323060573858,0.8774398492607981,0.6047421622097577,0.5506807866868382
resnet,29,random_00__n303__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n303__independent_rms__snr10.npz,6ae9da6875731c719964fb57e02d9d7938dd7923326bb0af48ae4a5eb74dc3ce,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,5b3a81008bc7e29dc8964d0db1896fa8d4d092176c0f18db65f6b28f2a49bf78,0.9005189592413927,0.7792934092278079,0.701275428123867,0.9136545642499451,0.8093741006112783,0.7247144512497931,0.09690353274345398,0.035379651467470366,0.31518773622432994,0.859616756439209,0.3274770516122632,0.9448563484708064,0.051146555691957474,0.9220132344443142,0.8865964626261315,0.8226221079691517,0.8757066938037088,0.7432093533075428,0.6569005397070162,0.9203882857668809,0.8105782805082424,0.7126623376623377,0.8938147781530219,0.8015362619795717,0.7164179104477612,0.8906718040390377,0.6545466877175511,0.5977742448330684
resnet,43,random_00__n303__independent_rms__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n303__independent_rms__snr10.npz,d1ee0b22b0301aa46bfd069c47feb72e193b6aa502423e364c126d7106a4b96a,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,5b3a81008bc7e29dc8964d0db1896fa8d4d092176c0f18db65f6b28f2a49bf78,0.9019944009095772,0.7736452315401383,0.7042112381824387,0.9074925429065002,0.7999623825080155,0.7364144235652615,0.10250790417194366,0.05735254441081538,0.3294442385873858,0.8604725003242493,0.3186821194920878,0.9507877664504171,0.049105990678071976,0.9268707882010976,0.8988334070549325,0.8366935483870968,0.888032564450475,0.7630785678755668,0.6816421378776143,0.91658351673219,0.7932786777131013,0.7258620689655172,0.8928661542641978,0.797545746500431,0.7037815126050421,0.885618980899926,0.6154897585566603,0.573076923076923
resnet,17,random_00__n404__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_17/random_00__n404__electrode__snr10.npz,c47d3a71bebff1a928e5e42d7b3780382ceb130b15fe38e18ccedd3952c1d285,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,8b9705e38d8f64155d4f555ba9f75fe7a41952a20cf115cb89ac26d735f6b17f,0.8959791977168331,0.76343957804841,0.6863581804305839,0.8969282524785924,0.7781987768820938,0.7138523761375126,0.10747908800840378,0.06554993797832472,0.3440457938259507,0.867131769657135,0.3096096817438032,0.9481927710843373,0.04950892552733421,0.9263980674061618,0.8950650866892754,0.825446898002103,0.8758819538670285,0.7320865174053959,0.6552529182879377,0.9062420489707191,0.7788473412428829,0.707105719237435,0.8915062982803464,0.7995709770016077,0.6920565832426551,0.8798676200599093,0.6116279679028882,0.5519287833827893
resnet,29,random_00__n404__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_29/random_00__n404__electrode__snr10.npz,f9eb933d8a56b33c052d97b2f187395ab405695eaf04d4f09d8555ff62914b36,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,8b9705e38d8f64155d4f555ba9f75fe7a41952a20cf115cb89ac26d735f6b17f,0.8995795280700223,0.7770989664639807,0.6986663547737753,0.9125742888085917,0.8072835908447676,0.7226918614288083,0.0978347510099411,0.032676033290367196,0.31714550240731,0.8618766069412231,0.3229699516594226,0.945227062094532,0.04868097975850105,0.9213258775531485,0.8845690142934826,0.8176229508196722,0.8744459520578924,0.7446607916358217,0.6615502686108979,0.9183457872588897,0.8038121881140716,0.7142857142857143,0.8939154632972323,0.7984729314119138,0.7136659436008677,0.8898645601829485,0.6539799068646137,0.5862068965517241
resnet,43,random_00__n404__electrode__snr10,methodology_supplement/results/predictions/full/resnet/seed_43/random_00__n404__electrode__snr10.npz,c678c48c9862c872b61c60fa1ee2c633436cfd88a7554136a0805008942ef163,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,8b9705e38d8f64155d4f555ba9f75fe7a41952a20cf115cb89ac26d735f6b17f,0.9005837726250279,0.772118606797619,0.7070960528205033,0.9059451019631698,0.7983306784967945,0.7359541083178673,0.1034068837761879,0.06002257109548037,0.3316959651743383,0.8599863648414612,0.31936937337183535,0.9500463392029657,0.05012345686554909,0.9253935357169236,0.8980087318598605,0.8268268268268268,0.8841135232926278,0.7575414356382296,0.672386895475819,0.9188335480966189,0.7987149289704009,0.7435456110154905,0.8912078820697954,0.796571186388983,0.702928870292887,0.8833703739491738,0.6097567511306211,0.5897920604914934
