analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_drop,0.1209554963528303,0.0175993413195863,3,0.11391224962762374,0.12816705672556622,2000,0,0.002671438304544338,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_absolute,0.8221148327434502,0.010414383682822064,3,0.8122442750250743,0.8311320295454885,2000,0,0.0021460083998766145,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_drop,0.08571989611438642,0.009561808004395624,3,0.07975460506456433,0.09164599441824202,2000,0,0.0021460083998765885,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,structure_effect,-0.035235600238443875,0.00958788259078872,3,-0.038005580134423886,-0.03269362422092421,2000,0,0.0032796319543730475,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_absolute,0.4135414454378357,0.011817025589984589,3,0.3993046782694987,0.4261256755591957,2000,0,0.0021721002042976024,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_drop,0.30419438508793406,0.015414096390897797,3,0.2917217649367919,0.31642536763460677,2000,0,0.0021721002042976094,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_absolute,0.49031370891878706,0.028653568451885585,3,0.4761566487120385,0.5034003847554587,2000,0,0.0031706877089134385,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_drop,0.22742212160698272,0.03151962693573251,3,0.21595858248833094,0.23869348988735273,2000,0,0.003170687708913431,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,0,macro_f1,structure_effect,-0.0767722634809514,0.016927016212015342,3,-0.08226551617103031,-0.07146834472314653,2000,0,0.002739709038423403,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_absolute,0.07099649931286002,0.010003162191880357,3,0.06925209814775088,0.0793042973653131,2000,0,0.0005316217520620473,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_drop,-0.02401613269354826,0.006231295508895585,3,-0.030852999565905804,-0.01682089579177584,2000,0,0.0005316217520620488,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_absolute,0.05567884315782786,0.015494291218912423,3,0.05530255747584914,0.06389382834738139,2000,0,0.000683949752725308,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_drop,-0.008698476538516102,0.008430088248001132,3,-0.014955907889145373,-0.0036003673265252393,2000,0,0.0006839497527253076,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,ece,structure_effect,0.01531765615503216,0.006696991346102308,3,0.012552237561156004,0.016615474754815188,2000,0,0.0011426090081328982,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_absolute,0.8928997294209636,0.004138360852250333,3,0.8844664822808352,0.9007111147870195,2000,0,0.0008553596154258564,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_drop,0.014934999436873134,0.003264385439212776,3,0.01295807810831776,0.017008084133784563,2000,0,0.0008553596154258354,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_absolute,0.8973925328813098,0.003613750947190751,3,0.888902468165134,0.9050596677702976,2000,0,0.0006417273495449992,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_drop,0.010442195976526914,0.002741470243352057,3,0.008867960162819122,0.012079691638465982,2000,0,0.0006417273495449701,
band,phase1,resnet,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,structure_effect,-0.0044928034603462196,0.0005246319482672073,3,-0.005404153806304802,-0.0036307182216364746,2000,0,0.001082392748133871,
