model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,29,0.6645342907019419,0.6628133588678117,0.001720931834130246,3,0.001253810361450336,0.005544403143619379,-0.012519250576590963,0.015026871299491635
resnet,bandpass,10,all,electrode_minus_independent,all,macro_f1,43,0.6563654528031154,0.6498155780219662,0.006549874781149212,3,0.001253810361450336,0.005544403143619379,-0.012519250576590963,0.015026871299491635
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,17,0.8555141973395368,0.8580983471017578,-0.0025841497622209886,3,0.0008904990117793258,0.003391937195107507,-0.007535540090371449,0.0093165381139301
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,29,0.8745031588955458,0.8734406948352433,0.001062464060302415,3,0.0008904990117793258,0.003391937195107507,-0.007535540090371449,0.0093165381139301
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_auroc,43,0.8642870412408039,0.8600938585035474,0.004193182737256551,3,0.0008904990117793258,0.003391937195107507,-0.007535540090371449,0.0093165381139301
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,17,0.6790839346503922,0.6818180115529561,-0.0027340769025638867,3,0.0011667666256931868,0.004937906022509982,-0.011099671941750924,0.013433205193137296
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,29,0.7224614383468725,0.7229457053174824,-0.0004842669706098812,3,0.0011667666256931868,0.004937906022509982,-0.011099671941750924,0.013433205193137296
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_ap,43,0.7059606210956358,0.6992419773453825,0.006718643750253328,3,0.0011667666256931868,0.004937906022509982,-0.011099671941750924,0.013433205193137296
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,17,0.6276674348202608,0.6356113880758164,-0.007943953255555636,3,-0.0026674136633532872,0.00468253733922715,-0.014299481254262352,0.008964653927555776
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,29,0.6634830150515046,0.6645342907019419,-0.0010512756504372778,3,-0.0026674136633532872,0.00468253733922715,-0.014299481254262352,0.008964653927555776
resnet,bandpass,10,all,covariance_minus_electrode,all,macro_f1,43,0.6573584407190485,0.6563654528031154,0.0009929879159330524,3,-0.0026674136633532872,0.00468253733922715,-0.014299481254262352,0.008964653927555776
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,17,0.8555141973395368,0.86728516533319,-0.01177096799365318,3,-0.007854508438793687,0.004716506562415163,-0.01957096025806191,0.003861943380474537
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,29,0.8745031588955458,0.8771220235504608,-0.0026188646549150096,3,-0.007854508438793687,0.004716506562415163,-0.01957096025806191,0.003861943380474537
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_auroc,43,0.8642870412408039,0.8734607339086168,-0.009173692667812872,3,-0.007854508438793687,0.004716506562415163,-0.01957096025806191,0.003861943380474537
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,17,0.6790839346503922,0.6994987306907255,-0.02041479604033336,3,-0.01397756847372992,0.005758593699976579,-0.02828270825031233,0.0003275713028524901
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,29,0.7224614383468725,0.7317771406881841,-0.009315702341311627,3,-0.01397756847372992,0.005758593699976579,-0.02828270825031233,0.0003275713028524901
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_ap,43,0.7059606210956358,0.7181628281351806,-0.012202207039544777,3,-0.01397756847372992,0.005758593699976579,-0.02828270825031233,0.0003275713028524901
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,17,0.6276674348202608,0.6439755981335089,-0.016308163313248136,3,-0.009246690303072755,0.007117443887347516,-0.02692740107468048,0.00843402046853497
resnet,bandpass,10,all,noisy_minus_clean,covariance,macro_f1,29,0.6634830150515046,0.6728403568656813,-0.00935734181417669,3,-0.009246690303072755,0.007117443887347516,-0.02692740107468048,0.00843402046853497
