model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,0,independent,all,macro_auroc_normalized_robustness,3,0.8858543569583216,0.023152195556007577,0.8283411148685375,0.9433675990481057
resnet,bandpass,0,independent,all,macro_f1_clean_drop,3,0.22316934688193998,0.040406703690748495,0.12279353043747429,0.3235451633264057
resnet,bandpass,0,independent,all,macro_f1_normalized_robustness,3,0.6617446474153416,0.0571339672907152,0.5198160046483249,0.8036732901823582
resnet,bandpass,0,independent_rms,all,ap_CD_clean_drop,3,0.1282276172528987,0.06743569227880826,-0.03929192905280349,0.29574716355860087
resnet,bandpass,0,independent_rms,all,ap_CD_normalized_robustness,3,0.8192974936422792,0.0930697971756802,0.5880993006560827,1.0504956866284756
resnet,bandpass,0,independent_rms,all,ap_HYP_clean_drop,3,0.0858007830852805,0.01221663243976942,0.05545298573143292,0.11614858043912807
resnet,bandpass,0,independent_rms,all,ap_HYP_normalized_robustness,3,0.8592334830167102,0.018164845962629395,0.814109504133366,0.9043574619000544
resnet,bandpass,0,independent_rms,all,ap_MI_clean_drop,3,0.18263416029925486,0.047103101308286884,0.06562357000039314,0.29964475059811657
resnet,bandpass,0,independent_rms,all,ap_MI_normalized_robustness,3,0.7077360196434967,0.06650460742660419,0.5425294163319655,0.872942622955028
resnet,bandpass,0,independent_rms,all,ap_NORM_clean_drop,3,0.12908060538771557,0.020297529401249948,0.07865874714733431,0.17950246362809683
resnet,bandpass,0,independent_rms,all,ap_NORM_normalized_robustness,3,0.8509782928076343,0.02408125333029376,0.7911571432643796,0.9107994423508889
resnet,bandpass,0,independent_rms,all,ap_STTC_clean_drop,3,0.26201129206469304,0.038630635603290754,0.16604747333486272,0.3579751107945234
resnet,bandpass,0,independent_rms,all,ap_STTC_normalized_robustness,3,0.6616366358750798,0.05718400553526111,0.5195836912177585,0.8036895805324011
resnet,bandpass,0,independent_rms,all,auroc_CD_clean_drop,3,0.06195224216393106,0.03832135450571986,-0.03324327972790137,0.1571477640557635
resnet,bandpass,0,independent_rms,all,auroc_CD_normalized_robustness,3,0.927719423880124,0.04390502763134142,0.8186532890070201,1.0367855587532278
resnet,bandpass,0,independent_rms,all,auroc_HYP_clean_drop,3,0.04143121368917949,0.0073543856925185214,0.02316190684386357,0.05970052053449541
resnet,bandpass,0,independent_rms,all,auroc_HYP_normalized_robustness,3,0.9517508780937303,0.009043456145118615,0.9292856876393593,0.9742160685481013
resnet,bandpass,0,independent_rms,all,auroc_MI_clean_drop,3,0.14078036606588293,0.027335638090665554,0.07287487661094334,0.20868585552082253
resnet,bandpass,0,independent_rms,all,auroc_MI_normalized_robustness,3,0.8320905058992328,0.03059882529250322,0.7560788100558077,0.908102201742658
resnet,bandpass,0,independent_rms,all,auroc_NORM_clean_drop,3,0.10401390276891465,0.021869885211746123,0.0496860961634385,0.1583417093743908
resnet,bandpass,0,independent_rms,all,auroc_NORM_normalized_robustness,3,0.8843463119249625,0.024746900173967225,0.8228716039546515,0.9458210198952735
resnet,bandpass,0,independent_rms,all,auroc_STTC_clean_drop,3,0.15016118772949374,0.03227775156560736,0.0699788078158539,0.23034356764313357
resnet,bandpass,0,independent_rms,all,auroc_STTC_normalized_robustness,3,0.8352579877461243,0.036328552749482775,0.7450128598489413,0.9255031156433072
resnet,bandpass,0,independent_rms,all,f1_CD_clean_drop,3,0.12364991558004464,0.03706346845903781,0.03157915585382089,0.21572067530626837
resnet,bandpass,0,independent_rms,all,f1_CD_normalized_robustness,3,0.7938097132875654,0.06235580043563855,0.6389093178809376,0.9487101086941933
resnet,bandpass,0,independent_rms,all,f1_HYP_clean_drop,3,0.05312874330039167,0.04437900936907146,-0.057114827482073784,0.16337231408285713
resnet,bandpass,0,independent_rms,all,f1_HYP_normalized_robustness,3,0.9083784310057427,0.07555264315320466,0.7206952609287774,1.0960616010827078
resnet,bandpass,0,independent_rms,all,f1_MI_clean_drop,3,0.17603596485346637,0.034382170760465784,0.09062591785661223,0.2614460118503205
resnet,bandpass,0,independent_rms,all,f1_MI_normalized_robustness,3,0.7070986050385661,0.051816984119437415,0.5783780806798988,0.8358191293972335
resnet,bandpass,0,independent_rms,all,f1_NORM_clean_drop,3,0.5593625656129295,0.19105148572746483,0.08476436503728557,1.0339607661885735
resnet,bandpass,0,independent_rms,all,f1_NORM_normalized_robustness,3,0.32235473665010145,0.23080057428926334,-0.25098567382838627,0.8956951471285892
resnet,bandpass,0,independent_rms,all,f1_STTC_clean_drop,3,0.19493258543444672,0.027907354658016074,0.12560687329413686,0.2642582975747566
resnet,bandpass,0,independent_rms,all,f1_STTC_normalized_robustness,3,0.7307082371275149,0.04029626509148595,0.6306067653723068,0.830809708882723
resnet,bandpass,0,independent_rms,all,macro_ap_clean_drop,3,0.15755089161796854,0.02218194804632945,0.10244787795667784,0.21265390527925923
resnet,bandpass,0,independent_rms,all,macro_ap_normalized_robustness,3,0.7795692001045986,0.03585896023261658,0.6904906046877043,0.868647795521493
resnet,bandpass,0,independent_rms,all,macro_auroc_clean_drop,3,0.09966778248348034,0.019624431965657323,0.050917990966516447,0.14841757400044422
resnet,bandpass,0,independent_rms,all,macro_auroc_normalized_robustness,3,0.8857026133284002,0.02306374479519596,0.8284090951091785,0.9429961315476219
resnet,bandpass,0,independent_rms,all,macro_f1_clean_drop,3,0.2214219549562558,0.04377274810776257,0.11268442063616241,0.3301594892763492
resnet,bandpass,0,independent_rms,all,macro_f1_normalized_robustness,3,0.6645120108245224,0.061847012384561445,0.5108755150028474,0.8181485066461973
resnet,bandpass,10,covariance,all,ap_CD_clean_drop,3,0.013701423768782584,0.03291078000745169,-0.06805348596983385,0.09545633350739902
resnet,bandpass,10,covariance,all,ap_CD_normalized_robustness,3,0.9811482015908487,0.04645961442265118,0.8657361213315916,1.096560281850106
resnet,bandpass,10,covariance,all,ap_HYP_clean_drop,3,0.0009195459574140585,0.0032556546958497326,-0.00716794864888309,0.009007040563711207
resnet,bandpass,10,covariance,all,ap_HYP_normalized_robustness,3,0.998699545016076,0.0054671545755190076,0.9851183801592293,1.012280709872923
resnet,bandpass,10,covariance,all,ap_MI_clean_drop,3,0.03118518045987939,0.02034430492672266,-0.019352874627314123,0.0817232355470729
