model,seed,kind,snr,condition,active,metric,clean,noisy,clean_drop,normalized_robustness
resnet,17,bandpass,0,independent_rms,all,auroc_MI,0.8235754933943629,0.6953517131010402,0.1282237802933227,0.8443084072770387
resnet,17,bandpass,0,independent_rms,all,auroc_STTC,0.9093264810477926,0.7340619307832423,0.17526455026455023,0.8072589395357707
resnet,17,bandpass,0,independent_rms,all,auroc_CD,0.8635741678171499,0.757373830342077,0.10620033747507296,0.877022331799952
resnet,17,bandpass,0,independent_rms,all,auroc_HYP,0.8456733387799564,0.7997600081699345,0.045913330610021896,0.9457079601478199
resnet,17,bandpass,0,independent_rms,all,ap_NORM,0.8523628189114492,0.7193809252387139,0.13298189367273527,0.8439844034452252
resnet,17,bandpass,0,independent_rms,all,ap_MI,0.6026323895714301,0.4372988085992119,0.16533358097221817,0.7256477019256748
resnet,17,bandpass,0,independent_rms,all,ap_STTC,0.760235683067164,0.458350566937893,0.30188511612927105,0.6029058845121277
resnet,17,bandpass,0,independent_rms,all,ap_CD,0.7146642813118566,0.5088285230118217,0.20583575830003487,0.711982585833296
resnet,17,bandpass,0,independent_rms,all,ap_HYP,0.5675984805917279,0.4815064305039103,0.08609205008781762,0.8483222682363174
resnet,17,bandpass,0,independent_rms,all,f1_NORM,0.8247011952191236,0.4823529411764706,0.34234825404265296,0.5848820687688275
resnet,17,bandpass,0,independent_rms,all,f1_MI,0.5760649087221096,0.4309859154929577,0.14507899322915185,0.7481551279495046
resnet,17,bandpass,0,independent_rms,all,f1_STTC,0.7223300970873786,0.4970691676436108,0.2252609294437678,0.6881468315486698
resnet,17,bandpass,0,independent_rms,all,f1_CD,0.6275510204081632,0.481283422459893,0.14626759794827027,0.7669231772519407
resnet,17,bandpass,0,independent_rms,all,f1_HYP,0.4692307692307692,0.4671532846715328,0.0020774845592363977,0.9955725738880302
resnet,17,bandpass,10,covariance,all,macro_auroc,0.86728516533319,0.8555141973395368,0.01177096799365318,0.9864277996844124
resnet,17,bandpass,10,covariance,all,macro_ap,0.6994987306907255,0.6790839346503922,0.02041479604033336,0.9708151063817579
resnet,17,bandpass,10,covariance,all,macro_f1,0.6439755981335089,0.6276674348202608,0.016308163313248136,0.9746758054785147
resnet,17,bandpass,10,covariance,all,auroc_NORM,0.8942763456266882,0.885928262675641,0.008348082951047275,0.9906649851660922
resnet,17,bandpass,10,covariance,all,auroc_MI,0.8235754933943629,0.8001857747984176,0.023389718595945297,0.9715997880163769
resnet,17,bandpass,10,covariance,all,auroc_STTC,0.9093264810477926,0.8951448521120652,0.014181628935727386,0.9844042494832322
resnet,17,bandpass,10,covariance,all,auroc_CD,0.8635741678171499,0.8403497468936953,0.02322442092345456,0.9731066284866627
resnet,17,bandpass,10,covariance,all,auroc_HYP,0.8456733387799564,0.8559623502178649,-0.010289011437908502,1.0121666498931374
resnet,17,bandpass,10,covariance,all,ap_NORM,0.8523628189114492,0.8449686198323433,0.007394199079105879,0.9913250567527802
resnet,17,bandpass,10,covariance,all,ap_MI,0.6026323895714301,0.5550909528569437,0.04754143671448641,0.9211103858038278
