model,seed,case_id,condition,snr,noise_seed,mode,origin,prediction_path,prediction_sha256,prediction_case_id,checkpoint_sha256,input_sha256,cohort_sha256,ids_sha256,patient_ids_sha256,indices_sha256,y_sha256,thresholds_sha256,run_fingerprint,config_sha256,manifest_sha256,freeze_sha256,source_sha256,p_sha256,macro_auroc,macro_f1,ece
resnet,17,S_04__snr_0__noise_303,S_04,0,303,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_04__snr_0__noise_303.npz,c7171b62a9dc28a8800fd682d97548662a8fdce32b3f64d5eb7cf5ddef815a19,S_04__snr_0__noise_303,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,996b22338e6af6297773acb333db26f96bb80d2ed5404a31fe706eb5c9740477,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,8d16a4c0ff80ce61f69ecc5792247fae9f2112d05d8b86c9874f468e212d90c1,0.8231754903778373,0.5400609597679488,0.14736114328552774
resnet,29,S_04__snr_0__noise_303,S_04,0,303,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_04__snr_0__noise_303.npz,5f22745bb9f6d7d9458847a00a0a1e6f53940a221dae5c55c433e7f9e4ab1c5e,S_04__snr_0__noise_303,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,996b22338e6af6297773acb333db26f96bb80d2ed5404a31fe706eb5c9740477,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,31a7e6cf2b5d5d8cfbd248ef157d7eb92e77ad44c11000c7482d5e647e1b4f06,0.841861220568877,0.5209327257601807,0.14066620661537885
resnet,43,S_04__snr_0__noise_303,S_04,0,303,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_04__snr_0__noise_303.npz,a843115ebe7d33ae50a2ee4584335d51e9aaad2c55f23587ce7725b271cbacde,S_04__snr_0__noise_303,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,996b22338e6af6297773acb333db26f96bb80d2ed5404a31fe706eb5c9740477,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,6d05c6a049caa94360cf271b327c5fe5576ccd9119a196392f4c69430c250274,0.8549844782949141,0.6115081937951377,0.10834512435265777
resnet,17,S_01__snr_0__noise_404,S_01,0,404,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_01__snr_0__noise_404.npz,5d2521e8d6f58f854b97d18fe513682e7a5652319c3fad27d67938e1053f4696,S_01__snr_0__noise_404,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,2d5b4a43a7cfe3291eec467be6e7752537981af714ac9e44c49310918e3495d4,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,40322e380d151a69c33dfa823c8bdf47f7e94e798ed898c7309f00d2f7ef1bd6,0.8074531792334068,0.49507559368351445,0.15388022081562225
resnet,29,S_01__snr_0__noise_404,S_01,0,404,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_01__snr_0__noise_404.npz,f3d6d2c902ba9555fe13ad0c5d5a7f7b7d5575cea8929d43d88c7258caad43d1,S_01__snr_0__noise_404,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,2d5b4a43a7cfe3291eec467be6e7752537981af714ac9e44c49310918e3495d4,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,58f1a9120b1c5b18c71a158788d23b0aed7e5769d8d73902c976c2e98ea872a1,0.8130330133725359,0.4903690223221515,0.14162721581484314
resnet,43,S_01__snr_0__noise_404,S_01,0,404,S_01,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_01__snr_0__noise_404.npz,cfbf5fa5932dc8fc0e0ee29af8fcd48afdf0e60f485e45a140cab98a2ebe157d,S_01__snr_0__noise_404,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,2d5b4a43a7cfe3291eec467be6e7752537981af714ac9e44c49310918e3495d4,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,b207e4223ff81ae49924dbc8ed26dc2dc79a29a46395d26295e3f411593d7fac,0.8307595260615065,0.5235958982599047,0.16972000980706567
resnet,17,S_03__snr_0__noise_404,S_03,0,404,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_03__snr_0__noise_404.npz,77df87f82c600f25b33cad79110f71164a132ccd8158eba03e4bd6957138343d,S_03__snr_0__noise_404,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,a7ed9afb43036ca8426e27f9c415d6e83ffe692f9be2f39d14f5630ec85ea304,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,b555aa38c2704ce41fe51bb72779aff470296c7de26e146e51ae0cfd5a852548,0.833947344915049,0.5592371987052439,0.14124664001708867
resnet,29,S_03__snr_0__noise_404,S_03,0,404,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_03__snr_0__noise_404.npz,ccb4c9a04f6852ccc224e75b72b55dd2fc78fec93f400eaf1e26f6d2194eb68d,S_03__snr_0__noise_404,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,a7ed9afb43036ca8426e27f9c415d6e83ffe692f9be2f39d14f5630ec85ea304,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,0de6a00dd14db2a72a16e22bbe8936c1648cafae3546de217be29c20e17ee06a,0.8421971245495949,0.510021014971693,0.14435162624729184
resnet,43,S_03__snr_0__noise_404,S_03,0,404,S_03,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_03__snr_0__noise_404.npz,51e9c4d8ae55a6261677051203aa3955da8eec828a4fa13dade4015acea30fd4,S_03__snr_0__noise_404,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,a7ed9afb43036ca8426e27f9c415d6e83ffe692f9be2f39d14f5630ec85ea304,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,69a2cf45e0ed834af9a8cc03536c4eeea9b93d0e46bd38bdce12bfba1c8a8c1b,0.8520436776808185,0.5935648697644551,0.11093662592968224
resnet,17,S_00__snr_0__noise_505,S_00,0,505,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_00__snr_0__noise_505.npz,3cdc34dfd8007bf48d4cb1dc9a27332a96cb5d6da2e25dc064dcf8002906164c,S_00__snr_0__noise_505,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,ae3e295190787e1bd5a143a7eaa8fdce8f11cd42d11a9a3791f5299eeff3701c,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,c27a3352073754473f82f4c1b55a064e966e678f6f6f352443684c0a9e4a6df8,0.8206784113610712,0.5345752652670794,0.14162939899032237
resnet,29,S_00__snr_0__noise_505,S_00,0,505,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_00__snr_0__noise_505.npz,1a642635064e77cccaa60d6009edaf3cc4e0d59197306b53a02befbbfd75b177,S_00__snr_0__noise_505,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,ae3e295190787e1bd5a143a7eaa8fdce8f11cd42d11a9a3791f5299eeff3701c,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,d42944a5a1ad9dc6caa351b8f4fe888cf3f537d98a147b6c768d1eb9feac1336,0.8339672909063051,0.5163991187578851,0.13668408633414328
resnet,43,S_00__snr_0__noise_505,S_00,0,505,S_00,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_00__snr_0__noise_505.npz,4e74b9f9169b7ca61c50aef5ec5f8367f71e7e1bd6bcf755ba35168280a67841,S_00__snr_0__noise_505,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,ae3e295190787e1bd5a143a7eaa8fdce8f11cd42d11a9a3791f5299eeff3701c,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,c4e98eb648724a4f0c58ca2a01d0334661425f926e1fab5541c387f0b2ba6157,0.8535065774327226,0.5921938419796688,0.11448608223794231
resnet,17,S_02__snr_0__noise_505,S_02,0,505,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_02__snr_0__noise_505.npz,683cca81471f69fbdc6ae54a0f51d7486d5506a691641cb7a595730a3037fa22,S_02__snr_0__noise_505,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,e893cadcb9ef1d532d7ad12fb1f73c51d8d4d761210526a198057c5f8f1537b2,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,c8e13d0f0e69fd1864aa5489dfeb0b61077c508b26c66c27436352c31908c277,0.8044096912452547,0.4818076591986621,0.16024079252279555
resnet,29,S_02__snr_0__noise_505,S_02,0,505,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_02__snr_0__noise_505.npz,b4687d01fd39e50a26a6ae9bf5668f8055497816a4a67df6612ae94343a8c002,S_02__snr_0__noise_505,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,e893cadcb9ef1d532d7ad12fb1f73c51d8d4d761210526a198057c5f8f1537b2,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,86bba2bf288232430e58ac8bbf74c54587b436a538d0b536e8512306bc9f8c0b,0.8240000725524045,0.4965077362091197,0.14273867409562377
resnet,43,S_02__snr_0__noise_505,S_02,0,505,S_02,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_43/S_02__snr_0__noise_505.npz,2ca02f56fe58a9a6028040d415390bf552de86453f3c0c4577b9512cee06b88d,S_02__snr_0__noise_505,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,e893cadcb9ef1d532d7ad12fb1f73c51d8d4d761210526a198057c5f8f1537b2,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,6be459b3632bbcae1b14557263162e4701574229acf35c76aa2ac94045c7e1d1,0.8332799172490407,0.5245573732399449,0.163627016949325
resnet,17,S_04__snr_0__noise_505,S_04,0,505,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_17/S_04__snr_0__noise_505.npz,c59cfa65550b9cc3dc11c88fdee12593a7a6f8223721344670cd736fc62e9a72,S_04__snr_0__noise_505,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,f8a31c608de4d430c74ced1cdd75f1d6c4e31d19e21e1988440832134d12edc0,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,07103f8cbcc16d529b15bccc7b6baa7223b4dbff300b75173f4ffcd89b7ac22e,0.8267231174992645,0.5488090061276405,0.14621978692306456
resnet,29,S_04__snr_0__noise_505,S_04,0,505,S_04,new,signed_control_mechanism/predictions/full/worker_resnet_1/seed_29/S_04__snr_0__noise_505.npz,2bea645b478120e7a2e0e8ae32fb7fb9bd43d999df3b429bd945f8612ad5fe1f,S_04__snr_0__noise_505,d88f9588b099e1dd5dddb32a3258f043ae873f62694eb9af5bcc9755ac8d2f5a,f8a31c608de4d430c74ced1cdd75f1d6c4e31d19e21e1988440832134d12edc0,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,6d301c8a20ab02ba26f46bc23b36845c9fddb0bdd36eeffac2682590af3d0ccb,468803c21ba5d6b253ab96b82ce6d70f7e2579b3925ff5d086c357b4dc50a4be,ed2c59bd45c8182eae90ee65187a79a96948ae2d422c59246e2623271d4c78aa,b0545de7eab0013e91ce0e020fa47f653ed7e5485a73285ff464236de495755d,6764877ad0aba668843ec6b3196643034675a64db9a5abf739f975a8b1e2b837,2746ae398fabc06e8e68c8d364eaa8fd331fdf8a6c82453f8d3f0e51d1b7d4a2,529cd33fdb0927fc88124e6993cac44ecd5a4b4a01a0b814e8602dfbd99d70cd,35f6414a484e65227b04d3717f37e1f9b609e1020f1cf3513277e267c8f41d4a,992359abafe74141bc0f65ba122c0f0d5efbc1ea0eaeafac16c28f89576ad2cb,abf399d3e32dab7d6f1f035847ff1d5676bf0915004a2f30f4d46dc024f402cc,3ab4c285e37bf481a1e17b1db389bde550530597ba299a52f70fc5947030e460,0.84315174418229,0.5298508826360394,0.13891227955483698
