kind,snr,condition,active,lead,rms_mean,variance_mean,snr_mean,snr_p05,snr_p95
bandpass,20,covariance,all,V6,0.01998495521969168,0.0004551776702068675,19.670156235051934,15.014898801567886,23.753438521435513
bandpass,10,covariance,all,I,0.07726030259903278,0.006845597338797958,5.0716855601166,-0.8164905509470441,10.98470373694836
bandpass,10,covariance,all,II,0.077388673760318,0.006853265131280624,5.912757797587231,-1.2634835959050505,10.79284440791769
bandpass,10,covariance,all,III,0.07729363601960265,0.006825323246043971,4.312119986866907,-1.4715167483983547,10.43927471568954
bandpass,10,covariance,all,aVR,0.0669741305260841,0.005143100423528299,6.026241051186064,-1.006232700923127,10.791396086804117
bandpass,10,covariance,all,aVL,0.06689034373651144,0.005122144009600809,4.208991279805125,-2.55544150247997,10.318574715407168
bandpass,10,covariance,all,aVF,0.06700377085283263,0.0051278948539628085,5.003826146113378,-1.4449123236072814,10.356373628167015
bandpass,10,covariance,all,V1,0.06326502719168783,0.004590569936054047,9.316067854556103,3.9957548094916424,14.425396864634862
bandpass,10,covariance,all,V2,0.06299716282708202,0.0045402757210788285,13.20041712524809,7.341735642454116,17.18776779677284
bandpass,10,covariance,all,V3,0.06290352086431651,0.004508850333487781,12.816343329530604,8.549954664784202,16.377130146134775
bandpass,10,covariance,all,V4,0.0628866166242964,0.0045384226481484545,12.04841231289232,8.44419963783224,15.768001622217875
bandpass,10,covariance,all,V5,0.06314430872403923,0.00457022204105537,10.802909108333044,6.378588089619088,14.520990838194386
bandpass,10,covariance,all,V6,0.06319797743069645,0.0045517767020686745,9.670156235051937,5.014898801567885,13.753438521435513
bandpass,0,covariance,all,I,0.24431852892677036,0.06845597338797958,-4.928314439883399,-10.816490550947044,0.98470373694836
bandpass,0,covariance,all,II,0.24472447418231247,0.06853265131280625,-4.087242202412768,-11.26348359590505,0.7928444079176891
bandpass,0,covariance,all,III,0.2444239384579755,0.06825323246043971,-5.687880013133093,-11.471516748398354,0.4392747156895399
bandpass,0,covariance,all,aVR,0.21179079677183688,0.05143100423528299,-3.9737589488139364,-11.006232700923126,0.7913960868041152
bandpass,0,covariance,all,aVL,0.21152583967895403,0.0512214400960081,-5.791008720194875,-12.55544150247997,0.31857471540716553
bandpass,0,covariance,all,aVF,0.21188452771495386,0.05127894853962809,-4.9961738538866225,-11.444912323607282,0.3563736281670147
bandpass,0,covariance,all,V1,0.20006158215821956,0.045905699360540474,-0.6839321454438989,-6.004245190508357,4.425396864634862
bandpass,0,covariance,all,V2,0.19921452066207138,0.045402757210788285,3.200417125248091,-2.658264357545885,7.187767796772837
bandpass,0,covariance,all,V3,0.19891839877516368,0.045088503334877815,2.8163433295306044,-1.4500453352157971,6.377130146134775
bandpass,0,covariance,all,V4,0.19886494287458595,0.04538422648148455,2.0484123128923204,-1.5558003621677585,5.768001622217877
bandpass,0,covariance,all,V5,0.19967983684480453,0.045702220410553704,0.8029091083330455,-3.6214119103809117,4.520990838194386
bandpass,0,covariance,all,V6,0.19984955219691683,0.04551776702068675,-0.329843764948064,-4.985101198432115,3.7534385214355126
bw,20,independent,all,I,0.016560592587063556,0.0004566995533854836,20.479727238070026,9.995657475388265,31.086632504117524
bw,20,independent,all,II,0.018381239472920124,0.0005723143061336573,20.64289808455168,7.708200445018255,32.721849207734955
bw,20,independent,all,III,0.01842154704616139,0.0005931448941336756,19.17729291057426,8.166655535932684,33.23450401177509
bw,20,independent,all,aVR,0.01778712961983903,0.0005460307634088511,19.441781892713127,8.621555167741905,28.715182976283366
bw,20,independent,all,aVL,0.017713751077451143,0.0005056053396145561,17.533485489313243,5.848819086683325,29.626312200538216
bw,20,independent,all,aVF,0.016497021046451843,0.00043832781979377417,19.11063685530755,8.977172086251393,31.5083134248945
bw,20,independent,all,V1,0.016647384039436677,0.0004678280111787222,23.052021872396416,12.835805368137386,36.00890221627215
bw,20,independent,all,V2,0.01708241094422015,0.0005308515063499752,26.650229406306643,14.563794320837998,37.510053526862656
bw,20,independent,all,V3,0.01783157124322892,0.0004861770484291541,25.720944863648036,15.36077119528094,38.61121808119651
bw,20,independent,all,V4,0.020052888426851892,0.000602003823691761,24.025780056666992,14.245304207474721,37.35976614208971
bw,20,independent,all,V5,0.018317748769839295,0.000682708215887893,24.194460887415957,13.855389334548615,33.66069658878701
bw,20,independent,all,V6,0.017191377924223743,0.0004400529565032585,22.53932710575836,13.27281128777748,32.024011867796006
bw,10,independent,all,I,0.05236919197722115,0.004566995533854836,10.479727238070025,-0.0043425246117345835,21.086632504117528
bw,10,independent,all,II,0.0581265829514205,0.005723143061336573,10.642898084551677,-2.2917995549817447,22.72184920773495
bw,10,independent,all,III,0.05825404668981697,0.005931448941336756,9.177292910574259,-1.8333444640673153,23.234504011775087
bw,10,independent,all,aVR,0.056247842635336234,0.00546030763408851,9.441781892713127,-1.378444832258094,18.715182976283366
bw,10,independent,all,aVL,0.0560157993100073,0.00505605339614556,7.533485489313245,-4.151180913316675,19.626312200538216
bw,10,independent,all,aVF,0.05216816111452224,0.004383278197937742,9.11063685530755,-1.022827913748607,21.5083134248945
bw,10,independent,all,V1,0.052643650648154246,0.004678280111787223,13.052021872396416,2.835805368137387,26.008902216272144
bw,10,independent,all,V2,0.054019326510723206,0.005308515063499752,16.650229406306643,4.563794320837997,27.510053526862656
bw,10,independent,all,V3,0.05638837938816371,0.0048617704842915405,15.720944863648036,5.360771195280938,28.61121808119651
bw,10,independent,all,V4,0.06341280109408276,0.00602003823691761,14.02578005666699,4.245304207474722,27.359766142089708
bw,10,independent,all,V5,0.05792580771943961,0.006827082158878929,14.194460887415957,3.855389334548616,23.660696588787015
bw,10,independent,all,V6,0.05436391035728459,0.004400529565032585,12.53932710575836,3.27281128777748,22.024011867796006
bw,0,independent,all,I,0.16560592587063558,0.04566995533854837,0.47972723807002293,-10.004342524611735,11.086632504117528
bw,0,independent,all,II,0.18381239472920122,0.05723143061336573,0.6428980845516764,-12.291799554981745,12.721849207734955
bw,0,independent,all,III,0.18421547046161396,0.05931448941336756,-0.8227070894257418,-11.833344464067315,13.234504011775087
bw,0,independent,all,aVR,0.17787129619839026,0.05460307634088511,-0.5582181072868722,-11.378444832258094,8.715182976283366
bw,0,independent,all,aVL,0.17713751077451145,0.050560533961455614,-2.4665145106867565,-14.151180913316674,9.626312200538216
bw,0,independent,all,aVF,0.16497021046451843,0.04383278197937743,-0.8893631446924494,-11.022827913748607,11.508313424894498
bw,0,independent,all,V1,0.1664738403943668,0.04678280111787223,3.0520218723964163,-7.164194631862613,16.008902216272144
bw,0,independent,all,V2,0.1708241094422015,0.05308515063499753,6.650229406306641,-5.436205679162003,17.510053526862656
bw,0,independent,all,V3,0.17831571243228925,0.048617704842915416,5.720944863648033,-4.639228804719062,18.611218081196508
bw,0,independent,all,V4,0.20052888426851892,0.060200382369176096,4.0257800566669895,-5.754695792525278,17.359766142089704
bw,0,independent,all,V5,0.18317748769839295,0.0682708215887893,4.194460887415958,-6.144610665451385,13.660696588787015
bw,0,independent,all,V6,0.1719137792422374,0.04400529565032585,2.539327105758362,-6.727188712222519,12.024011867796006
bw,20,independent_rms,all,I,0.021061191497771775,0.0005547742401331276,17.00306678372975,8.923605320261473,25.40786744207788
bw,20,independent_rms,all,II,0.02063379086729049,0.0005694032330869358,18.220907226709784,10.626347123248985,28.220341025842586
bw,20,independent_rms,all,III,0.021005993301767986,0.0006242135113865186,16.779992418990105,8.607670378579495,26.29838838548195
bw,20,independent_rms,all,aVR,0.018246541602117347,0.00040603535876340214,17.8194408485451,9.767388889720324,25.513483013242325
bw,20,independent_rms,all,aVL,0.018572115717901613,0.0004471430674880891,16.059375918554455,7.964582616472864,24.144395390236046
