model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
tcn,bandpass,10,RA,noisy_minus_clean,electrode,macro_f1,43,0.7252004282685386,0.7379050915344101,-0.012704663265871496,3,-0.01590130774295802,0.009185531629854967,-0.03871943326687345,0.006916817780957405
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_auroc,17,0.9141898900824732,0.9169105801910707,-0.0027206901085975455,3,-0.002343834776315908,0.00045754697413985534,-0.003480444469659891,-0.0012072250829719257
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_auroc,29,0.9195011869514464,0.9219772719022072,-0.002476084950760793,3,-0.002343834776315908,0.00045754697413985534,-0.003480444469659891,-0.0012072250829719257
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_auroc,43,0.9158594244341234,0.9176941537037128,-0.0018347292695893858,3,-0.002343834776315908,0.00045754697413985534,-0.003480444469659891,-0.0012072250829719257
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_ap,17,0.8023343466849786,0.8060205715522081,-0.0036862248672294706,3,-0.003462741091389443,0.0003596976295100767,-0.00435627953767155,-0.002569202645107336
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_ap,29,0.8099670713619085,0.8136212596748911,-0.003654188312982587,3,-0.003462741091389443,0.0003596976295100767,-0.00435627953767155,-0.002569202645107336
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_ap,43,0.8041833616307834,0.8072311717247397,-0.0030478100939562713,3,-0.003462741091389443,0.0003596976295100767,-0.00435627953767155,-0.002569202645107336
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_f1,17,0.725139256392587,0.7327948473044128,-0.0076555909118257714,3,-0.01020767757349846,0.005273447895973272,-0.02330764836267376,0.0028922932156768364
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_f1,29,0.7347825846732983,0.7510542480339528,-0.016271663360654554,3,-0.01020767757349846,0.005273447895973272,-0.02330764836267376,0.0028922932156768364
tcn,bandpass,10,RA,noisy_minus_clean,independent_rms,macro_f1,43,0.731209313086395,0.7379050915344101,-0.006695778448015055,3,-0.01020767757349846,0.005273447895973272,-0.02330764836267376,0.0028922932156768364
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_auroc,17,0.9161112396555696,0.9169105801910707,-0.0007993405355011252,3,-0.0015393658188059822,0.0007850164219993999,-0.0034894547170138367,0.0004107230794018722
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_auroc,29,0.919614547307034,0.9219772719022072,-0.0023627245951732823,3,-0.0015393658188059822,0.0007850164219993999,-0.0034894547170138367,0.0004107230794018722
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_auroc,43,0.9162381213779692,0.9176941537037128,-0.0014560323257435392,3,-0.0015393658188059822,0.0007850164219993999,-0.0034894547170138367,0.0004107230794018722
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_ap,17,0.8052552101724325,0.8060205715522081,-0.0007653613797755643,3,-0.0020153774772565893,0.0010829300649351972,-0.00470552489071701,0.0006747699362038306
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_ap,29,0.8109520238010749,0.8136212596748911,-0.002669235873816178,3,-0.0020153774772565893,0.0010829300649351972,-0.00470552489071701,0.0006747699362038306
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_ap,43,0.8046196365465617,0.8072311717247397,-0.002611535178178026,3,-0.0020153774772565893,0.0010829300649351972,-0.00470552489071701,0.0006747699362038306
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_f1,17,0.7305820293843424,0.7327948473044128,-0.0022128179200704423,3,-0.011664299487208707,0.011624791249763561,-0.040541881821613765,0.017213282847196348
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_f1,29,0.7264096397102655,0.7510542480339528,-0.02464460832368731,3,-0.011664299487208707,0.011624791249763561,-0.040541881821613765,0.017213282847196348
tcn,bandpass,10,V1,noisy_minus_clean,covariance,macro_f1,43,0.7297696193165417,0.7379050915344101,-0.008135472217868367,3,-0.011664299487208707,0.011624791249763561,-0.040541881821613765,0.017213282847196348
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_auroc,17,0.9154594507692554,0.9169105801910707,-0.0014511294218153559,3,-0.001990093101090847,0.000866903910265844,-0.004143601797019367,0.0001634155948376727
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_auroc,29,0.91898717591185,0.9219772719022072,-0.0029900959903572666,3,-0.001990093101090847,0.000866903910265844,-0.004143601797019367,0.0001634155948376727
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_auroc,43,0.9161650998126128,0.9176941537037128,-0.0015290538910999185,3,-0.001990093101090847,0.000866903910265844,-0.004143601797019367,0.0001634155948376727
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_ap,17,0.8040523090292343,0.8060205715522081,-0.001968262522973774,3,-0.0029024310757263714,0.0008986917328546193,-0.005134905100521119,-0.000669957050931624
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_ap,29,0.8098604085756513,0.8136212596748911,-0.003760851099239737,3,-0.0029024310757263714,0.0008986917328546193,-0.005134905100521119,-0.000669957050931624
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_ap,43,0.8042529921197741,0.8072311717247397,-0.002978179604965603,3,-0.0029024310757263714,0.0008986917328546193,-0.005134905100521119,-0.000669957050931624
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_f1,17,0.7275288607143484,0.7327948473044128,-0.0052659865900643865,3,-0.013728132689321973,0.01105322016108875,-0.04118585372742133,0.013729588348777388
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_f1,29,0.7248205188358768,0.7510542480339528,-0.026233729198075983,3,-0.013728132689321973,0.01105322016108875,-0.04118585372742133,0.013729588348777388
tcn,bandpass,10,V1,noisy_minus_clean,electrode,macro_f1,43,0.7282204092545845,0.7379050915344101,-0.009684682279825552,3,-0.013728132689321973,0.01105322016108875,-0.04118585372742133,0.013729588348777388
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_auroc,17,0.9154297384787794,0.9169105801910707,-0.0014808417122913475,3,-0.0020977583678289577,0.0013908324962689056,-0.00555277782249558,0.001357261086837665
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_auroc,29,0.9182869308307144,0.9219772719022072,-0.0036903410714927976,3,-0.0020977583678289577,0.0013908324962689056,-0.00555277782249558,0.001357261086837665
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_auroc,43,0.91657206138401,0.9176941537037128,-0.0011220923197027277,3,-0.0020977583678289577,0.0013908324962689056,-0.00555277782249558,0.001357261086837665
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_ap,17,0.8042231611607347,0.8060205715522081,-0.0017974103914734085,3,-0.0029677003399792845,0.0013970116735328815,-0.00643806972191475,0.0005026690419561806
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_ap,29,0.809106927130735,0.8136212596748911,-0.004514332544156119,3,-0.0029677003399792845,0.0013970116735328815,-0.00643806972191475,0.0005026690419561806
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_ap,43,0.8046398136404314,0.8072311717247397,-0.002591358084308326,3,-0.0029677003399792845,0.0013970116735328815,-0.00643806972191475,0.0005026690419561806
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_f1,17,0.7262810789501617,0.7327948473044128,-0.006513768354251104,3,-0.01375140112700631,0.01092748413268871,-0.04089677655523529,0.01339397430122267
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_f1,29,0.7247329181117552,0.7510542480339528,-0.0263213299221976,3,-0.01375140112700631,0.01092748413268871,-0.04089677655523529,0.01339397430122267
tcn,bandpass,10,V1,noisy_minus_clean,independent_rms,macro_f1,43,0.7294859864298399,0.7379050915344101,-0.008419105104570224,3,-0.01375140112700631,0.01092748413268871,-0.04089677655523529,0.01339397430122267
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_auroc,17,0.9156703391049807,0.9169105801910707,-0.0012402410860899993,3,-0.0013635734015425838,0.0004857183564594317,-0.0025701646880978953,-0.00015698211498727248
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_auroc,29,0.92007820307329,0.9219772719022072,-0.0018990688289172164,3,-0.0013635734015425838,0.0004857183564594317,-0.0025701646880978953,-0.00015698211498727248
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_auroc,43,0.9167427434140922,0.9176941537037128,-0.0009514102896205356,3,-0.0013635734015425838,0.0004857183564594317,-0.0025701646880978953,-0.00015698211498727248
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_ap,17,0.8052923370935743,0.8060205715522081,-0.0007282344586337919,3,-0.0012910000307646181,0.0009152369367585127,-0.0035645746205251166,0.0009825745589958801
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_ap,29,0.8112741963861726,0.8136212596748911,-0.002347063288718476,3,-0.0012910000307646181,0.0009152369367585127,-0.0035645746205251166,0.0009825745589958801
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_ap,43,0.8064334693797981,0.8072311717247397,-0.0007977023449415865,3,-0.0012910000307646181,0.0009152369367585127,-0.0035645746205251166,0.0009825745589958801
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_f1,17,0.7314541417350864,0.7327948473044128,-0.001340705569326417,3,-0.005293196930309274,0.0037137223525943812,-0.014518594677244808,0.00393220081662626
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_f1,29,0.7423442872027967,0.7510542480339528,-0.00870996083115616,3,-0.005293196930309274,0.0037137223525943812,-0.014518594677244808,0.00393220081662626
tcn,bandpass,10,V2,noisy_minus_clean,covariance,macro_f1,43,0.7320761671439648,0.7379050915344101,-0.005828924390445245,3,-0.005293196930309274,0.0037137223525943812,-0.014518594677244808,0.00393220081662626
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_auroc,17,0.9144256644129636,0.9169105801910707,-0.0024849157781071662,3,-0.0023881659988349937,0.00046049566931409357,-0.003532100657061667,-0.0012442313406083206
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_auroc,29,0.9191846719242622,0.9219772719022072,-0.0027925999779450095,3,-0.0023881659988349937,0.00046049566931409357,-0.003532100657061667,-0.0012442313406083206
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_auroc,43,0.91580717146326,0.9176941537037128,-0.0018869822404528058,3,-0.0023881659988349937,0.00046049566931409357,-0.003532100657061667,-0.0012442313406083206
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_ap,17,0.8029888124758561,0.8060205715522081,-0.003031759076352003,3,-0.0030063057577797516,0.0009358448999545175,-0.005331073366077174,-0.0006815381494823291
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_ap,29,0.8096920953193518,0.8136212596748911,-0.00392916435553925,3,-0.0030063057577797516,0.0009358448999545175,-0.005331073366077174,-0.0006815381494823291
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_ap,43,0.8051731778832917,0.8072311717247397,-0.0020579938414480026,3,-0.0030063057577797516,0.0009358448999545175,-0.005331073366077174,-0.0006815381494823291
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_f1,17,0.725565620565591,0.7327948473044128,-0.007229226738821759,3,-0.009671959027797125,0.0021281284079667177,-0.014958523061408928,-0.0043853949941853225
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_f1,29,0.7399291368739707,0.7510542480339528,-0.01112511115998216,3,-0.009671959027797125,0.0021281284079667177,-0.014958523061408928,-0.0043853949941853225
tcn,bandpass,10,V2,noisy_minus_clean,electrode,macro_f1,43,0.7272435523498226,0.7379050915344101,-0.010661539184587454,3,-0.009671959027797125,0.0021281284079667177,-0.014958523061408928,-0.0043853949941853225
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_auroc,17,0.9146265105622092,0.9169105801910707,-0.002284069628861518,3,-0.002235195098017432,0.00045340551325890124,-0.0033615168322054254,-0.0011088733638294388
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_auroc,29,0.9193150885279888,0.9219772719022072,-0.0026621833742184187,3,-0.002235195098017432,0.00045340551325890124,-0.0033615168322054254,-0.0011088733638294388
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_auroc,43,0.9159348214127404,0.9176941537037128,-0.0017593322909723597,3,-0.002235195098017432,0.00045340551325890124,-0.0033615168322054254,-0.0011088733638294388
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_ap,17,0.8032214096578724,0.8060205715522081,-0.002799161894335711,3,-0.002685228998266361,0.0008612144418028905,-0.00482460427102642,-0.0005458537255063028
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_ap,29,0.8101374535628434,0.8136212596748911,-0.0034838061120476826,3,-0.002685228998266361,0.0008612144418028905,-0.00482460427102642,-0.0005458537255063028
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_ap,43,0.805458452736324,0.8072311717247397,-0.001772718988415689,3,-0.002685228998266361,0.0008612144418028905,-0.00482460427102642,-0.0005458537255063028
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_f1,17,0.7265002538161045,0.7327948473044128,-0.006294593488308298,3,-0.00983063508313727,0.0034493745175795056,-0.018399356404100935,-0.0012619137621736054
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_f1,29,0.7378679864270772,0.7510542480339528,-0.013186261606875638,3,-0.00983063508313727,0.0034493745175795056,-0.018399356404100935,-0.0012619137621736054
tcn,bandpass,10,V2,noisy_minus_clean,independent_rms,macro_f1,43,0.7278940413801822,0.7379050915344101,-0.010011050154227874,3,-0.00983063508313727,0.0034493745175795056,-0.018399356404100935,-0.0012619137621736054
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_auroc,17,0.9146680178954556,0.9169105801910707,-0.002242562295615147,3,-0.0013131812784869339,0.00084202639664148,-0.0034048908046473546,0.0007785282476734867
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_auroc,29,0.920881401572918,0.9219772719022072,-0.0010958703292892613,3,-0.0013131812784869339,0.00084202639664148,-0.0034048908046473546,0.0007785282476734867
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_auroc,43,0.9170930424931564,0.9176941537037128,-0.0006011112105563932,3,-0.0013131812784869339,0.00084202639664148,-0.0034048908046473546,0.0007785282476734867
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_ap,17,0.8039314687880591,0.8060205715522081,-0.0020891027641489757,3,-0.0012096416251665316,0.0008357809142484222,-0.0032858365129864774,0.0008665532626534139
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_ap,29,0.8125071963049904,0.8136212596748911,-0.0011140633699007196,3,-0.0012096416251665316,0.0008357809142484222,-0.0032858365129864774,0.0008665532626534139
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_ap,43,0.8068054129832898,0.8072311717247397,-0.0004257587414498998,3,-0.0012096416251665316,0.0008357809142484222,-0.0032858365129864774,0.0008665532626534139
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_f1,17,0.7275945164487383,0.7327948473044128,-0.0052003308556745065,3,-0.003944760953504563,0.0010922245671690603,-0.006657997190475783,-0.0012315247165333421
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_f1,29,0.7478402898489308,0.7510542480339528,-0.0032139581850220145,3,-0.003944760953504563,0.0010922245671690603,-0.006657997190475783,-0.0012315247165333421
tcn,bandpass,10,V3,noisy_minus_clean,covariance,macro_f1,43,0.7344850977145929,0.7379050915344101,-0.0034199938198171687,3,-0.003944760953504563,0.0010922245671690603,-0.006657997190475783,-0.0012315247165333421
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_auroc,17,0.9137311450111956,0.9169105801910707,-0.0031794351798751785,3,-0.001770519067522199,0.0012851490632080876,-0.004963006320618455,0.0014219681855740577
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_auroc,29,0.9213147262634668,0.9219772719022072,-0.0006625456387404638,3,-0.001770519067522199,0.0012851490632080876,-0.004963006320618455,0.0014219681855740577
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_auroc,43,0.9162245773197618,0.9176941537037128,-0.0014695763839509546,3,-0.001770519067522199,0.0012851490632080876,-0.004963006320618455,0.0014219681855740577
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_ap,17,0.8016656783544753,0.8060205715522081,-0.004354893197732745,3,-0.0024348840496339155,0.001963066515289624,-0.0073114116108787455,0.002441643511610914
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_ap,29,0.8131898378155344,0.8136212596748911,-0.0004314218593566288,3,-0.0024348840496339155,0.001963066515289624,-0.0073114116108787455,0.002441643511610914
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_ap,43,0.8047128346329273,0.8072311717247397,-0.0025183370918123726,3,-0.0024348840496339155,0.001963066515289624,-0.0073114116108787455,0.002441643511610914
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_f1,17,0.727026066122489,0.7327948473044128,-0.00576878118192381,3,-0.005599323220222459,0.0008715903649374004,-0.007764473714934857,-0.0034341727255100614
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_f1,29,0.7446805072624553,0.7510542480339528,-0.006373740771497549,3,-0.005599323220222459,0.0008715903649374004,-0.007764473714934857,-0.0034341727255100614
tcn,bandpass,10,V3,noisy_minus_clean,electrode,macro_f1,43,0.7332496438271641,0.7379050915344101,-0.004655447707246019,3,-0.005599323220222459,0.0008715903649374004,-0.007764473714934857,-0.0034341727255100614
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_auroc,17,0.9137062550635194,0.9169105801910707,-0.0032043251275513107,3,-0.0016374209809569458,0.0013858954643821567,-0.005080176168529734,0.0018053342066158423
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_auroc,29,0.9214049318011956,0.9219772719022072,-0.0005723401010115925,3,-0.0016374209809569458,0.0013858954643821567,-0.005080176168529734,0.0018053342066158423
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_auroc,43,0.9165585559894048,0.9176941537037128,-0.0011355977143079343,3,-0.0016374209809569458,0.0013858954643821567,-0.005080176168529734,0.0018053342066158423
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_ap,17,0.8022922579756621,0.8060205715522081,-0.0037283135765460163,3,-0.0014562154431081442,0.002017049675393689,-0.0064668446081652745,0.003554413721948986
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_ap,29,0.8137445647711209,0.8136212596748911,0.0001233050962298199,3,-0.0014562154431081442,0.002017049675393689,-0.0064668446081652745,0.003554413721948986
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_ap,43,0.8064675338757314,0.8072311717247397,-0.0007636378490082363,3,-0.0014562154431081442,0.002017049675393689,-0.0064668446081652745,0.003554413721948986
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_f1,17,0.7248131674770946,0.7327948473044128,-0.007981679827318233,3,-0.006559118473180618,0.0018310679372448965,-0.011107743388811184,-0.0020104935575500516
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_f1,29,0.7438517703646305,0.7510542480339528,-0.00720247766932236,3,-0.006559118473180618,0.0018310679372448965,-0.011107743388811184,-0.0020104935575500516
tcn,bandpass,10,V3,noisy_minus_clean,independent_rms,macro_f1,43,0.7334118936115088,0.7379050915344101,-0.00449319792290126,3,-0.006559118473180618,0.0018310679372448965,-0.011107743388811184,-0.0020104935575500516
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_auroc,17,0.915744467133865,0.9169105801910707,-0.0011661130572057088,3,-0.0013232672732265878,0.0005573894411213426,-0.0027078994040303965,6.136485757722077e-05
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_auroc,29,0.920034909340551,0.9219772719022072,-0.0019423625616562523,3,-0.0013232672732265878,0.0005573894411213426,-0.0027078994040303965,6.136485757722077e-05
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_auroc,43,0.916832827502895,0.9176941537037128,-0.0008613262008178024,3,-0.0013232672732265878,0.0005573894411213426,-0.0027078994040303965,6.136485757722077e-05
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_ap,17,0.8046230096633412,0.8060205715522081,-0.0013975618888668606,3,-0.0014061725251659125,0.0002171230092265772,-0.001945535980467684,-0.0008668090698641411
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_ap,29,0.8119937869149474,0.8136212596748911,-0.0016274727599436822,3,-0.0014061725251659125,0.0002171230092265772,-0.001945535980467684,-0.0008668090698641411
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_ap,43,0.8060376887980525,0.8072311717247397,-0.001193482926687195,3,-0.0014061725251659125,0.0002171230092265772,-0.001945535980467684,-0.0008668090698641411
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_f1,17,0.7321749073890563,0.7327948473044128,-0.0006199399153564711,3,-0.004448087405415431,0.004269747153090967,-0.015054727327915872,0.006158552517085009
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_f1,29,0.7420014167351815,0.7510542480339528,-0.009052831298771324,3,-0.004448087405415431,0.004269747153090967,-0.015054727327915872,0.006158552517085009
tcn,bandpass,10,V4,noisy_minus_clean,covariance,macro_f1,43,0.7342336005322916,0.7379050915344101,-0.0036714910021184988,3,-0.004448087405415431,0.004269747153090967,-0.015054727327915872,0.006158552517085009
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_auroc,17,0.9155499268992212,0.9169105801910707,-0.001360653291849534,3,-0.0012866169173214963,0.0007437605539781252,-0.003134220557947978,0.0005609867233049852
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_auroc,29,0.9199866814562117,0.9219772719022072,-0.001990590445995588,3,-0.0012866169173214963,0.0007437605539781252,-0.003134220557947978,0.0005609867233049852
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_auroc,43,0.9171855466895934,0.9176941537037128,-0.0005086070141193666,3,-0.0012866169173214963,0.0007437605539781252,-0.003134220557947978,0.0005609867233049852
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_ap,17,0.8036603813088012,0.8060205715522081,-0.0023601902434068345,3,-0.0017803593775150468,0.0009239364704515551,-0.004075544806996807,0.0005148260519667132
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_ap,29,0.8113552477277265,0.8136212596748911,-0.002266011947164581,3,-0.0017803593775150468,0.0009239364704515551,-0.004075544806996807,0.0005148260519667132
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_ap,43,0.806516295782766,0.8072311717247397,-0.000714875941973725,3,-0.0017803593775150468,0.0009239364704515551,-0.004075544806996807,0.0005148260519667132
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_f1,17,0.7324141976863824,0.7327948473044128,-0.0003806496180304153,3,-0.004442593758296994,0.004735141103178576,-0.016205336343016186,0.007320148826422199
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_f1,29,0.7414109789673586,0.7510542480339528,-0.009643269066594184,3,-0.004442593758296994,0.004735141103178576,-0.016205336343016186,0.007320148826422199
tcn,bandpass,10,V4,noisy_minus_clean,electrode,macro_f1,43,0.7346012289441437,0.7379050915344101,-0.003303862590266382,3,-0.004442593758296994,0.004735141103178576,-0.016205336343016186,0.007320148826422199
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_auroc,17,0.9157745233886494,0.9169105801910707,-0.001136056802421348,3,-0.0013667146726940398,0.0007949989345622776,-0.003341601506817053,0.0006081721614289734
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_auroc,29,0.9197257342943248,0.9219772719022072,-0.0022515376078824367,3,-0.0013667146726940398,0.0007949989345622776,-0.003341601506817053,0.0006081721614289734
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_auroc,43,0.9169816040959344,0.9176941537037128,-0.0007125496077783344,3,-0.0013667146726940398,0.0007949989345622776,-0.003341601506817053,0.0006081721614289734
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_ap,17,0.8048101685759992,0.8060205715522081,-0.0012104029762088908,3,-0.0017576453876844145,0.0008988542542930722,-0.0039905231381133855,0.0004752323627445565
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_ap,29,0.810826230502016,0.8136212596748911,-0.0027950291728751075,3,-0.0017576453876844145,0.0008988542542930722,-0.0039905231381133855,0.0004752323627445565
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_ap,43,0.8059636677107704,0.8072311717247397,-0.001267504013969245,3,-0.0017576453876844145,0.0008988542542930722,-0.0039905231381133855,0.0004752323627445565
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_f1,17,0.7316684046903932,0.7327948473044128,-0.0011264426140196182,3,-0.004933868934526668,0.0040546031110885285,-0.015006061428837075,0.0051383235597837395
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_f1,29,0.7418571246704339,0.7510542480339528,-0.009197123363518966,3,-0.004933868934526668,0.0040546031110885285,-0.015006061428837075,0.0051383235597837395
tcn,bandpass,10,V4,noisy_minus_clean,independent_rms,macro_f1,43,0.7334270507083687,0.7379050915344101,-0.004478040826041418,3,-0.004933868934526668,0.0040546031110885285,-0.015006061428837075,0.0051383235597837395
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_auroc,17,0.9156664232507878,0.9169105801910707,-0.0012441569402829034,3,-0.0014831541720697523,0.000621388983988257,-0.0030267699808420746,6.046163670256994e-05
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_auroc,29,0.9197887142483993,0.9219772719022072,-0.0021885576538079876,3,-0.0014831541720697523,0.000621388983988257,-0.0030267699808420746,6.046163670256994e-05
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_auroc,43,0.9166774057815944,0.9176941537037128,-0.0010167479221183662,3,-0.0014831541720697523,0.000621388983988257,-0.0030267699808420746,6.046163670256994e-05
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_ap,17,0.8048994448336793,0.8060205715522081,-0.0011211267185288198,3,-0.001299205531746006,0.00038292975404354555,-0.0022504557747050676,-0.0003479552887869444
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_ap,29,0.8118825134544501,0.8136212596748911,-0.001738746220441012,3,-0.001299205531746006,0.00038292975404354555,-0.0022504557747050676,-0.0003479552887869444
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_ap,43,0.8061934280684715,0.8072311717247397,-0.0010377436562681863,3,-0.001299205531746006,0.00038292975404354555,-0.0022504557747050676,-0.0003479552887869444
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_f1,17,0.7332712415650788,0.7327948473044128,0.0004763942606660354,3,-0.005588178968150115,0.005982148398238421,-0.020448659401316852,0.009272301465016623
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_f1,29,0.7395699016712658,0.7510542480339528,-0.011484346362687026,3,-0.005588178968150115,0.005982148398238421,-0.020448659401316852,0.009272301465016623
tcn,bandpass,10,V5,noisy_minus_clean,covariance,macro_f1,43,0.7321485067319807,0.7379050915344101,-0.005756584802429354,3,-0.005588178968150115,0.005982148398238421,-0.020448659401316852,0.009272301465016623
tcn,bandpass,10,V5,noisy_minus_clean,electrode,macro_auroc,17,0.9157406665757136,0.9169105801910707,-0.001169913615357121,3,-0.0012589686286894979,0.0005182422358537743,-0.0025463537105797135,2.8416453200717914e-05
