model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,10,covariance,RA,micro_f1,3,0.7200888351801406,0.014949667896351696,0.6829518013811303,0.7572258689791508
resnet,bandpass,10,covariance,RA,brier,3,0.10580918689568834,0.008462102712659328,0.08478815842672704,0.12683021536464964
resnet,bandpass,10,covariance,RA,ece,3,0.0610408977485714,0.01773413057915499,0.01698687519233371,0.1050949203048091
resnet,bandpass,10,covariance,RA,mean_loss,3,0.3402305399730385,0.023040557371671554,0.2829946225070314,0.3974664574390456
resnet,bandpass,10,covariance,RA,mean_confidence,3,0.8529681364695231,0.006281765949036455,0.8373633647793259,0.8685729081597202
resnet,bandpass,10,covariance,RA,mean_entropy,3,0.3367210547975284,0.014677279476773164,0.30026067134382883,0.37318143825122796
resnet,bandpass,10,covariance,RA,clean_agreement,3,0.9405622489959838,0.010251058450139973,0.9150972081149498,0.9660272898770179
resnet,bandpass,10,covariance,RA,probability_shift,3,0.06280651191870366,0.007010215282802841,0.04539217176742043,0.0802208520699869
resnet,bandpass,10,covariance,RA,auroc_NORM,3,0.9203995533483665,0.004045795283757894,0.9103492407100865,0.9304498659866466
resnet,bandpass,10,covariance,RA,auroc_MI,3,0.8756561887532038,0.009562592170776922,0.8519013929199828,0.8994109845864249
resnet,bandpass,10,covariance,RA,auroc_STTC,3,0.9104704820663864,0.009510358357284187,0.8868454422190896,0.9340955219136832
resnet,bandpass,10,covariance,RA,auroc_CD,3,0.8897125661529702,0.0016317254086054952,0.8856591355302823,0.8937659967756582
resnet,bandpass,10,covariance,RA,auroc_HYP,3,0.8836522047218733,0.006072058450327504,0.8685683753376494,0.8987360341060973
resnet,bandpass,10,covariance,RA,ap_NORM,3,0.883898093333888,0.008285192917949751,0.8633165331575373,0.9044796535102387
resnet,bandpass,10,covariance,RA,ap_MI,3,0.7428991417852465,0.016633855490400726,0.7015783540702488,0.7842199295002442
resnet,bandpass,10,covariance,RA,ap_STTC,3,0.7938875293998083,0.016062799740056925,0.753985322809734,0.8337897359898827
resnet,bandpass,10,covariance,RA,ap_CD,3,0.7958837303980505,0.0004817354785644555,0.7946870331286753,0.7970804276674257
resnet,bandpass,10,covariance,RA,ap_HYP,3,0.6239630832329612,0.018508533120342847,0.5779853381201073,0.6699408283458151
resnet,bandpass,10,covariance,RA,f1_NORM,3,0.8118365350254746,0.015221584329262933,0.7740240233610333,0.8496490466899159
resnet,bandpass,10,covariance,RA,f1_MI,3,0.665317329351213,0.01936357436813787,0.6172155440296357,0.7134191146727903
resnet,bandpass,10,covariance,RA,f1_STTC,3,0.7160934894627345,0.008132267879688907,0.6958918161409938,0.7362951627844753
resnet,bandpass,10,covariance,RA,f1_CD,3,0.7043868374951793,0.004860185673239087,0.692313466978327,0.7164602080120316
resnet,bandpass,10,covariance,RA,f1_HYP,3,0.5741058270432335,0.03388545678837541,0.4899296859563871,0.65828196813008
resnet,bandpass,10,covariance,V1,macro_auroc,3,0.8984102758233298,0.0019291944468558164,0.8936178911446553,0.9032026605020043
resnet,bandpass,10,covariance,V1,macro_ap,3,0.7708246045609629,0.008694029402877272,0.7492274382544769,0.7924217708674489
resnet,bandpass,10,covariance,V1,macro_f1,3,0.7010848683933872,0.006854860037846875,0.6840564520648126,0.7181132847219619
resnet,bandpass,10,covariance,V1,micro_auroc,3,0.9033490912126312,0.009192771672865929,0.8805129804248377,0.9261852020004246
resnet,bandpass,10,covariance,V1,micro_ap,3,0.7898933917458141,0.019492068091902705,0.7414724103193133,0.8383143731723148
resnet,bandpass,10,covariance,V1,micro_f1,3,0.7285751905449533,0.009814589357954723,0.7041943989958167,0.75295598209409
resnet,bandpass,10,covariance,V1,brier,3,0.1039941310882568,0.0060963258831030565,0.08885001805910853,0.11913824411740506
resnet,bandpass,10,covariance,V1,ece,3,0.05725200880453524,0.01904942535146676,0.009930612902370295,0.10457340470670018
resnet,bandpass,10,covariance,V1,mean_loss,3,0.3346243647762677,0.015993155436427816,0.29489516422724493,0.3743535653252905
resnet,bandpass,10,covariance,V1,mean_confidence,3,0.860331137975057,0.006026746578384441,0.8453598695207155,0.8753024064293985
resnet,bandpass,10,covariance,V1,mean_entropy,3,0.32223142603350524,0.01292557360450153,0.29012252119695625,0.35434033087005423
resnet,bandpass,10,covariance,V1,clean_agreement,3,0.948130985480383,0.005020341715111924,0.9356597653001547,0.9606022056606113
resnet,bandpass,10,covariance,V1,probability_shift,3,0.053760579476753834,0.00235501875452434,0.04791038857683313,0.05961077037667454
resnet,bandpass,10,covariance,V1,auroc_NORM,3,0.9248967733619514,0.005205939991999531,0.9119645015028764,0.9378290452210264
resnet,bandpass,10,covariance,V1,auroc_MI,3,0.8786665159053219,0.008409352132461169,0.8577765271419459,0.8995565046686979
resnet,bandpass,10,covariance,V1,auroc_STTC,3,0.9133950929227388,0.007049633068900379,0.8958828335624982,0.9309073522829794
resnet,bandpass,10,covariance,V1,auroc_CD,3,0.8892297626903717,0.0008330951660067448,0.8871602395710431,0.8912992858097003
resnet,bandpass,10,covariance,V1,auroc_HYP,3,0.8858632342362655,0.00433387197475997,0.8750972994259998,0.8966291690465311
resnet,bandpass,10,covariance,V1,ap_NORM,3,0.891611247803992,0.012744130477614144,0.8599530726814764,0.9232694229265077
resnet,bandpass,10,covariance,V1,ap_MI,3,0.7457997301297317,0.02196222354965776,0.6912425423768117,0.8003569178826516
resnet,bandpass,10,covariance,V1,ap_STTC,3,0.7949643768605275,0.016321402891926018,0.7544197644285255,0.8355089892925294
resnet,bandpass,10,covariance,V1,ap_CD,3,0.795726314879983,0.0022590422799924257,0.7901145427598849,0.8013380870000811
resnet,bandpass,10,covariance,V1,ap_HYP,3,0.626021353130581,0.02965238070239499,0.5523607559854967,0.6996819502756654
resnet,bandpass,10,covariance,V1,f1_NORM,3,0.8284580457260274,0.011062529869350416,0.8009771980905501,0.8559388933615047
resnet,bandpass,10,covariance,V1,f1_MI,3,0.6633139339359558,0.014686057899974105,0.6268317436701334,0.6997961242017783
resnet,bandpass,10,covariance,V1,f1_STTC,3,0.7216993469577191,0.0017888193958732652,0.7172556732369749,0.7261430206784633
resnet,bandpass,10,covariance,V1,f1_CD,3,0.7088901610177776,0.01040063161271306,0.6830535598029346,0.7347267622326206
