model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,10,covariance,LA,auroc_HYP_clean_drop,3,0.010900140646976197,0.0040413703406751555,0.0008608201766801757,0.02093946111727222
resnet,bandpass,10,covariance,LA,auroc_HYP_normalized_robustness,3,0.9877944634273481,0.004525431239653436,0.9765526690231313,0.9990362578315649
resnet,bandpass,10,covariance,LA,auroc_MI_clean_drop,3,0.017857304387155198,0.00343714162500079,0.009318971255969734,0.02639563751834066
resnet,bandpass,10,covariance,LA,auroc_MI_normalized_robustness,3,0.9799316761608002,0.003964218416900878,0.9700840116938836,0.9897793406277169
resnet,bandpass,10,covariance,LA,auroc_NORM_clean_drop,3,0.010573941555836427,0.002095650427765776,0.005368057297642265,0.01577982581403059
resnet,bandpass,10,covariance,LA,auroc_NORM_normalized_robustness,3,0.9886708820937938,0.002268090716566445,0.9830366324111701,0.9943051317764176
resnet,bandpass,10,covariance,LA,auroc_STTC_clean_drop,3,0.013919943907503582,0.004372158605150388,0.0030588998348303753,0.024780987980176788
resnet,bandpass,10,covariance,LA,auroc_STTC_normalized_robustness,3,0.9849223949208533,0.004806269519925953,0.972982959553717,0.9968618302879896
resnet,bandpass,10,covariance,LA,f1_CD_clean_drop,3,0.0029446757051943364,0.007662347100497079,-0.01608964968743537,0.021979001097824045
resnet,bandpass,10,covariance,LA,f1_CD_normalized_robustness,3,0.9958371874333203,0.010831825478877137,0.968929441274477,1.0227449335921637
resnet,bandpass,10,covariance,LA,f1_HYP_clean_drop,3,0.030129506675366995,0.018491920214942524,-0.015806969692680733,0.07606598304341472
resnet,bandpass,10,covariance,LA,f1_HYP_normalized_robustness,3,0.9502262364345345,0.03071086161278488,0.8739362269428155,1.0265162459262536
resnet,bandpass,10,covariance,LA,f1_MI_clean_drop,3,0.03539922219516467,0.0032586304673015267,0.02730433536278266,0.043494109027546676
resnet,bandpass,10,covariance,LA,f1_MI_normalized_robustness,3,0.9483096691302055,0.004702323655440009,0.9366284496050161,0.959990888655395
resnet,bandpass,10,covariance,LA,f1_NORM_clean_drop,3,0.03723492429054157,0.01944768909632587,-0.011075813599438537,0.08554566218052168
resnet,bandpass,10,covariance,LA,f1_NORM_normalized_robustness,3,0.9560480095735117,0.022935720304123372,0.8990725218205871,1.0130234973264363
resnet,bandpass,10,covariance,LA,f1_STTC_clean_drop,3,0.040108529459138974,0.012589510533969615,0.008834451569614578,0.07138260734866336
resnet,bandpass,10,covariance,LA,f1_STTC_normalized_robustness,3,0.9463813138064108,0.016499189220463492,0.9053950556510608,0.9873675719617607
resnet,bandpass,10,covariance,LA,macro_ap_clean_drop,3,0.019794311758911626,0.006154745266162892,0.0045050769372090346,0.03508354658061422
resnet,bandpass,10,covariance,LA,macro_ap_normalized_robustness,3,0.9747879748101905,0.00800266398468976,0.9549082554116028,0.9946676942087782
resnet,bandpass,10,covariance,LA,macro_auroc_clean_drop,3,0.012081855194120564,0.003219541787756601,0.004084070024697425,0.020079640363543705
resnet,bandpass,10,covariance,LA,macro_auroc_normalized_robustness,3,0.9866892156366971,0.0035605012142965902,0.9778444402976397,0.9955339909757545
resnet,bandpass,10,covariance,LA,macro_f1_clean_drop,3,0.029163371665081355,0.006618323837153107,0.012722543832836913,0.0456041994973258
resnet,bandpass,10,covariance,LA,macro_f1_normalized_robustness,3,0.9593498908198926,0.009336077050834503,0.9361577897383953,0.98254199190139
resnet,bandpass,10,covariance,LL,ap_CD_clean_drop,3,0.0127597378064264,0.012431240813616348,-0.018121176302145138,0.043640651914997934
