architecture,snr_db,train_seed,combo_id,noise_seed,combo_set,metric,unit,M_EE,M_IE,M_EI,M_II,g_E,g_I,gamma
tcn,15,17,LL,20002,heldout,absolute macro-AUROC,fraction,0.9157336087975458,0.9158809502989527,0.915796701445484,0.91605114362726,-0.000147341501406828,-0.00025444218177606004,0.00010710068036923204
tcn,15,17,LL,20003,heldout,absolute macro-AUROC,fraction,0.9155715221303151,0.9156975115882879,0.9157032132227079,0.915920430228596,-0.00012598945797281935,-0.0002172170058881706,9.122754791535126e-05
tcn,15,17,LL,20004,heldout,absolute macro-AUROC,fraction,0.9160791731870033,0.9161206470499789,0.9159653642702592,0.916158474049823,-4.147386297559397e-05,-0.0001931097795637715,0.00015163591658817754
tcn,15,17,LL,20005,heldout,absolute macro-AUROC,fraction,0.9155863021615298,0.915671758415851,0.915884987389022,0.9160550719823224,-8.545625432121451e-05,-0.00017008459330036807,8.462833897915356e-05
tcn,15,17,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9158516353562611,0.915880492253005,0.9160306222584781,0.9161779242580963,-2.885689674392289e-05,-0.0001473019996182101,0.00011844510287428722
tcn,15,17,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9158902268827737,0.9159688847103234,0.9159894119273935,0.916160038616679,-7.865782754978845e-05,-0.0001706266892855801,9.196886173579166e-05
tcn,15,17,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9158299967666677,0.9159435334306252,0.9158456251509722,0.9160447671220991,-0.00011353666395752526,-0.0001991419711269149,8.560530716938963e-05
tcn,15,17,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9161224970998877,0.9161927148471755,0.9161375596972157,0.9163289510315293,-7.021774728777075e-05,-0.00019139133431367306,0.00012117358702590231
tcn,15,17,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9158928308011237,0.9159944720418188,0.9160538092522688,0.9161771688946818,-0.00010164124069511615,-0.00012335964241305675,2.1718401717940594e-05
tcn,15,17,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.9157223298294863,0.9157373558536331,0.9159671188866412,0.9161520951209265,-1.5026024146824746e-05,-0.00018497623428537224,0.0001699502101385475
tcn,15,17,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9159255565666553,0.9160245014467172,0.9158989850463835,0.9161553367518369,-9.894488006190194e-05,-0.0002563517054534614,0.00015740682539155948
tcn,15,17,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9156347114881929,0.9157939666352245,0.9157512223427741,0.9159140239104154,-0.0001592551470316339,-0.00016280156764136855,3.5464206097346462e-06
tcn,15,17,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9160115009299492,0.9161464111665018,0.9160579734289929,0.9162632922380058,-0.00013491023655254342,-0.0002053188090129776,7.04085724604342e-05
tcn,15,17,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.9156201262166874,0.9157379270776337,0.915997227795953,0.9161176030843503,-0.00011780086094625997,-0.00012037528839725642,2.5744274509964526e-06
tcn,15,17,RA,20001,heldout,absolute macro-AUROC,fraction,0.9158293131016997,0.9160162907216307,0.9159943276888663,0.9161855614286966,-0.00018697761993102802,-0.00019123373983020997,4.256119899181954e-06
tcn,15,17,RA,20002,heldout,absolute macro-AUROC,fraction,0.9158468700650813,0.9160474493478089,0.9156926154535172,0.9159809582348206,-0.00020057928272765313,-0.00028834278130340785,8.776349857575472e-05
tcn,15,17,RA,20003,heldout,absolute macro-AUROC,fraction,0.9162144986541584,0.9163715352703138,0.9157260417182161,0.9159724509744152,-0.00015703661615540376,-0.00024640925619900944,8.937264004360568e-05
tcn,15,17,RA,20004,heldout,absolute macro-AUROC,fraction,0.9160360147194837,0.916178954135297,0.9158321168674768,0.9160566524842917,-0.0001429394158133368,-0.00022453561681490264,8.159620100156584e-05
tcn,15,17,RA,20005,heldout,absolute macro-AUROC,fraction,0.9159956941956887,0.9160704197829972,0.9160231823512447,0.9162243869962967,-7.472558730847734e-05,-0.00020120464505202218,0.00012647905774354484
tcn,15,17,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.9159108916224525,0.9160282720876676,0.9160736604116095,0.9162469603972555,-0.00011738046521503342,-0.00017329998564596938,5.5919520430935954e-05
tcn,15,17,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.9160048823599203,0.9160910684526449,0.9158294616300834,0.9160716052049442,-8.618609272459388e-05,-0.00024214357486085358,0.0001559574821362597
tcn,15,17,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.916410554584558,0.9164803260018092,0.915857970918981,0.9160632526320036,-6.97714172511743e-05,-0.00020528171302258702,0.00013551029577141271
tcn,15,17,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9159108195240723,0.9160118707198739,0.9159836511354008,0.9162703745601499,-0.00010105119580161581,-0.0002867234247491135,0.00018567222894749769
tcn,15,17,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9160927937925297,0.9162043802429342,0.9159882845880665,0.9161245443502771,-0.00011158645040443282,-0.0001362597622106554,2.4673311806222564e-05
tcn,15,17,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9159056590258141,0.9160691346291397,0.9160386933115309,0.9161777968692757,-0.0001634756033256357,-0.00013910355774482408,-2.437204558081163e-05
tcn,15,17,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.9159092110753575,0.9160088944569864,0.9157982296253433,0.9159867709670824,-9.968338162891222e-05,-0.000188541341739068,8.885796011015579e-05
tcn,15,17,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9165058096697386,0.9165806281680405,0.9158501044627299,0.9160712950028869,-7.481849830193177e-05,-0.00022119054015701245,0.00014637204185508068
tcn,15,17,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9162135341383462,0.9163786965059565,0.9159608441674193,0.9162362989495806,-0.00016516236761032754,-0.0002754547821612885,0.00011029241455096095
tcn,15,17,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.9161668110686275,0.9162779264394075,0.9161133146931718,0.9162645405518026,-0.00011111537078001277,-0.00015122585863081017,4.0110487850797405e-05
tcn,15,17,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9160121864305142,0.9162104866849013,0.9159059822278067,0.9160775327476754,-0.0001983002543871626,-0.00017155051986872394,-2.674973451843865e-05
tcn,15,17,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9161098500768867,0.9162594443364963,0.9158168524018204,0.9160813279968947,-0.00014959425960958672,-0.0002644755950742539,0.00011488133546466717
tcn,15,17,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9162510565184542,0.916416508729825,0.9158318360515499,0.9159855842768962,-0.00016545221137087562,-0.00015374822534630628,-1.1703986024569346e-05
tcn,15,17,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9157564243858858,0.9160066753762901,0.9159490836424571,0.9161812787825185,-0.00025025099040432153,-0.00023219514006145303,-1.8055850342868496e-05
tcn,15,17,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9159416821125635,0.9161491835514051,0.9161460118879349,0.9163186610094345,-0.0002075014388415175,-0.00017264912149961287,-3.485231734190464e-05
tcn,15,29,LA,20001,heldout,absolute macro-AUROC,fraction,0.9204270903334407,0.9211569120716753,0.9208305594702939,0.9217626225635438,-0.0007298217382345484,-0.0009320630932498908,0.00020224135501534235
tcn,15,29,LA,20002,heldout,absolute macro-AUROC,fraction,0.9201997523686167,0.9210326688439846,0.9206830477689533,0.9216442121145392,-0.0008329164753678731,-0.0009611643455859076,0.00012824787021803452
tcn,15,29,LA,20003,heldout,absolute macro-AUROC,fraction,0.9199697879635979,0.9208730671043694,0.9207904166327937,0.9216931299936085,-0.0009032791407715957,-0.0009027133608148219,-5.657799567737598e-07
tcn,15,29,LA,20004,heldout,absolute macro-AUROC,fraction,0.9198447493558726,0.9209190020797626,0.9205288849918632,0.9214931251783476,-0.0010742527238900568,-0.0009642401864843331,-0.0001100125374057237
tcn,15,29,LA,20005,heldout,absolute macro-AUROC,fraction,0.920373262152048,0.9212609986799476,0.9206092338361904,0.9216056618164249,-0.0008877365278996407,-0.000996427980234471,0.00010869145233483035
tcn,15,29,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.9207580670874009,0.9214822568590707,0.9208910653151469,0.921828150370741,-0.0007241897716697698,-0.0009370850555940891,0.00021289528392431922
tcn,15,29,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9206275314426813,0.9214692546337728,0.9208272533334615,0.9218099450355928,-0.0008417231910915479,-0.0009826917021312775,0.00014096851103972963
tcn,15,29,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.9202646615294421,0.9211965212387632,0.9207664224047983,0.9216467753065833,-0.0009318597093210812,-0.0008803529017850087,-5.150680753607251e-05
tcn,15,29,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.9201069784554073,0.9210746511292754,0.920673109603079,0.9215080576031127,-0.000967672673868103,-0.0008349480000336973,-0.00013272467383440567
tcn,15,29,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.920701222434403,0.921503785227656,0.92085517416076,0.921833633164589,-0.00080256279325297,-0.0009784590038289798,0.0001758962105760098
tcn,15,29,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9206162251081865,0.921353995011614,0.9208514280171096,0.9217666609131825,-0.0007377699034274432,-0.0009152328960728706,0.00017746299264542742
tcn,15,29,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.9204610738381893,0.9213111918361709,0.9207665209661977,0.921685986717371,-0.0008501179979816254,-0.0009194657511732984,6.934775319167308e-05
tcn,15,29,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9201733369929848,0.9210784167339817,0.9208176934002592,0.921690389132003,-0.0009050797409969613,-0.0008726957317437556,-3.2384009253205726e-05
tcn,15,29,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9198670696934492,0.9208556565068731,0.9206665528660238,0.9215568955180993,-0.0009885868134238418,-0.0008903426520754376,-9.824416134840419e-05
tcn,15,29,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9205882674593576,0.9214286658160672,0.9206934695798967,0.9216565878807417,-0.0008403983567095707,-0.0009631183008449451,0.00012271994413537435
tcn,15,29,LL,20001,heldout,absolute macro-AUROC,fraction,0.9199830666510194,0.9206950293608592,0.920552465915593,0.9214282561525122,-0.000711962709839864,-0.0008757902369191939,0.0001638275270793299
tcn,15,29,LL,20002,heldout,absolute macro-AUROC,fraction,0.9201820379734148,0.9208013235703099,0.9202403153110097,0.9211836232149595,-0.0006192855968950584,-0.0009433079039498082,0.0003240223070547499
tcn,15,29,LL,20003,heldout,absolute macro-AUROC,fraction,0.9202848760503013,0.9210206002142101,0.9208314496412818,0.9217540648806279,-0.0007357241639087686,-0.000922615239346114,0.0001868910754373454
tcn,15,29,LL,20004,heldout,absolute macro-AUROC,fraction,0.9202965483506897,0.9209676635216482,0.9202420311091852,0.9211932797044955,-0.000671115170958414,-0.0009512485953102612,0.0002801334243518472
tcn,15,29,LL,20005,heldout,absolute macro-AUROC,fraction,0.9199601564345892,0.9208319025842524,0.9205352293306438,0.9215024431143289,-0.0008717461496632328,-0.0009672137836851391,9.546763402190628e-05
tcn,15,29,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9201402779010553,0.9208655445998319,0.9205243561304588,0.9214725231333567,-0.0007252666987765943,-0.0009481670028979039,0.00022290030412130957
tcn,15,29,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9202640609420417,0.92104472242486,0.9204454060457504,0.9213786566037454,-0.0007806614828183012,-0.0009332505579949801,0.00015258907517667897
tcn,15,29,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9204532895527313,0.9212480528919768,0.9208200426990147,0.9217506855696298,-0.0007947633392454412,-0.0009306428706150616,0.0001358795313696204
tcn,15,29,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9203762809328826,0.9212321746197896,0.9202944987133546,0.9211328206942998,-0.0008558936869069722,-0.0008383219809452447,-1.7571705961727524e-05
tcn,15,29,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9202756822061472,0.9212373314893574,0.9206636543971978,0.9216203822891013,-0.0009616492832101864,-0.0009567278919034861,-4.921391306700329e-06
tcn,15,29,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.9201501404058845,0.9208308174581653,0.9205623613738311,0.9214939644666413,-0.0006806770522808092,-0.0009316030928102625,0.00025092604052945333
tcn,15,29,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9203939337568281,0.921094878565756,0.9203834509422467,0.9213269253420885,-0.0007009448089279058,-0.0009434743998417705,0.00024252959091386472
tcn,15,29,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.920518140717798,0.9212823680215634,0.9208343977030996,0.9217243739413934,-0.0007642273037653524,-0.0008899762382937881,0.00012574893452843572
tcn,15,29,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9203710362648032,0.9211128217359565,0.9202917774069499,0.921218771747864,-0.0007417854711533334,-0.0009269943409141446,0.0001852088697608112
tcn,15,29,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.920097492130374,0.9209989892427399,0.9206330167648688,0.921590555932133,-0.0009014971123659787,-0.0009575391672642652,5.604205489828651e-05
tcn,15,29,RA,20001,heldout,absolute macro-AUROC,fraction,0.9201648887048801,0.9209816927364466,0.9210397084653328,0.9218615790858372,-0.000816804031566476,-0.0008218706205044279,5.066588937951977e-06
tcn,15,29,RA,20002,heldout,absolute macro-AUROC,fraction,0.9204203419468415,0.9212483785461474,0.9206103284493192,0.9215248260467959,-0.0008280365993058592,-0.0009144975974766378,8.646099817077868e-05
tcn,15,29,RA,20003,heldout,absolute macro-AUROC,fraction,0.9206337549624471,0.9213417591887716,0.9209419755472592,0.9218216014336601,-0.0007080042263244435,-0.0008796258864008921,0.00017162166007644863
tcn,15,29,RA,20004,heldout,absolute macro-AUROC,fraction,0.9204929697582973,0.9211969751007372,0.9205553906487995,0.9214967562666813,-0.0007040053424398618,-0.0009413656178817176,0.00023736027544185578
tcn,15,29,RA,20005,heldout,absolute macro-AUROC,fraction,0.9204675635153874,0.9211950405239883,0.9209648844637706,0.9219698752511427,-0.0007274770086008742,-0.0010049907873721509,0.0002775137787712767
tcn,15,29,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.9204741319091345,0.9213038635633047,0.9209890888350731,0.9218893216667823,-0.0008297316541702182,-0.0009002328317091468,7.05011775389286e-05
tcn,15,29,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.9204700966838597,0.9213396184740515,0.9206488050856242,0.9215715128484436,-0.0008695217901918406,-0.0009227077628194413,5.318597262760072e-05
tcn,15,29,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.9205377809448455,0.9213606129860425,0.9208871017584748,0.9218007378613235,-0.0008228320411970413,-0.0009136361028487805,9.080406165173915e-05
tcn,15,29,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9201270477239902,0.9210960087877561,0.9205109398950532,0.9214351227722977,-0.0009689610637658719,-0.0009241828772444949,-4.4778186521376995e-05
tcn,15,29,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9209242367647665,0.9218172122995896,0.9208263686594937,0.9218437637042134,-0.0008929755348230373,-0.001017395044719649,0.00012441950989661166
tcn,15,29,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9202270850677975,0.9211008063239372,0.9209800919287968,0.9218442610941835,-0.0008737212561397145,-0.0008641691653866745,-9.552090753039977e-06
tcn,15,29,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.9203207349246345,0.9212681572636876,0.9206074741523697,0.9215172932344498,-0.0009474223390530945,-0.0009098190820800989,-3.76032569729956e-05
tcn,15,29,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9207015526330233,0.9214473043082017,0.9208941092210038,0.921810913354477,-0.0007457516751783189,-0.0009168041334731702,0.00017105245829485138
tcn,15,29,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9205703528507916,0.9213553376716224,0.9204808025892295,0.9214241247686326,-0.0007849848208307808,-0.0009433221794030722,0.00015833735857229136
tcn,15,29,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.920594296064386,0.9215724231125211,0.9209570443342299,0.9219375772239047,-0.0009781270481350468,-0.0009805328896748122,2.4058415397654187e-06
tcn,15,29,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9203264885455548,0.9211426338236686,0.9209503133382458,0.9217957885869031,-0.0008161452781138001,-0.0008454752486573014,2.9329970543501283e-05
tcn,15,29,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9205778013040042,0.9215016729330356,0.9206923740709245,0.9216417730240121,-0.0009238716290314031,-0.0009493989530875435,2.5527324056140444e-05
tcn,15,29,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9206921131754843,0.9213914090217712,0.9208027597538468,0.9216978803021177,-0.0006992958462869181,-0.0008951205482709002,0.00019582470198398205
tcn,15,29,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9205094007934486,0.9213242122070359,0.9205252050087445,0.9214813557551693,-0.0008148114135873019,-0.0009561507464248553,0.0001413393328375534
tcn,15,29,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9205515717624166,0.9214246882013978,0.9209644913359274,0.9219241474953653,-0.0008731164389811363,-0.0009596561594379382,8.653972045680192e-05
tcn,15,43,LA,20001,heldout,absolute macro-AUROC,fraction,0.9157386798995644,0.9161887319856863,0.9162641343358,0.9167883193598982,-0.0004500520861219215,-0.0005241850240982338,7.413293797631226e-05
tcn,15,43,LA,20002,heldout,absolute macro-AUROC,fraction,0.9153327943355357,0.9160509636249323,0.9161327968589597,0.9165823847682958,-0.0007181692893966085,-0.00044958790933613546,-0.00026858138006047305
tcn,15,43,LA,20003,heldout,absolute macro-AUROC,fraction,0.91535727353497,0.9158048863394186,0.9159911698857176,0.9164844953541422,-0.00044761280444860496,-0.0004933254684246213,4.5712663976016366e-05
tcn,15,43,LA,20004,heldout,absolute macro-AUROC,fraction,0.9154226355859946,0.9159779844451421,0.916014976284629,0.9165517778597778,-0.000555348859147542,-0.0005368015751487931,-1.854728399874883e-05
tcn,15,43,LA,20005,heldout,absolute macro-AUROC,fraction,0.9152497918335628,0.9156145699087022,0.9157265008681301,0.9162236649993686,-0.00036477807513934923,-0.0004971641312384589,0.0001323860560991097
tcn,15,43,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.9159145926706069,0.9163927347972859,0.916269344183938,0.9167513124955035,-0.00047814212667895983,-0.0004819683115654394,3.826184886479567e-06
tcn,15,43,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9157589678897002,0.9164084466124212,0.9162372044468912,0.916693916984473,-0.0006494787227209198,-0.00045671253758183816,-0.00019276618513908161
tcn,15,43,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.9157312640137076,0.9161495168906146,0.9160170868494346,0.9164644043513496,-0.0004182528769069993,-0.00044731750191495667,2.9064625007957368e-05
tcn,15,43,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.9157766478621452,0.9162769236885959,0.9160140391518944,0.9165340790202091,-0.0005002758264507357,-0.0005200398683147256,1.9764041863989945e-05
tcn,15,43,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.915556125384845,0.9160038415336157,0.9159195310265996,0.9164013356339126,-0.00044771614877070487,-0.00048180460731295227,3.40884585422474e-05
tcn,15,43,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9159147449378431,0.9163875267892223,0.9162126629295801,0.9166812634535535,-0.0004727818513792226,-0.0004686005239733504,-4.181327405872182e-06
tcn,15,43,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.9155486532078191,0.9161817425364959,0.9162283557876071,0.9166586256895138,-0.0006330893286767836,-0.0004302699019067546,-0.00020281942677002895
tcn,15,43,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9155873088571223,0.9160894454955756,0.9159905968082003,0.9164679315602611,-0.0005021366384533321,-0.00047733475206079845,-2.4801886392533667e-05
tcn,15,43,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9155361190625765,0.9160266212409065,0.9160405265589657,0.9165705275292979,-0.0004905021783300212,-0.0005300009703321784,3.9498792002157224e-05
tcn,15,43,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9153907186063887,0.9158255490620967,0.9158330941152796,0.9163212799217038,-0.00043483045570802403,-0.0004881858064241795,5.335535071615549e-05
tcn,15,43,LL,20001,heldout,absolute macro-AUROC,fraction,0.915587325132592,0.9159908302245926,0.916300056748573,0.9168175082640863,-0.00040350509200060003,-0.0005174515155133008,0.00011394642351270079
tcn,15,43,LL,20002,heldout,absolute macro-AUROC,fraction,0.915720663246892,0.9162399311045076,0.9162104327348567,0.9166668092561642,-0.0005192678576155796,-0.00045637652130747774,-6.289133630810184e-05
tcn,15,43,LL,20003,heldout,absolute macro-AUROC,fraction,0.9156305111644046,0.9160114395469474,0.9161415860314633,0.9166513882482269,-0.00038092838254277783,-0.0005098022167635552,0.00012887383422077736
tcn,15,43,LL,20004,heldout,absolute macro-AUROC,fraction,0.9156981543958409,0.9160716926379907,0.9162881580834942,0.9167601241196583,-0.0003735382421498068,-0.0004719660361641731,9.84277940143663e-05
tcn,15,43,LL,20005,heldout,absolute macro-AUROC,fraction,0.9157040158709707,0.9161698792050993,0.916199939869278,0.9167850720888039,-0.00046586333412856895,-0.0005851322195259412,0.00011926888539737224
tcn,15,43,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.915657220182932,0.9160896098004422,0.9162327396237064,0.9167554022568722,-0.0004323896175101316,-0.0005226626331658046,9.027301565567303e-05
tcn,15,43,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9158000393710737,0.9162355492058083,0.9163036298070374,0.9168022258312087,-0.00043550983473461535,-0.0004985960241713494,6.308618943673405e-05
tcn,15,43,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9159212826884827,0.9163264830587791,0.9160873533419014,0.9165760623048589,-0.0004052003702963436,-0.0004887089629574959,8.350859266115229e-05
tcn,15,43,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9157514841557367,0.9162409046566049,0.9163997295240514,0.9169041312586332,-0.0004894205008681984,-0.000504401734581883,1.4981233713684539e-05
tcn,15,43,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9158418214626372,0.9162736720560524,0.91624654685789,0.9167799048639884,-0.00043185059341521725,-0.0005333580060984389,0.00010150741268322161
tcn,15,43,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.9157775590511099,0.9162369472256936,0.9162823116510126,0.9168008179578931,-0.00045938817458368586,-0.0005185063068805507,5.91181322968648e-05
tcn,15,43,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9158268052824233,0.9163070216145119,0.9163088293945497,0.9167982505435598,-0.00048021633208861214,-0.0004894211490100719,9.204816921459802e-06
tcn,15,43,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9158280029427871,0.9162562549742589,0.9161403209778196,0.9166062418568452,-0.0004282520314717875,-0.0004659208790256386,3.766884755385114e-05
tcn,15,43,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9158056898460026,0.9162513758958589,0.9163879435069386,0.9168045952369166,-0.00044568604985628646,-0.0004166517299779571,-2.9034319878329384e-05
tcn,15,43,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.9157644507752121,0.9162161877328294,0.9162144829797247,0.916779825136562,-0.00045173695761735466,-0.0005653421568372341,0.00011360519921987944
tcn,15,43,RA,20001,heldout,absolute macro-AUROC,fraction,0.9158553503781774,0.916171203350471,0.9163005345941675,0.916852029177168,-0.0003158529722935288,-0.0005514945830005225,0.00023564161070699363
tcn,15,43,RA,20002,heldout,absolute macro-AUROC,fraction,0.9158475014829486,0.9160874685727134,0.916061999073371,0.9165208448081141,-0.0002399670897648143,-0.0004588457347430852,0.00021887864497827092
tcn,15,43,RA,20003,heldout,absolute macro-AUROC,fraction,0.9162450598011033,0.9164836698989929,0.9161657518569694,0.9166271133043139,-0.0002386100978896133,-0.00046136144734454376,0.00022275134945493047
tcn,15,43,RA,20004,heldout,absolute macro-AUROC,fraction,0.9158752944013389,0.9160737041333892,0.9158901553900932,0.9163142427962955,-0.00019840973205031975,-0.00042408740620225593,0.00022567767415193618
tcn,15,43,RA,20005,heldout,absolute macro-AUROC,fraction,0.9155472577959616,0.9157539020034278,0.9161431139924412,0.9166266465969279,-0.00020664420746618894,-0.0004835326044867472,0.00027688839702055823
tcn,15,43,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.915800743639371,0.9161745046397559,0.9163165793483754,0.9167933935934768,-0.0003737610003848868,-0.0004768142451013757,0.00010305324471648891
tcn,15,43,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.9156249217840783,0.9160017195226224,0.9161744195292663,0.9166491485677174,-0.00037679773854415455,-0.00047472903845113823,9.793129990698368e-05
tcn,15,43,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.9160341462987912,0.9163871494871445,0.9160735132867757,0.9164998920290666,-0.0003530031883532958,-0.00042637874229090045,7.337555393760464e-05
tcn,15,43,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9156111284092894,0.9160420505807227,0.9160385941496388,0.9165258110166095,-0.00043092217143336775,-0.00048721686697061894,5.6294695537251194e-05
tcn,15,43,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9154755437289837,0.9158098024349639,0.9160119397522027,0.9164914802422782,-0.0003342587059802504,-0.0004795404900754807,0.0001452817840952303
tcn,15,43,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9157004314956121,0.9160474299350991,0.9163058060221394,0.9168414773998934,-0.0003469984394870451,-0.0005356713777540101,0.00018867293826696496
tcn,15,43,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.91580253955885,0.9160048009860617,0.9160802165489923,0.9165215222440561,-0.00020226142721169182,-0.00044130569506384276,0.00023904426785215094
tcn,15,43,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9162693892254504,0.916513481433247,0.9160754677604432,0.9165367238747164,-0.0002440922077965313,-0.0004612561142731675,0.0002171639064766362
tcn,15,43,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9157617128831168,0.9160947851865208,0.9159617496063139,0.9163889643243921,-0.00033307230340395844,-0.0004272147180781616,9.414241467420315e-05
tcn,15,43,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.9156941363055322,0.9159148392039109,0.9161338804808367,0.9166050201851293,-0.0002207028983787218,-0.00047113970429268903,0.0002504368059139672
tcn,15,43,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9159884807166703,0.9163641139821056,0.9162500806326964,0.9168028356348955,-0.0003756332654353267,-0.0005527550021990901,0.00017712173676376342
tcn,15,43,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9159514688374337,0.9163029055723403,0.916036454704874,0.9165342206562348,-0.0003514367349065628,-0.0004977659513607513,0.0001463292164541885
tcn,15,43,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9161840192017502,0.9165366400492145,0.9162092971560828,0.9166784707172188,-0.00035262084746434663,-0.0004691735611359604,0.0001165527136716138
