architecture,snr_db,train_seed,train_strategy,test_structure,combo_id,noise_seed,case_id,prediction_path,prediction_sha256,checkpoint_path,checkpoint_sha256,clean_input_sha256,noisy_input_sha256,config_sha256,matrix_sha256,record_identity_path,diagnostics_path,cohort_path,patient_draws_path,n_records,n_patients,class_order,unit,recomputed_macro_auroc,original_macro_auroc,absolute_error,passed
resnet,5,43,electrode,electrode,LL_V4,20003,bandpass_n20003_cLL_V4_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_V4_electrode_s5.npz,7cd43fd57df7838a54ad3d56086d122196f8c26e3fce895edf5e7021cfe0da18,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,40b5c7ef3d5d26aaa02d4284bdbaa7970888465bbe6257be86dbd2b7d6d66e9b,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_V4_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8966979757747235,0.8966979757747235,0.0,True
resnet,15,43,electrode,independent_rms,LL_V4,20003,bandpass_n20003_cLL_V4_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_V4_independent_rms_s15.npz,d234bf3c804fcae67d11e490e2be33f80def6994cd82706c010d7730256e341a,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ca62976637ca043b4369a1d391ffa6b6acdf6c2193e8eddce754595d9c18364c,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_V4_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9099427921532728,0.9099427921532728,0.0,True
resnet,5,43,electrode,independent_rms,LL_V4,20003,bandpass_n20003_cLL_V4_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_V4_independent_rms_s5.npz,65b2ea8a9a3871e6690296775b5d006f6695afe762153f2cc79b50c3a563618d,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,2f178351a15aa1981a53c21ab8b1d2b699dd11593b3f375d24bd72146e7051cf,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_V4_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9020265789207859,0.9020265789207859,0.0,True
resnet,15,43,electrode,electrode,LL,20003,bandpass_n20003_cLL_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_electrode_s15.npz,46d742597450d42541dccb95026fa73864f99d33d3d4a71f7b0c5c6a67a69a88,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,b7e519486b7a58d4f6ed77564010f781e4c7d01a555ceb1a97bfa00f48e47431,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9083032368274143,0.9083032368274144,1.1102230246251565e-16,True
resnet,5,43,electrode,electrode,LL,20003,bandpass_n20003_cLL_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_electrode_s5.npz,cb850e2e2f7a294cb754dccafd4faf08f6cad8c70b6b2807809479b9b43b5b61,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,af3e74882fd4934e431111506e0b0c85a4695bde8192347af030d1d33c8dccff,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8948174608665926,0.8948174608665926,0.0,True
resnet,15,43,electrode,independent_rms,LL,20003,bandpass_n20003_cLL_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_independent_rms_s15.npz,200325c5077476ee90fc1f5a7114dd1d9a3ce78ff1242c0239fb25c0da5d1d0b,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,46686bb66db8701da03f23b312933fa0bcf19c848a30c8aa1593c90b8ad4fbe5,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9096708408828877,0.9096708408828877,0.0,True
resnet,5,43,electrode,independent_rms,LL,20003,bandpass_n20003_cLL_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cLL_independent_rms_s5.npz,9a5d1c0b27d7c428cfcd8145ef2421ab682984b48ebad059b40f35f961a412ec,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,df13a03e58871c3be65d28fb587926d7edb403efee42ea843920774d7382b1ed,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cLL_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9002241817609729,0.9002241817609729,0.0,True
resnet,15,43,electrode,electrode,RA_LA_V1_V6,20003,bandpass_n20003_cRA_LA_V1_V6_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_LA_V1_V6_electrode_s15.npz,1d0796dd5269e800d59d1bf80e6bacbcb7e28c2f6d45ab1c04713a8ac8b82241,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,398332dde536d827ae3177abb6d92f9033c345f0327f95698dc1b9491ca70bc9,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_LA_V1_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9085739144031567,0.9085739144031566,1.1102230246251565e-16,True
resnet,5,43,electrode,electrode,RA_LA_V1_V6,20003,bandpass_n20003_cRA_LA_V1_V6_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_LA_V1_V6_electrode_s5.npz,ed686b4d5825f5462464798da2650188d6c44afd1731b784e14fa1de2a1ed47b,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,48f5bbac1e0f74fb02b2fb04387e3a3fd20f3370da52cee0c80582309dbcf97d,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_LA_V1_V6_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8963208905101829,0.8963208905101829,0.0,True
resnet,15,43,electrode,independent_rms,RA_LA_V1_V6,20003,bandpass_n20003_cRA_LA_V1_V6_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_LA_V1_V6_independent_rms_s15.npz,0a6d12f217496dfe0628487e6e69cf4f2d856610d89ce3848b32040272e72548,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,4394ba996ec847c395a4a99e3d172e1c4796acf1d6f2bd10822eceeaa4c400a8,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_LA_V1_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9100420196088628,0.910042019608863,2.220446049250313e-16,True
resnet,5,43,electrode,independent_rms,RA_LA_V1_V6,20003,bandpass_n20003_cRA_LA_V1_V6_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_LA_V1_V6_independent_rms_s5.npz,e30b6056346ef97a1c7e324f7a8b31936ddc56ff9afda0b5fa0c47e53cd720ff,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,bff3683dfa97d0a748afb98367c27fee91a45a94d9e452692c30728202277461,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_LA_V1_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9009737353291772,0.9009737353291772,0.0,True
resnet,15,43,electrode,electrode,RA_V1,20003,bandpass_n20003_cRA_V1_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V1_electrode_s15.npz,8e184024647fd6d85bdc368a709f805ae3189be4734e3d86c649ab92348bfbfd,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,509aeab75ed31a165597b1987d4f78279083fd588f7c37ad28088545bd58bb5a,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V1_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9090451416956158,0.9090451416956158,0.0,True
resnet,5,43,electrode,electrode,RA_V1,20003,bandpass_n20003_cRA_V1_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V1_electrode_s5.npz,98983c0461cd6d289a21a3a4b7eedd74cca71c6175275d0b462c4e4d12493a49,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ab4b426a32cd920c16e1b80a5f26c76d68f8abe27ff4291e3211da8eacf88992,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V1_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8953167740623875,0.8953167740623875,0.0,True
resnet,15,43,electrode,independent_rms,RA_V1,20003,bandpass_n20003_cRA_V1_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V1_independent_rms_s15.npz,e4edfbdbf90146a6a84bf66bb26fd78cf3f56b14ae987d8451e64eff223e08ad,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,e144924562a3ec3b648bf11210c751cb0cf15004abe6cb574ad3758026316a91,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V1_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9101230655596657,0.9101230655596659,2.220446049250313e-16,True
resnet,5,43,electrode,independent_rms,RA_V1,20003,bandpass_n20003_cRA_V1_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V1_independent_rms_s5.npz,9ae8492ae42a1af465ba4c7a0eb54d36933934c3e8018de08a89b73a554f3ac2,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,6800b0ec886619aa1e77e7b0268292ee859fcb109b63228b869c02c48a5e6eef,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V1_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9009119660374676,0.9009119660374676,0.0,True
resnet,15,43,electrode,electrode,RA_V2_V5,20003,bandpass_n20003_cRA_V2_V5_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V2_V5_electrode_s15.npz,c8640e85418c554bf8c69083af836c5a88c85100bbc6cbfb30c6b88199255d84,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,647b6c3110e0f450b74b8d06b8cfebfc92117b430c927e89986f3fea42431f8d,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V2_V5_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9092546642642907,0.9092546642642907,0.0,True
resnet,5,43,electrode,electrode,RA_V2_V5,20003,bandpass_n20003_cRA_V2_V5_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V2_V5_electrode_s5.npz,29263053a735892adcf1596beb9e6cf4cfe2ceef169a1d31722eac7207951d4e,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,2b74293e2dd99dea4da8e6aabea220cdba811cd12027b0021e611f0eb3e8bf20,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V2_V5_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8986771216131662,0.8986771216131659,2.220446049250313e-16,True
resnet,15,43,electrode,independent_rms,RA_V2_V5,20003,bandpass_n20003_cRA_V2_V5_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V2_V5_independent_rms_s15.npz,409d29e3fbfd2f224a533be4377744bd1a711d26428de14c32dd73babfbc67a5,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,0b14e7cd983af7675c016423d3dbd2791ac093bdb8c1be3a6d6fef9f54ed3811,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V2_V5_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9100061600099248,0.9100061600099248,0.0,True
resnet,5,43,electrode,independent_rms,RA_V2_V5,20003,bandpass_n20003_cRA_V2_V5_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_V2_V5_independent_rms_s5.npz,f122cc0c471ccd098eeb1cc498db99acbe896c72303547c9a7d3bab460621851,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,864ad8109922ed7d4e902a0ca6f3a249ba95ab4e3b841750fd2be97b127a7248,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_V2_V5_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9011338469588563,0.9011338469588563,0.0,True
resnet,15,43,electrode,electrode,RA,20003,bandpass_n20003_cRA_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_electrode_s15.npz,338f8e7e9c56f5c05ca148d449fee85ff9f6464ba29758e66332f9d5fb58b8a5,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,55be878e0a748e35fa7c144b9d5772e3c55a18ee88d2eebdc2ea72251d731f9c,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9089904725067587,0.9089904725067587,0.0,True
resnet,5,43,electrode,electrode,RA,20003,bandpass_n20003_cRA_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_electrode_s5.npz,081c83fbfac1a1e1765558e9933ed1582faf4d2c236e3ec8c327ab45e3c8d5fd,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,c6fd325b8f86f427376f3c511d7701a7a764d2d922d40097f215e0cc9595b6da,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.893688709572755,0.893688709572755,0.0,True
resnet,15,43,electrode,independent_rms,RA,20003,bandpass_n20003_cRA_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_independent_rms_s15.npz,fc7d26ab5db2403e6b154d811d89b5e7fb470c7b361c8227d82bf5edbebc4c88,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,f2f8fde6cb5a8ef62cca43ea5ebba90269dfcc23b84374e4d166747c100bc097,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9101985245219983,0.9101985245219983,0.0,True
resnet,5,43,electrode,independent_rms,RA,20003,bandpass_n20003_cRA_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20003_cRA_independent_rms_s5.npz,d6e22799abd176e90308b9865fc08b1c15c19d0de22a44103303134313a1073d,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,c8f8011b25888dcbd90523962fd760d87e1ec4453736eba624feebb204dd0bc4,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20003_cRA_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9010354029777504,0.9010354029777504,0.0,True
