model,strategy,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,n_seeds,mean,std,ci95_low,ci95_high,n_expected,n_undefined
tcn,clean_only,clean,clean,clean,none,clean,100,macro_ppv,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_ppv,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_ppv,retention,5,0.9999999999986064,3.4297941127245386e-14,0.9999999999985638,0.9999999999986492,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_sensitivity,absolute,5,0.7687061758087588,0.0234415113723608,0.7395996950742142,0.7978126565433034,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_sensitivity,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_sensitivity,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_sensitivity,retention,5,0.9999999999986982,3.9599571425548394e-14,0.999999999998649,0.9999999999987472,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_specificity,absolute,5,0.8947162589614048,0.0095454454348883,0.8828640230180854,0.9065684949047242,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_specificity,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_specificity,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,macro_specificity,retention,5,0.999999999998882,1.1958498692335782e-14,0.9999999999988672,0.999999999998897,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_ap,absolute,5,0.8409733797538136,0.0074033798821637,0.8317808694891048,0.8501658900185224,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_ap,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_ap,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_ap,retention,5,0.999999999998811,1.0452323779776824e-14,0.999999999998798,0.999999999998824,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_auroc,absolute,5,0.9273324912531858,0.0029839244112992,0.9236274597383142,0.9310375227680576,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_auroc,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_auroc,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_auroc,retention,5,0.9999999999989218,3.4706679824171495e-15,0.9999999999989174,0.999999999998926,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_f1,absolute,5,0.7695327226729474,0.0048313201279944,0.7635338464062195,0.7755315989396753,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_f1,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_f1,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,micro_f1,retention,5,0.9999999999987006,8.096639662170381e-15,0.9999999999986904,0.9999999999987108,5,0
tcn,clean_only,clean,clean,clean,none,clean,100,probability_shift,absolute,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,absolute,5,0.8204379086537209,0.0059190204389513,0.8130884740700428,0.827787343237399,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,drop,5,0.0121604052198363,0.0017134682992308,0.0100328533206179,0.0142879571190548,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_CD,retention,5,0.985397629026016,0.0020344042184778,0.9828715825501382,0.987923675501894,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,absolute,5,0.65656261516022,0.0151840062897152,0.637709181201781,0.6754160491186589,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,drop,5,0.0088136281111828,0.0109476801894711,-0.0047797122439321,0.0224069684662977,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_HYP,retention,5,0.9867506800910132,0.0166589032590512,0.96606591966469,1.007435440517337,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,absolute,5,0.7766682900329054,0.0083004747704909,0.766361889342388,0.7869746907234227,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,drop,5,0.0203279171123005,0.0037362609436543,0.0156887364106701,0.024967097813931,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_MI,retention,5,0.974529979373982,0.0044103769267179,0.9690537731255678,0.9800061856223962,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,absolute,5,0.9097381901690564,0.005904499311024,0.902406785947139,0.917069594390974,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,drop,5,0.0117645925680903,0.002213987782289,0.009015563646359,0.0145136214898217,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_NORM,retention,5,0.987226213309935,0.0024601272682304,0.9841715618499738,0.9902808647698962,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,absolute,5,0.8063932018708103,0.0061565947207366,0.7987487798545403,0.8140376238870803,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,drop,5,0.0137062924979486,0.0059707195909796,0.0062926649384592,0.0211199200574379,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ap_STTC,retention,5,0.983303903901603,0.0072259581640011,0.9743316917968364,0.9922761160063698,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,absolute,5,0.903672143695897,0.0043351947357813,0.8982892884672747,0.9090549989245192,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,drop,5,0.0066814431213849,0.0014356900872339,0.0048987984274884,0.0084640878152813,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_CD,retention,5,0.9926630957751632,0.0015633574692197,0.99072193108931,0.9946042604610164,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,absolute,5,0.8890696081747029,0.0059011797630036,0.8817423257160526,0.8963968906333533,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,drop,5,0.0055578920668664,0.0051865764006484,-0.000882093123752,0.0119978772574848,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_HYP,retention,5,0.9937985763181526,0.005799708681539,0.9865972868482158,1.0009998657880894,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,absolute,5,0.8990959678878335,0.0022452405997566,0.8963081334678102,0.9018838023078568,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,drop,5,0.0110026300316599,0.0016154350771735,0.0089968024548981,0.0130084576084218,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_MI,retention,5,0.9879153786457138,0.0017321678991777,0.9857646081264604,0.990066149164967,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,absolute,5,0.9333498446712462,0.0027973994928055,0.929876414432436,0.9368232749100563,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,drop,5,0.0087775727003742,0.0010007831663803,0.0075349362726714,0.010020209128077,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_NORM,retention,5,0.9906818751923314,0.001079266310301,0.9893417890703564,0.9920219613143064,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,absolute,5,0.9242369966595416,0.002942107105325,0.920583888188,0.9278901051310834,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,drop,5,0.0071132449344981,0.0030860949102626,0.0032813519893851,0.0109451378796111,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,auroc_STTC,retention,5,0.9923675828676524,0.0033026315003394,0.9882668242343472,0.9964683415009576,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,brier,absolute,5,0.1009792366474866,0.0065375646438822,0.0928617779932482,0.109096695301725,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,clean_agreement,absolute,5,0.917275440222428,0.0191429136053397,0.8935063735779527,0.9410445068669036,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,ece,absolute,5,0.0634484991153301,0.0181205048962147,0.0409489205564251,0.085948077674235,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,absolute,5,0.711750295602453,0.0159819469953789,0.69190608739709,0.7315945038078159,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,drop,5,0.0282508081417171,0.0088443294385028,0.0172691226896744,0.0392324935937598,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_CD,retention,5,0.9617361969794176,0.0122812358127705,0.9464870286172496,0.9769853653415856,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,absolute,5,0.5850206241030974,0.0231195427877356,0.5563139201686346,0.6137273280375602,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,drop,5,0.0289853533875361,0.0268281497750712,-0.0043261943265882,0.0622969011016606,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_HYP,retention,5,0.953660258436562,0.0421937598157653,0.9012697859244696,1.0060507309486548,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,absolute,5,0.6747508931522634,0.0162969655886398,0.6545155377008837,0.6949862486036432,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,drop,5,0.0412210655216545,0.0196963898765105,0.0167647673174063,0.0656773637259028,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_MI,retention,5,0.9425384057132415,0.0272582806308815,0.9086927800009408,0.9763840314255422,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,absolute,5,0.7654468772873212,0.056174185014367,0.6956974141265442,0.8351963404480982,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,drop,5,0.090137145049149,0.0521913864613032,0.0253329794638093,0.1549413106344886,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_NORM,retention,5,0.8944186296180732,0.0617389237503553,0.8177596307094095,0.9710776285267368,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,absolute,5,0.7215512460437953,0.0224588119292696,0.693664947828792,0.7494375442587986,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,drop,5,0.0478177693525897,0.0251689921119798,0.0165663379760697,0.0790692007291096,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,f1_STTC,retention,5,0.937970159717729,0.0322052944072444,0.8979820051007005,0.9779583143347576,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,5,0.7939600411773425,0.0052028852209051,0.7874998059117582,0.8004202764429269,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,drop,5,0.0133545671018717,0.002979769760007,0.0096546942679347,0.0170544399358087,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,retention,5,0.9834562244353516,0.0037108942741964,0.9788485406139416,0.988063908256762,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,absolute,5,0.9098849122178444,0.002642284476385,0.9066040827105044,0.9131657417251844,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,drop,5,0.0078265565709566,0.0015272629494886,0.0059302091507861,0.0097229039911271,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_auroc,retention,5,0.9914725846952556,0.0016575701486682,0.9894144395171568,0.993530729873354,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,absolute,5,0.6917039872377859,0.0144318949635628,0.6737844228356717,0.7096235516399001,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,drop,5,0.0472824282905293,0.0185720956873728,0.024222125704323,0.0703427308767356,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_f1,retention,5,0.9361501117606476,0.0246954239897322,0.9054866928722196,0.9668135306490758,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,absolute,5,0.915275886439698,0.0082755502126758,0.9050004336752908,0.925551339204105,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,drop,5,0.013491176924676,0.0031798687269137,0.0095428484074531,0.0174395054418988,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_npv,retention,5,0.9854643740603676,0.0034902698378758,0.9811306316586608,0.9897981164620746,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,absolute,5,0.6611888984186118,0.0138234779255757,0.64402478354846,0.6783530132887636,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,drop,5,0.0566865155897927,0.0163510029425882,0.0363840639014571,0.0769889672781283,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ppv,retention,5,0.921294934229801,0.0213490408716785,0.894786598783257,0.9478032696763452,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,absolute,5,0.7656824050585816,0.0254608825024355,0.7340685438928112,0.7972962662243521,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,drop,5,0.003023770750177,0.0044350784495691,-0.0024831064898623,0.0085306479902164,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_sensitivity,retention,5,0.9960095100485036,0.0057903825880742,0.9888198004530658,1.0031992196439412,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,absolute,5,0.8602962656549851,0.0151053657668356,0.8415404768026057,0.8790520545073645,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,drop,5,0.0344199933064196,0.0128963617429176,0.0184070452224264,0.0504329413904128,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_specificity,retention,5,0.9615408157993978,0.014398290433233,0.9436629769327706,0.979418654666025,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,absolute,5,0.808105814813979,0.0180095933237776,0.7857439511615535,0.8304676784664046,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,drop,5,0.0328675649398345,0.0200275622404907,0.0080000619340319,0.0577350679456371,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_ap,retention,5,0.9609885346639908,0.0235781867086055,0.9317123490849888,0.9902647202429928,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,absolute,5,0.9086443685151232,0.0117765421261751,0.8940218601337214,0.9232668768965248,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,drop,5,0.0186881227380626,0.0128721126650976,0.0027052838609881,0.0346709616151371,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_auroc,retention,5,0.9798639247119804,0.0138238731508572,0.9626993191048252,0.9970285303191356,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,absolute,5,0.7106976971997052,0.0178085633236105,0.688585445261046,0.7328099491383644,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,clean_cost,5,0.0,0.0,0.0,0.0,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,drop,5,0.058835025473242,0.0206786100242099,0.033159139873285,0.0845109110731991,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,micro_f1,retention,5,0.9236320835843544,0.0265659014458397,0.8906461601792258,0.9566180069894832,5,0
tcn,clean_only,primary_joint,bandpass,heldout,aggregate,electrode,-1,probability_shift,absolute,5,0.070260216390714,0.0165581224104822,0.0497005919157672,0.0908198408656607,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_CD,absolute,5,0.8324076404081181,0.0063329929252436,0.8245441910919639,0.8402710897242723,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_CD,clean_cost,5,0.0001906734654391,0.0025291801745576,-0.0029497185022798,0.003331065433158,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_CD,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_CD,retention,5,0.9999999999987986,9.08519318366816e-15,0.9999999999987872,0.99999999999881,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_HYP,absolute,5,0.6631097633895229,0.0072153011640047,0.6541507836979804,0.6720687430810653,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_HYP,clean_cost,5,0.0022664798818799,0.0044618922186856,-0.0032736910499275,0.0078066508136874,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_HYP,retention,5,0.999999999998492,1.6387076127418252e-14,0.9999999999984716,0.9999999999985122,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_MI,absolute,5,0.7957612023897811,0.0106869008656532,0.7824916623325268,0.8090307424470354,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_MI,clean_cost,5,0.0012350047554248,0.0015459227537098,-0.0006845118718607,0.0031545213827104,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_MI,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_MI,retention,5,0.9999999999987432,1.690567480969759e-14,0.9999999999987222,0.9999999999987642,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_NORM,absolute,5,0.9179294217889192,0.0060213562096221,0.9104529205630708,0.925405923014768,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_NORM,clean_cost,5,0.0035733609482273,0.0027308860951745,0.0001825180006538,0.0069642038958009,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_NORM,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_NORM,retention,5,0.9999999999989104,7.165025373129265e-15,0.9999999999989015,0.9999999999989194,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_STTC,absolute,5,0.819339571752346,0.0044946598505909,0.8137587144316952,0.8249204290729967,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_STTC,clean_cost,5,0.0007599226164127,0.0046796909519854,-0.0050506811613874,0.0065705263942129,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_STTC,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ap_STTC,retention,5,0.9999999999987794,6.700773115952089e-15,0.9999999999987712,0.9999999999987876,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_CD,absolute,5,0.9106250727844416,0.0054294647569998,0.9038835018661586,0.9173666437027244,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_CD,clean_cost,5,-0.0002714859671597,0.00245435056668,-0.0033189647047774,0.0027759927704579,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_CD,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_CD,retention,5,0.999999999998902,6.552197309019681e-15,0.9999999999988938,0.99999999999891,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_HYP,absolute,5,0.8936636389989372,0.0034422907692361,0.8893894704794275,0.8979378075184469,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_HYP,clean_cost,5,0.0009638612426321,0.0041019371920132,-0.0041293664915838,0.006057088976848,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_HYP,retention,5,0.9999999999988812,4.3177542613803816e-15,0.9999999999988758,0.9999999999988864,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_MI,absolute,5,0.9092654907281772,0.0039561108939875,0.9043533302582112,0.9141776511981432,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_MI,clean_cost,5,0.0008331071913161,0.0008992484779974,-0.0002834572692527,0.001949671651885,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_MI,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_MI,retention,5,0.9999999999989002,4.813812324017963e-15,0.9999999999988942,0.9999999999989062,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_NORM,absolute,5,0.9400692570723462,0.0025502787514306,0.9369026677613108,0.9432358463833818,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_NORM,clean_cost,5,0.0020581602992739,0.0010807088550063,0.0007162830214726,0.0034000375770753,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_NORM,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_NORM,retention,5,0.9999999999989362,2.8887141192996264e-15,0.9999999999989326,0.9999999999989396,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_STTC,absolute,5,0.9308338717071748,0.0022769171601676,0.9280067056425022,0.9336610377718472,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_STTC,clean_cost,5,0.0005163698868652,0.0033728706989311,-0.0036716022305938,0.0047043420043244,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_STTC,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,auroc_STTC,retention,5,0.9999999999989256,2.6266806872501336e-15,0.9999999999989224,0.9999999999989287,5,0
tcn,electrode,clean,clean,clean,none,clean,100,brier,absolute,5,0.0913864955306052,0.0033984799333659,0.0871667253487268,0.0956062657124837,5,0
tcn,electrode,clean,clean,clean,none,clean,100,clean_agreement,absolute,5,1.0,0.0,1.0,1.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,ece,absolute,5,0.0495158799084816,0.0111954957077407,0.0356148359461351,0.063416923870828,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_CD,absolute,5,0.7414170537516587,0.0078397199975715,0.7316827556746759,0.7511513518286415,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_CD,clean_cost,5,-0.0014159500074885,0.0038717326292258,-0.0062233410238691,0.003391441008892,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_CD,drop,5,0.0,0.0,0.0,0.0,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_CD,retention,5,0.9999999999986512,1.4127124478997628e-14,0.9999999999986336,0.9999999999986688,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_HYP,absolute,5,0.6183204828557155,0.0256564440730468,0.5864637999282849,0.6501771657831461,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_HYP,clean_cost,5,-0.0043145053650818,0.0084830595984029,-0.0148476150630356,0.0062186043328719,5,0
tcn,electrode,clean,clean,clean,none,clean,100,f1_HYP,drop,5,0.0,0.0,0.0,0.0,5,0
