model,strategy,seed,group_id,class_name,bin_id,count,probability_sum,target_sum
tcn,electrode,17,primary_joint,NORM,7,4294,2151.210384309292,2166.0
tcn,electrode,17,primary_joint,NORM,8,5191,2946.665622651577,2949.0
tcn,electrode,17,primary_joint,NORM,9,5691,3608.014806509018,3447.0
tcn,electrode,17,primary_joint,NORM,10,6241,4375.583239197731,4140.0
tcn,electrode,17,primary_joint,NORM,11,7489,5755.171652197838,5133.0
tcn,electrode,17,primary_joint,NORM,12,10416,8699.443803429604,7502.0
tcn,electrode,17,primary_joint,NORM,13,16457,14872.188391029835,12913.0
tcn,electrode,17,primary_joint,NORM,14,50698,49297.65215867758,47336.0
tcn,electrode,17,primary_joint,MI,0,102577,2248.513154106098,3552.0
tcn,electrode,17,primary_joint,MI,1,26691,2559.0454769283533,4099.0
tcn,electrode,17,primary_joint,MI,2,15516,2549.041688069701,3989.0
tcn,electrode,17,primary_joint,MI,3,10336,2386.703023761511,3268.0
tcn,electrode,17,primary_joint,MI,4,7385,2203.5072822868824,2863.0
tcn,electrode,17,primary_joint,MI,5,5799,2122.9535231888294,2608.0
tcn,electrode,17,primary_joint,MI,6,5074,2193.6711046397686,2544.0
tcn,electrode,17,primary_joint,MI,7,4970,2482.1284730434418,2694.0
tcn,electrode,17,primary_joint,MI,8,4698,2660.503578901291,2809.0
tcn,electrode,17,primary_joint,MI,9,4531,2870.4996369481087,2917.0
tcn,electrode,17,primary_joint,MI,10,4954,3468.009975016117,3338.0
tcn,electrode,17,primary_joint,MI,11,4813,3690.3267592787743,3696.0
tcn,electrode,17,primary_joint,MI,12,4861,4049.8535698652267,3808.0
tcn,electrode,17,primary_joint,MI,13,5430,4887.284148931503,4864.0
tcn,electrode,17,primary_joint,MI,14,8165,7896.004810392857,7951.0
tcn,electrode,17,primary_joint,STTC,0,95956,1793.4189600083046,1363.0
tcn,electrode,17,primary_joint,STTC,1,19261,1858.0097510814667,1626.0
tcn,electrode,17,primary_joint,STTC,2,12539,2071.3741049468517,1471.0
tcn,electrode,17,primary_joint,STTC,3,9002,2085.4211695343256,1353.0
tcn,electrode,17,primary_joint,STTC,4,8085,2417.615704983473,1396.0
tcn,electrode,17,primary_joint,STTC,5,6586,2404.9044009149075,1187.0
tcn,electrode,17,primary_joint,STTC,6,5807,2518.272847920656,1545.0
tcn,electrode,17,primary_joint,STTC,7,5597,2793.483226418495,1964.0
tcn,electrode,17,primary_joint,STTC,8,4917,2786.810223221779,2186.0
tcn,electrode,17,primary_joint,STTC,9,5287,3350.9475546479225,3112.0
tcn,electrode,17,primary_joint,STTC,10,5706,4000.3012974262238,3704.0
tcn,electrode,17,primary_joint,STTC,11,7382,5672.602865815163,5627.0
tcn,electrode,17,primary_joint,STTC,12,8810,7347.44886803627,6934.0
tcn,electrode,17,primary_joint,STTC,13,11334,10238.32293099165,9801.0
tcn,electrode,17,primary_joint,STTC,14,9531,9133.60618108511,8831.0
tcn,electrode,17,primary_joint,CD,0,104602,2737.1661252740305,3498.0
tcn,electrode,17,primary_joint,CD,1,27092,2581.1014606803656,2833.0
tcn,electrode,17,primary_joint,CD,2,14636,2391.16220189631,2216.0
tcn,electrode,17,primary_joint,CD,3,9861,2278.71842738986,1784.0
tcn,electrode,17,primary_joint,CD,4,7071,2110.6503377854824,2090.0
tcn,electrode,17,primary_joint,CD,5,5413,1978.77364179492,1803.0
tcn,electrode,17,primary_joint,CD,6,4672,2018.8641844689846,1830.0
tcn,electrode,17,primary_joint,CD,7,3786,1889.5909092128277,1675.0
tcn,electrode,17,primary_joint,CD,8,3347,1895.2583406567574,1880.0
tcn,electrode,17,primary_joint,CD,9,2808,1776.4981847405434,1604.0
tcn,electrode,17,primary_joint,CD,10,2672,1870.9111537337303,1773.0
tcn,electrode,17,primary_joint,CD,11,2915,2235.341311097145,1999.0
tcn,electrode,17,primary_joint,CD,12,2829,2357.523825109005,2144.0
tcn,electrode,17,primary_joint,CD,13,4084,3688.2674540281296,3305.0
tcn,electrode,17,primary_joint,CD,14,20012,19697.910763442516,19166.0
tcn,electrode,17,primary_joint,HYP,0,139058,2165.8690350461547,3671.0
tcn,electrode,17,primary_joint,HYP,1,20653,1992.04082685709,1441.0
tcn,electrode,17,primary_joint,HYP,2,12938,2120.228981345892,1672.0
tcn,electrode,17,primary_joint,HYP,3,8463,1961.7608291506767,1434.0
tcn,electrode,17,primary_joint,HYP,4,6388,1897.627344995737,1302.0
tcn,electrode,17,primary_joint,HYP,5,4225,1541.8981678187847,1249.0
tcn,electrode,17,primary_joint,HYP,6,3287,1422.2842350006104,1397.0
tcn,electrode,17,primary_joint,HYP,7,2468,1230.8722886443138,1098.0
tcn,electrode,17,primary_joint,HYP,8,2259,1280.9760960936546,1095.0
tcn,electrode,17,primary_joint,HYP,9,2417,1534.1416389346123,1327.0
tcn,electrode,17,primary_joint,HYP,10,2340,1635.271543443203,1299.0
tcn,electrode,17,primary_joint,HYP,11,2100,1613.1902161836624,1447.0
tcn,electrode,17,primary_joint,HYP,12,2419,2017.300049841404,1620.0
tcn,electrode,17,primary_joint,HYP,13,3028,2724.338323712349,2458.0
tcn,electrode,17,primary_joint,HYP,14,3757,3645.5538318157196,3690.0
tcn,mixed,17,clean,NORM,0,732,9.122862759781128,6.0
tcn,mixed,17,clean,NORM,1,78,7.2777382880449295,7.0
tcn,mixed,17,clean,NORM,2,66,10.69521178305149,13.0
tcn,mixed,17,clean,NORM,3,46,10.793502897024155,12.0
tcn,mixed,17,clean,NORM,4,37,11.295689165592194,6.0
tcn,mixed,17,clean,NORM,5,28,10.455350250005722,5.0
tcn,mixed,17,clean,NORM,6,32,13.695850431919098,12.0
tcn,mixed,17,clean,NORM,7,27,13.618988633155823,13.0
tcn,mixed,17,clean,NORM,8,34,19.50804889202118,14.0
tcn,mixed,17,clean,NORM,9,47,29.657403826713562,22.0
tcn,mixed,17,clean,NORM,10,61,43.04762524366379,37.0
tcn,mixed,17,clean,NORM,11,64,49.07322508096695,41.0
tcn,mixed,17,clean,NORM,12,85,71.09230101108551,55.0
tcn,mixed,17,clean,NORM,13,154,138.96359717845917,107.0
tcn,mixed,17,clean,NORM,14,667,651.8231138586998,613.0
tcn,mixed,17,clean,MI,0,1158,20.413175228284672,47.0
tcn,mixed,17,clean,MI,1,203,19.260713323950768,36.0
tcn,mixed,17,clean,MI,2,132,21.5686095058918,38.0
tcn,mixed,17,clean,MI,3,75,17.223096415400505,27.0
tcn,mixed,17,clean,MI,4,58,17.404951602220535,23.0
tcn,mixed,17,clean,MI,5,50,18.382640421390533,19.0
tcn,mixed,17,clean,MI,6,36,15.333231896162033,19.0
tcn,mixed,17,clean,MI,7,39,19.71633216738701,20.0
tcn,mixed,17,clean,MI,8,37,21.075337946414948,23.0
tcn,mixed,17,clean,MI,9,49,31.0005943775177,30.0
tcn,mixed,17,clean,MI,10,42,29.380400002002716,31.0
tcn,mixed,17,clean,MI,11,53,40.764818489551544,39.0
tcn,mixed,17,clean,MI,12,48,40.119150042533875,35.0
tcn,mixed,17,clean,MI,13,62,55.89095449447632,52.0
tcn,mixed,17,clean,MI,14,116,112.6117467880249,111.0
tcn,mixed,17,clean,STTC,0,1114,16.397106290387455,25.0
tcn,mixed,17,clean,STTC,1,179,17.104519717395306,18.0
tcn,mixed,17,clean,STTC,2,113,18.59046694636345,18.0
tcn,mixed,17,clean,STTC,3,57,13.286549776792526,12.0
tcn,mixed,17,clean,STTC,4,66,19.5234335064888,9.0
tcn,mixed,17,clean,STTC,5,49,18.01436012983322,10.0
tcn,mixed,17,clean,STTC,6,41,17.65080550312996,17.0
tcn,mixed,17,clean,STTC,7,43,21.203196942806244,20.0
tcn,mixed,17,clean,STTC,8,35,19.560907125473022,18.0
tcn,mixed,17,clean,STTC,9,39,24.637687146663666,20.0
tcn,mixed,17,clean,STTC,10,50,35.11351752281189,35.0
tcn,mixed,17,clean,STTC,11,64,49.1409866809845,53.0
tcn,mixed,17,clean,STTC,12,78,64.88098013401031,61.0
tcn,mixed,17,clean,STTC,13,111,100.53242605924606,94.0
tcn,mixed,17,clean,STTC,14,119,114.353779733181,111.0
tcn,mixed,17,clean,CD,0,1233,25.241292111109942,46.0
tcn,mixed,17,clean,CD,1,220,21.16180418431759,35.0
tcn,mixed,17,clean,CD,2,112,18.33554556965828,16.0
tcn,mixed,17,clean,CD,3,64,14.548202455043793,16.0
tcn,mixed,17,clean,CD,4,55,16.49116548895836,24.0
tcn,mixed,17,clean,CD,5,52,19.03370612859726,20.0
tcn,mixed,17,clean,CD,6,27,11.647578328847885,10.0
tcn,mixed,17,clean,CD,7,32,15.876831024885178,19.0
tcn,mixed,17,clean,CD,8,29,16.496486127376556,22.0
tcn,mixed,17,clean,CD,9,19,12.250914633274078,10.0
tcn,mixed,17,clean,CD,10,22,15.592978239059448,15.0
tcn,mixed,17,clean,CD,11,25,19.04700469970703,17.0
tcn,mixed,17,clean,CD,12,25,20.818076074123383,19.0
tcn,mixed,17,clean,CD,13,38,34.33229720592499,31.0
tcn,mixed,17,clean,CD,14,205,201.9989829659462,196.0
tcn,mixed,17,clean,HYP,0,1475,18.958491943849367,39.0
tcn,mixed,17,clean,HYP,1,198,19.480978034436703,23.0
tcn,mixed,17,clean,HYP,2,105,16.97814755141735,14.0
tcn,mixed,17,clean,HYP,3,66,15.56467142701149,15.0
tcn,mixed,17,clean,HYP,4,55,16.24201011657715,8.0
tcn,mixed,17,clean,HYP,5,40,14.496163725852966,14.0
tcn,mixed,17,clean,HYP,6,24,10.343551248311996,12.0
tcn,mixed,17,clean,HYP,7,18,8.909656703472137,10.0
tcn,mixed,17,clean,HYP,8,21,11.908103287220001,9.0
tcn,mixed,17,clean,HYP,9,21,13.435092985630035,13.0
tcn,mixed,17,clean,HYP,10,23,16.01650160551071,14.0
tcn,mixed,17,clean,HYP,11,19,14.528674900531769,15.0
tcn,mixed,17,clean,HYP,12,22,18.231767535209656,13.0
tcn,mixed,17,clean,HYP,13,28,25.111218094825745,21.0
tcn,mixed,17,clean,HYP,14,43,41.712771356105804,42.0
tcn,mixed,17,primary_joint,NORM,0,72325,1069.0723818961342,739.0
tcn,mixed,17,primary_joint,NORM,1,10669,1030.1704601719975,1355.0
tcn,mixed,17,primary_joint,NORM,2,7495,1233.4054497033358,1779.0
tcn,mixed,17,primary_joint,NORM,3,5669,1315.1347751617432,1671.0
tcn,mixed,17,primary_joint,NORM,4,4710,1410.8076638281345,1475.0
tcn,mixed,17,primary_joint,NORM,5,4613,1688.8377280831337,1812.0
tcn,mixed,17,primary_joint,NORM,6,4089,1770.3618032932281,1993.0
tcn,mixed,17,primary_joint,NORM,7,4325,2167.3198022842407,2235.0
tcn,mixed,17,primary_joint,NORM,8,5243,2979.2007917761803,2931.0
tcn,mixed,17,primary_joint,NORM,9,5809,3679.660273909569,3494.0
tcn,mixed,17,primary_joint,NORM,10,6316,4425.497553408146,4286.0
tcn,mixed,17,primary_joint,NORM,11,7516,5772.857967376709,5199.0
tcn,mixed,17,primary_joint,NORM,12,10643,8882.276025295258,7692.0
tcn,mixed,17,primary_joint,NORM,13,16512,14923.158705174923,13042.0
tcn,mixed,17,primary_joint,NORM,14,49866,48486.77711099386,46597.0
tcn,mixed,17,primary_joint,MI,0,100622,2218.9072522523347,3396.0
tcn,mixed,17,primary_joint,MI,1,26536,2545.3711683750153,3891.0
tcn,mixed,17,primary_joint,MI,2,15588,2563.496948361397,3718.0
tcn,mixed,17,primary_joint,MI,3,10541,2433.172293305397,3236.0
tcn,mixed,17,primary_joint,MI,4,7753,2315.432446926832,2883.0
tcn,mixed,17,primary_joint,MI,5,6140,2249.3726636767387,2697.0
tcn,mixed,17,primary_joint,MI,6,5132,2219.0478467047215,2523.0
tcn,mixed,17,primary_joint,MI,7,5025,2513.834963262081,2568.0
tcn,mixed,17,primary_joint,MI,8,4833,2738.308619439602,2893.0
tcn,mixed,17,primary_joint,MI,9,4816,3047.924666762352,3084.0
tcn,mixed,17,primary_joint,MI,10,4873,3413.395103633404,3359.0
tcn,mixed,17,primary_joint,MI,11,4930,3778.504448413849,3719.0
tcn,mixed,17,primary_joint,MI,12,5135,4280.836371183395,3994.0
tcn,mixed,17,primary_joint,MI,13,5544,4993.595807015896,4928.0
tcn,mixed,17,primary_joint,MI,14,8332,8064.9338084459305,8111.0
tcn,mixed,17,primary_joint,STTC,0,95502,1791.7339261228917,1355.0
tcn,mixed,17,primary_joint,STTC,1,19843,1919.2518456429243,1630.0
tcn,mixed,17,primary_joint,STTC,2,12714,2105.5174255520105,1572.0
tcn,mixed,17,primary_joint,STTC,3,9231,2139.918865546584,1318.0
tcn,mixed,17,primary_joint,STTC,4,8480,2533.813918918371,1417.0
tcn,mixed,17,primary_joint,STTC,5,6579,2406.4780384898186,1253.0
tcn,mixed,17,primary_joint,STTC,6,5940,2568.884525626898,1696.0
tcn,mixed,17,primary_joint,STTC,7,5794,2890.970784842968,2227.0
tcn,mixed,17,primary_joint,STTC,8,4876,2763.0362989902496,2353.0
tcn,mixed,17,primary_joint,STTC,9,5164,3276.2856664657593,3016.0
tcn,mixed,17,primary_joint,STTC,10,5840,4092.3556740880013,3937.0
tcn,mixed,17,primary_joint,STTC,11,7541,5792.421482861042,5827.0
tcn,mixed,17,primary_joint,STTC,12,8486,7071.6712419986725,6718.0
tcn,mixed,17,primary_joint,STTC,13,10923,9862.735161364079,9510.0
tcn,mixed,17,primary_joint,STTC,14,8887,8515.735004425049,8271.0
tcn,mixed,17,primary_joint,CD,0,105244,2734.1516224164516,3580.0
tcn,mixed,17,primary_joint,CD,1,27563,2635.9750731140375,2971.0
tcn,mixed,17,primary_joint,CD,2,14533,2377.390888541937,2179.0
tcn,mixed,17,primary_joint,CD,3,9741,2246.7935438603163,1965.0
tcn,mixed,17,primary_joint,CD,4,7285,2176.3914339244366,2110.0
tcn,mixed,17,primary_joint,CD,5,5622,2055.5879411399364,1904.0
tcn,mixed,17,primary_joint,CD,6,4534,1960.7183094024658,1859.0
tcn,mixed,17,primary_joint,CD,7,3675,1835.2351626753807,1753.0
tcn,mixed,17,primary_joint,CD,8,3044,1722.8897822499275,1753.0
tcn,mixed,17,primary_joint,CD,9,2726,1724.12833070755,1619.0
tcn,mixed,17,primary_joint,CD,10,2608,1829.669727921486,1694.0
tcn,mixed,17,primary_joint,CD,11,2818,2157.9061000943184,1967.0
tcn,mixed,17,primary_joint,CD,12,2778,2318.2116146087646,2139.0
tcn,mixed,17,primary_joint,CD,13,4171,3763.264516353607,3392.0
tcn,mixed,17,primary_joint,CD,14,19458,19158.627680957317,18715.0
tcn,mixed,17,primary_joint,HYP,0,139938,2165.816289502778,3681.0
tcn,mixed,17,primary_joint,HYP,1,20851,2014.2170710116625,1660.0
tcn,mixed,17,primary_joint,HYP,2,12867,2112.0034545063972,1569.0
tcn,mixed,17,primary_joint,HYP,3,8444,1961.9212237000465,1515.0
tcn,mixed,17,primary_joint,HYP,4,6123,1817.381343126297,1292.0
tcn,mixed,17,primary_joint,HYP,5,4397,1602.7763795554638,1438.0
tcn,mixed,17,primary_joint,HYP,6,3038,1314.4152125120163,1226.0
tcn,mixed,17,primary_joint,HYP,7,2420,1207.30558437109,1150.0
tcn,mixed,17,primary_joint,HYP,8,2241,1269.6745721697807,1116.0
tcn,mixed,17,primary_joint,HYP,9,2445,1550.1608012318611,1302.0
tcn,mixed,17,primary_joint,HYP,10,2143,1498.3120449185371,1337.0
tcn,mixed,17,primary_joint,HYP,11,2197,1685.1196736693382,1535.0
tcn,mixed,17,primary_joint,HYP,12,2335,1946.0210701823235,1559.0
tcn,mixed,17,primary_joint,HYP,13,2819,2532.5829398036003,2315.0
tcn,mixed,17,primary_joint,HYP,14,3542,3434.800729215145,3505.0
tcn,clean_only,29,clean,NORM,0,761,8.708671737840632,10.0
tcn,clean_only,29,clean,NORM,1,89,8.604710102081299,11.0
tcn,clean_only,29,clean,NORM,2,48,7.927631139755249,11.0
tcn,clean_only,29,clean,NORM,3,45,10.619204476475716,10.0
tcn,clean_only,29,clean,NORM,4,37,10.875724494457245,8.0
tcn,clean_only,29,clean,NORM,5,33,12.27400454878807,10.0
tcn,clean_only,29,clean,NORM,6,46,20.08478718996048,17.0
tcn,clean_only,29,clean,NORM,7,27,13.491997748613358,14.0
tcn,clean_only,29,clean,NORM,8,35,20.11462092399597,20.0
tcn,clean_only,29,clean,NORM,9,55,34.856016516685486,24.0
tcn,clean_only,29,clean,NORM,10,46,32.2160809636116,24.0
tcn,clean_only,29,clean,NORM,11,56,43.1013503074646,38.0
tcn,clean_only,29,clean,NORM,12,78,65.38829606771469,52.0
tcn,clean_only,29,clean,NORM,13,160,144.6877400279045,118.0
tcn,clean_only,29,clean,NORM,14,642,627.2747219204903,596.0
tcn,clean_only,29,clean,MI,0,1258,17.99156597070396,54.0
tcn,clean_only,29,clean,MI,1,158,15.109323740005493,34.0
tcn,clean_only,29,clean,MI,2,102,17.083902895450592,31.0
tcn,clean_only,29,clean,MI,3,54,12.355583474040031,21.0
tcn,clean_only,29,clean,MI,4,58,17.43182012438774,27.0
tcn,clean_only,29,clean,MI,5,40,14.734362125396729,19.0
tcn,clean_only,29,clean,MI,6,32,13.797243505716324,16.0
tcn,clean_only,29,clean,MI,7,34,16.907568275928497,15.0
tcn,clean_only,29,clean,MI,8,38,21.57064002752304,17.0
tcn,clean_only,29,clean,MI,9,29,18.136829018592834,14.0
tcn,clean_only,29,clean,MI,10,32,22.727386832237244,24.0
tcn,clean_only,29,clean,MI,11,47,36.065839409828186,40.0
tcn,clean_only,29,clean,MI,12,48,39.89435416460037,37.0
tcn,clean_only,29,clean,MI,13,51,45.99670511484146,34.0
tcn,clean_only,29,clean,MI,14,177,172.58538323640823,167.0
tcn,clean_only,29,clean,STTC,0,1112,17.13342906680191,31.0
tcn,clean_only,29,clean,STTC,1,163,15.529985345900059,13.0
tcn,clean_only,29,clean,STTC,2,111,17.887682616710663,10.0
tcn,clean_only,29,clean,STTC,3,64,14.801215916872025,9.0
tcn,clean_only,29,clean,STTC,4,69,20.312572568655014,13.0
tcn,clean_only,29,clean,STTC,5,35,12.778382658958435,9.0
tcn,clean_only,29,clean,STTC,6,35,15.040539234876633,14.0
tcn,clean_only,29,clean,STTC,7,54,27.05760544538498,23.0
tcn,clean_only,29,clean,STTC,8,31,17.48690527677536,19.0
tcn,clean_only,29,clean,STTC,9,27,17.027432203292847,16.0
tcn,clean_only,29,clean,STTC,10,43,30.05609554052353,26.0
tcn,clean_only,29,clean,STTC,11,53,40.9113273024559,37.0
tcn,clean_only,29,clean,STTC,12,70,58.46236336231232,48.0
tcn,clean_only,29,clean,STTC,13,133,120.24338084459305,108.0
tcn,clean_only,29,clean,STTC,14,158,152.23149746656418,145.0
tcn,clean_only,29,clean,CD,0,1307,24.566200734698214,50.0
tcn,clean_only,29,clean,CD,1,192,18.066030494868755,31.0
tcn,clean_only,29,clean,CD,2,101,16.837312817573547,23.0
tcn,clean_only,29,clean,CD,3,70,16.222312033176422,20.0
tcn,clean_only,29,clean,CD,4,45,13.669018507003784,18.0
tcn,clean_only,29,clean,CD,5,34,12.493508219718933,16.0
tcn,clean_only,29,clean,CD,6,20,8.476151138544083,8.0
tcn,clean_only,29,clean,CD,7,26,12.860763311386108,14.0
tcn,clean_only,29,clean,CD,8,23,12.96974515914917,14.0
tcn,clean_only,29,clean,CD,9,28,17.66767579317093,22.0
tcn,clean_only,29,clean,CD,10,21,14.747380435466766,11.0
tcn,clean_only,29,clean,CD,11,26,19.95516550540924,22.0
tcn,clean_only,29,clean,CD,12,37,30.935828626155853,30.0
tcn,clean_only,29,clean,CD,13,35,31.404407620429993,30.0
tcn,clean_only,29,clean,CD,14,193,189.81194072961807,187.0
tcn,clean_only,29,clean,HYP,0,1296,22.82419398619095,26.0
tcn,clean_only,29,clean,HYP,1,209,20.082427747547626,13.0
tcn,clean_only,29,clean,HYP,2,137,22.390115901827812,13.0
tcn,clean_only,29,clean,HYP,3,64,15.02071775496006,7.0
tcn,clean_only,29,clean,HYP,4,63,18.86551734805107,9.0
tcn,clean_only,29,clean,HYP,5,58,21.152697026729584,7.0
tcn,clean_only,29,clean,HYP,6,42,18.189693361520767,10.0
tcn,clean_only,29,clean,HYP,7,37,18.55281338095665,13.0
tcn,clean_only,29,clean,HYP,8,26,14.745333969593048,11.0
tcn,clean_only,29,clean,HYP,9,32,20.51964569091797,15.0
tcn,clean_only,29,clean,HYP,10,18,12.428403913974762,9.0
tcn,clean_only,29,clean,HYP,11,27,20.6584250330925,17.0
tcn,clean_only,29,clean,HYP,12,35,29.068994343280792,17.0
tcn,clean_only,29,clean,HYP,13,44,39.641981303691864,36.0
tcn,clean_only,29,clean,HYP,14,70,67.73694425821304,59.0
tcn,clean_only,29,primary_joint,NORM,0,94361,1291.7653342449048,6724.0
tcn,clean_only,29,primary_joint,NORM,1,13588,1304.721183925867,5560.0
tcn,clean_only,29,primary_joint,NORM,2,8578,1413.9325181990862,4507.0
tcn,clean_only,29,primary_joint,NORM,3,6925,1607.095979526639,3871.0
tcn,clean_only,29,primary_joint,NORM,4,5808,1741.0671005249023,3400.0
tcn,clean_only,29,primary_joint,NORM,5,5086,1862.3101536929607,3250.0
tcn,clean_only,29,primary_joint,NORM,6,4759,2061.0295691788197,3221.0
tcn,clean_only,29,primary_joint,NORM,7,4708,2354.0325015187263,3300.0
tcn,clean_only,29,primary_joint,NORM,8,4929,2793.4499255418777,3522.0
tcn,clean_only,29,primary_joint,NORM,9,4928,3122.398016512394,3743.0
tcn,clean_only,29,primary_joint,NORM,10,5459,3825.2285996079445,4351.0
tcn,clean_only,29,primary_joint,NORM,11,6255,4801.580929577351,5038.0
tcn,clean_only,29,primary_joint,NORM,12,7909,6598.104737639427,6490.0
tcn,clean_only,29,primary_joint,NORM,13,12181,10999.398433148861,10582.0
tcn,clean_only,29,primary_joint,NORM,14,30326,29498.908316135406,28741.0
tcn,clean_only,29,primary_joint,MI,0,84688,1793.1349678707775,2540.0
tcn,clean_only,29,primary_joint,MI,1,22588,2179.032977901399,2035.0
tcn,clean_only,29,primary_joint,MI,2,13943,2299.0250110775232,2198.0
tcn,clean_only,29,primary_joint,MI,3,10629,2464.5152519494295,2231.0
tcn,clean_only,29,primary_joint,MI,4,8615,2573.323077619076,2248.0
tcn,clean_only,29,primary_joint,MI,5,7292,2668.2449241280556,2034.0
tcn,clean_only,29,primary_joint,MI,6,6575,2846.158537864685,2179.0
tcn,clean_only,29,primary_joint,MI,7,5896,2946.99267116189,2149.0
tcn,clean_only,29,primary_joint,MI,8,5816,3295.749385893345,2333.0
tcn,clean_only,29,primary_joint,MI,9,5608,3553.978773534298,2428.0
tcn,clean_only,29,primary_joint,MI,10,5951,4169.525241792202,3189.0
tcn,clean_only,29,primary_joint,MI,11,6789,5209.05225867033,4094.0
tcn,clean_only,29,primary_joint,MI,12,7097,5912.425519824028,4681.0
tcn,clean_only,29,primary_joint,MI,13,8642,7791.067463219166,6114.0
tcn,clean_only,29,primary_joint,MI,14,15671,15214.007294595242,14547.0
tcn,clean_only,29,primary_joint,STTC,0,65467,1415.944898408372,899.0
tcn,clean_only,29,primary_joint,STTC,1,20680,2001.8727257177234,994.0
tcn,clean_only,29,primary_joint,STTC,2,14440,2387.182516425848,690.0
tcn,clean_only,29,primary_joint,STTC,3,11091,2572.7746365964413,811.0
tcn,clean_only,29,primary_joint,STTC,4,9303,2785.5614464581013,852.0
tcn,clean_only,29,primary_joint,STTC,5,8191,2996.596646875143,984.0
tcn,clean_only,29,primary_joint,STTC,6,7369,3189.481436550617,1145.0
tcn,clean_only,29,primary_joint,STTC,7,7138,3571.1170285642147,1496.0
tcn,clean_only,29,primary_joint,STTC,8,7235,4099.3889483213425,1823.0
tcn,clean_only,29,primary_joint,STTC,9,7205,4561.4879695773125,2399.0
tcn,clean_only,29,primary_joint,STTC,10,7707,5397.25571757555,3072.0
tcn,clean_only,29,primary_joint,STTC,11,8992,6898.952633976936,4409.0
tcn,clean_only,29,primary_joint,STTC,12,11235,9379.247610390186,7313.0
tcn,clean_only,29,primary_joint,STTC,13,15973,14417.343454539776,12554.0
tcn,clean_only,29,primary_joint,STTC,14,13774,13208.037165045738,12659.0
tcn,clean_only,29,primary_joint,CD,0,95983,2575.2158158525126,3003.0
tcn,clean_only,29,primary_joint,CD,1,31309,2998.5584506988525,2733.0
tcn,clean_only,29,primary_joint,CD,2,16078,2642.3870393782854,2541.0
tcn,clean_only,29,primary_joint,CD,3,10982,2538.7186277210712,2082.0
tcn,clean_only,29,primary_joint,CD,4,7878,2345.673214018345,1728.0
tcn,clean_only,29,primary_joint,CD,5,5703,2084.9874814152718,1667.0
tcn,clean_only,29,primary_joint,CD,6,4571,1976.443144440651,1690.0
tcn,clean_only,29,primary_joint,CD,7,4040,2016.0740323364735,1740.0
tcn,clean_only,29,primary_joint,CD,8,3765,2134.338626921177,1959.0
tcn,clean_only,29,primary_joint,CD,9,3474,2200.9138687253,2035.0
tcn,clean_only,29,primary_joint,CD,10,3295,2304.714358687401,2133.0
tcn,clean_only,29,primary_joint,CD,11,3064,2347.8937442302704,2269.0
tcn,clean_only,29,primary_joint,CD,12,3721,3110.3570628762245,3129.0
tcn,clean_only,29,primary_joint,CD,13,5015,4517.867955505848,4334.0
tcn,clean_only,29,primary_joint,CD,14,16922,16577.862596154213,16557.0
tcn,clean_only,29,primary_joint,HYP,0,103842,2482.237616965489,1831.0
tcn,clean_only,29,primary_joint,HYP,1,29340,2819.086788378656,1248.0
tcn,clean_only,29,primary_joint,HYP,2,16673,2737.4204386770725,1284.0
tcn,clean_only,29,primary_joint,HYP,3,11076,2572.779239296913,792.0
tcn,clean_only,29,primary_joint,HYP,4,8886,2653.402971535921,855.0
tcn,clean_only,29,primary_joint,HYP,5,6972,2552.6774033010006,1030.0
tcn,clean_only,29,primary_joint,HYP,6,5763,2492.7280746996403,1127.0
tcn,clean_only,29,primary_joint,HYP,7,4459,2221.869755834341,1096.0
tcn,clean_only,29,primary_joint,HYP,8,3985,2255.2847734093666,1279.0
tcn,clean_only,29,primary_joint,HYP,9,3971,2521.432639539242,1630.0
tcn,clean_only,29,primary_joint,HYP,10,3758,2627.955475986004,1858.0
tcn,clean_only,29,primary_joint,HYP,11,3487,2674.010069310665,1823.0
tcn,clean_only,29,primary_joint,HYP,12,3690,3079.0058901906013,2083.0
tcn,clean_only,29,primary_joint,HYP,13,4614,4154.350687086582,3453.0
tcn,clean_only,29,primary_joint,HYP,14,5284,5094.8612087368965,4811.0
tcn,independent_rms,29,clean,NORM,0,770,8.7727865557099,11.0
tcn,independent_rms,29,clean,NORM,1,89,8.615538753569126,12.0
tcn,independent_rms,29,clean,NORM,2,50,8.175738051533699,11.0
tcn,independent_rms,29,clean,NORM,3,40,9.369133159518242,13.0
tcn,independent_rms,29,clean,NORM,4,41,12.099796503782272,6.0
tcn,independent_rms,29,clean,NORM,5,36,13.194407343864441,11.0
tcn,independent_rms,29,clean,NORM,6,35,15.071963459253311,14.0
tcn,independent_rms,29,clean,NORM,7,32,16.09269618988037,17.0
tcn,independent_rms,29,clean,NORM,8,50,28.38542240858078,28.0
tcn,independent_rms,29,clean,NORM,9,45,28.471804201602936,22.0
tcn,independent_rms,29,clean,NORM,10,43,30.22660791873932,26.0
tcn,independent_rms,29,clean,NORM,11,55,41.967505514621735,30.0
tcn,independent_rms,29,clean,NORM,12,92,76.8145821094513,63.0
tcn,independent_rms,29,clean,NORM,13,155,140.02005118131638,119.0
tcn,independent_rms,29,clean,NORM,14,625,610.1799140572548,580.0
tcn,independent_rms,29,clean,MI,0,1233,18.153411903767847,51.0
tcn,independent_rms,29,clean,MI,1,162,15.060114748775959,32.0
