model,seed,group_id,metric,strategy,value,rank
tcn,17,bandpass__train__electrode__s0,brier,clean_only,0.1335582676529884,4.0
tcn,17,bandpass__train__electrode__s0,ece,clean_only,0.1263110556355811,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,macro_auroc,clean_only,0.8752113247821232,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,macro_ap,clean_only,0.7394287744870149,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,macro_f1,clean_only,0.4991522632060924,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,brier,clean_only,0.15935941934585568,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,ece,clean_only,0.17638594165461635,4.0
tcn,17,bandpass__train__covariance__s20,macro_auroc,clean_only,0.9166999353546385,1.0
tcn,17,bandpass__train__covariance__s20,macro_ap,clean_only,0.8058727458883956,1.0
tcn,17,bandpass__train__covariance__s20,macro_f1,clean_only,0.7320011986924929,2.0
tcn,17,bandpass__train__covariance__s20,brier,clean_only,0.08819667145609852,1.0
tcn,17,bandpass__train__covariance__s20,ece,clean_only,0.03754464848868654,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s20,macro_auroc,clean_only,0.9166210693559943,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s20,macro_ap,clean_only,0.8057045362948406,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s20,macro_f1,clean_only,0.7321375687747482,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s20,brier,clean_only,0.0881950348615646,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s20,ece,clean_only,0.037048555622196624,1.0
tcn,17,bandpass__train__covariance__s15,macro_auroc,clean_only,0.9161082801274535,1.0
tcn,17,bandpass__train__covariance__s15,macro_ap,clean_only,0.8051332022975197,2.0
tcn,17,bandpass__train__covariance__s15,macro_f1,clean_only,0.731748858209602,2.0
tcn,17,bandpass__train__covariance__s15,brier,clean_only,0.0885486917197704,1.0
tcn,17,bandpass__train__covariance__s15,ece,clean_only,0.036359605726229184,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s15,macro_auroc,clean_only,0.9157372596418712,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s15,macro_ap,clean_only,0.8045260415035452,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s15,macro_f1,clean_only,0.7321980710739957,2.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s15,brier,clean_only,0.08864271193742748,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s15,ece,clean_only,0.03487355149980282,1.0
tcn,17,bandpass__train__covariance__s10,macro_auroc,clean_only,0.9140794352339667,4.0
tcn,17,bandpass__train__covariance__s10,macro_ap,clean_only,0.8020765076768162,4.0
tcn,17,bandpass__train__covariance__s10,macro_f1,clean_only,0.7260806390466391,4.0
tcn,17,bandpass__train__covariance__s10,brier,clean_only,0.09024676397442814,4.0
tcn,17,bandpass__train__covariance__s10,ece,clean_only,0.0374010460517758,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,macro_auroc,clean_only,0.912871453873058,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,macro_ap,clean_only,0.8002354062181958,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,macro_f1,clean_only,0.7223051603629291,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,brier,clean_only,0.09095051586627956,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,ece,clean_only,0.03732678664872372,4.0
tcn,17,bandpass__train__covariance__s5,macro_auroc,clean_only,0.9078164750073857,4.0
tcn,17,bandpass__train__covariance__s5,macro_ap,clean_only,0.7915215382334047,4.0
tcn,17,bandpass__train__covariance__s5,macro_f1,clean_only,0.695062265813015,4.0
tcn,17,bandpass__train__covariance__s5,brier,clean_only,0.0981374694406986,4.0
tcn,17,bandpass__train__covariance__s5,ece,clean_only,0.05263473968663567,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,macro_auroc,clean_only,0.9038355178305159,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,macro_ap,clean_only,0.7850807734521059,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,macro_f1,clean_only,0.6743962278001081,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,brier,clean_only,0.10286013334989544,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,ece,clean_only,0.06490466872238801,4.0
tcn,17,bandpass__train__covariance__s0,macro_auroc,clean_only,0.8885507084632945,4.0
tcn,17,bandpass__train__covariance__s0,macro_ap,clean_only,0.7591687021960238,4.0
tcn,17,bandpass__train__covariance__s0,macro_f1,clean_only,0.5848335998726314,4.0
tcn,17,bandpass__train__covariance__s0,brier,clean_only,0.1336465662717819,4.0
tcn,17,bandpass__train__covariance__s0,ece,clean_only,0.1264776480353892,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_auroc,clean_only,0.8748201572617404,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_ap,clean_only,0.7386420733059227,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_f1,clean_only,0.4992769852851942,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,brier,clean_only,0.1597728461027145,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,ece,clean_only,0.17700569428524227,4.0
tcn,17,bandpass__combo_V1__independent_rms__s20,macro_auroc,clean_only,0.9168324081252921,1.0
tcn,17,bandpass__combo_V1__independent_rms__s20,macro_ap,clean_only,0.806212227095368,1.0
tcn,17,bandpass__combo_V1__independent_rms__s20,macro_f1,clean_only,0.7321280724073326,2.0
tcn,17,bandpass__combo_V1__independent_rms__s20,brier,clean_only,0.0881636023521423,1.0
tcn,17,bandpass__combo_V1__independent_rms__s20,ece,clean_only,0.03806004420425171,1.0
tcn,17,bandpass__combo_V1__independent_rms__s15,macro_auroc,clean_only,0.9165459340492312,1.0
tcn,17,bandpass__combo_V1__independent_rms__s15,macro_ap,clean_only,0.8060700396592649,1.0
tcn,17,bandpass__combo_V1__independent_rms__s15,macro_f1,clean_only,0.7325472462635295,2.0
tcn,17,bandpass__combo_V1__independent_rms__s15,brier,clean_only,0.08836739808320994,1.0
tcn,17,bandpass__combo_V1__independent_rms__s15,ece,clean_only,0.036983240792222226,1.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_auroc,clean_only,0.9153750321506887,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_ap,clean_only,0.8043488446896745,3.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_f1,clean_only,0.7286911457475869,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,brier,clean_only,0.0893426030874252,2.0
tcn,17,bandpass__combo_V1__independent_rms__s10,ece,clean_only,0.0357933086849942,1.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_auroc,clean_only,0.9115403419287048,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_ap,clean_only,0.7972450909717089,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_f1,clean_only,0.7112220485799013,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,brier,clean_only,0.09361099153757092,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,ece,clean_only,0.0408449080698295,4.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_auroc,clean_only,0.9010590367758807,4.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_ap,clean_only,0.7765262817321851,4.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_f1,clean_only,0.6544763338235349,4.0
tcn,17,bandpass__combo_V1__independent_rms__s0,brier,clean_only,0.11060560494661328,4.0
tcn,17,bandpass__combo_V1__independent_rms__s0,ece,clean_only,0.08957508837391616,4.0
tcn,17,bandpass__combo_V1__electrode__s20,macro_auroc,clean_only,0.9168738552839193,1.0
tcn,17,bandpass__combo_V1__electrode__s20,macro_ap,clean_only,0.8060340892543871,1.0
tcn,17,bandpass__combo_V1__electrode__s20,macro_f1,clean_only,0.7318276270246535,2.0
tcn,17,bandpass__combo_V1__electrode__s20,brier,clean_only,0.08819950819015497,1.0
tcn,17,bandpass__combo_V1__electrode__s20,ece,clean_only,0.037657112147938654,1.0
tcn,17,bandpass__combo_V1__electrode__s15,macro_auroc,clean_only,0.916569737932156,1.0
tcn,17,bandpass__combo_V1__electrode__s15,macro_ap,clean_only,0.8057914493635663,1.0
tcn,17,bandpass__combo_V1__electrode__s15,macro_f1,clean_only,0.7322111792952634,2.0
tcn,17,bandpass__combo_V1__electrode__s15,brier,clean_only,0.08842438757419582,1.0
tcn,17,bandpass__combo_V1__electrode__s15,ece,clean_only,0.037354599346870174,1.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_auroc,clean_only,0.9153817460463118,4.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_ap,clean_only,0.8038486592581778,3.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_f1,clean_only,0.7284602193959255,3.0
tcn,17,bandpass__combo_V1__electrode__s10,brier,clean_only,0.08936901390552514,2.0
tcn,17,bandpass__combo_V1__electrode__s10,ece,clean_only,0.035774469161863574,1.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_auroc,clean_only,0.911296376105174,4.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_ap,clean_only,0.796111096396115,4.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_f1,clean_only,0.7112761417995117,4.0
tcn,17,bandpass__combo_V1__electrode__s5,brier,clean_only,0.09376355111598965,4.0
tcn,17,bandpass__combo_V1__electrode__s5,ece,clean_only,0.040457645092225034,4.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_auroc,clean_only,0.9003156766702967,4.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_ap,clean_only,0.775031189168131,4.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_f1,clean_only,0.6545530616424039,4.0
tcn,17,bandpass__combo_V1__electrode__s0,brier,clean_only,0.1110994771122932,4.0
tcn,17,bandpass__combo_V1__electrode__s0,ece,clean_only,0.08964724416639981,4.0
tcn,17,bandpass__combo_V1__covariance__s20,macro_auroc,clean_only,0.9168640207012967,1.0
tcn,17,bandpass__combo_V1__covariance__s20,macro_ap,clean_only,0.806181147806942,1.0
tcn,17,bandpass__combo_V1__covariance__s20,macro_f1,clean_only,0.7320339172378337,2.0
tcn,17,bandpass__combo_V1__covariance__s20,brier,clean_only,0.08817447274923321,1.0
tcn,17,bandpass__combo_V1__covariance__s20,ece,clean_only,0.03731369740237324,1.0
tcn,17,bandpass__combo_V1__covariance__s15,macro_auroc,clean_only,0.916584724234544,1.0
tcn,17,bandpass__combo_V1__covariance__s15,macro_ap,clean_only,0.8059913556709188,1.0
tcn,17,bandpass__combo_V1__covariance__s15,macro_f1,clean_only,0.7314619906142249,2.0
tcn,17,bandpass__combo_V1__covariance__s15,brier,clean_only,0.08839025348424906,1.0
tcn,17,bandpass__combo_V1__covariance__s15,ece,clean_only,0.03634641630989358,1.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_auroc,clean_only,0.9153991062622868,4.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_ap,clean_only,0.8041716431095237,3.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_f1,clean_only,0.7293966932809014,2.0
tcn,17,bandpass__combo_V1__covariance__s10,brier,clean_only,0.08938638865947718,2.0
tcn,17,bandpass__combo_V1__covariance__s10,ece,clean_only,0.03530778888752808,1.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_auroc,clean_only,0.9114679035563601,4.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_ap,clean_only,0.7967053561858746,4.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_f1,clean_only,0.7103180246180519,4.0
tcn,17,bandpass__combo_V1__covariance__s5,brier,clean_only,0.093707126379013,4.0
tcn,17,bandpass__combo_V1__covariance__s5,ece,clean_only,0.04045447041830382,4.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_auroc,clean_only,0.9007525752629133,4.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_ap,clean_only,0.776033457852815,4.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_f1,clean_only,0.6538513150261507,4.0
tcn,17,bandpass__combo_V1__covariance__s0,brier,clean_only,0.11072628349065779,4.0
tcn,17,bandpass__combo_V1__covariance__s0,ece,clean_only,0.0892188407117509,4.0
tcn,17,bandpass__combo_V2__independent_rms__s20,macro_auroc,clean_only,0.9167666583904323,1.0
tcn,17,bandpass__combo_V2__independent_rms__s20,macro_ap,clean_only,0.8058998227506813,1.0
tcn,17,bandpass__combo_V2__independent_rms__s20,macro_f1,clean_only,0.7314462224936906,3.0
tcn,17,bandpass__combo_V2__independent_rms__s20,brier,clean_only,0.0881404116749763,1.0
tcn,17,bandpass__combo_V2__independent_rms__s20,ece,clean_only,0.037730624879381475,1.0
tcn,17,bandpass__combo_V2__independent_rms__s15,macro_auroc,clean_only,0.9163310047702409,1.0
tcn,17,bandpass__combo_V2__independent_rms__s15,macro_ap,clean_only,0.8055060329496582,1.0
tcn,17,bandpass__combo_V2__independent_rms__s15,macro_f1,clean_only,0.732951785138845,2.0
tcn,17,bandpass__combo_V2__independent_rms__s15,brier,clean_only,0.08837068825960154,1.0
tcn,17,bandpass__combo_V2__independent_rms__s15,ece,clean_only,0.03664114563053501,1.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_auroc,clean_only,0.9147902141387363,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_ap,clean_only,0.803161418375599,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_f1,clean_only,0.7282869857596725,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,brier,clean_only,0.08962112665176386,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,ece,clean_only,0.035184909803680574,1.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_auroc,clean_only,0.9103592634963731,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_ap,clean_only,0.7956463020253739,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_f1,clean_only,0.7083550453710583,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,brier,clean_only,0.09480483978986734,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,ece,clean_only,0.043484909242801024,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_auroc,clean_only,0.8972687155670018,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_ap,clean_only,0.7726154259218323,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_f1,clean_only,0.6475943332852532,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,brier,clean_only,0.11407703012228007,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,ece,clean_only,0.08735872430065719,4.0
tcn,17,bandpass__combo_V2__electrode__s20,macro_auroc,clean_only,0.9167300783058842,1.0
tcn,17,bandpass__combo_V2__electrode__s20,macro_ap,clean_only,0.8060383338020569,1.0
tcn,17,bandpass__combo_V2__electrode__s20,macro_f1,clean_only,0.7317157120499813,3.0
tcn,17,bandpass__combo_V2__electrode__s20,brier,clean_only,0.0880936488509178,1.0
tcn,17,bandpass__combo_V2__electrode__s20,ece,clean_only,0.038195013933788255,1.0
tcn,17,bandpass__combo_V2__electrode__s15,macro_auroc,clean_only,0.9162912121175992,1.0
tcn,17,bandpass__combo_V2__electrode__s15,macro_ap,clean_only,0.8056993308570318,1.0
tcn,17,bandpass__combo_V2__electrode__s15,macro_f1,clean_only,0.7323597940091762,3.0
tcn,17,bandpass__combo_V2__electrode__s15,brier,clean_only,0.08830230683088298,1.0
tcn,17,bandpass__combo_V2__electrode__s15,ece,clean_only,0.03722577627958852,1.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_auroc,clean_only,0.9147585266668685,4.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_ap,clean_only,0.8035953579536855,4.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_f1,clean_only,0.7266708611281969,4.0
tcn,17,bandpass__combo_V2__electrode__s10,brier,clean_only,0.08956421464681624,4.0
tcn,17,bandpass__combo_V2__electrode__s10,ece,clean_only,0.03547963098330256,1.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_auroc,clean_only,0.9102324775404573,4.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_ap,clean_only,0.7958090748960559,4.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_f1,clean_only,0.7077508939229002,4.0
tcn,17,bandpass__combo_V2__electrode__s5,brier,clean_only,0.09484267681837077,4.0
tcn,17,bandpass__combo_V2__electrode__s5,ece,clean_only,0.04312901973876274,4.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_auroc,clean_only,0.8971388681354888,4.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_ap,clean_only,0.772454264580453,4.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_f1,clean_only,0.6475687681632956,4.0
tcn,17,bandpass__combo_V2__electrode__s0,brier,clean_only,0.11393195241689676,4.0
tcn,17,bandpass__combo_V2__electrode__s0,ece,clean_only,0.0866382872112668,4.0
tcn,17,bandpass__combo_V2__covariance__s20,macro_auroc,clean_only,0.9167402006285373,1.0
tcn,17,bandpass__combo_V2__covariance__s20,macro_ap,clean_only,0.8059435562940951,1.0
tcn,17,bandpass__combo_V2__covariance__s20,macro_f1,clean_only,0.7317962089968033,2.0
tcn,17,bandpass__combo_V2__covariance__s20,brier,clean_only,0.08814782053232187,1.0
tcn,17,bandpass__combo_V2__covariance__s20,ece,clean_only,0.03764497702958556,1.0
tcn,17,bandpass__combo_V2__covariance__s15,macro_auroc,clean_only,0.9162670975235958,1.0
tcn,17,bandpass__combo_V2__covariance__s15,macro_ap,clean_only,0.8054733454950597,1.0
tcn,17,bandpass__combo_V2__covariance__s15,macro_f1,clean_only,0.732311407064438,2.0
tcn,17,bandpass__combo_V2__covariance__s15,brier,clean_only,0.08841692209243772,1.0
tcn,17,bandpass__combo_V2__covariance__s15,ece,clean_only,0.03659384305643272,1.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_auroc,clean_only,0.9147234913916609,4.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_ap,clean_only,0.8032236276121324,4.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_f1,clean_only,0.7273160764901092,4.0
tcn,17,bandpass__combo_V2__covariance__s10,brier,clean_only,0.0897554457187652,4.0
tcn,17,bandpass__combo_V2__covariance__s10,ece,clean_only,0.034691628067597936,1.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_auroc,clean_only,0.9100525658810197,4.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_ap,clean_only,0.7953164933714535,4.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_f1,clean_only,0.7082106592995759,4.0
tcn,17,bandpass__combo_V2__covariance__s5,brier,clean_only,0.0950970202684402,4.0
tcn,17,bandpass__combo_V2__covariance__s5,ece,clean_only,0.04237615282933006,4.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_auroc,clean_only,0.8965430639883059,4.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_ap,clean_only,0.7715424826137249,4.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_f1,clean_only,0.6452382744966811,4.0
tcn,17,bandpass__combo_V2__covariance__s0,brier,clean_only,0.1142771020531654,4.0
tcn,17,bandpass__combo_V2__covariance__s0,ece,clean_only,0.08630668630635323,4.0
tcn,17,bandpass__combo_V3__independent_rms__s20,macro_auroc,clean_only,0.9166473870318855,1.0
tcn,17,bandpass__combo_V3__independent_rms__s20,macro_ap,clean_only,0.8057302204122788,1.0
tcn,17,bandpass__combo_V3__independent_rms__s20,macro_f1,clean_only,0.7313527269374726,2.0
tcn,17,bandpass__combo_V3__independent_rms__s20,brier,clean_only,0.08828629255294795,1.0
tcn,17,bandpass__combo_V3__independent_rms__s20,ece,clean_only,0.037969894310109,1.0
tcn,17,bandpass__combo_V3__independent_rms__s15,macro_auroc,clean_only,0.9160027866285982,1.0
tcn,17,bandpass__combo_V3__independent_rms__s15,macro_ap,clean_only,0.8049349919702697,2.0
tcn,17,bandpass__combo_V3__independent_rms__s15,macro_f1,clean_only,0.7297890368735326,2.0
tcn,17,bandpass__combo_V3__independent_rms__s15,brier,clean_only,0.08880142271518701,1.0
tcn,17,bandpass__combo_V3__independent_rms__s15,ece,clean_only,0.03811727198170524,1.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_auroc,clean_only,0.9139795520581778,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_ap,clean_only,0.8021210558901082,3.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_f1,clean_only,0.7243479165607334,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,brier,clean_only,0.09103131145238873,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,ece,clean_only,0.04048418741604176,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_auroc,clean_only,0.9079689053966682,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_ap,clean_only,0.7923829575747999,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_f1,clean_only,0.6887124650394775,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,brier,clean_only,0.10125687569379804,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,ece,clean_only,0.05913364191578422,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_auroc,clean_only,0.8898343050491675,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_ap,clean_only,0.7621737911039014,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_f1,clean_only,0.5685053327408627,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,brier,clean_only,0.14701004922389985,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,ece,clean_only,0.15575935901975577,4.0
tcn,17,bandpass__combo_V3__electrode__s20,macro_auroc,clean_only,0.9167090871308009,1.0
tcn,17,bandpass__combo_V3__electrode__s20,macro_ap,clean_only,0.8060382515110678,1.0
tcn,17,bandpass__combo_V3__electrode__s20,macro_f1,clean_only,0.7324200608989179,1.0
tcn,17,bandpass__combo_V3__electrode__s20,brier,clean_only,0.08820246160030361,1.0
tcn,17,bandpass__combo_V3__electrode__s20,ece,clean_only,0.03804718275798742,1.0
tcn,17,bandpass__combo_V3__electrode__s15,macro_auroc,clean_only,0.9161499450492763,1.0
tcn,17,bandpass__combo_V3__electrode__s15,macro_ap,clean_only,0.8055491707376066,1.0
tcn,17,bandpass__combo_V3__electrode__s15,macro_f1,clean_only,0.7306902331660761,3.0
tcn,17,bandpass__combo_V3__electrode__s15,brier,clean_only,0.08865826576948163,1.0
tcn,17,bandpass__combo_V3__electrode__s15,ece,clean_only,0.03788699950893386,1.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_auroc,clean_only,0.9141834569651113,4.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_ap,clean_only,0.802840425019262,4.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_f1,clean_only,0.7273062428668112,4.0
tcn,17,bandpass__combo_V3__electrode__s10,brier,clean_only,0.09086012542247768,4.0
tcn,17,bandpass__combo_V3__electrode__s10,ece,clean_only,0.04072638562914114,4.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_auroc,clean_only,0.9082608996560527,4.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_ap,clean_only,0.7935660298971831,4.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_f1,clean_only,0.6906265142926111,4.0
tcn,17,bandpass__combo_V3__electrode__s5,brier,clean_only,0.10106279551982875,4.0
tcn,17,bandpass__combo_V3__electrode__s5,ece,clean_only,0.059507880357436704,4.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_auroc,clean_only,0.8902085767660608,4.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_ap,clean_only,0.763952363836213,4.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_f1,clean_only,0.5712880575775486,4.0
tcn,17,bandpass__combo_V3__electrode__s0,brier,clean_only,0.14665120840072626,4.0
tcn,17,bandpass__combo_V3__electrode__s0,ece,clean_only,0.1549660437670989,4.0
tcn,17,bandpass__combo_V3__covariance__s20,macro_auroc,clean_only,0.9167413478890769,1.0
tcn,17,bandpass__combo_V3__covariance__s20,macro_ap,clean_only,0.8059777995078052,1.0
tcn,17,bandpass__combo_V3__covariance__s20,macro_f1,clean_only,0.7316276641248662,2.0
tcn,17,bandpass__combo_V3__covariance__s20,brier,clean_only,0.0882295504212379,1.0
tcn,17,bandpass__combo_V3__covariance__s20,ece,clean_only,0.03802065023479146,1.0
tcn,17,bandpass__combo_V3__covariance__s15,macro_auroc,clean_only,0.9161750702739857,1.0
tcn,17,bandpass__combo_V3__covariance__s15,macro_ap,clean_only,0.8053777781642587,1.0
tcn,17,bandpass__combo_V3__covariance__s15,macro_f1,clean_only,0.7300093034458883,3.0
tcn,17,bandpass__combo_V3__covariance__s15,brier,clean_only,0.08872456103563305,1.0
tcn,17,bandpass__combo_V3__covariance__s15,ece,clean_only,0.03757452372375242,1.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_auroc,clean_only,0.9142328689616873,4.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_ap,clean_only,0.8026767049853408,4.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_f1,clean_only,0.725555970169176,4.0
tcn,17,bandpass__combo_V3__covariance__s10,brier,clean_only,0.0910025224089622,4.0
tcn,17,bandpass__combo_V3__covariance__s10,ece,clean_only,0.04071273460300624,4.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_auroc,clean_only,0.908299705615403,4.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_ap,clean_only,0.7934507069271646,4.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_f1,clean_only,0.6884983757647222,4.0
tcn,17,bandpass__combo_V3__covariance__s5,brier,clean_only,0.10127480626106258,4.0
tcn,17,bandpass__combo_V3__covariance__s5,ece,clean_only,0.059306977651944204,4.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_auroc,clean_only,0.890028390041287,4.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_ap,clean_only,0.7636641410162759,4.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_f1,clean_only,0.5696205427198654,4.0
tcn,17,bandpass__combo_V3__covariance__s0,brier,clean_only,0.14696080386638638,4.0
tcn,17,bandpass__combo_V3__covariance__s0,ece,clean_only,0.15566274928838783,4.0
tcn,17,bandpass__combo_V4__independent_rms__s20,macro_auroc,clean_only,0.9168288557874413,1.0
tcn,17,bandpass__combo_V4__independent_rms__s20,macro_ap,clean_only,0.805973762218296,1.0
tcn,17,bandpass__combo_V4__independent_rms__s20,macro_f1,clean_only,0.7318481618756405,2.0
tcn,17,bandpass__combo_V4__independent_rms__s20,brier,clean_only,0.0882462561130523,1.0
tcn,17,bandpass__combo_V4__independent_rms__s20,ece,clean_only,0.03799332131019706,1.0
tcn,17,bandpass__combo_V4__independent_rms__s15,macro_auroc,clean_only,0.9165321101166939,1.0
tcn,17,bandpass__combo_V4__independent_rms__s15,macro_ap,clean_only,0.805528870631408,1.0
tcn,17,bandpass__combo_V4__independent_rms__s15,macro_f1,clean_only,0.7313588324777858,2.0
tcn,17,bandpass__combo_V4__independent_rms__s15,brier,clean_only,0.08858190327882762,1.0
tcn,17,bandpass__combo_V4__independent_rms__s15,ece,clean_only,0.03796680050640534,1.0
