kind,condition,frequency,power
em,independent,13.28125,1.4639555686827837e-05
em,independent,13.671875,1.1160981397886778e-05
em,independent,14.0625,9.761011894427648e-06
em,independent,14.453125,6.705549579402921e-06
em,independent,14.84375,5.040517859694865e-06
em,independent,15.234375,4.492197367821096e-06
em,independent,15.625,3.907573593989312e-06
em,independent,16.015625,4.017474840247118e-06
em,independent,16.40625,4.2501831184218685e-06
em,independent,16.796875,4.0736206561479155e-06
em,independent,17.1875,3.976285467860427e-06
em,independent,17.578125,3.441946701001912e-06
em,independent,17.96875,2.919933259661009e-06
em,independent,18.359375,2.7503692689700127e-06
em,independent,18.75,2.854943487854529e-06
em,independent,19.140625,3.1177792801009734e-06
em,independent,19.53125,2.6601608374199395e-06
em,independent,19.921875,2.1561810836295165e-06
em,independent,20.3125,1.958137776225018e-06
em,independent,20.703125,1.7976807929258976e-06
em,independent,21.09375,1.700288252944079e-06
em,independent,21.484375,1.5330466463425261e-06
em,independent,21.875,1.3711270658057288e-06
em,independent,22.265625,1.4014532421534858e-06
em,independent,22.65625,1.2150238467680902e-06
em,independent,23.046875,1.0572175763931618e-06
em,independent,23.4375,1.030286983576534e-06
em,independent,23.828125,1.0449519714778556e-06
em,independent,24.21875,1.1043841855067253e-06
em,independent,24.609375,1.035073973371734e-06
em,independent,25.0,9.853585758981119e-07
em,independent,25.390625,1.0199909727848868e-06
em,independent,25.78125,9.33314250234549e-07
em,independent,26.171875,9.26742706638509e-07
em,independent,26.5625,9.299811602131244e-07
em,independent,26.953125,8.457906085486854e-07
em,independent,27.34375,8.270132254177086e-07
em,independent,27.734375,7.81518337650925e-07
em,independent,28.125,6.975165769732804e-07
em,independent,28.515625,7.000320908614334e-07
em,independent,28.90625,6.730998642764099e-07
em,independent,29.296875,6.175003211814222e-07
em,independent,29.6875,6.77410328265058e-07
em,independent,30.078125,5.964358095662064e-07
em,independent,30.46875,6.010625597044881e-07
em,independent,30.859375,5.703797920365643e-07
em,independent,31.25,5.637525812043469e-07
em,independent,31.640625,6.043956116687916e-07
em,independent,32.03125,5.760132611634979e-07
em,independent,32.421875,5.506233267390425e-07
em,independent,32.8125,5.261836497146648e-07
em,independent,33.203125,4.794851334207785e-07
em,independent,33.59375,4.938260706670469e-07
em,independent,33.984375,4.52054853167785e-07
em,independent,34.375,4.315717681342944e-07
em,independent,34.765625,4.21328058975693e-07
em,independent,35.15625,4.2441256711034586e-07
em,independent,35.546875,4.404928313814811e-07
em,independent,35.9375,4.182562732484856e-07
em,independent,36.328125,3.928459001884275e-07
em,independent,36.71875,3.858954650837799e-07
em,independent,37.109375,3.8510169412160797e-07
em,independent,37.5,3.701399892659468e-07
em,independent,37.890625,3.663552347814527e-07
em,independent,38.28125,3.772880380671176e-07
em,independent,38.671875,4.0836780285531303e-07
em,independent,39.0625,3.5476544483338273e-07
em,independent,39.453125,3.0644885521570543e-07
em,independent,39.84375,3.3587982387769396e-07
em,independent,40.234375,3.199838714797195e-07
em,independent,40.625,3.191360479030331e-07
em,independent,41.015625,2.8271690207998137e-07
em,independent,41.40625,2.872086116427873e-07
em,independent,41.796875,2.863763726696399e-07
em,independent,42.1875,2.76144052561831e-07
em,independent,42.578125,2.8023481259118776e-07
em,independent,42.96875,2.6791517516780215e-07
em,independent,43.359375,2.6389892783405407e-07
em,independent,43.75,2.616268031090322e-07
em,independent,44.140625,2.3693171658269752e-07
em,independent,44.53125,2.2312738307904572e-07
em,independent,44.921875,2.1353203580641936e-07
em,independent,45.3125,1.9862128902022818e-07
em,independent,45.703125,1.8579283291384572e-07
em,independent,46.09375,1.7133059861167038e-07
em,independent,46.484375,1.6333124141371074e-07
em,independent,46.875,1.6494909341977716e-07
em,independent,47.265625,1.395504621528647e-07
em,independent,47.65625,1.2157903021176026e-07
em,independent,48.046875,1.1885140779495162e-07
em,independent,48.4375,1.0559196071347787e-07
em,independent,48.828125,9.563214259340385e-08
em,independent,49.21875,9.551533510144093e-08
em,independent,49.609375,8.608842379612988e-08
em,independent,50.0,4.620974638806589e-08
em,independent_rms,0.0,0.00027577116704567597
em,independent_rms,0.390625,0.001551279924073576
em,independent_rms,0.78125,0.001181644881549271
em,independent_rms,1.171875,0.0009417419426314528
em,independent_rms,1.5625,0.000327593488734213
em,independent_rms,1.953125,0.0008078614071009947
em,independent_rms,2.34375,0.00025828557865989547
em,independent_rms,2.734375,0.0002500737184997971
em,independent_rms,3.125,0.0002592117761194465
em,independent_rms,3.515625,6.479927731110792e-05
em,independent_rms,3.90625,7.355091655556885e-05
em,independent_rms,4.296875,4.2927078137980364e-05
em,independent_rms,4.6875,5.603751984156972e-05
em,independent_rms,5.078125,6.136337700173632e-05
em,independent_rms,5.46875,5.0826206274173575e-05
em,independent_rms,5.859375,0.00011562729913628933
em,independent_rms,6.25,7.521292091638827e-05
em,independent_rms,6.640625,8.158876782325633e-05
em,independent_rms,7.03125,8.997888983181149e-05
em,independent_rms,7.421875,3.642204782197e-05
em,independent_rms,7.8125,3.7165562038400304e-05
em,independent_rms,8.203125,2.8878393523291865e-05
em,independent_rms,8.59375,2.6035330157381554e-05
em,independent_rms,8.984375,2.985259252732227e-05
em,independent_rms,9.375,1.883931937445578e-05
em,independent_rms,9.765625,1.49101796962579e-05
em,independent_rms,10.15625,1.2925033147574386e-05
em,independent_rms,10.546875,1.588332418614342e-05
em,independent_rms,10.9375,2.2191850670104163e-05
em,independent_rms,11.328125,1.7793537390397363e-05
em,independent_rms,11.71875,1.738888827409638e-05
em,independent_rms,12.109375,1.633187363934156e-05
em,independent_rms,12.5,1.571417925185343e-05
em,independent_rms,12.890625,1.6538677696251272e-05
em,independent_rms,13.28125,1.304188383115742e-05
em,independent_rms,13.671875,1.0653049335863006e-05
em,independent_rms,14.0625,9.099949842298914e-06
em,independent_rms,14.453125,7.100286908522127e-06
em,independent_rms,14.84375,5.777552463662482e-06
em,independent_rms,15.234375,5.201580754717604e-06
em,independent_rms,15.625,5.087053053536126e-06
em,independent_rms,16.015625,5.077345346934289e-06
em,independent_rms,16.40625,5.048848591202119e-06
em,independent_rms,16.796875,4.998788317796525e-06
