condition,mode,snr_db,noise_seed,metric,n_rows,n_records,n_patients,n_noise_bases,n_finite,n_null,n_positive_inf,n_negative_inf,n_anomalous,unit,min,p05,p25,median,p75,p95,max,mean,sd,class_name,true_label,stratum
S_03,S_03,5,505,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.2176084638200364,3.3557931417939675,3.465719928747432,3.528074422400755,3.594288777801059,3.6816216750993354,3.789545095345213,3.528587093773052,0.09699994244263108,MI,1,positive
S_03,S_03,5,505,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.5233069220749413,0.538236003701523,0.5497773095552294,0.5561955114181701,0.562910576634954,0.5716122096725854,0.5821260439479542,0.5561370509481499,0.009925452920492787,MI,1,positive
S_03,S_03,5,8128,snr_p_db,550,550,476,1,550,0,0,0,0,dB,8.26019808836272,8.378421017772322,8.454957088085365,8.52101131408406,8.581943039170618,8.682402831989146,8.797118613299528,8.522272762228065,0.0932505604784921,MI,1,positive
S_03,S_03,5,8128,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.2601981868774503,3.378421126811935,3.454957206409148,3.5210114249848354,3.5819431486641338,3.6824029381611276,3.7971187140831124,3.52227287454316,0.09325056002835898,MI,1,positive
S_03,S_03,5,8128,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.527959237698054,0.540635885476231,0.5486601701887364,0.5554726748639882,0.5616667986498671,0.5716899505460867,0.5828545170738404,0.555499789558873,0.009535057428830061,MI,1,positive
S_03,S_03,10,101,snr_p_db,550,550,476,1,550,0,0,0,0,dB,13.22196193605,13.369548454893609,13.462196624511346,13.522194412070927,13.591990871367951,13.68853492787421,13.780401144957974,13.526799094286082,0.09448423573396462,MI,1,positive
S_03,S_03,10,101,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.221961871871831,3.3695483993131314,3.4621965635447056,3.5221943407663607,3.591990810765176,3.6885348621824607,3.7804010934798242,3.5267990359377066,0.094484235424591,MI,1,positive
S_03,S_03,10,101,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.5237843248898355,0.5396958232654684,0.5494117217214389,0.555593778883966,0.562678751400295,0.572293227475123,0.5812456714883559,0.5559600395595263,0.009656857558434664,MI,1,positive
S_03,S_03,10,202,snr_p_db,550,550,476,1,550,0,0,0,0,dB,13.247236392629722,13.354511821361449,13.45463065560459,13.529329642676892,13.592643589853708,13.683331778071524,13.821868620812289,13.523340314705427,0.10059448042040059,MI,1,positive
S_03,S_03,10,202,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.2472363334461916,3.354511763389676,3.4546306060146494,3.529329588037183,3.5926435337007634,3.6833317254838156,3.821868572434015,3.5233402566110956,0.10059448026813132,MI,1,positive
S_03,S_03,10,202,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.526548288801291,0.5380993141750628,0.5486259481898494,0.5563236656150303,0.5627445576361074,0.5717804263359605,0.585224538449114,0.5555921761049365,0.010299353718530057,MI,1,positive
S_03,S_03,10,303,snr_p_db,550,550,476,1,550,0,0,0,0,dB,13.236003099496374,13.370342577534926,13.461802766550448,13.524400894213347,13.597959347050349,13.698216817366065,13.817419339863072,13.527763511707496,0.10020473663986913,MI,1,positive
S_03,S_03,10,303,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.236003031092541,3.3703425252122146,3.4618027266435325,3.524400838346031,3.5979592836896104,3.6982167542866913,3.8174192879287845,3.52776345352221,0.10020473658414156,MI,1,positive
S_03,S_03,10,303,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.5253225681912289,0.5397807318866231,0.5493710444000076,0.5558195415284957,0.5632792780701362,0.5732456889031972,0.5848001239368509,0.5560455295726158,0.010243027080692626,MI,1,positive
S_03,S_03,10,404,snr_p_db,550,550,476,1,550,0,0,0,0,dB,13.216035429689743,13.357055922963285,13.464687351258997,13.525918867078245,13.59528792642547,13.685897693504605,13.862500414646323,13.52696568355857,0.09960453118205045,MI,1,positive
S_03,S_03,10,404,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.2160353794927876,3.357055865220968,3.464687306132119,3.5259188181261,3.595287868476696,3.6858976494741573,3.862500359547382,3.5269656257131214,0.09960453109225452,MI,1,positive
S_03,S_03,10,404,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.5231341966416839,0.5383701779519305,0.5496696439521847,0.5559749130737267,0.5630108049255028,0.5720333176766484,0.5890874326166041,0.5559653855020614,0.010182424194883867,MI,1,positive
S_03,S_03,10,505,snr_p_db,550,550,476,1,550,0,0,0,0,dB,13.217608508955996,13.355793206787359,13.465719999772466,13.528074484056205,13.594288828741577,13.681621734471403,13.78954517625412,13.528587153144127,0.09699994151055029,MI,1,positive
S_03,S_03,10,505,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.2176084559346796,3.3557931447257006,3.4657199326802584,3.5280744220100866,3.5942887686371776,3.681621673428887,3.789545106985094,3.5285870945692652,0.09699994123712703,MI,1,positive
S_03,S_03,10,505,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.5233069212094238,0.5382360040132452,0.5497773099629715,0.5561955113782391,0.562910575712678,0.5716122095077649,0.5821260450679323,0.556137051032268,0.009925452796114877,MI,1,positive
S_03,S_03,10,8128,snr_p_db,550,550,476,1,550,0,0,0,0,dB,13.26019823461629,13.378421184232987,13.454957276025876,13.521011488812967,13.581943219445535,13.682402987448699,13.797118767757334,13.522272932991424,0.09325056049409765,MI,1,positive
S_03,S_03,10,8128,delta_p_db,550,550,476,1,550,0,0,0,0,dB,3.260198181804796,3.378421128039146,3.4549572196338043,3.5210114283581317,3.581943163284803,3.682402923314904,3.797118713740786,3.522272874924551,0.09325056001341671,MI,1,positive
S_03,S_03,10,8128,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.5279592371467,0.5406358856061361,0.5486601715631455,0.5554726752092518,0.561666800125356,0.5716899490823403,0.5828545170409594,0.5554997895979205,0.00953505742937855,MI,1,positive
S_04,S_04,0,101,snr_p_db,550,550,476,1,550,0,0,0,0,dB,2.7632630665873315,2.8774399832782027,2.952704357961082,2.9988418199096882,3.059240930414901,3.1364725179237243,3.204135771653347,3.004714974128765,0.07645295001945684,MI,1,positive
S_04,S_04,0,101,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.763263069470117,2.87743997887698,2.95270435553782,2.9988418187492516,3.059240927546493,3.1364725124676993,3.204135775058231,3.004714973610779,0.07645294982432528,MI,1,positive
S_04,S_04,0,101,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4707345229014099,0.48446889953107714,0.4933254714973538,0.49867997164803257,0.5056035855580274,0.5143174421686297,0.5218261290969494,0.49927986833133703,0.00881122524902373,MI,1,positive
S_04,S_04,0,202,snr_p_db,550,550,476,1,550,0,0,0,0,dB,2.7834520006154966,2.866636456024684,2.9480186385783873,3.0040653065561536,3.05976370166878,3.124692177172547,3.242979424459382,3.0014540798814884,0.08121999090039649,MI,1,positive
S_04,S_04,0,202,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.783452005768564,2.866636455592127,2.9480186313980847,3.004065310196183,3.0597636984236707,3.12469217457346,3.242979419912767,3.001454079853331,0.08121999051236443,MI,1,positive
S_04,S_04,0,202,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.47318986279594477,0.4831839015023198,0.49277899345800025,0.49928238721691864,0.5056629338825165,0.5129988537829956,0.5260837167853546,0.498893743493744,0.009376919130843398,MI,1,positive
S_04,S_04,0,303,snr_p_db,550,550,476,1,550,0,0,0,0,dB,2.7682997114426797,2.877859791710447,2.9485994328698255,3.004851903637073,3.0611545788717383,3.1394795603181995,3.229833523306991,3.005617640795289,0.08053960335671681,MI,1,positive
S_04,S_04,0,303,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7682997085379406,2.877859792027408,2.9485994346914053,3.0048519006524375,3.061154580527595,3.139479561627811,3.2298335301752705,3.005617640694202,0.08053960343785757,MI,1,positive
S_04,S_04,0,303,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.47134864091185,0.4845183975161647,0.4928464775524598,0.49937323037419107,0.5058215129553911,0.5146540583172405,0.5246474905193239,0.4993754069768742,0.009284973084233372,MI,1,positive
S_04,S_04,0,404,snr_p_db,550,550,476,1,550,0,0,0,0,dB,2.7512968191150176,2.864456231836886,2.9507562073699427,3.0031748657361357,3.0578298396143397,3.128672460409771,3.2832129261469527,3.0043118289943442,0.08027785853008435,MI,1,positive
S_04,S_04,0,404,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.751296824374274,2.8644562371023823,2.9507562130456435,3.0031748635771405,3.0578298339051884,3.128672456994147,3.2832129222823174,3.0043118288215505,0.08027785851053967,MI,1,positive
S_04,S_04,0,404,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4692744017530599,0.4829244646422664,0.4930980878896737,0.49917938314682453,0.5054427313254244,0.5134447729018098,0.5304539756872768,0.49922543054188345,0.009255635105466549,MI,1,positive
S_04,S_04,0,505,snr_p_db,550,550,476,1,550,0,0,0,0,dB,2.7481735624535557,2.8721713374107924,2.9574329798988575,3.0052826340916923,3.0582159020239232,3.1312850530028817,3.2192812157980817,3.007029075203632,0.07764209212486328,MI,1,positive
S_04,S_04,0,505,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7481735683256163,2.872171335067164,2.9574329769717504,3.0052826335676825,3.0582159026991778,3.131285053670676,3.21928121216434,3.0070290753351623,0.0776420921452649,MI,1,positive
S_04,S_04,0,505,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4688926213198465,0.4838424082054274,0.49387686223111715,0.4994228731271939,0.5054871209245282,0.513737144760915,0.5234913225254235,0.49954410492121665,0.008955684064352381,MI,1,positive
S_04,S_04,0,8128,snr_p_db,550,550,476,1,550,0,0,0,0,dB,2.786173408224192,2.8833964952793307,2.9507338478950165,2.998204789610525,3.049386734301736,3.132513689701235,3.218186745185323,3.0015623996483622,0.07537779658440114,MI,1,positive
S_04,S_04,0,8128,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.786173411583872,2.8833964978623565,2.9507338509950354,2.9982047927969897,3.049386739059977,3.1325136838589227,3.218186741385028,3.0015623999003314,0.07537779633524994,MI,1,positive
S_04,S_04,0,8128,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4735197233480656,0.48517451786342614,0.4930955426673291,0.49860615144270676,0.5044803648066449,0.5138751479435274,0.5233706933330249,0.49891844483929826,0.008690044969721743,MI,1,positive
S_04,S_04,5,101,snr_p_db,550,550,476,1,550,0,0,0,0,dB,7.7632629607345836,7.877439869559324,7.952704242601189,7.998841716472805,8.05924081029705,8.136472408012704,8.204135654008907,8.004714862754522,0.07645294988430008,MI,1,positive
S_04,S_04,5,101,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.763263081400556,2.8774399808090623,2.952704348659074,2.9988418251800293,3.0592409244517875,3.136472515865232,3.2041357707777616,3.0047149741293677,0.07645294946646466,MI,1,positive
S_04,S_04,5,101,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4707345243553471,0.4844688997605155,0.49332547069482435,0.49867997239036366,0.5056035852057896,0.5143174425485705,0.5218261286256544,0.4992798683918562,0.00881122520608152,MI,1,positive
S_04,S_04,5,202,snr_p_db,550,550,476,1,550,0,0,0,0,dB,7.783451899172443,7.866636352294709,7.94801852440561,8.00406520540609,8.0597635835932,8.12469206006247,8.242979300248864,8.00145396771368,0.08121999020257328,MI,1,positive
S_04,S_04,5,202,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7834520114079697,2.8666364644524807,2.9480186322739423,3.0040653143709575,3.059763692017552,3.1246921679588096,3.242979409526437,3.0014540798237235,0.08121998980358347,MI,1,positive
S_04,S_04,5,202,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4731898634800189,0.48318390255663246,0.4927789935602741,0.4992823876982451,0.5056629331533042,0.5129988530412071,0.5260837156519644,0.49889374349186316,0.009376919047678752,MI,1,positive
S_04,S_04,5,303,snr_p_db,550,550,476,1,550,0,0,0,0,dB,7.768299609400879,7.877859680734565,7.948599319217566,8.004851798373572,8.061154468132171,8.139479460411595,8.229833429513782,8.005617529270523,0.08053960357342634,MI,1,positive
S_04,S_04,5,303,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.768299717055924,2.877859792363638,2.948599436341454,3.004851905955321,3.061154578050852,3.1394795677374776,3.2298335395490825,3.0056176407673427,0.08053960363639688,MI,1,positive
S_04,S_04,5,303,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.471348641948714,0.4845183975563927,0.49284647774514656,0.4993732309854785,0.5058215126735959,0.5146540590000181,0.5246474915453248,0.49937540698488614,0.009284973106246971,MI,1,positive
S_04,S_04,5,404,snr_p_db,550,550,476,1,550,0,0,0,0,dB,7.751296705015705,7.864456135786568,7.950756107297347,8.003174755754948,8.057829736363695,8.128672345629424,8.283212822019527,8.004311716475932,0.08027785926816354,MI,1,positive
S_04,S_04,5,404,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.751296824983682,2.8644562384472567,2.9507562119502753,3.003174866021176,3.0578298429915365,3.1286724553520773,3.283212926524526,3.004311828510409,0.08027785847338949,MI,1,positive
S_04,S_04,5,404,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.46927440182753205,0.48292446480235035,0.49309808776182373,0.49917938342866464,0.5054427323601514,0.5134447727179813,0.5304539761459315,0.4992254305060917,0.009255635100828812,MI,1,positive
S_04,S_04,5,505,snr_p_db,550,550,476,1,550,0,0,0,0,dB,7.748173458483887,7.872171204330595,7.957432877826923,8.005282517637692,8.058215803294777,8.131284942305877,8.219281080340442,8.00702896335836,0.07764209252812522,MI,1,positive
S_04,S_04,5,505,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.748173569316857,2.8721713237596505,2.957432986642706,3.005282624142035,3.0582159101900297,3.131285052270437,3.2192811928959957,3.0070290754704745,0.07764209232916952,MI,1,positive
S_04,S_04,5,505,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4688926214410673,0.4838424068616762,0.493876863358168,0.4994228720407775,0.5054871217775292,0.5137371446041561,0.5234913204112974,0.49954410493642915,0.00895568408555333,MI,1,positive
S_04,S_04,5,8128,snr_p_db,550,550,476,1,550,0,0,0,0,dB,7.786173324468031,7.883396391852684,7.950733731944095,7.998204674715016,8.049386634759813,8.132513567846523,8.218186643878457,8.001562288228865,0.07537779626528583,MI,1,positive
S_04,S_04,5,8128,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7861734275998886,2.8833965029616144,2.95073384507394,2.9982047925383473,3.0493867464705087,3.132513679234897,3.2181867499831855,3.001562400240432,0.07537779631030155,MI,1,positive
S_04,S_04,5,8128,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.47351972528963215,0.485174518467901,0.4930955419761073,0.49860615141284825,0.5044803656521633,0.5138751474259953,0.5233706942766551,0.4989184448785915,0.008690044965611763,MI,1,positive
S_04,S_04,10,101,snr_p_db,550,550,476,1,550,0,0,0,0,dB,12.76326315126896,12.877440033086893,12.952704408271082,12.998841880443216,13.05924097733932,13.136472566823189,13.204135830707342,13.004715031933765,0.07645295003125827,MI,1,positive
S_04,S_04,10,101,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7632630873430664,2.8774399725699236,2.952704352049018,2.9988418242069175,3.0592409221859,3.1364725063375234,3.204135783048332,3.0047149735432357,0.07645294975749165,MI,1,positive
S_04,S_04,10,101,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4707345250795483,0.48446889878221266,0.4933254710903169,0.49867997227800476,0.5056035849476925,0.5143174414831303,0.5218261299766883,0.49927986832369614,0.008811225239553749,MI,1,positive
S_04,S_04,10,202,snr_p_db,550,550,476,1,550,0,0,0,0,dB,12.783452071481856,12.86663652129012,12.948018701179201,13.004065363183798,13.059763739340225,13.124692221898849,13.242979494274907,13.001454137659149,0.0812199904682297,MI,1,positive
S_04,S_04,10,202,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7834520094531428,2.866636463723758,2.948018634478843,3.0040653099013976,3.059763688946619,3.1246921785160438,3.2429794254401005,3.001454079523747,0.08121999039464443,MI,1,positive
S_04,S_04,10,202,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4731898632428934,0.4831839024698768,0.4927789938176776,0.49928238718293294,0.5056629328037542,0.5129988542249593,0.5260837173885152,0.4988937434559724,0.009376919117323062,MI,1,positive
S_04,S_04,10,303,snr_p_db,550,550,476,1,550,0,0,0,0,dB,12.768299768333486,12.877859848643203,12.948599478792142,13.004851960210768,13.061154639549898,13.139479614987417,13.229833576245529,13.005617698804807,0.08053960478165541,MI,1,positive
S_04,S_04,10,303,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.768299710642235,2.8778597897495133,2.94859942828879,3.0048518976058958,3.061154577863247,3.1394795596910443,3.2298335237795066,3.005617640539734,0.08053960474245458,MI,1,positive
S_04,S_04,10,303,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.4713486411679983,0.4845183972456456,0.4928464768047854,0.499373230022994,0.5058215126522136,0.5146540581006892,0.5246474898192822,0.4993754069562909,0.009284973233985276,MI,1,positive
S_04,S_04,10,404,snr_p_db,550,550,476,1,550,0,0,0,0,dB,12.751296870148085,12.864456295243539,12.950756266461008,13.003174909357439,13.057829909800136,13.128672518023297,13.283212969801086,13.00431188706525,0.08027785887141471,MI,1,positive
S_04,S_04,10,404,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.751296814055739,2.864456237647442,2.9507562137519434,3.003174859031442,3.0578298480015844,3.1286724577181872,3.283212913228317,3.0043118290365864,0.0802778589388335,MI,1,positive
S_04,S_04,10,404,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.46927440049209285,0.4829244647071624,0.49309808797212323,0.4991793826226555,0.5054427329306399,0.5134447729829182,0.5304539747083857,0.4992254305657555,0.00925563515638981,MI,1,positive
S_04,S_04,10,505,snr_p_db,550,550,476,1,550,0,0,0,0,dB,12.74817361174377,12.872171393368298,12.957433029223836,13.005282685741179,13.058215972738802,13.13128511366677,13.219281276858013,13.007029134473543,0.07764209184807366,MI,1,positive
S_04,S_04,10,505,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.7481735659935964,2.872171335650662,2.9574329799635453,3.005282631282305,3.0582159032850957,3.131285057679926,3.2192812132909037,3.007029075981341,0.0776420917436937,MI,1,positive
S_04,S_04,10,505,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.46889262103465906,0.48384240827500874,0.4938768625797794,0.4994228728637987,0.5054871209912514,0.513737145209896,0.5234913226490303,0.49954410499650675,0.008955684016313106,MI,1,positive
S_04,S_04,10,8128,snr_p_db,550,550,476,1,550,0,0,0,0,dB,12.786173471276516,12.883396557935098,12.950733909785917,12.998204861077948,13.049386790781437,13.132513741317993,13.218186800025201,13.001562458281736,0.07537779639234138,MI,1,positive
S_04,S_04,10,8128,delta_p_db,550,550,476,1,550,0,0,0,0,dB,2.786173421062868,2.8833965035418747,2.9507338525007607,2.9982047959351457,3.0493867382000635,3.1325136760965546,3.218186743240354,3.0015623999997207,0.07537779589324335,MI,1,positive
S_04,S_04,10,8128,q_noise,550,550,476,1,550,0,0,0,0,fraction,0.47351972449717167,0.48517451853667143,0.4930955428431062,0.49860615180503925,0.5044803647085307,0.5138751470745938,0.5233706935366431,0.4989184448516411,0.00869004491980457,MI,1,positive
E,,0,101,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.1705377664814644e-05,-1.332979466849303e-05,-7.658202860927346e-06,-5.390060712465331e-06,-3.6651218170503825e-06,-1.4993973803764943e-06,-1.1723075358121818e-07,-6.113095528762958e-06,3.880187287541752e-06,STTC,0,negative
E,,0,101,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790994568e-05,-1.3330165442282569e-05,-7.659213791301478e-06,-5.393685708773443e-06,-3.66413714337206e-06,-1.5016409888102685e-06,-1.0837244799367052e-07,-6.113247722101823e-06,3.8802468784644685e-06,STTC,0,negative
E,,0,101,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,4.612627863965421e-16,5.2522791380265315e-16,5.717508127831468e-16,6.131820588381864e-16,6.579582808898766e-16,7.465351575127689e-16,9.22829228890115e-16,6.2051983105967745e-16,6.754268884504298e-17,STTC,0,negative
E,,0,202,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.1718712414097856e-05,-1.3332417939357258e-05,-7.663083813008948e-06,-5.388085565336307e-06,-3.6629554689983145e-06,-1.5032366760039238e-06,-1.1263817186571368e-07,-6.11330891200874e-06,3.880136854281354e-06,STTC,0,negative
E,,0,202,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790994568e-05,-1.3330165442282569e-05,-7.659213790819313e-06,-5.393685708773443e-06,-3.66413714337206e-06,-1.5016409888102685e-06,-1.0837244799367052e-07,-6.113247722114192e-06,3.880246878461807e-06,STTC,0,negative
E,,0,202,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,4.611720196231616e-16,5.231060295387527e-16,5.705908070403449e-16,6.121202341885603e-16,6.586086088997605e-16,7.428929831827417e-16,9.359276680999297e-16,6.193932660164323e-16,6.740178961561576e-17,STTC,0,negative
E,,0,303,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170857596195683e-05,-1.3326095230103436e-05,-7.66029404488887e-06,-5.3910298111805616e-06,-3.6630413000011954e-06,-1.497699083305526e-06,-1.1554115489962713e-07,-6.113195191892229e-06,3.880240831845102e-06,STTC,0,negative
E,,0,303,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790994568e-05,-1.3330165442282569e-05,-7.659213791301478e-06,-5.3936857082912785e-06,-3.66413714337206e-06,-1.5016409888102685e-06,-1.0837244751150677e-07,-6.113247722108892e-06,3.880246878461173e-06,STTC,0,negative
E,,0,303,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,4.510720781465344e-16,5.261991295961191e-16,5.723356748038996e-16,6.135980614864534e-16,6.621097157044902e-16,7.450326860219026e-16,9.149671039389114e-16,6.21234569078208e-16,6.85192334139237e-17,STTC,0,negative
E,,0,404,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.168863612402317e-05,-1.333173853575586e-05,-7.663791173526366e-06,-5.395724442290667e-06,-3.6639065459612538e-06,-1.5020230301248968e-06,-1.0746476702860238e-07,-6.113161999231239e-06,3.880104101705513e-06,STTC,0,negative
E,,0,404,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790994568e-05,-1.3330165442282569e-05,-7.659213791301478e-06,-5.393685708773443e-06,-3.66413714337206e-06,-1.5016409888102685e-06,-1.0837244799367052e-07,-6.113247722111837e-06,3.880246878463918e-06,STTC,0,negative
E,,0,404,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,4.77048721921172e-16,5.259971824223958e-16,5.734410179440478e-16,6.115372196693378e-16,6.584384994341751e-16,7.466045351522395e-16,8.94204828755989e-16,6.205359921629193e-16,6.734719083671852e-17,STTC,0,negative
E,,0,505,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.1708685787626624e-05,-1.33311805769962e-05,-7.654707881784062e-06,-5.391214198535675e-06,-3.6580921411365247e-06,-1.49906138320873e-06,-9.924787328236077e-08,-6.113292668628822e-06,3.880177227247579e-06,STTC,0,negative
E,,0,505,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790994568e-05,-1.3330165442282569e-05,-7.659213790819313e-06,-5.393685708773443e-06,-3.66413714337206e-06,-1.5016409884245375e-06,-1.0837244799367052e-07,-6.1132477221071245e-06,3.880246878459885e-06,STTC,0,negative
E,,0,505,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,4.6585870718519675e-16,5.240320302971271e-16,5.725003126423825e-16,6.135371522615351e-16,6.586950642699326e-16,7.445057339750705e-16,9.672573704302628e-16,6.203649591409923e-16,6.798737865871123e-17,STTC,0,negative
E,,0,8128,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170426427571086e-05,-1.3330186051883853e-05,-7.663056922690095e-06,-5.398741263997615e-06,-3.664960762173459e-06,-1.5063279403428593e-06,-1.1653370440033611e-07,-6.1133887011995925e-06,3.8803939470070764e-06,STTC,0,negative
E,,0,8128,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790994568e-05,-1.3330165442282569e-05,-7.659213791301478e-06,-5.393685708773443e-06,-3.66413714337206e-06,-1.5016409888102685e-06,-1.0837244799367052e-07,-6.113247722113309e-06,3.880246878457187e-06,STTC,0,negative
E,,0,8128,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,4.524859606422407e-16,5.249623999452371e-16,5.710377981544481e-16,6.104231532207817e-16,6.577521128632986e-16,7.482725419301882e-16,9.221570854893175e-16,6.198650148746491e-16,6.803330821657631e-17,STTC,0,negative
E,,5,101,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,4.999948186528066,4.999986554801668,4.999992240562163,4.999994494358141,4.999996221156267,4.999998393344496,4.999999780596444,4.9999937748853185,3.880405002323335e-06,STTC,0,negative
E,,5,101,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790753483e-05,-1.3330165439871744e-05,-7.65921378937282e-06,-5.3936857053982925e-06,-3.6641371399969115e-06,-1.5016409873637768e-06,-1.0837244702934303e-07,-6.113247719956086e-06,3.880246878327326e-06,STTC,0,negative
E,,5,101,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,7.0308350170569195e-16,8.610983486680309e-16,9.767895598101998e-16,1.0860154013213575e-15,1.2196110369341766e-15,1.4705684597658006e-15,1.9608586040068627e-15,1.1154285944320516e-15,1.9058543693849121e-16,STTC,0,negative
E,,5,202,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,4.999948185882589,4.999986549659027,4.999992228576588,4.999994499211177,4.999996225023184,4.999998394665639,4.999999783532535,4.999993774568863,3.8802779902153055e-06,STTC,0,negative
E,,5,202,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790753483e-05,-1.3330165439582443e-05,-7.659213788890654e-06,-5.393685705880456e-06,-3.6641371404790753e-06,-1.5016409869780456e-06,-1.0837244654717928e-07,-6.1132477199655135e-06,3.8802468783406535e-06,STTC,0,negative
E,,5,202,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,7.333548154287436e-16,8.577150421927911e-16,9.83089852380558e-16,1.0906528413335411e-15,1.220009099402935e-15,1.4699942861547502e-15,1.9343658002743416e-15,1.1144253828654336e-15,1.8781673589171285e-16,STTC,0,negative
E,,5,303,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,4.999948177486246,4.999986555812865,4.99999222304252,4.999994494685692,4.999996228800589,4.999998382181206,4.999999788948878,4.999993774949179,3.8802409399548985e-06,STTC,0,negative
E,,5,303,delta_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,-5.170726790753483e-05,-1.3330165439871744e-05,-7.65921378937282e-06,-5.3936857053982925e-06,-3.6641371399969115e-06,-1.5016409869780456e-06,-1.0837244654717928e-07,-6.113247719960505e-06,3.880246878338335e-06,STTC,0,negative
E,,5,303,q_noise,1637,1637,1459,1,1637,0,0,0,0,fraction,7.087521760605618e-16,8.515781181604262e-16,9.827824885523786e-16,1.0830381727198053e-15,1.2208034583117637e-15,1.453045702983255e-15,1.911629486429608e-15,1.1149262668345976e-15,1.8656897437743985e-16,STTC,0,negative
E,,5,404,snr_p_db,1637,1637,1459,1,1637,0,0,0,0,dB,4.99994819388941,4.9999865583766185,4.999992227518184,4.999994502472033,4.9999962228963275,4.9999983873268885,4.999999787525023,4.999993775092522,3.880453586295904e-06,STTC,0,negative
