model,strategy,seed,group_id,class_name,bin_id,count,probability_sum,target_sum
tcn,independent_rms,17,clean,CD,1,155,14.595732115209103,23.0
tcn,independent_rms,17,clean,CD,2,68,11.074177652597427,20.0
tcn,independent_rms,17,clean,CD,3,39,8.716383710503578,12.0
tcn,independent_rms,17,clean,CD,4,35,10.351295292377472,12.0
tcn,independent_rms,17,clean,CD,5,14,5.193627893924713,8.0
tcn,independent_rms,17,clean,CD,6,19,8.256155580282211,9.0
tcn,independent_rms,17,clean,CD,7,23,11.344628781080246,9.0
tcn,independent_rms,17,clean,CD,8,8,4.485669374465942,5.0
tcn,independent_rms,17,clean,CD,9,13,8.247675001621246,8.0
tcn,independent_rms,17,clean,CD,10,17,11.839052557945251,10.0
tcn,independent_rms,17,clean,CD,11,14,10.73032546043396,13.0
tcn,independent_rms,17,clean,CD,12,18,14.977347910404205,15.0
tcn,independent_rms,17,clean,CD,13,19,17.20613706111908,18.0
tcn,independent_rms,17,clean,CD,14,10,9.509388864040375,10.0
tcn,independent_rms,17,clean,HYP,0,556,11.253476254758425,23.0
tcn,independent_rms,17,clean,HYP,1,126,12.166417092084885,9.0
tcn,independent_rms,17,clean,HYP,2,78,12.367675945162773,5.0
tcn,independent_rms,17,clean,HYP,3,45,10.534215033054352,8.0
tcn,independent_rms,17,clean,HYP,4,31,9.282484769821167,9.0
tcn,independent_rms,17,clean,HYP,5,31,11.38862532377243,8.0
tcn,independent_rms,17,clean,HYP,6,31,13.459770321846008,11.0
tcn,independent_rms,17,clean,HYP,7,19,9.397316247224808,9.0
tcn,independent_rms,17,clean,HYP,8,20,11.431474804878235,10.0
tcn,independent_rms,17,clean,HYP,9,17,10.822415590286255,9.0
tcn,independent_rms,17,clean,HYP,10,10,6.941076636314392,7.0
tcn,independent_rms,17,clean,HYP,11,8,6.080107092857361,5.0
tcn,independent_rms,17,clean,HYP,12,16,13.29355275630951,12.0
tcn,independent_rms,17,clean,HYP,13,9,8.042551040649414,8.0
tcn,independent_rms,17,clean,HYP,14,3,2.84962397813797,3.0
tcn,independent_rms,17,primary_joint,NORM,0,186,7.372566094622016,0.0
tcn,independent_rms,17,primary_joint,NORM,1,134,12.72103675454855,2.0
tcn,independent_rms,17,primary_joint,NORM,2,88,14.639207035303116,4.0
tcn,independent_rms,17,primary_joint,NORM,3,81,18.953667014837265,6.0
tcn,independent_rms,17,primary_joint,NORM,4,85,25.53775390982628,11.0
tcn,independent_rms,17,primary_joint,NORM,5,70,25.720580965280533,20.0
tcn,independent_rms,17,primary_joint,NORM,6,71,30.670057147741318,20.0
tcn,independent_rms,17,primary_joint,NORM,7,78,38.570191502571106,27.0
tcn,independent_rms,17,primary_joint,NORM,8,77,43.53517109155655,26.0
tcn,independent_rms,17,primary_joint,NORM,9,77,48.88507801294327,29.0
tcn,independent_rms,17,primary_joint,NORM,10,95,66.58490681648254,44.0
tcn,independent_rms,17,primary_joint,NORM,11,118,90.77369982004166,69.0
tcn,independent_rms,17,primary_joint,NORM,12,171,142.85865104198456,119.0
tcn,independent_rms,17,primary_joint,NORM,13,313,283.84967839717865,248.0
tcn,independent_rms,17,primary_joint,NORM,14,356,340.5963097214699,317.0
tcn,independent_rms,17,primary_joint,MI,0,959,34.7846242217347,62.0
tcn,independent_rms,17,primary_joint,MI,1,411,38.92892513424158,99.0
tcn,independent_rms,17,primary_joint,MI,2,211,34.27700364589691,74.0
tcn,independent_rms,17,primary_joint,MI,3,96,22.218711778521538,41.0
tcn,independent_rms,17,primary_joint,MI,4,81,24.27130886912346,33.0
tcn,independent_rms,17,primary_joint,MI,5,58,21.048750013113022,30.0
tcn,independent_rms,17,primary_joint,MI,6,52,22.57521966099739,28.0
tcn,independent_rms,17,primary_joint,MI,7,52,26.028026223182678,31.0
tcn,independent_rms,17,primary_joint,MI,8,34,19.166723430156708,31.0
tcn,independent_rms,17,primary_joint,MI,9,20,12.636781930923462,15.0
tcn,independent_rms,17,primary_joint,MI,10,16,11.150069892406464,13.0
tcn,independent_rms,17,primary_joint,MI,11,10,7.518870294094086,9.0
tcn,independent_rms,17,primary_joint,MI,12,0,0.0,0.0
tcn,independent_rms,17,primary_joint,MI,13,0,0.0,0.0
tcn,independent_rms,17,primary_joint,MI,14,0,0.0,0.0
tcn,independent_rms,17,primary_joint,STTC,0,786,20.673490857239813,12.0
tcn,independent_rms,17,primary_joint,STTC,1,267,25.201453864574432,30.0
tcn,independent_rms,17,primary_joint,STTC,2,182,30.037822782993317,37.0
tcn,independent_rms,17,primary_joint,STTC,3,125,29.066684871912003,31.0
tcn,independent_rms,17,primary_joint,STTC,4,108,32.13138273358345,39.0
tcn,independent_rms,17,primary_joint,STTC,5,93,34.193363904953,43.0
tcn,independent_rms,17,primary_joint,STTC,6,66,28.50293380022049,33.0
tcn,independent_rms,17,primary_joint,STTC,7,82,40.874390721321106,41.0
tcn,independent_rms,17,primary_joint,STTC,8,64,36.08959823846817,35.0
tcn,independent_rms,17,primary_joint,STTC,9,60,38.03275364637375,48.0
tcn,independent_rms,17,primary_joint,STTC,10,58,40.68597561120987,47.0
tcn,independent_rms,17,primary_joint,STTC,11,48,36.672555446624756,38.0
tcn,independent_rms,17,primary_joint,STTC,12,38,31.881400287151337,31.0
tcn,independent_rms,17,primary_joint,STTC,13,23,20.38738089799881,23.0
tcn,independent_rms,17,primary_joint,STTC,14,0,0.0,0.0
tcn,independent_rms,17,primary_joint,CD,0,1225,43.30904105864465,90.0
tcn,independent_rms,17,primary_joint,CD,1,313,29.377862066030502,54.0
tcn,independent_rms,17,primary_joint,CD,2,136,21.89764577150345,62.0
tcn,independent_rms,17,primary_joint,CD,3,64,14.689524427056313,35.0
tcn,independent_rms,17,primary_joint,CD,4,47,13.957982212305069,18.0
tcn,independent_rms,17,primary_joint,CD,5,35,12.868425339460373,12.0
tcn,independent_rms,17,primary_joint,CD,6,28,12.064789772033691,13.0
tcn,independent_rms,17,primary_joint,CD,7,24,11.862381339073181,11.0
tcn,independent_rms,17,primary_joint,CD,8,26,14.672906756401062,23.0
tcn,independent_rms,17,primary_joint,CD,9,18,11.406706273555756,16.0
tcn,independent_rms,17,primary_joint,CD,10,16,11.105929434299469,13.0
tcn,independent_rms,17,primary_joint,CD,11,18,13.847810983657837,16.0
tcn,independent_rms,17,primary_joint,CD,12,24,20.098713099956512,22.0
tcn,independent_rms,17,primary_joint,CD,13,20,17.941891133785248,19.0
tcn,independent_rms,17,primary_joint,CD,14,6,5.719679653644562,6.0
tcn,independent_rms,17,primary_joint,HYP,0,1296,26.381116717937402,54.0
tcn,independent_rms,17,primary_joint,HYP,1,263,24.209545135498047,26.0
tcn,independent_rms,17,primary_joint,HYP,2,88,14.087715163826942,19.0
tcn,independent_rms,17,primary_joint,HYP,3,81,18.701545804739,19.0
tcn,independent_rms,17,primary_joint,HYP,4,56,16.647015154361725,22.0
tcn,independent_rms,17,primary_joint,HYP,5,49,17.890015095472336,20.0
tcn,independent_rms,17,primary_joint,HYP,6,28,12.14278894662857,15.0
tcn,independent_rms,17,primary_joint,HYP,7,30,15.089042395353317,15.0
tcn,independent_rms,17,primary_joint,HYP,8,14,7.939259171485901,7.0
tcn,independent_rms,17,primary_joint,HYP,9,25,15.732305705547333,16.0
tcn,independent_rms,17,primary_joint,HYP,10,24,16.69598251581192,20.0
tcn,independent_rms,17,primary_joint,HYP,11,17,13.075811326503754,13.0
tcn,independent_rms,17,primary_joint,HYP,12,20,16.5601207613945,19.0
tcn,independent_rms,17,primary_joint,HYP,13,7,6.301451861858368,5.0
tcn,independent_rms,17,primary_joint,HYP,14,2,1.8848059177398682,2.0
tcn,electrode,17,clean,NORM,0,215,6.516403690446168,2.0
tcn,electrode,17,clean,NORM,1,85,7.9980299025774,8.0
tcn,electrode,17,clean,NORM,2,39,6.2494891583919525,8.0
tcn,electrode,17,clean,NORM,3,35,8.046665415167809,13.0
tcn,electrode,17,clean,NORM,4,29,8.76102414727211,10.0
tcn,electrode,17,clean,NORM,5,39,14.463997542858124,16.0
tcn,electrode,17,clean,NORM,6,30,13.11863198876381,15.0
tcn,electrode,17,clean,NORM,7,26,12.97527003288269,11.0
tcn,electrode,17,clean,NORM,8,23,13.051209926605225,11.0
tcn,electrode,17,clean,NORM,9,29,18.34527552127838,12.0
tcn,electrode,17,clean,NORM,10,33,23.04637336730957,24.0
tcn,electrode,17,clean,NORM,11,40,30.729482889175415,24.0
tcn,electrode,17,clean,NORM,12,54,45.044727981090546,39.0
tcn,electrode,17,clean,NORM,13,95,85.82384443283081,76.0
tcn,electrode,17,clean,NORM,14,228,220.0643117427826,202.0
tcn,electrode,17,clean,MI,0,425,13.108161140233278,21.0
tcn,electrode,17,clean,MI,1,142,13.795896701514721,31.0
tcn,electrode,17,clean,MI,2,100,16.4484740793705,27.0
tcn,electrode,17,clean,MI,3,72,16.52939508855343,15.0
tcn,electrode,17,clean,MI,4,50,15.062860071659088,21.0
tcn,electrode,17,clean,MI,5,40,14.674620240926743,15.0
tcn,electrode,17,clean,MI,6,38,16.48980575799942,16.0
tcn,electrode,17,clean,MI,7,32,15.933050721883774,14.0
tcn,electrode,17,clean,MI,8,30,16.944456696510315,14.0
tcn,electrode,17,clean,MI,9,30,18.935839772224426,23.0
tcn,electrode,17,clean,MI,10,21,14.772801399230957,20.0
tcn,electrode,17,clean,MI,11,14,10.838425993919373,12.0
tcn,electrode,17,clean,MI,12,5,4.074139654636383,4.0
tcn,electrode,17,clean,MI,13,1,0.8813066482543945,0.0
tcn,electrode,17,clean,MI,14,0,0.0,0.0
tcn,electrode,17,clean,STTC,0,407,8.066625150153413,6.0
tcn,electrode,17,clean,STTC,1,76,7.249647952616215,7.0
tcn,electrode,17,clean,STTC,2,57,9.575189381837845,3.0
tcn,electrode,17,clean,STTC,3,65,15.239835545420647,8.0
tcn,electrode,17,clean,STTC,4,41,12.250732064247131,14.0
tcn,electrode,17,clean,STTC,5,37,13.578673601150513,10.0
tcn,electrode,17,clean,STTC,6,40,17.346670746803284,18.0
tcn,electrode,17,clean,STTC,7,34,17.01357814669609,8.0
tcn,electrode,17,clean,STTC,8,33,18.843260049819946,18.0
tcn,electrode,17,clean,STTC,9,24,15.242995023727417,12.0
tcn,electrode,17,clean,STTC,10,27,19.005903959274292,16.0
tcn,electrode,17,clean,STTC,11,37,28.258594810962677,27.0
tcn,electrode,17,clean,STTC,12,41,34.24489098787308,29.0
tcn,electrode,17,clean,STTC,13,61,55.225349843502045,48.0
tcn,electrode,17,clean,STTC,14,20,19.02110767364502,20.0
tcn,electrode,17,clean,CD,0,513,16.918947907164693,32.0
tcn,electrode,17,clean,CD,1,159,15.198497489094734,17.0
tcn,electrode,17,clean,CD,2,73,11.851337105035782,19.0
tcn,electrode,17,clean,CD,3,49,11.257958814501762,13.0
tcn,electrode,17,clean,CD,4,29,8.727770298719406,10.0
tcn,electrode,17,clean,CD,5,24,8.566368848085403,9.0
tcn,electrode,17,clean,CD,6,18,7.867117345333099,10.0
tcn,electrode,17,clean,CD,7,20,10.020900636911392,11.0
tcn,electrode,17,clean,CD,8,20,11.143448948860168,6.0
tcn,electrode,17,clean,CD,9,6,3.7228625416755676,5.0
tcn,electrode,17,clean,CD,10,19,13.173214137554169,11.0
tcn,electrode,17,clean,CD,11,17,12.929115176200867,14.0
tcn,electrode,17,clean,CD,12,19,15.791992843151093,15.0
tcn,electrode,17,clean,CD,13,23,20.76590347290039,22.0
tcn,electrode,17,clean,CD,14,11,10.482381582260132,11.0
tcn,electrode,17,clean,HYP,0,550,11.753048474900424,24.0
tcn,electrode,17,clean,HYP,1,139,13.865901246666908,9.0
tcn,electrode,17,clean,HYP,2,72,11.54289199411869,5.0
tcn,electrode,17,clean,HYP,3,47,10.899100676178932,7.0
tcn,electrode,17,clean,HYP,4,31,9.259454905986786,7.0
tcn,electrode,17,clean,HYP,5,31,11.395874232053757,11.0
tcn,electrode,17,clean,HYP,6,33,14.093634217977524,10.0
tcn,electrode,17,clean,HYP,7,19,9.482535183429718,11.0
tcn,electrode,17,clean,HYP,8,19,10.638420939445496,9.0
tcn,electrode,17,clean,HYP,9,18,11.530510783195496,12.0
tcn,electrode,17,clean,HYP,10,7,4.873928248882294,3.0
tcn,electrode,17,clean,HYP,11,11,8.487791061401367,9.0
tcn,electrode,17,clean,HYP,12,12,9.969310760498047,9.0
tcn,electrode,17,clean,HYP,13,8,7.082722544670105,7.0
tcn,electrode,17,clean,HYP,14,3,2.8409658074378967,3.0
tcn,electrode,17,primary_joint,NORM,0,212,8.320131841115654,0.0
tcn,electrode,17,primary_joint,NORM,1,155,14.773083329200745,3.0
tcn,electrode,17,primary_joint,NORM,2,109,18.008533626794815,7.0
tcn,electrode,17,primary_joint,NORM,3,114,26.250809714198112,14.0
tcn,electrode,17,primary_joint,NORM,4,82,24.73362025618553,25.0
tcn,electrode,17,primary_joint,NORM,5,75,27.09296351671219,26.0
tcn,electrode,17,primary_joint,NORM,6,82,35.47877809405327,22.0
tcn,electrode,17,primary_joint,NORM,7,75,37.31935206055641,29.0
tcn,electrode,17,primary_joint,NORM,8,73,41.61753100156784,33.0
tcn,electrode,17,primary_joint,NORM,9,95,59.846459686756134,44.0
tcn,electrode,17,primary_joint,NORM,10,86,60.238105833530426,54.0
tcn,electrode,17,primary_joint,NORM,11,122,93.6801900267601,79.0
tcn,electrode,17,primary_joint,NORM,12,157,130.98259031772614,120.0
tcn,electrode,17,primary_joint,NORM,13,297,268.53042018413544,242.0
tcn,electrode,17,primary_joint,NORM,14,266,254.01376509666443,244.0
tcn,electrode,17,primary_joint,MI,0,782,30.075625487603247,33.0
tcn,electrode,17,primary_joint,MI,1,442,42.17298894375563,78.0
tcn,electrode,17,primary_joint,MI,2,240,39.38626427948475,79.0
tcn,electrode,17,primary_joint,MI,3,138,31.744948774576187,52.0
tcn,electrode,17,primary_joint,MI,4,89,26.71379029750824,36.0
tcn,electrode,17,primary_joint,MI,5,82,30.02104762196541,34.0
tcn,electrode,17,primary_joint,MI,6,53,22.957887709140778,30.0
tcn,electrode,17,primary_joint,MI,7,58,29.042985945940018,27.0
tcn,electrode,17,primary_joint,MI,8,49,27.70279484987259,39.0
tcn,electrode,17,primary_joint,MI,9,29,18.263235986232758,27.0
tcn,electrode,17,primary_joint,MI,10,26,18.23507970571518,21.0
tcn,electrode,17,primary_joint,MI,11,12,9.186670660972595,10.0
tcn,electrode,17,primary_joint,MI,12,0,0.0,0.0
tcn,electrode,17,primary_joint,MI,13,0,0.0,0.0
tcn,electrode,17,primary_joint,MI,14,0,0.0,0.0
tcn,electrode,17,primary_joint,STTC,0,724,18.737768129445612,7.0
tcn,electrode,17,primary_joint,STTC,1,285,27.380280874669552,25.0
tcn,electrode,17,primary_joint,STTC,2,164,27.18321467936039,18.0
tcn,electrode,17,primary_joint,STTC,3,141,32.883713737130165,46.0
tcn,electrode,17,primary_joint,STTC,4,103,30.562919050455093,31.0
tcn,electrode,17,primary_joint,STTC,5,95,34.57810753583908,43.0
tcn,electrode,17,primary_joint,STTC,6,82,35.561774998903275,37.0
tcn,electrode,17,primary_joint,STTC,7,75,37.44606286287308,38.0
tcn,electrode,17,primary_joint,STTC,8,68,38.43995118141174,34.0
tcn,electrode,17,primary_joint,STTC,9,57,36.365347027778625,40.0
tcn,electrode,17,primary_joint,STTC,10,55,38.66169500350952,44.0
tcn,electrode,17,primary_joint,STTC,11,69,52.69908881187439,53.0
tcn,electrode,17,primary_joint,STTC,12,43,36.073108434677124,34.0
tcn,electrode,17,primary_joint,STTC,13,38,33.90118819475174,37.0
tcn,electrode,17,primary_joint,STTC,14,1,0.9333844780921936,1.0
tcn,electrode,17,primary_joint,CD,0,1082,40.859811229631305,75.0
tcn,electrode,17,primary_joint,CD,1,374,34.658434465527534,48.0
tcn,electrode,17,primary_joint,CD,2,155,25.342210188508034,46.0
tcn,electrode,17,primary_joint,CD,3,85,19.32802450656891,48.0
tcn,electrode,17,primary_joint,CD,4,54,16.23798370361328,28.0
tcn,electrode,17,primary_joint,CD,5,36,13.047707170248032,10.0
tcn,electrode,17,primary_joint,CD,6,37,15.94630691409111,16.0
tcn,electrode,17,primary_joint,CD,7,28,14.022353291511536,13.0
tcn,electrode,17,primary_joint,CD,8,26,14.835960328578949,16.0
tcn,electrode,17,primary_joint,CD,9,23,14.49943208694458,19.0
tcn,electrode,17,primary_joint,CD,10,25,17.490979969501495,23.0
tcn,electrode,17,primary_joint,CD,11,14,10.690826833248138,10.0
tcn,electrode,17,primary_joint,CD,12,26,21.76343297958374,25.0
tcn,electrode,17,primary_joint,CD,13,28,25.123410403728485,26.0
tcn,electrode,17,primary_joint,CD,14,7,6.673754274845123,7.0
tcn,electrode,17,primary_joint,HYP,0,1243,26.96825812687166,50.0
tcn,electrode,17,primary_joint,HYP,1,293,27.53685572743416,31.0
tcn,electrode,17,primary_joint,HYP,2,99,15.967765152454376,16.0
tcn,electrode,17,primary_joint,HYP,3,82,18.979513213038445,17.0
tcn,electrode,17,primary_joint,HYP,4,58,17.344913959503174,21.0
tcn,electrode,17,primary_joint,HYP,5,46,16.821618854999542,16.0
tcn,electrode,17,primary_joint,HYP,6,40,17.3033949136734,22.0
tcn,electrode,17,primary_joint,HYP,7,32,15.849313765764236,17.0
tcn,electrode,17,primary_joint,HYP,8,20,11.472766876220703,14.0
tcn,electrode,17,primary_joint,HYP,9,24,15.334238946437836,15.0
tcn,electrode,17,primary_joint,HYP,10,22,15.352165818214417,16.0
tcn,electrode,17,primary_joint,HYP,11,14,10.79916101694107,12.0
tcn,electrode,17,primary_joint,HYP,12,18,14.835212409496307,18.0
tcn,electrode,17,primary_joint,HYP,13,7,6.287836015224457,5.0
tcn,electrode,17,primary_joint,HYP,14,2,1.8826267719268799,2.0
tcn,mixed,17,clean,NORM,0,230,6.800469943787903,3.0
tcn,mixed,17,clean,NORM,1,88,8.367214389145374,11.0
tcn,mixed,17,clean,NORM,2,36,5.994054839015007,8.0
tcn,mixed,17,clean,NORM,3,32,7.369069650769234,13.0
tcn,mixed,17,clean,NORM,4,38,11.441665202379227,12.0
tcn,mixed,17,clean,NORM,5,38,13.862591594457626,19.0
tcn,mixed,17,clean,NORM,6,29,12.655045986175537,14.0
tcn,mixed,17,clean,NORM,7,19,9.504663914442062,9.0
tcn,mixed,17,clean,NORM,8,30,16.974312663078308,11.0
tcn,mixed,17,clean,NORM,9,25,15.707077503204346,18.0
tcn,mixed,17,clean,NORM,10,32,22.291939973831177,22.0
tcn,mixed,17,clean,NORM,11,42,32.15943419933319,24.0
tcn,mixed,17,clean,NORM,12,55,46.12014198303223,42.0
tcn,mixed,17,clean,NORM,13,85,76.87062412500381,67.0
tcn,mixed,17,clean,NORM,14,221,213.328939974308,198.0
tcn,mixed,17,clean,MI,0,409,12.432495846413076,18.0
tcn,mixed,17,clean,MI,1,149,14.611049368977547,30.0
tcn,mixed,17,clean,MI,2,95,16.147347047924995,24.0
tcn,mixed,17,clean,MI,3,68,15.669049441814423,17.0
tcn,mixed,17,clean,MI,4,56,16.862762719392776,19.0
tcn,mixed,17,clean,MI,5,35,12.762717545032501,15.0
tcn,mixed,17,clean,MI,6,48,20.76333239674568,19.0
tcn,mixed,17,clean,MI,7,31,15.528316527605057,14.0
tcn,mixed,17,clean,MI,8,32,18.16940075159073,15.0
tcn,mixed,17,clean,MI,9,27,17.151703596115112,17.0
tcn,mixed,17,clean,MI,10,23,16.12459921836853,22.0
tcn,mixed,17,clean,MI,11,17,13.04192590713501,15.0
tcn,mixed,17,clean,MI,12,9,7.393035650253296,8.0
tcn,mixed,17,clean,MI,13,1,0.8990033268928528,0.0
tcn,mixed,17,clean,MI,14,0,0.0,0.0
tcn,mixed,17,clean,STTC,0,387,7.851740546058863,5.0
tcn,mixed,17,clean,STTC,1,84,8.04775806516409,6.0
tcn,mixed,17,clean,STTC,2,52,8.536091819405556,3.0
tcn,mixed,17,clean,STTC,3,62,14.341178625822067,8.0
tcn,mixed,17,clean,STTC,4,47,13.922407746315002,12.0
tcn,mixed,17,clean,STTC,5,41,14.939387083053589,12.0
tcn,mixed,17,clean,STTC,6,35,15.2439503967762,11.0
tcn,mixed,17,clean,STTC,7,43,21.629664182662964,15.0
tcn,mixed,17,clean,STTC,8,27,15.44526869058609,15.0
tcn,mixed,17,clean,STTC,9,31,19.617807507514954,15.0
tcn,mixed,17,clean,STTC,10,25,17.61754935979843,14.0
tcn,mixed,17,clean,STTC,11,40,30.678223967552185,27.0
tcn,mixed,17,clean,STTC,12,42,35.073063015937805,30.0
tcn,mixed,17,clean,STTC,13,62,56.04149168729782,49.0
tcn,mixed,17,clean,STTC,14,22,20.890670835971832,22.0
tcn,mixed,17,clean,CD,0,510,16.595549123827368,32.0
tcn,mixed,17,clean,CD,1,160,15.226645916700363,17.0
tcn,mixed,17,clean,CD,2,72,11.670140281319618,17.0
tcn,mixed,17,clean,CD,3,48,11.008794248104095,14.0
tcn,mixed,17,clean,CD,4,27,7.8580291867256165,8.0
tcn,mixed,17,clean,CD,5,30,10.643106818199158,15.0
tcn,mixed,17,clean,CD,6,15,6.511167675256729,6.0
tcn,mixed,17,clean,CD,7,25,12.56935852766037,14.0
tcn,mixed,17,clean,CD,8,18,10.172029852867126,5.0
tcn,mixed,17,clean,CD,9,7,4.4017094373703,4.0
tcn,mixed,17,clean,CD,10,17,11.857510566711426,10.0
tcn,mixed,17,clean,CD,11,18,13.747172117233276,15.0
tcn,mixed,17,clean,CD,12,18,14.965772271156311,15.0
tcn,mixed,17,clean,CD,13,23,20.77769249677658,21.0
tcn,mixed,17,clean,CD,14,12,11.418681144714355,12.0
tcn,mixed,17,clean,HYP,0,549,11.753398580476642,24.0
tcn,mixed,17,clean,HYP,1,135,13.459456250071526,9.0
tcn,mixed,17,clean,HYP,2,75,12.062111422419548,5.0
tcn,mixed,17,clean,HYP,3,48,11.259325593709946,8.0
tcn,mixed,17,clean,HYP,4,31,9.328669100999832,6.0
tcn,mixed,17,clean,HYP,5,30,11.122548818588257,12.0
tcn,mixed,17,clean,HYP,6,37,15.940207839012146,11.0
tcn,mixed,17,clean,HYP,7,13,6.4750228226184845,7.0
tcn,mixed,17,clean,HYP,8,21,11.7472043633461,10.0
tcn,mixed,17,clean,HYP,9,14,8.848475277423859,9.0
tcn,mixed,17,clean,HYP,10,13,8.951072216033936,7.0
tcn,mixed,17,clean,HYP,11,9,6.882209360599518,8.0
tcn,mixed,17,clean,HYP,12,14,11.61949098110199,10.0
tcn,mixed,17,clean,HYP,13,8,7.1195037961006165,7.0
tcn,mixed,17,clean,HYP,14,3,2.8464096784591675,3.0
tcn,mixed,17,primary_joint,NORM,0,235,9.016769907437265,0.0
tcn,mixed,17,primary_joint,NORM,1,159,15.330544397234917,5.0
tcn,mixed,17,primary_joint,NORM,2,127,21.278238609433174,9.0
tcn,mixed,17,primary_joint,NORM,3,106,24.435369729995728,18.0
tcn,mixed,17,primary_joint,NORM,4,93,28.094987392425537,29.0
tcn,mixed,17,primary_joint,NORM,5,77,28.47542980313301,27.0
tcn,mixed,17,primary_joint,NORM,6,82,35.488257735967636,26.0
tcn,mixed,17,primary_joint,NORM,7,65,32.705004811286926,30.0
tcn,mixed,17,primary_joint,NORM,8,91,51.80234080553055,39.0
tcn,mixed,17,primary_joint,NORM,9,82,51.88479232788086,46.0
tcn,mixed,17,primary_joint,NORM,10,96,67.74693435430527,63.0
tcn,mixed,17,primary_joint,NORM,11,123,94.47072744369507,81.0
tcn,mixed,17,primary_joint,NORM,12,140,117.27929282188416,111.0
tcn,mixed,17,primary_joint,NORM,13,290,261.8970755338669,243.0
tcn,mixed,17,primary_joint,NORM,14,234,223.4251326918602,215.0
tcn,mixed,17,primary_joint,MI,0,750,28.800391315482557,28.0
tcn,mixed,17,primary_joint,MI,1,448,42.7910500317812,76.0
tcn,mixed,17,primary_joint,MI,2,236,38.6831301599741,77.0
tcn,mixed,17,primary_joint,MI,3,149,34.005511432886124,55.0
tcn,mixed,17,primary_joint,MI,4,84,24.83174616098404,31.0
tcn,mixed,17,primary_joint,MI,5,92,33.551939100027084,37.0
tcn,mixed,17,primary_joint,MI,6,56,24.150852024555206,31.0
tcn,mixed,17,primary_joint,MI,7,57,28.381027579307556,25.0
tcn,mixed,17,primary_joint,MI,8,45,25.256554186344147,32.0
tcn,mixed,17,primary_joint,MI,9,38,23.858676254749298,37.0
tcn,mixed,17,primary_joint,MI,10,27,18.868802309036255,22.0
tcn,mixed,17,primary_joint,MI,11,16,12.210287630558014,14.0
tcn,mixed,17,primary_joint,MI,12,2,1.6027762293815613,1.0
tcn,mixed,17,primary_joint,MI,13,0,0.0,0.0
tcn,mixed,17,primary_joint,MI,14,0,0.0,0.0
tcn,mixed,17,primary_joint,STTC,0,685,18.833871664013714,4.0
tcn,mixed,17,primary_joint,STTC,1,274,27.099881544709206,22.0
tcn,mixed,17,primary_joint,STTC,2,174,28.419705867767334,19.0
tcn,mixed,17,primary_joint,STTC,3,139,32.27115486562252,36.0
tcn,mixed,17,primary_joint,STTC,4,114,33.91409716010094,36.0
tcn,mixed,17,primary_joint,STTC,5,95,34.76446834206581,39.0
tcn,mixed,17,primary_joint,STTC,6,87,37.6091311275959,41.0
tcn,mixed,17,primary_joint,STTC,7,74,36.90450805425644,32.0
tcn,mixed,17,primary_joint,STTC,8,78,44.19008952379227,41.0
tcn,mixed,17,primary_joint,STTC,9,49,30.952451765537262,31.0
tcn,mixed,17,primary_joint,STTC,10,73,51.0588703751564,57.0
tcn,mixed,17,primary_joint,STTC,11,70,53.58870768547058,54.0
tcn,mixed,17,primary_joint,STTC,12,45,37.58174246549606,35.0
tcn,mixed,17,primary_joint,STTC,13,42,37.44281107187271,40.0
tcn,mixed,17,primary_joint,STTC,14,1,0.9345369935035706,1.0
tcn,mixed,17,primary_joint,CD,0,1067,40.23856112919748,73.0
tcn,mixed,17,primary_joint,CD,1,392,36.43585166335106,50.0
tcn,mixed,17,primary_joint,CD,2,145,23.97642296552658,49.0
tcn,mixed,17,primary_joint,CD,3,89,20.15484781563282,45.0
tcn,mixed,17,primary_joint,CD,4,59,17.5993073284626,30.0
tcn,mixed,17,primary_joint,CD,5,37,13.641665756702423,11.0
tcn,mixed,17,primary_joint,CD,6,34,14.860778480768204,13.0
tcn,mixed,17,primary_joint,CD,7,30,15.08497029542923,16.0
tcn,mixed,17,primary_joint,CD,8,22,12.529045045375824,12.0
tcn,mixed,17,primary_joint,CD,9,25,15.737344026565552,20.0
tcn,mixed,17,primary_joint,CD,10,25,17.585829079151154,23.0
tcn,mixed,17,primary_joint,CD,11,14,10.712657809257507,10.0
tcn,mixed,17,primary_joint,CD,12,25,20.968053340911865,24.0
tcn,mixed,17,primary_joint,CD,13,29,26.01885849237442,27.0
tcn,mixed,17,primary_joint,CD,14,7,6.6758968234062195,7.0
tcn,mixed,17,primary_joint,HYP,0,1215,26.673292234307155,50.0
tcn,mixed,17,primary_joint,HYP,1,297,28.151339426636696,27.0
tcn,mixed,17,primary_joint,HYP,2,110,17.890605479478836,17.0
tcn,mixed,17,primary_joint,HYP,3,72,16.69965234398842,14.0
tcn,mixed,17,primary_joint,HYP,4,66,19.695394724607468,21.0
tcn,mixed,17,primary_joint,HYP,5,45,16.356851488351822,16.0
tcn,mixed,17,primary_joint,HYP,6,42,18.115119069814682,21.0
tcn,mixed,17,primary_joint,HYP,7,37,18.421688616275787,20.0
tcn,mixed,17,primary_joint,HYP,8,19,10.656870663166046,9.0
tcn,mixed,17,primary_joint,HYP,9,24,15.204778015613556,17.0
tcn,mixed,17,primary_joint,HYP,10,27,18.8656564950943,20.0
tcn,mixed,17,primary_joint,HYP,11,13,9.879468142986298,11.0
tcn,mixed,17,primary_joint,HYP,12,24,19.883288860321045,22.0
