model,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,lhs,rhs,n_seeds,point,sd,ci95_low,ci95_high,n_expected,n_undefined,positive_seed_count,negative_seed_count,zero_seed_count,dz,t_stat,p_raw,patient_ci95_low,patient_ci95_high
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,independent_rms,clean_only,1,0.0031395494802174406,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,electrode,clean_only,1,-0.001068941851352534,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,mixed,clean_only,1,0.005709566613189332,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,clean_only,independent_rms,1,-0.0031395494802174406,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,electrode,independent_rms,1,-0.004208491331569975,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,mixed,independent_rms,1,0.0025700171329718913,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,absolute,mixed,electrode,1,0.006778508464541866,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,independent_rms,clean_only,1,-0.0011926104718620323,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,electrode,clean_only,1,-0.0037036848782232568,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,mixed,clean_only,1,-0.008975344383779227,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,clean_only,independent_rms,1,0.0011926104718620323,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,electrode,independent_rms,1,-0.0025110744063612245,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,mixed,independent_rms,1,-0.0077827339119171945,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,clean_cost,mixed,electrode,1,-0.00527165950555597,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,independent_rms,clean_only,1,-0.0019469390083554083,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,electrode,clean_only,1,0.004772626729575791,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,mixed,clean_only,1,0.003265777770589895,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,clean_only,independent_rms,1,0.0019469390083554083,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,electrode,independent_rms,1,0.006719565737931199,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,mixed,independent_rms,1,0.005212716778945303,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,drop,mixed,electrode,1,-0.0015068489589858958,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,independent_rms,clean_only,1,0.003083599494340228,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,electrode,clean_only,1,-0.007451488196542511,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,mixed,clean_only,1,-0.004982104807853771,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,clean_only,independent_rms,1,-0.003083599494340228,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,electrode,independent_rms,1,-0.010535087690882738,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,mixed,independent_rms,1,-0.008065704302193999,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s10,bandpass,train,V4,covariance,10,macro_f1,retention,mixed,electrode,1,0.0024693833886887395,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,independent_rms,clean_only,1,-0.002646505057981252,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,electrode,clean_only,1,-0.00027002488787530865,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,mixed,clean_only,1,0.00011146895608460383,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,clean_only,independent_rms,1,0.002646505057981252,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,electrode,independent_rms,1,0.0023764801701059435,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,mixed,independent_rms,1,0.002757974014065856,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,absolute,mixed,electrode,1,0.0003814938439599125,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,independent_rms,clean_only,1,0.004285610201945511,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,electrode,clean_only,1,0.0031783512816676573,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,mixed,clean_only,1,0.0026077141393834324,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,clean_only,independent_rms,1,-0.004285610201945511,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,electrode,independent_rms,1,-0.0011072589202778538,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,mixed,independent_rms,1,-0.0016778960625620787,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,clean_cost,mixed,electrode,1,-0.0005706371422842249,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,independent_rms,clean_only,1,-0.001639105143964259,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,electrode,clean_only,1,-0.0029083263937923487,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,mixed,clean_only,1,-0.0027191830954680363,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,clean_only,independent_rms,1,0.001639105143964259,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,electrode,independent_rms,1,-0.0012692212498280897,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,mixed,independent_rms,1,-0.0010800779515037773,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,drop,mixed,electrode,1,0.00018914329832431243,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,independent_rms,clean_only,1,0.002327086238675502,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,electrode,clean_only,1,0.004194100258396061,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,mixed,clean_only,1,0.0039239667350731144,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,clean_only,independent_rms,1,-0.002327086238675502,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,electrode,independent_rms,1,0.0018670140197205587,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,mixed,independent_rms,1,0.0015968804963976124,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_ap,retention,mixed,electrode,1,-0.00027013352332294627,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,independent_rms,clean_only,1,-0.0010555849648703486,,,,1,0,0,1,0,,,,-0.0024503461589370943,0.0002947656056968442
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,electrode,clean_only,1,-0.000172302910772415,,,,1,0,0,1,0,,,,-0.0009466667876007279,0.0005555040054675465
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,mixed,clean_only,1,2.0729835829236265e-05,,,,1,0,1,0,0,,,,-0.0007517415384449306,0.0008109165777978279
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,clean_only,independent_rms,1,0.0010555849648703486,,,,1,0,1,0,0,,,,-0.00029476560569684506,0.002450346158937094
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,electrode,independent_rms,1,0.0008832820540979336,,,,1,0,1,0,0,,,,-0.0003702144132544494,0.0022238725525743764
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,mixed,independent_rms,1,0.0010763148006995849,,,,1,0,1,0,0,,,,-0.000606728859512809,0.0027452945300919587
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,absolute,mixed,electrode,1,0.00019303274660165126,,,,1,0,1,0,0,,,,-0.0005680424712337067,0.0009584198278949462
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,independent_rms,clean_only,1,0.0016536997555666177,,,,1,0,1,0,0,,,,0.00048618648550134426,0.0028599021309991253
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,electrode,clean_only,1,0.0012568391512013388,,,,1,0,1,0,0,,,,0.0005622433520118348,0.0019915544882235675
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,mixed,clean_only,1,0.0006227832731861005,,,,1,0,1,0,0,,,,-0.0001452928810493359,0.0013686356787600063
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,clean_only,independent_rms,1,-0.0016536997555666177,,,,1,0,0,1,0,,,,-0.0028599021309991257,-0.0004861864855013448
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,electrode,independent_rms,1,-0.0003968606043652789,,,,1,0,0,1,0,,,,-0.0014671588256970208,0.0006242751538542476
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,mixed,independent_rms,1,-0.0010309164823805173,,,,1,0,0,1,0,,,,-0.002320279420485008,0.00021545874171237332
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,clean_cost,mixed,electrode,1,-0.0006340558780152383,,,,1,0,0,1,0,,,,-0.0013644365672269981,0.00012773173873001898
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,independent_rms,clean_only,1,-0.0005981147906962692,,,,1,0,0,1,0,,,,-0.0013587717185960912,0.00013621131011708952
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,electrode,clean_only,1,-0.0010845362404289238,,,,1,0,0,1,0,,,,-0.0016249772133273195,-0.000572641991878406
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,mixed,clean_only,1,-0.0006435131090153368,,,,1,0,0,1,0,,,,-0.001162498687002292,-0.00012341265578427193
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,clean_only,independent_rms,1,0.0005981147906962692,,,,1,0,1,0,0,,,,-0.0001362113101170903,0.0013587717185960908
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,electrode,independent_rms,1,-0.00048642144973265466,,,,1,0,0,1,0,,,,-0.0011571345368737579,0.00020028468903882926
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,mixed,independent_rms,1,-4.53983183190676e-05,,,,1,0,0,1,0,,,,-0.0007948562405387383,0.0007365338725958706
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,drop,mixed,electrode,1,0.00044102313141358707,,,,1,0,1,0,0,,,,-2.7256997766225698e-05,0.0009284801263936071
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,independent_rms,clean_only,1,0.0006916231311177023,,,,1,0,1,0,0,,,,-0.00016765271432123973,0.0015865104863839322
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,electrode,clean_only,1,0.0012608741588227002,,,,1,0,1,0,0,,,,0.0006675365746848544,0.0018934920644755242
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,mixed,clean_only,1,0.0007481099077190079,,,,1,0,1,0,0,,,,0.00014299711932905246,0.00135044805610254
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,clean_only,independent_rms,1,-0.0006916231311177023,,,,1,0,0,1,0,,,,-0.0015865104863839324,0.00016765271432123938
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,electrode,independent_rms,1,0.0005692510277049978,,,,1,0,1,0,0,,,,-0.00023282153175264165,0.0013615119769876246
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,mixed,independent_rms,1,5.648677660130552e-05,,,,1,0,1,0,0,,,,-0.0008608832774077507,0.0009366204153154449
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_auroc,retention,mixed,electrode,1,-0.0005127642511036923,,,,1,0,0,1,0,,,,-0.0010867305820553396,3.3059357949111164e-05
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,independent_rms,clean_only,1,0.012424362154593416,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,electrode,clean_only,1,0.00868023795409023,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,mixed,clean_only,1,0.013103399254964176,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,clean_only,independent_rms,1,-0.012424362154593416,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,electrode,independent_rms,1,-0.003744124200503185,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,mixed,independent_rms,1,0.0006790371003707607,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,absolute,mixed,electrode,1,0.004423161300873946,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,independent_rms,clean_only,1,-0.0011926104718620323,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,electrode,clean_only,1,-0.0037036848782232568,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,mixed,clean_only,1,-0.008975344383779227,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,clean_only,independent_rms,1,0.0011926104718620323,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,electrode,independent_rms,1,-0.0025110744063612245,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,mixed,independent_rms,1,-0.0077827339119171945,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,clean_cost,mixed,electrode,1,-0.00527165950555597,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,independent_rms,clean_only,1,-0.011231751682731383,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,electrode,clean_only,1,-0.004976553075866974,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,mixed,clean_only,1,-0.00412805487118495,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,clean_only,independent_rms,1,0.011231751682731383,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,electrode,independent_rms,1,0.006255198606864409,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,mixed,independent_rms,1,0.007103696811546434,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,drop,mixed,electrode,1,0.0008484982046820244,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,independent_rms,clean_only,1,0.017785388895661947,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,electrode,clean_only,1,0.008054225983769592,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,mixed,clean_only,1,0.007004061554670371,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,clean_only,independent_rms,1,-0.017785388895661947,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,electrode,independent_rms,1,-0.009731162911892355,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,mixed,independent_rms,1,-0.010781327340991576,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__covariance__s5,bandpass,train,V4,covariance,5,macro_f1,retention,mixed,electrode,1,-0.0010501644290992207,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,independent_rms,clean_only,1,-0.002330058361334153,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,electrode,clean_only,1,0.0030095116144953638,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,mixed,clean_only,1,0.002342359157921803,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,clean_only,independent_rms,1,0.002330058361334153,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,electrode,independent_rms,1,0.005339569975829517,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,mixed,independent_rms,1,0.004672417519255956,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,absolute,mixed,electrode,1,-0.0006671524565735609,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,independent_rms,clean_only,1,0.004285610201945511,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,electrode,clean_only,1,0.0031783512816676573,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,mixed,clean_only,1,0.0026077141393834324,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,clean_only,independent_rms,1,-0.004285610201945511,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,electrode,independent_rms,1,-0.0011072589202778538,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,mixed,independent_rms,1,-0.0016778960625620787,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,clean_cost,mixed,electrode,1,-0.0005706371422842249,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,independent_rms,clean_only,1,-0.001955551840611358,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,electrode,clean_only,1,-0.006187862896163021,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,mixed,clean_only,1,-0.004950073297305235,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,clean_only,independent_rms,1,0.001955551840611358,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,electrode,independent_rms,1,-0.004232311055551663,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,mixed,independent_rms,1,-0.002994521456693877,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,drop,mixed,electrode,1,0.0012377895988577858,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,independent_rms,clean_only,1,0.0026005112050440093,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,electrode,clean_only,1,0.008841469401079327,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,mixed,clean_only,1,0.007063053313525081,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,clean_only,independent_rms,1,-0.0026005112050440093,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,electrode,independent_rms,1,0.006240958196035318,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,mixed,independent_rms,1,0.004462542108481071,,,,1,0,1,0,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_ap,retention,mixed,electrode,1,-0.0017784160875542465,,,,1,0,0,1,0,,,,,
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,independent_rms,clean_only,1,-0.0006614180570143624,,,,1,0,0,1,0,,,,-0.0023894899219889494,0.0010867108146611212
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,electrode,clean_only,1,0.001384212397509632,,,,1,0,1,0,0,,,,0.0005701591637632425,0.0021695023283166857
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,mixed,clean_only,1,0.0013552454640560763,,,,1,0,1,0,0,,,,0.0004816732027909471,0.0022467084825844724
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,clean_only,independent_rms,1,0.0006614180570143624,,,,1,0,1,0,0,,,,-0.0010867108146611238,0.002389489921988948
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,electrode,independent_rms,1,0.0020456304545239945,,,,1,0,1,0,0,,,,0.00041711934263925223,0.0037200473371502016
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,mixed,independent_rms,1,0.0020166635210704387,,,,1,0,1,0,0,,,,-5.078223448675978e-05,0.004120375726866776
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,absolute,mixed,electrode,1,-2.8966933453555832e-05,,,,1,0,0,1,0,,,,-0.000808123938251995,0.0007410726886440815
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,clean_cost,independent_rms,clean_only,1,0.0016536997555666177,,,,1,0,1,0,0,,,,0.00048618648550134426,0.0028599021309991253
tcn,bandpass__combo_V4__electrode__s0,bandpass,train,V4,electrode,0,macro_auroc,clean_cost,electrode,clean_only,1,0.0012568391512013388,,,,1,0,1,0,0,,,,0.0005622433520118348,0.0019915544882235675
