stage,model,strategy,seed,case_id,kind,condition,combo_id,combo_set,snr,noise_seed,prediction_path,prediction_sha256,checkpoint_sha256,input_sha256,macro_auroc,macro_ap,macro_f1,micro_auroc,micro_ap,micro_f1,brier,ece,mean_loss,mean_confidence,mean_entropy,clean_agreement,probability_shift,auroc_NORM,ap_NORM,f1_NORM,auroc_MI,ap_MI,f1_MI,auroc_STTC,ap_STTC,f1_STTC,auroc_CD,ap_CD,f1_CD,auroc_HYP,ap_HYP,f1_HYP,tp_NORM,tp_MI,tp_STTC,tp_CD,tp_HYP,tn_NORM,tn_MI,tn_STTC,tn_CD,tn_HYP,fp_NORM,fp_MI,fp_STTC,fp_CD,fp_HYP,fn_NORM,fn_MI,fn_STTC,fn_CD,fn_HYP,sensitivity_NORM,sensitivity_denominator_NORM,sensitivity_MI,sensitivity_denominator_MI,sensitivity_STTC,sensitivity_denominator_STTC,sensitivity_CD,sensitivity_denominator_CD,sensitivity_HYP,sensitivity_denominator_HYP,macro_sensitivity,macro_sensitivity_n_defined,macro_sensitivity_n_undefined,specificity_NORM,specificity_denominator_NORM,specificity_MI,specificity_denominator_MI,specificity_STTC,specificity_denominator_STTC,specificity_CD,specificity_denominator_CD,specificity_HYP,specificity_denominator_HYP,macro_specificity,macro_specificity_n_defined,macro_specificity_n_undefined,ppv_NORM,ppv_denominator_NORM,ppv_MI,ppv_denominator_MI,ppv_STTC,ppv_denominator_STTC,ppv_CD,ppv_denominator_CD,ppv_HYP,ppv_denominator_HYP,macro_ppv,macro_ppv_n_defined,macro_ppv_n_undefined,npv_NORM,npv_denominator_NORM,npv_MI,npv_denominator_MI,npv_STTC,npv_denominator_STTC,npv_CD,npv_denominator_CD,npv_HYP,npv_denominator_HYP,macro_npv,macro_npv_n_defined,macro_npv_n_undefined
pilot,resnet,electrode,17,bandpass_n20001_cV4_covariance_s5,bandpass,covariance,V4,train,5,20001,phase2/results/predictions/pilot/electrode/resnet/seed_17/bandpass_n20001_cV4_covariance_s5.npz,7a03ab544913750a90acae9fe8242b97e487a90c47254d71d5c82a4b54252506,4d6d9da7119c3a3d499d9aebca5e706cb0a7253625210609e326fd6f0aaccaf7,e89c1f042ff06240537945b51c114902d52b89238602742818ee96692b586bbf,0.8691784852306285,0.7051728213976219,0.6581396938069661,0.872459145320801,0.7172804368857693,0.697816928379931,0.1322183907032013,0.1146798523202538,0.4621131035905627,0.9166857600212097,0.2033236156642728,0.9334,0.050505537539720535,0.8998510990973635,0.8636063205861487,0.8183632734530938,0.8286059615804289,0.5969706816961126,0.5850622406639004,0.904154740220314,0.7463910064897641,0.6860986547085202,0.8434974689369534,0.7055944042002892,0.6448362720403022,0.8697831563180828,0.6133016940157949,0.5563380281690141,410,141,153,128,79,408,659,707,731,795,121,108,49,64,69,61,92,91,77,57,0.8704883227176221,471,0.6051502145922747,233,0.6270491803278688,244,0.624390243902439,205,0.5808823529411765,136,0.6615920628962763,5,0,0.7712665406427222,529,0.8591916558018253,767,0.9351851851851852,756,0.919496855345912,795,0.9201388888888888,864,0.8810558251729066,5,0,0.7721280602636534,531,0.5662650602409639,249,0.7574257425742574,202,0.6666666666666666,192,0.5337837837837838,148,0.659253862705865,5,0,0.8699360341151386,469,0.877496671105193,751,0.8859649122807017,798,0.9047029702970297,808,0.9330985915492958,852,0.8942398358694718,5,0
pilot,resnet,mixed,17,bandpass_n20001_cV4_covariance_s5,bandpass,covariance,V4,train,5,20001,phase2/results/predictions/pilot/mixed/resnet/seed_17/bandpass_n20001_cV4_covariance_s5.npz,57bed9cc3b5939886cb77eb1cbde528fd8a375cfd99647fd02f8fdc05659bfba,3d0671513ed1769d05d533eb437ae53bcbd6b563712ca2871b2e9a84db175c4e,e89c1f042ff06240537945b51c114902d52b89238602742818ee96692b586bbf,0.8607624227678399,0.6949932785307126,0.628656026418804,0.8638695811144984,0.7139856463032737,0.6820987654320988,0.1278214305639267,0.09706445681154727,0.43800124608426716,0.9040433764457703,0.2377497662165435,0.9384,0.047334857285022736,0.8946054527430275,0.8568424843297834,0.8273748723186926,0.8123394754659758,0.5919425535682723,0.5659722222222222,0.9001322751322751,0.7469369631437618,0.680327868852459,0.8411044638748273,0.6746685809428619,0.5771428571428572,0.8556304466230937,0.6045758106688831,0.49246231155778897,405,163,166,101,49,426,587,678,751,850,103,180,78,44,14,66,70,78,104,87,0.8598726114649682,471,0.6995708154506438,233,0.680327868852459,244,0.4926829268292683,205,0.3602941176470588,136,0.6185496680488797,5,0,0.8052930056710775,529,0.7653194263363755,767,0.8968253968253969,756,0.9446540880503145,795,0.9837962962962963,864,0.8791776426358922,5,0,0.797244094488189,508,0.4752186588921283,343,0.680327868852459,244,0.696551724137931,145,0.7777777777777778,63,0.685424024829697,5,0,0.8658536585365854,492,0.893455098934551,657,0.8968253968253969,756,0.8783625730994152,855,0.9071504802561366,937,0.8883294415304169,5,0
pilot,tcn,clean_only,17,bandpass_n20001_cV4_covariance_s5,bandpass,covariance,V4,train,5,20001,phase2/results/predictions/pilot/clean_only/tcn/seed_17/bandpass_n20001_cV4_covariance_s5.npz,05505ec37666d6be2cb838d2add6f91633ccdb2d2201082eef16918907c8464e,7177f54d25e650e0763a94d1f2862da58793b24ecbbaeb6a181f60210ec39435,e89c1f042ff06240537945b51c114902d52b89238602742818ee96692b586bbf,0.8546866969477659,0.680555395388138,0.6070563550484109,0.8690049647965424,0.7215438768895858,0.6615101289134439,0.12063637375831604,0.06852925671786073,0.38902297259311264,0.8660322427749634,0.31483548193215494,0.9628,0.03062913753092289,0.8854707235139008,0.8486438825000191,0.8003714020427113,0.816194862095786,0.5920093884735079,0.5282167042889391,0.8939738919247117,0.7285757297354063,0.6654205607476635,0.8317717441325357,0.6496671351045109,0.4968944099378882,0.8460222630718953,0.5838808411272466,0.5443786982248521,431,117,178,80,92,354,674,643,758,754,175,93,113,37,110,40,116,66,125,44,0.9150743099787686,471,0.5021459227467812,233,0.7295081967213115,244,0.3902439024390244,205,0.6764705882352942,136,0.642688584024236,5,0,0.6691871455576559,529,0.878748370273794,767,0.8505291005291006,756,0.9534591194968554,795,0.8726851851851852,864,0.8449217842085182,5,0,0.7112211221122112,606,0.5571428571428572,210,0.6116838487972509,291,0.6837606837606838,117,0.45544554455445546,202,0.6038508112734917,5,0,0.8984771573604061,394,0.8531645569620253,790,0.9069111424541608,709,0.8584371460928653,883,0.9448621553884712,798,0.8923704316515858,5,0
pilot,tcn,independent_rms,17,bandpass_n20001_cV4_covariance_s5,bandpass,covariance,V4,train,5,20001,phase2/results/predictions/pilot/independent_rms/tcn/seed_17/bandpass_n20001_cV4_covariance_s5.npz,63353d59dd5c6253641e53087cafb31adbbb7dcdaf7b85ac79073a7e2170d7b6,fdaf179fc1cebac76edf0d8908e01d6ad6137bafd85ae3642c5948d3a81fb529,e89c1f042ff06240537945b51c114902d52b89238602742818ee96692b586bbf,0.8536311119828955,0.6779088903301568,0.6194807172030043,0.8672723346334332,0.7165710191453806,0.6671664167916042,0.12204887717962265,0.07053645890355109,0.39528849321852,0.8704058527946472,0.30647065758882125,0.9612,0.030179906636476517,0.883082690169731,0.8449383234362244,0.8003784295175024,0.812591278656602,0.5829632922051096,0.5306122448979592,0.8942828953074855,0.7306111102626464,0.6639344262295082,0.8312317840159533,0.6500722275402765,0.5542857142857143,0.846966911764706,0.5809594982065267,0.5481927710843374,423,117,162,97,91,366,676,674,747,759,163,91,82,48,105,48,116,82,108,45,0.8980891719745223,471,0.5021459227467812,233,0.6639344262295082,244,0.47317073170731705,205,0.6691176470588235,136,0.6412915799433905,5,0,0.6918714555765595,529,0.8813559322033898,767,0.8915343915343915,756,0.939622641509434,795,0.8784722222222222,864,0.8565713286091994,5,0,0.7218430034129693,586,0.5625,208,0.6639344262295082,244,0.6689655172413793,145,0.4642857142857143,196,0.6163057322339143,5,0,0.8840579710144928,414,0.8535353535353535,792,0.8915343915343915,756,0.8736842105263158,855,0.9440298507462687,804,0.8893683554713645,5,0
pilot,tcn,electrode,17,bandpass_n20001_cV4_covariance_s5,bandpass,covariance,V4,train,5,20001,phase2/results/predictions/pilot/electrode/tcn/seed_17/bandpass_n20001_cV4_covariance_s5.npz,b8d9a3d38fd54a62cbcda41222709aa21a155050af2679e0e7b874e78c5b52c8,3d60d1a1027fcec3538c6f638e1fecfb40e984db5cf846fbd9b493c3cedda5f3,e89c1f042ff06240537945b51c114902d52b89238602742818ee96692b586bbf,0.8545143940369935,0.6802853705002627,0.6157365930025012,0.8711377221474161,0.7241052926115595,0.6656880733944954,0.11951696872711182,0.06494730348847805,0.38506291683009225,0.8637968897819519,0.31926423053806463,0.964,0.02933494932949543,0.8849971303464855,0.8478799117360983,0.7985143918291551,0.814891081130988,0.5883996241840772,0.5167464114832536,0.8956273310781508,0.7312519933309883,0.6654275092936803,0.8323362478907809,0.652759702150493,0.5568181818181818,0.8447201797385621,0.5811356210996562,0.5411764705882353,430,108,179,98,92,353,690,641,746,752,176,77,115,49,112,41,125,65,107,44,0.9129511677282378,471,0.463519313304721,233,0.7336065573770492,244,0.47804878048780486,205,0.6764705882352942,136,0.6529192814266214,5,0,0.667296786389414,529,0.8996088657105606,767,0.8478835978835979,756,0.9383647798742139,795,0.8703703703703703,864,0.8447048800456314,5,0,0.7095709570957096,606,0.5837837837837838,185,0.608843537414966,294,0.6666666666666666,147,0.45098039215686275,204,0.6039690674235978,5,0,0.8959390862944162,394,0.8466257668711656,815,0.9079320113314447,706,0.8745603751465416,853,0.9447236180904522,796,0.8939561715468042,5,0
pilot,tcn,mixed,17,bandpass_n20001_cV4_covariance_s5,bandpass,covariance,V4,train,5,20001,phase2/results/predictions/pilot/mixed/tcn/seed_17/bandpass_n20001_cV4_covariance_s5.npz,f5551e471ca3ab4f405df5b499db7a2af3fc7cf0330e8204f2f97755fa9dff79,1fd670e7cbaed941b10d1e3208c394602848c770a65f75ba6c709251e3edf625,e89c1f042ff06240537945b51c114902d52b89238602742818ee96692b586bbf,0.8547074267835951,0.6806668643442226,0.6201597543033751,0.8706577367643926,0.7243870974393789,0.6683381088825215,0.11973907798528671,0.06534168505668639,0.3848666014591772,0.861683189868927,0.3229954856084201,0.964,0.03072340413928032,0.8860526812196228,0.8500263627326481,0.8018518518518518,0.8167152553564134,0.5934773767625141,0.5531914893617021,0.8940172608205396,0.7279881767079375,0.6715867158671587,0.8312317840159533,0.6505321373793418,0.5302593659942363,0.8455201525054467,0.5813102681386716,0.5439093484419264,433,130,182,92,96,353,660,640,745,743,176,107,116,50,121,38,103,62,113,40,0.9193205944798302,471,0.5579399141630901,233,0.7459016393442623,244,0.44878048780487806,205,0.7058823529411765,136,0.6755649977466475,5,0,0.667296786389414,529,0.8604954367666232,767,0.8465608465608465,756,0.9371069182389937,795,0.8599537037037037,864,0.8342827383319162,5,0,0.7110016420361248,609,0.5485232067510548,237,0.610738255033557,298,0.647887323943662,142,0.4423963133640553,217,0.5921093482256907,5,0,0.9028132992327366,391,0.8650065530799476,763,0.9116809116809117,702,0.8682983682983683,858,0.9489144316730523,783,0.8993427127930034,5,0
pilot,resnet,clean_only,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/clean_only/resnet/seed_17/bandpass_n20001_cV4_covariance_s0.npz,dc8d1f0694fc8d7779443f7e3e1658d727984e2350196903343ffbaf9a9643f1,40436b0f8bb760abf62d61c6ec845f8d82186e589259f323ee8d42b0fa2e673c,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8103194536664109,0.5976578050059527,0.5585314014178023,0.8125563005502897,0.6079979800858306,0.5802047781569966,0.14334668219089508,0.0791460465349257,0.4549527181101585,0.831015408039093,0.3877626411791775,0.8416,0.12250086665153503,0.8301606604617934,0.7803733010763311,0.6839012925969448,0.7776298045447678,0.5377682370915512,0.5154320987654321,0.806824095758522,0.5775626454490118,0.5607476635514018,0.7845436416628317,0.5328141264075918,0.5347593582887701,0.8524390659041394,0.5597707150052774,0.4978165938864629,291,167,150,100,57,440,519,615,726,828,89,248,141,69,36,180,66,94,105,79,0.6178343949044586,471,0.7167381974248928,233,0.6147540983606558,244,0.4878048780487805,205,0.41911764705882354,136,0.5712498431595222,5,0,0.831758034026465,529,0.6766623207301173,767,0.8134920634920635,756,0.9132075471698113,795,0.9583333333333334,864,0.8386906597503581,5,0,0.7657894736842106,380,0.40240963855421685,415,0.5154639175257731,291,0.591715976331361,169,0.6129032258064516,93,0.5776564463804026,5,0,0.7096774193548387,620,0.8871794871794871,585,0.8674188998589563,709,0.8736462093862816,831,0.9128996692392503,907,0.8501643370037628,5,0
pilot,resnet,independent_rms,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/independent_rms/resnet/seed_17/bandpass_n20001_cV4_covariance_s0.npz,af1249df77ed3f54524ec1dc599151ba45588fdf24a7584d8e3522ac4857a848,fe842b18df15ec7075f8d413d922ac364c4be7594e7cd1538371183f03f4545a,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8186765787557653,0.6089118751834899,0.5554737014328845,0.8086418901389554,0.5893325436087198,0.6217169737357899,0.1471596211194992,0.09678031044751405,0.47035584271275743,0.8320678472518921,0.38275463191475995,0.8736,0.11876020580530167,0.8452514257963791,0.8008172235260465,0.7625,0.7897779095858677,0.5476872757071257,0.5361305361305362,0.8199702923063579,0.6202308071894793,0.5919439579684763,0.7925141892928363,0.536540143614997,0.5419664268585132,0.8458690767973855,0.5392839258798012,0.3448275862068966,366,115,169,113,30,406,686,598,696,856,123,81,158,99,8,105,118,75,92,106,0.7770700636942676,471,0.49356223175965663,233,0.6926229508196722,244,0.551219512195122,205,0.22058823529411764,136,0.5470125987525672,5,0,0.7674858223062382,529,0.894393741851369,767,0.791005291005291,756,0.8754716981132076,795,0.9907407407407407,864,0.8638194588033693,5,0,0.7484662576687117,489,0.5867346938775511,196,0.5168195718654435,327,0.5330188679245284,212,0.7894736842105263,38,0.6349026151093522,5,0,0.7945205479452054,511,0.8532338308457711,804,0.888558692421991,673,0.883248730964467,788,0.8898128898128899,962,0.861874938398065,5,0
pilot,resnet,electrode,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/electrode/resnet/seed_17/bandpass_n20001_cV4_covariance_s0.npz,6ddd32384b795f89d64a9d9919e5087ae33113aeaac4bf1021a2c66d8c367539,4d6d9da7119c3a3d499d9aebca5e706cb0a7253625210609e326fd6f0aaccaf7,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8337950214481467,0.6482352515632693,0.5572728287214268,0.8265365019894515,0.6377692719195868,0.6191646191646192,0.1618715226650238,0.14726987343020737,0.564149875773346,0.9217357635498047,0.20263388086301307,0.8672,0.09557249397039413,0.8566457563242749,0.8146511954597735,0.7748091603053435,0.7824868083106246,0.5380105590697248,0.4989059080962801,0.8607804232804233,0.6523359857779669,0.4049079754601227,0.8130572173646264,0.6428924384827044,0.5667574931880109,0.8560049019607843,0.593286079026177,0.5409836065573771,406,114,66,104,66,358,657,740,737,822,171,110,16,58,42,65,119,178,101,70,0.861995753715499,471,0.4892703862660944,233,0.27049180327868855,244,0.5073170731707317,205,0.4852941176470588,136,0.5228738268156145,5,0,0.6767485822306238,529,0.8565840938722294,767,0.9788359788359788,756,0.9270440251572327,795,0.9513888888888888,864,0.8781203137969907,5,0,0.7036395147313691,577,0.5089285714285714,224,0.8048780487804879,82,0.6419753086419753,162,0.6111111111111112,108,0.654106510938703,5,0,0.8463356973995272,423,0.8466494845360825,776,0.8061002178649237,918,0.8794749403341289,838,0.92152466367713,892,0.8600170007623584,5,0
pilot,resnet,mixed,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/mixed/resnet/seed_17/bandpass_n20001_cV4_covariance_s0.npz,e08052c60d0f8aa9564feaf20aa181bb3e027776378aea7e31964349244d8f17,3d0671513ed1769d05d533eb437ae53bcbd6b563712ca2871b2e9a84db175c4e,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.817573428771758,0.6059978444477047,0.533488263995947,0.8275635787258605,0.6533175701428209,0.5862068965517241,0.14151740074157715,0.09013880824185909,0.4612822385742614,0.8753519654273987,0.2968254918484433,0.8524,0.1001514121890068,0.8477839451916247,0.8128081141205833,0.7169373549883991,0.7715809323432805,0.5184677990944095,0.5287356321839081,0.8344609246248591,0.6125493519535291,0.5917602996254682,0.7940358950759319,0.5421395182173478,0.49851632047477745,0.8400054466230937,0.5440244388526537,0.3314917127071823,309,184,158,84,30,447,488,624,747,849,82,279,132,48,15,162,49,86,121,106,0.6560509554140127,471,0.7896995708154506,233,0.6475409836065574,244,0.4097560975609756,205,0.22058823529411764,136,0.5447271685382228,5,0,0.8449905482041588,529,0.636245110821382,767,0.8253968253968254,756,0.939622641509434,795,0.9826388888888888,864,0.8457788029641378,5,0,0.7902813299232737,391,0.39740820734341253,463,0.5448275862068965,290,0.6363636363636364,132,0.6666666666666666,45,0.6071094853007771,5,0,0.7339901477832512,609,0.9087523277467412,537,0.8788732394366198,710,0.8605990783410138,868,0.8890052356020942,955,0.854244005781944,5,0
pilot,tcn,clean_only,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/clean_only/tcn/seed_17/bandpass_n20001_cV4_covariance_s0.npz,4224f9a0afd341d449e5af6937a845bf21dae293193fca4d45b0324088906dfb,7177f54d25e650e0763a94d1f2862da58793b24ecbbaeb6a181f60210ec39435,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8441810768631488,0.6623415009938858,0.5798934603797784,0.8522142566111401,0.6975678601987001,0.6443259710586443,0.1274823546409607,0.07613245798163112,0.407654182470843,0.8568916916847229,0.33226637757939925,0.927,0.062070172280073166,0.871126469443207,0.8404938284463437,0.7849954254345837,0.8085904057388744,0.581966773436162,0.5036674816625917,0.8791634139994796,0.7029332988383299,0.6446601941747573,0.8135603620187144,0.6009048324367376,0.4206896551724138,0.8484647331154683,0.5854087718118556,0.5454545454545454,429,103,166,61,87,336,694,651,771,768,193,73,105,24,96,42,130,78,144,49,0.910828025477707,471,0.44206008583690987,233,0.680327868852459,244,0.2975609756097561,205,0.6397058823529411,136,0.5940965676259545,5,0,0.6351606805293005,529,0.9048239895697523,767,0.8611111111111112,756,0.969811320754717,795,0.8888888888888888,864,0.8519591981707538,5,0,0.6897106109324759,622,0.5852272727272727,176,0.6125461254612546,271,0.7176470588235294,85,0.47540983606557374,183,0.6161081808020212,5,0,0.8888888888888888,378,0.8422330097087378,824,0.8930041152263375,729,0.8426229508196721,915,0.9400244798041616,817,0.8813546888895596,5,0
pilot,tcn,independent_rms,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/independent_rms/tcn/seed_17/bandpass_n20001_cV4_covariance_s0.npz,d208743032433997093ad929af1a0276f2de4b7ef65260ca827b03d1ac6cfdf0,fdaf179fc1cebac76edf0d8908e01d6ad6137bafd85ae3642c5948d3a81fb529,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8436076156707326,0.6595330928985028,0.5829690235399291,0.8509191740990187,0.6904838386204263,0.6422732580770728,0.12976111471652985,0.07585946441069245,0.41716088670631213,0.865794837474823,0.31547542077468727,0.9246,0.061411548405885696,0.8688307466316689,0.8357523011152821,0.7878228782287823,0.8042202214748951,0.5679973391993544,0.49,0.8808222742648972,0.7088408171229373,0.6098654708520179,0.814474612670655,0.6053876860034206,0.4782608695652174,0.8496902233115469,0.5796873210515201,0.5488958990536278,427,98,136,77,87,343,698,690,755,770,186,69,66,40,94,44,135,108,128,49,0.9065817409766455,471,0.4206008583690987,233,0.5573770491803278,244,0.375609756097561,205,0.6397058823529411,136,0.5799750573953149,5,0,0.6483931947069943,529,0.910039113428944,767,0.9126984126984127,756,0.949685534591195,795,0.8912037037037037,864,0.86240399182585,5,0,0.6965742251223491,613,0.5868263473053892,167,0.6732673267326733,202,0.6581196581196581,117,0.48066298342541436,181,0.6190901081410969,5,0,0.8863049095607235,387,0.8379351740696278,833,0.8646616541353384,798,0.855039637599094,883,0.9401709401709402,819,0.8768224631071447,5,0
pilot,tcn,electrode,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/electrode/tcn/seed_17/bandpass_n20001_cV4_covariance_s0.npz,6742d90a52866a9144c56f6528f7619b1120684ec881d25e5dfe1eae1efdcc10,3d60d1a1027fcec3538c6f638e1fecfb40e984db5cf846fbd9b493c3cedda5f3,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8457678629925465,0.6651907377350501,0.5834222600593466,0.8561893968803878,0.7028777184924004,0.6447963800904978,0.1257319301366806,0.0694593746058643,0.40151976564695674,0.8549662232398987,0.33594220654001583,0.9306,0.059751879423856735,0.8725673164525464,0.8420510685466648,0.7846715328467153,0.8083889631863735,0.5809041224624314,0.4884318766066838,0.8822480267152398,0.7078086570362696,0.6428571428571429,0.8173830342077005,0.6101116807080006,0.45569620253164556,0.8482519744008714,0.5850781599218845,0.5454545454545454,430,95,171,72,87,334,706,639,756,768,195,61,117,39,96,41,138,73,133,49,0.9129511677282378,471,0.40772532188841204,233,0.7008196721311475,244,0.35121951219512193,205,0.6397058823529411,136,0.602484311259172,5,0,0.6313799621928167,529,0.9204693611473272,767,0.8452380952380952,756,0.9509433962264151,795,0.8888888888888888,864,0.8473839407387086,5,0,0.688,625,0.6089743589743589,156,0.59375,288,0.6486486486486487,111,0.47540983606557374,183,0.6029565687377162,5,0,0.8906666666666667,375,0.8364928909952607,844,0.8974719101123596,712,0.8503937007874016,889,0.9400244798041616,817,0.8830099296731702,5,0
pilot,tcn,mixed,17,bandpass_n20001_cV4_covariance_s0,bandpass,covariance,V4,train,0,20001,phase2/results/predictions/pilot/mixed/tcn/seed_17/bandpass_n20001_cV4_covariance_s0.npz,21a2f986db7ff8f84a5bdffec5f1965fd33d746df33c45b235b21bc469b577b0,1fd670e7cbaed941b10d1e3208c394602848c770a65f75ba6c709251e3edf625,7903da502cf0e4e66fb0e6245eb29622a83cf9ede8da8d68b454210609b284e3,0.8454327727873553,0.6642441567061221,0.5869314163455072,0.8543066667586501,0.7019709195726542,0.6460859977949284,0.12628600001335144,0.06856778731867672,0.4027738567341024,0.8527413010597229,0.33991677390712277,0.9298,0.06170979514718056,0.8737432723682468,0.8435466993786467,0.7843494085532302,0.8100452686180482,0.584490489292918,0.5263157894736842,0.8802964264029838,0.7034088095411232,0.6481481481481481,0.8147077772664519,0.6055142714037868,0.4401294498381877,0.8483711192810457,0.5842605139141358,0.5357142857142857,431,115,175,68,90,332,678,635,759,754,197,89,121,36,110,40,118,69,137,46,0.9150743099787686,471,0.49356223175965663,233,0.7172131147540983,244,0.33170731707317075,205,0.6617647058823529,136,0.6238643358896094,5,0,0.6275992438563327,529,0.8839634941329857,767,0.83994708994709,756,0.9547169811320755,795,0.8726851851851852,864,0.8357823988507338,5,0,0.6863057324840764,628,0.5637254901960784,204,0.5912162162162162,296,0.6538461538461539,104,0.45,200,0.5890187185485051,5,0,0.8924731182795699,372,0.8517587939698492,796,0.9019886363636364,704,0.8470982142857143,896,0.9425,800,0.887163752579754,5,0
pilot,resnet,clean_only,17,bandpass_n20001_cV5_independent_rms_s10,bandpass,independent_rms,V5,train,10,20001,phase2/results/predictions/pilot/clean_only/resnet/seed_17/bandpass_n20001_cV5_independent_rms_s10.npz,c99e9c9e54048a81d3a2bb6fb93dd00d68b09643165c7346695b92b85a607a6f,40436b0f8bb760abf62d61c6ec845f8d82186e589259f323ee8d42b0fa2e673c,349b14be7703fc4e7aff03bb0fabf77b126f5d6014330f41913b7b8406c494f2,0.8683182018936254,0.7103671981139879,0.6661423632726433,0.8717709432820755,0.738650934466694,0.706233669279582,0.1176164522767067,0.07610891552120447,0.39398922155918015,0.8825777173042297,0.2794622257335802,0.9572,0.03325984627008438,0.8992530873859663,0.85909270118169,0.8225806451612904,0.8317842774087774,0.6240759181327109,0.6055776892430279,0.9097601700060717,0.7800048526965884,0.7121771217712177,0.8446694278263538,0.6998541637500886,0.6243386243386243,0.8561240468409586,0.5888083548088616,0.5660377358490566,408,152,193,118,75,416,650,651,740,810,113,117,105,55,54,63,81,51,87,61,0.8662420382165605,471,0.6523605150214592,233,0.7909836065573771,244,0.5756097560975609,205,0.5514705882352942,136,0.6873333008256504,5,0,0.7863894139886578,529,0.847457627118644,767,0.8611111111111112,756,0.9308176100628931,795,0.9375,864,0.8726551524562612,5,0,0.783109404990403,521,0.5650557620817844,269,0.6476510067114094,298,0.6820809248554913,173,0.5813953488372093,129,0.6518584894952595,5,0,0.8684759916492694,479,0.8891928864569083,731,0.9273504273504274,702,0.8948004836759371,827,0.9299655568312285,871,0.9019570691927543,5,0
pilot,resnet,independent_rms,17,bandpass_n20001_cV5_independent_rms_s10,bandpass,independent_rms,V5,train,10,20001,phase2/results/predictions/pilot/independent_rms/resnet/seed_17/bandpass_n20001_cV5_independent_rms_s10.npz,3cf7117ebf2751bd1eb674724fdf641037f1d7ff9c3f5306705be8ad48b66097,fe842b18df15ec7075f8d413d922ac364c4be7594e7cd1538371183f03f4545a,349b14be7703fc4e7aff03bb0fabf77b126f5d6014330f41913b7b8406c494f2,0.87203877957169,0.7109391689786186,0.6589064613108722,0.8797063810670017,0.7484255404596912,0.7066666666666667,0.11520896106958389,0.06537715327478943,0.37663297042583965,0.87496018409729,0.2941894501375271,0.9682,0.027918841689825058,0.9055703386191146,0.8746228768305211,0.8293153326904532,0.8434567542009166,0.6262683717724821,0.5882352941176471,0.9065129239309567,0.766519731688334,0.6982456140350877,0.8454916398220584,0.7010824200442334,0.634020618556701,0.859162241285403,0.5862024445575225,0.5447154471544715,430,135,199,123,67,393,676,629,735,821,136,91,127,60,43,41,98,45,82,69,0.9129511677282378,471,0.5793991416309013,233,0.8155737704918032,244,0.6,205,0.49264705882352944,136,0.6801142277348944,5,0,0.7429111531190926,529,0.8813559322033898,767,0.832010582010582,756,0.9245283018867925,795,0.9502314814814815,864,0.8662074901402678,5,0,0.7597173144876325,566,0.5973451327433629,226,0.6104294478527608,326,0.6721311475409836,183,0.6090909090909091,110,0.6497427903431298,5,0,0.9055299539170507,434,0.8733850129198967,774,0.9332344213649851,674,0.8996328029375765,817,0.9224719101123595,890,0.9068508202503736,5,0
