model,seed,group_id,metric,strategy,value,rank
tcn,17,bandpass__combo_RA_LA_LL__electrode__s10,macro_auroc,clean_only,0.8580122527902503,1.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s10,macro_ap,clean_only,0.6878894143868843,1.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s10,macro_f1,clean_only,0.6211727498928024,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s10,brier,clean_only,0.1161666139960289,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s10,ece,clean_only,0.0556612706027924,3.0
tcn,17,bandpass__train__electrode__s5,macro_auroc,clean_only,0.8540013234935566,2.0
tcn,17,bandpass__train__electrode__s5,macro_ap,clean_only,0.6812710024130595,1.0
tcn,17,bandpass__train__electrode__s5,macro_f1,clean_only,0.6068877551497398,4.0
tcn,17,bandpass__train__electrode__s5,brier,clean_only,0.11959323137998579,3.0
tcn,17,bandpass__train__electrode__s5,ece,clean_only,0.05926470004852855,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s5,macro_auroc,clean_only,0.8548634532178403,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s5,macro_ap,clean_only,0.6819721147825535,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s5,macro_f1,clean_only,0.5972675704890673,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s5,brier,clean_only,0.1184828504920005,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s5,ece,clean_only,0.0553000934068113,3.0
tcn,17,bandpass__train__electrode__s0,macro_auroc,clean_only,0.8359242323070116,4.0
tcn,17,bandpass__train__electrode__s0,macro_ap,clean_only,0.6519160039786256,4.0
tcn,17,bandpass__train__electrode__s0,macro_f1,clean_only,0.5507677412382666,4.0
tcn,17,bandpass__train__electrode__s0,brier,clean_only,0.13156776502728457,4.0
tcn,17,bandpass__train__electrode__s0,ece,clean_only,0.06966692041739816,2.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,macro_auroc,clean_only,0.8340263440813516,4.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,macro_ap,clean_only,0.644663737233772,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,macro_f1,clean_only,0.5144413558520975,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,brier,clean_only,0.1305630952119827,3.0
tcn,17,bandpass__combo_RA_LA_LL__electrode__s0,ece,clean_only,0.0636968489021062,3.0
tcn,17,bandpass__train__covariance__s10,macro_auroc,clean_only,0.8568446053940043,1.0
tcn,17,bandpass__train__covariance__s10,macro_ap,clean_only,0.686436592467007,1.0
tcn,17,bandpass__train__covariance__s10,macro_f1,clean_only,0.6250851991868648,4.0
tcn,17,bandpass__train__covariance__s10,brier,clean_only,0.11688071116805072,3.0
tcn,17,bandpass__train__covariance__s10,ece,clean_only,0.05658596307447174,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,macro_auroc,clean_only,0.8570674580554867,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,macro_ap,clean_only,0.6870361193070875,1.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,macro_f1,clean_only,0.6210143494686956,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,brier,clean_only,0.1164685785770416,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s10,ece,clean_only,0.0523394154250621,3.0
tcn,17,bandpass__train__covariance__s5,macro_auroc,clean_only,0.8532696885615035,2.0
tcn,17,bandpass__train__covariance__s5,macro_ap,clean_only,0.6794904675179563,2.0
tcn,17,bandpass__train__covariance__s5,macro_f1,clean_only,0.6094808498206865,4.0
tcn,17,bandpass__train__covariance__s5,brier,clean_only,0.11982199251651757,3.0
tcn,17,bandpass__train__covariance__s5,ece,clean_only,0.05799090684637424,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,macro_auroc,clean_only,0.8529798974140539,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,macro_ap,clean_only,0.6781401973923756,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,macro_f1,clean_only,0.6063525331123063,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,brier,clean_only,0.1189072728157043,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s5,ece,clean_only,0.050802788234502,3.0
tcn,17,bandpass__train__covariance__s0,macro_auroc,clean_only,0.8344015033382404,4.0
tcn,17,bandpass__train__covariance__s0,macro_ap,clean_only,0.649967881736175,4.0
tcn,17,bandpass__train__covariance__s0,macro_f1,clean_only,0.5493230281550018,4.0
tcn,17,bandpass__train__covariance__s0,brier,clean_only,0.13190028592944142,4.0
tcn,17,bandpass__train__covariance__s0,ece,clean_only,0.06975223037302489,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_auroc,clean_only,0.8313246763459606,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_ap,clean_only,0.641394960099537,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_f1,clean_only,0.5189518006570781,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,brier,clean_only,0.1307817250490188,3.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,ece,clean_only,0.059663045341894,3.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_auroc,clean_only,0.857006792757133,1.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_ap,clean_only,0.6876567772509642,1.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_f1,clean_only,0.6240280534867442,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,brier,clean_only,0.1170835047960281,3.0
tcn,17,bandpass__combo_V1__independent_rms__s10,ece,clean_only,0.0599967268127948,3.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_auroc,clean_only,0.8547009355983406,1.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_ap,clean_only,0.6850623622458468,1.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_f1,clean_only,0.6148568781866666,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,brier,clean_only,0.1202616319060325,3.0
tcn,17,bandpass__combo_V1__independent_rms__s5,ece,clean_only,0.0630185907535255,3.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_auroc,clean_only,0.844457352119891,3.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_ap,clean_only,0.6707703554553951,3.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_f1,clean_only,0.5826912562153997,4.0
tcn,17,bandpass__combo_V1__independent_rms__s0,brier,clean_only,0.131058320403099,3.0
tcn,17,bandpass__combo_V1__independent_rms__s0,ece,clean_only,0.0788136239439249,3.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_auroc,clean_only,0.8585098546999774,1.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_ap,clean_only,0.6887401491289475,1.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_f1,clean_only,0.6239107001339808,4.0
tcn,17,bandpass__combo_V1__electrode__s10,brier,clean_only,0.116866648197174,3.0
tcn,17,bandpass__combo_V1__electrode__s10,ece,clean_only,0.0590567869439721,4.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_auroc,clean_only,0.8570378757069165,1.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_ap,clean_only,0.6869625917298855,1.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_f1,clean_only,0.6110055382919806,4.0
tcn,17,bandpass__combo_V1__electrode__s5,brier,clean_only,0.1199219226837158,3.0
tcn,17,bandpass__combo_V1__electrode__s5,ece,clean_only,0.0656513331294059,3.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_auroc,clean_only,0.8476927578506182,3.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_ap,clean_only,0.6728509324677867,3.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_f1,clean_only,0.5853960456817326,4.0
tcn,17,bandpass__combo_V1__electrode__s0,brier,clean_only,0.1305077373981475,3.0
tcn,17,bandpass__combo_V1__electrode__s0,ece,clean_only,0.0767402589384466,3.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_auroc,clean_only,0.8574827718778695,1.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_ap,clean_only,0.6879408969190889,1.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_f1,clean_only,0.6249887775229268,4.0
tcn,17,bandpass__combo_V1__covariance__s10,brier,clean_only,0.1170254275202751,3.0
tcn,17,bandpass__combo_V1__covariance__s10,ece,clean_only,0.0614631503993645,3.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_auroc,clean_only,0.8557127924890491,1.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_ap,clean_only,0.6848691552388265,1.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_f1,clean_only,0.6140417329726076,4.0
tcn,17,bandpass__combo_V1__covariance__s5,brier,clean_only,0.1201323494315147,3.0
tcn,17,bandpass__combo_V1__covariance__s5,ece,clean_only,0.0648321158435196,2.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_auroc,clean_only,0.8459798180692125,3.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_ap,clean_only,0.671379530475257,3.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_f1,clean_only,0.5863494236600699,4.0
tcn,17,bandpass__combo_V1__covariance__s0,brier,clean_only,0.1309165358543396,3.0
tcn,17,bandpass__combo_V1__covariance__s0,ece,clean_only,0.0809129945524036,3.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_auroc,clean_only,0.8565191376116085,1.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_ap,clean_only,0.6857836852630177,1.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_f1,clean_only,0.6272884107858401,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,brier,clean_only,0.1165003180503845,3.0
tcn,17,bandpass__combo_V2__independent_rms__s10,ece,clean_only,0.0559170663401484,3.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_auroc,clean_only,0.8537164107629744,1.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_ap,clean_only,0.6810580631038057,1.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_f1,clean_only,0.6199350345068991,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,brier,clean_only,0.1178173124790191,2.0
tcn,17,bandpass__combo_V2__independent_rms__s5,ece,clean_only,0.0541872105529531,3.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_auroc,clean_only,0.8392286166364155,3.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_ap,clean_only,0.6603641228242356,3.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_f1,clean_only,0.5982404045568936,3.0
tcn,17,bandpass__combo_V2__independent_rms__s0,brier,clean_only,0.1233268082141876,3.0
tcn,17,bandpass__combo_V2__independent_rms__s0,ece,clean_only,0.0466439647741615,3.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_auroc,clean_only,0.8560386581990164,1.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_ap,clean_only,0.6852754520232812,1.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_f1,clean_only,0.6228859716657358,4.0
tcn,17,bandpass__combo_V2__electrode__s10,brier,clean_only,0.1168843507766723,2.0
tcn,17,bandpass__combo_V2__electrode__s10,ece,clean_only,0.057241369844228,3.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_auroc,clean_only,0.8531739326192577,1.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_ap,clean_only,0.6811817415530954,1.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_f1,clean_only,0.6141499584014016,4.0
tcn,17,bandpass__combo_V2__electrode__s5,brier,clean_only,0.1183543726801872,2.0
tcn,17,bandpass__combo_V2__electrode__s5,ece,clean_only,0.0551741475135087,3.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_auroc,clean_only,0.8392996432645647,3.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_ap,clean_only,0.6606531218607521,3.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_f1,clean_only,0.5969276611438881,4.0
tcn,17,bandpass__combo_V2__electrode__s0,brier,clean_only,0.123595580458641,3.0
tcn,17,bandpass__combo_V2__electrode__s0,ece,clean_only,0.0457145591676235,2.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_auroc,clean_only,0.8565515426417519,1.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_ap,clean_only,0.6863657914239505,1.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_f1,clean_only,0.6269723954823231,4.0
tcn,17,bandpass__combo_V2__covariance__s10,brier,clean_only,0.1165356934070587,3.0
tcn,17,bandpass__combo_V2__covariance__s10,ece,clean_only,0.0546647259205579,3.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_auroc,clean_only,0.8537183020298296,1.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_ap,clean_only,0.6816579008894279,1.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_f1,clean_only,0.6151548350507705,4.0
tcn,17,bandpass__combo_V2__covariance__s5,brier,clean_only,0.1179335340857505,2.0
tcn,17,bandpass__combo_V2__covariance__s5,ece,clean_only,0.0547549443338066,3.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_auroc,clean_only,0.8389608827446485,3.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_ap,clean_only,0.661787376039155,3.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_f1,clean_only,0.5971257148100154,2.0
tcn,17,bandpass__combo_V2__covariance__s0,brier,clean_only,0.1235603988170623,3.0
tcn,17,bandpass__combo_V2__covariance__s0,ece,clean_only,0.0481389138303697,3.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_auroc,clean_only,0.8554435124267995,1.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_ap,clean_only,0.6857448949920291,1.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_f1,clean_only,0.6236961076785643,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,brier,clean_only,0.1180852502584457,3.0
tcn,17,bandpass__combo_V3__independent_rms__s10,ece,clean_only,0.0607503504281863,3.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_auroc,clean_only,0.8494551305488904,3.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_ap,clean_only,0.6757836477892116,3.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_f1,clean_only,0.604348072103191,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,brier,clean_only,0.1231684312224388,3.0
tcn,17,bandpass__combo_V3__independent_rms__s5,ece,clean_only,0.0644782710075378,2.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_auroc,clean_only,0.8206710055995414,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_ap,clean_only,0.6331002249059315,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_f1,clean_only,0.5501167692898334,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,brier,clean_only,0.1452362984418869,3.0
tcn,17,bandpass__combo_V3__independent_rms__s0,ece,clean_only,0.0960076600275933,3.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_auroc,clean_only,0.8555566496453479,1.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_ap,clean_only,0.6858180446926057,1.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_f1,clean_only,0.6233755093795498,4.0
tcn,17,bandpass__combo_V3__electrode__s10,brier,clean_only,0.1179623082280159,3.0
tcn,17,bandpass__combo_V3__electrode__s10,ece,clean_only,0.0606317598558962,3.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_auroc,clean_only,0.8498421595030102,3.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_ap,clean_only,0.6766582748796154,3.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_f1,clean_only,0.610248849801197,4.0
tcn,17,bandpass__combo_V3__electrode__s5,brier,clean_only,0.1228727325797081,3.0
tcn,17,bandpass__combo_V3__electrode__s5,ece,clean_only,0.0665055390179157,4.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_auroc,clean_only,0.8213671453082968,4.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_ap,clean_only,0.6360507235652035,4.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_f1,clean_only,0.55493989122721,4.0
tcn,17,bandpass__combo_V3__electrode__s0,brier,clean_only,0.1447403579950332,3.0
tcn,17,bandpass__combo_V3__electrode__s0,ece,clean_only,0.0954814098443836,3.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_auroc,clean_only,0.8557381787447695,1.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_ap,clean_only,0.6862319315673328,1.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_f1,clean_only,0.6220697449513924,4.0
tcn,17,bandpass__combo_V3__covariance__s10,brier,clean_only,0.1179834008216857,3.0
tcn,17,bandpass__combo_V3__covariance__s10,ece,clean_only,0.0595270195938646,3.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_auroc,clean_only,0.8500395528980389,3.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_ap,clean_only,0.677108479895081,2.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_f1,clean_only,0.6122424032278113,4.0
tcn,17,bandpass__combo_V3__covariance__s5,brier,clean_only,0.1230487525463104,3.0
tcn,17,bandpass__combo_V3__covariance__s5,ece,clean_only,0.0646593148294836,3.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_auroc,clean_only,0.8216557808676667,4.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_ap,clean_only,0.6331571980752808,4.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_f1,clean_only,0.5544721846528654,4.0
tcn,17,bandpass__combo_V3__covariance__s0,brier,clean_only,0.1449542492628097,3.0
tcn,17,bandpass__combo_V3__covariance__s0,ece,clean_only,0.0954923478107899,3.0
tcn,17,bandpass__combo_V4__independent_rms__s10,macro_auroc,clean_only,0.8576678652457117,1.0
tcn,17,bandpass__combo_V4__independent_rms__s10,macro_ap,clean_only,0.6879875871088134,1.0
tcn,17,bandpass__combo_V4__independent_rms__s10,macro_f1,clean_only,0.6263076877008982,4.0
tcn,17,bandpass__combo_V4__independent_rms__s10,brier,clean_only,0.1172327995300293,3.0
tcn,17,bandpass__combo_V4__independent_rms__s10,ece,clean_only,0.0629174098052084,3.0
tcn,17,bandpass__combo_V4__independent_rms__s5,macro_auroc,clean_only,0.8556949596050238,2.0
tcn,17,bandpass__combo_V4__independent_rms__s5,macro_ap,clean_only,0.6831262299921285,2.0
tcn,17,bandpass__combo_V4__independent_rms__s5,macro_f1,clean_only,0.609839959773204,4.0
tcn,17,bandpass__combo_V4__independent_rms__s5,brier,clean_only,0.120433010160923,3.0
tcn,17,bandpass__combo_V4__independent_rms__s5,ece,clean_only,0.0674252488423139,3.0
tcn,17,bandpass__combo_V4__independent_rms__s0,macro_auroc,clean_only,0.8454631678550738,3.0
tcn,17,bandpass__combo_V4__independent_rms__s0,macro_ap,clean_only,0.6651359789930262,3.0
tcn,17,bandpass__combo_V4__independent_rms__s0,macro_f1,clean_only,0.5795719825537073,4.0
tcn,17,bandpass__combo_V4__independent_rms__s0,brier,clean_only,0.1272234916687011,3.0
tcn,17,bandpass__combo_V4__independent_rms__s0,ece,clean_only,0.072135736394301,3.0
tcn,17,bandpass__combo_V4__electrode__s10,macro_auroc,clean_only,0.8572219669264148,1.0
tcn,17,bandpass__combo_V4__electrode__s10,macro_ap,clean_only,0.6864874876266864,1.0
tcn,17,bandpass__combo_V4__electrode__s10,macro_f1,clean_only,0.6248359704379561,4.0
tcn,17,bandpass__combo_V4__electrode__s10,brier,clean_only,0.1174354031682014,3.0
tcn,17,bandpass__combo_V4__electrode__s10,ece,clean_only,0.0613610021784901,3.0
tcn,17,bandpass__combo_V4__electrode__s5,macro_auroc,clean_only,0.8549586967265024,1.0
tcn,17,bandpass__combo_V4__electrode__s5,macro_ap,clean_only,0.6808880895863185,1.0
tcn,17,bandpass__combo_V4__electrode__s5,macro_f1,clean_only,0.6096065075193259,4.0
tcn,17,bandpass__combo_V4__electrode__s5,brier,clean_only,0.1205489858984947,3.0
tcn,17,bandpass__combo_V4__electrode__s5,ece,clean_only,0.0673015309937298,3.0
tcn,17,bandpass__combo_V4__electrode__s0,macro_auroc,clean_only,0.843770865818352,3.0
tcn,17,bandpass__combo_V4__electrode__s0,macro_ap,clean_only,0.6597681779350376,3.0
tcn,17,bandpass__combo_V4__electrode__s0,macro_f1,clean_only,0.5792250317875576,3.0
tcn,17,bandpass__combo_V4__electrode__s0,brier,clean_only,0.1274342834949493,3.0
tcn,17,bandpass__combo_V4__electrode__s0,ece,clean_only,0.0716416402779519,3.0
tcn,17,bandpass__combo_V4__covariance__s10,macro_auroc,clean_only,0.8569844262962292,1.0
tcn,17,bandpass__combo_V4__covariance__s10,macro_ap,clean_only,0.6863211117768373,1.0
tcn,17,bandpass__combo_V4__covariance__s10,macro_f1,clean_only,0.6283539838821574,3.0
tcn,17,bandpass__combo_V4__covariance__s10,brier,clean_only,0.1174809113144874,3.0
tcn,17,bandpass__combo_V4__covariance__s10,ece,clean_only,0.0619599482312798,3.0
tcn,17,bandpass__combo_V4__covariance__s5,macro_auroc,clean_only,0.8546866969477659,2.0
tcn,17,bandpass__combo_V4__covariance__s5,macro_ap,clean_only,0.680555395388138,2.0
tcn,17,bandpass__combo_V4__covariance__s5,macro_f1,clean_only,0.6070563550484109,4.0
tcn,17,bandpass__combo_V4__covariance__s5,brier,clean_only,0.120636373758316,3.0
tcn,17,bandpass__combo_V4__covariance__s5,ece,clean_only,0.0685292567178607,3.0
tcn,17,bandpass__combo_V4__covariance__s0,macro_auroc,clean_only,0.8441810768631488,3.0
tcn,17,bandpass__combo_V4__covariance__s0,macro_ap,clean_only,0.6623415009938858,3.0
tcn,17,bandpass__combo_V4__covariance__s0,macro_f1,clean_only,0.5798934603797784,4.0
tcn,17,bandpass__combo_V4__covariance__s0,brier,clean_only,0.1274823546409607,3.0
tcn,17,bandpass__combo_V4__covariance__s0,ece,clean_only,0.0761324579816311,4.0
tcn,17,bandpass__combo_V5__independent_rms__s10,macro_auroc,clean_only,0.8562102002558056,1.0
tcn,17,bandpass__combo_V5__independent_rms__s10,macro_ap,clean_only,0.6861553012058927,1.0
tcn,17,bandpass__combo_V5__independent_rms__s10,macro_f1,clean_only,0.6294913050610556,4.0
tcn,17,bandpass__combo_V5__independent_rms__s10,brier,clean_only,0.1170442402362823,3.0
tcn,17,bandpass__combo_V5__independent_rms__s10,ece,clean_only,0.0589186717201024,3.0
tcn,17,bandpass__combo_V5__independent_rms__s5,macro_auroc,clean_only,0.8532722964226351,1.0
tcn,17,bandpass__combo_V5__independent_rms__s5,macro_ap,clean_only,0.6812294779994461,1.0
tcn,17,bandpass__combo_V5__independent_rms__s5,macro_f1,clean_only,0.6144876144351629,4.0
tcn,17,bandpass__combo_V5__independent_rms__s5,brier,clean_only,0.1191696524620056,2.0
tcn,17,bandpass__combo_V5__independent_rms__s5,ece,clean_only,0.0586807075303048,2.0
tcn,17,bandpass__combo_V5__independent_rms__s0,macro_auroc,clean_only,0.8419405371134807,4.0
tcn,17,bandpass__combo_V5__independent_rms__s0,macro_ap,clean_only,0.6634731380101074,4.0
tcn,17,bandpass__combo_V5__independent_rms__s0,macro_f1,clean_only,0.5896934537889338,4.0
tcn,17,bandpass__combo_V5__independent_rms__s0,brier,clean_only,0.1239505112171173,2.0
tcn,17,bandpass__combo_V5__independent_rms__s0,ece,clean_only,0.0562578915931284,2.0
tcn,17,bandpass__combo_V5__electrode__s10,macro_auroc,clean_only,0.8564582365606539,1.0
tcn,17,bandpass__combo_V5__electrode__s10,macro_ap,clean_only,0.6857038774266775,1.0
tcn,17,bandpass__combo_V5__electrode__s10,macro_f1,clean_only,0.628125683861064,4.0
tcn,17,bandpass__combo_V5__electrode__s10,brier,clean_only,0.1169720962643623,3.0
tcn,17,bandpass__combo_V5__electrode__s10,ece,clean_only,0.0597712882105261,3.0
tcn,17,bandpass__combo_V5__electrode__s5,macro_auroc,clean_only,0.8537228765796799,1.0
tcn,17,bandpass__combo_V5__electrode__s5,macro_ap,clean_only,0.6813721256864825,1.0
tcn,17,bandpass__combo_V5__electrode__s5,macro_f1,clean_only,0.6113010843640498,4.0
tcn,17,bandpass__combo_V5__electrode__s5,brier,clean_only,0.1189049705862999,2.0
tcn,17,bandpass__combo_V5__electrode__s5,ece,clean_only,0.0590771887607872,2.0
tcn,17,bandpass__combo_V5__electrode__s0,macro_auroc,clean_only,0.8433454921766614,3.0
tcn,17,bandpass__combo_V5__electrode__s0,macro_ap,clean_only,0.6638661187197952,3.0
tcn,17,bandpass__combo_V5__electrode__s0,macro_f1,clean_only,0.590073159170107,4.0
tcn,17,bandpass__combo_V5__electrode__s0,brier,clean_only,0.123575247824192,2.0
tcn,17,bandpass__combo_V5__electrode__s0,ece,clean_only,0.0549547659918665,2.0
tcn,17,bandpass__combo_V5__covariance__s10,macro_auroc,clean_only,0.8564468053156297,1.0
tcn,17,bandpass__combo_V5__covariance__s10,macro_ap,clean_only,0.6849218508951483,1.0
tcn,17,bandpass__combo_V5__covariance__s10,macro_f1,clean_only,0.6289059552561229,3.0
tcn,17,bandpass__combo_V5__covariance__s10,brier,clean_only,0.117157943546772,3.0
tcn,17,bandpass__combo_V5__covariance__s10,ece,clean_only,0.0570065133534372,3.0
tcn,17,bandpass__combo_V5__covariance__s5,macro_auroc,clean_only,0.8536053508429934,1.0
tcn,17,bandpass__combo_V5__covariance__s5,macro_ap,clean_only,0.6794321529470911,1.0
tcn,17,bandpass__combo_V5__covariance__s5,macro_f1,clean_only,0.6175520971690311,4.0
tcn,17,bandpass__combo_V5__covariance__s5,brier,clean_only,0.1191762462258338,2.0
tcn,17,bandpass__combo_V5__covariance__s5,ece,clean_only,0.0553688500041142,3.0
tcn,17,bandpass__combo_V5__covariance__s0,macro_auroc,clean_only,0.8426355642766492,3.0
tcn,17,bandpass__combo_V5__covariance__s0,macro_ap,clean_only,0.6615248935299116,3.0
tcn,17,bandpass__combo_V5__covariance__s0,macro_f1,clean_only,0.5831885949719888,4.0
tcn,17,bandpass__combo_V5__covariance__s0,brier,clean_only,0.1239361092448234,2.0
tcn,17,bandpass__combo_V5__covariance__s0,ece,clean_only,0.0563851875599473,2.0
tcn,17,bandpass__combo_V6__independent_rms__s10,macro_auroc,clean_only,0.8570971842399894,1.0
tcn,17,bandpass__combo_V6__independent_rms__s10,macro_ap,clean_only,0.6873482892078193,1.0
tcn,17,bandpass__combo_V6__independent_rms__s10,macro_f1,clean_only,0.6284365005654555,3.0
tcn,17,bandpass__combo_V6__independent_rms__s10,brier,clean_only,0.1166112944483757,3.0
tcn,17,bandpass__combo_V6__independent_rms__s10,ece,clean_only,0.0581783226571977,3.0
tcn,17,bandpass__combo_V6__independent_rms__s5,macro_auroc,clean_only,0.8542373625584677,1.0
tcn,17,bandpass__combo_V6__independent_rms__s5,macro_ap,clean_only,0.6825114865017385,1.0
tcn,17,bandpass__combo_V6__independent_rms__s5,macro_f1,clean_only,0.6136975369221828,4.0
tcn,17,bandpass__combo_V6__independent_rms__s5,brier,clean_only,0.1183681488037109,2.0
tcn,17,bandpass__combo_V6__independent_rms__s5,ece,clean_only,0.0566254603497684,3.0
tcn,17,bandpass__combo_V6__independent_rms__s0,macro_auroc,clean_only,0.8381780418997021,4.0
tcn,17,bandpass__combo_V6__independent_rms__s0,macro_ap,clean_only,0.6606597794885682,3.0
