noise_seed,snr,lead,frequency_hz,electrode_psd,marginal_shift_psd
303,0,aVR,48.4375,2.341801233168676e-12,2.3365233051610708e-12
303,0,aVR,48.828125,2.015111034326274e-12,2.01304279203263e-12
303,0,aVR,49.21875,1.8013449840970152e-12,1.8013172572617896e-12
303,0,aVR,49.609375,1.6802143491927255e-12,1.681392537035398e-12
303,0,aVR,50.0,8.205526340017128e-13,8.212795418134496e-13
303,0,aVL,0.0,0.0001141713594857153,0.00011027435500903131
303,0,aVL,0.390625,0.0006132994604098912,0.0006098667485702295
303,0,aVL,0.78125,0.0012245659548614895,0.0012160805467442055
303,0,aVL,1.171875,0.001324997548957793,0.001304894241961064
303,0,aVL,1.5625,0.0013006634149227583,0.001305947746476702
303,0,aVL,1.953125,0.0012833340123146906,0.0012965811088576085
303,0,aVL,2.34375,0.00133322727809503,0.0013168775049904895
303,0,aVL,2.734375,0.0013280162793692166,0.0013359928190893155
303,0,aVL,3.125,0.0013157756509585264,0.0013120173285971037
303,0,aVL,3.515625,0.0012965456219101233,0.0013043535856145433
303,0,aVL,3.90625,0.0012928604993722693,0.00128922887922137
303,0,aVL,4.296875,0.0013028692419412354,0.0012932309953301053
303,0,aVL,4.6875,0.0012865335157821371,0.0012900754042615122
303,0,aVL,5.078125,0.0012973402635772962,0.0013068388432472726
303,0,aVL,5.46875,0.001289684822473416,0.001291516008609566
303,0,aVL,5.859375,0.0012888681679385835,0.0012911852252098454
303,0,aVL,6.25,0.0013025926800121117,0.0013114930616668506
303,0,aVL,6.640625,0.0013190995612437422,0.0013308059023975178
303,0,aVL,7.03125,0.0013159224587333666,0.0013255903324894062
303,0,aVL,7.421875,0.0013276787503682672,0.0013420264850577863
303,0,aVL,7.8125,0.0013330556701660122,0.0013193164236026667
303,0,aVL,8.203125,0.0013105573313556735,0.001308175506684714
303,0,aVL,8.59375,0.0013105591754063496,0.0013348032305088172
303,0,aVL,8.984375,0.0013102976143902101,0.0013235713545038602
303,0,aVL,9.375,0.0013134153282458442,0.0013147824301991229
303,0,aVL,9.765625,0.001298979327867039,0.0013053747004882106
303,0,aVL,10.15625,0.0012882991246144975,0.0013139955178252775
303,0,aVL,10.546875,0.0013002395469775502,0.0013070422979512394
303,0,aVL,10.9375,0.001326735354917121,0.0013337377254761828
303,0,aVL,11.328125,0.0012862622347017134,0.0013022734659156108
303,0,aVL,11.71875,0.001294571925217809,0.0013029542414871394
303,0,aVL,12.109375,0.0013164486082180428,0.0013030524540673626
303,0,aVL,12.5,0.0013177739735829837,0.0013120281479806833
303,0,aVL,12.890625,0.0013324989688688628,0.001333279013389978
303,0,aVL,13.28125,0.0013163598910743142,0.0013125367635335463
303,0,aVL,13.671875,0.0013177448907404337,0.0013135265789323827
303,0,aVL,14.0625,0.0013059643927773954,0.0013079612702745574
303,0,aVL,14.453125,0.0012780234882549548,0.0012980546829674108
303,0,aVL,14.84375,0.0012799690541373055,0.0013149204799091964
303,0,aVL,15.234375,0.0013010630844579128,0.0013043158870441954
303,0,aVL,15.625,0.0013137300927138279,0.0013064845088747242
303,0,aVL,16.015625,0.0013040598463189652,0.0012941403327089355
303,0,aVL,16.40625,0.0013421037263707722,0.0013164919987149089
303,0,aVL,16.796875,0.001326931693885999,0.001343651223722294
303,0,aVL,17.1875,0.0013228327518379295,0.0013101191857645047
303,0,aVL,17.578125,0.00129962909713227,0.0012725713986713604
303,0,aVL,17.96875,0.0012793048079854299,0.0012755206313134289
303,0,aVL,18.359375,0.001306392904646361,0.0012940791407886733
303,0,aVL,18.75,0.0013253713933252791,0.0013398881022786402
303,0,aVL,19.140625,0.0013096202779849261,0.0013180268240114408
303,0,aVL,19.53125,0.001314805133844167,0.0013220737063454377
303,0,aVL,19.921875,0.0013058629205428577,0.0013208339976229298
303,0,aVL,20.3125,0.001311991105782406,0.0013032722307191567
303,0,aVL,20.703125,0.0013132550571922526,0.001308503830272557
303,0,aVL,21.09375,0.0013166135924381067,0.0013153511233713064
303,0,aVL,21.484375,0.001305192256172861,0.0013077185802658
303,0,aVL,21.875,0.001287532824432299,0.0012969003673177618
303,0,aVL,22.265625,0.0012938307758229863,0.001284104055966134
303,0,aVL,22.65625,0.0012980735065112109,0.0012892953504218328
303,0,aVL,23.046875,0.0012926324687750534,0.0012794198187519143
303,0,aVL,23.4375,0.0013129638710392712,0.001307929084366388
303,0,aVL,23.828125,0.0013148855870372665,0.0013216819402366354
303,0,aVL,24.21875,0.0013296143932154804,0.00133303114091989
303,0,aVL,24.609375,0.0013224732820849678,0.0013156997487083183
303,0,aVL,25.0,0.001303582842559645,0.001280775432937206
303,0,aVL,25.390625,0.0013057161526174822,0.0012978203154576267
303,0,aVL,25.78125,0.0013150859118491193,0.0013172721570424621
303,0,aVL,26.171875,0.0013467839319275653,0.0013477541475320934
303,0,aVL,26.5625,0.0012977210937441515,0.0013087287842404986
303,0,aVL,26.953125,0.0013014500548696737,0.0013115409310313125
303,0,aVL,27.34375,0.0012999103668438349,0.0013242317068406224
303,0,aVL,27.734375,0.0012947399685172964,0.0012991894787368267
303,0,aVL,28.125,0.0013209646469363883,0.0013159684959484508
303,0,aVL,28.515625,0.0013238585653613465,0.0013284710446138995
303,0,aVL,28.90625,0.0013038453236116345,0.0012968232919310348
303,0,aVL,29.296875,0.0012896727535283,0.0012929187226065945
303,0,aVL,29.6875,0.0013172746494002714,0.0013368279845923695
303,0,aVL,30.078125,0.0013191171897146779,0.0013459599469344706
303,0,aVL,30.46875,0.0013109378773132527,0.0013066948378334202
303,0,aVL,30.859375,0.0013065100682453103,0.001299960200595139
303,0,aVL,31.25,0.0012917820917895042,0.001296697826673953
303,0,aVL,31.640625,0.0013175096560152039,0.001286684497241146
303,0,aVL,32.03125,0.0013291038674086099,0.001309016115258621
303,0,aVL,32.421875,0.0013375248644800321,0.0013240663748357252
303,0,aVL,32.8125,0.001283520704207314,0.0012933098309594224
303,0,aVL,33.203125,0.001278590083911959,0.0013004002102686596
303,0,aVL,33.59375,0.0013223405024597624,0.0013081599963816293
303,0,aVL,33.984375,0.0013043694904022118,0.001325592178616483
303,0,aVL,34.375,0.0013040711404693243,0.0013380760460293749
303,0,aVL,34.765625,0.0013066393388453754,0.001320000708296968
303,0,aVL,35.15625,0.0013199690122887215,0.001309934036862779
303,0,aVL,35.546875,0.0013343093398934707,0.001335875353896993
303,0,aVL,35.9375,0.0013642653957721203,0.0013701815767400301
303,0,aVL,36.328125,0.001343431907120888,0.0013336201810432713
303,0,aVL,36.71875,0.0013251768803653001,0.0013243364603155992
303,0,aVL,37.109375,0.0012842073461473884,0.0012835013634328184
303,0,aVL,37.5,0.0012760693722109477,0.0012658811945714062
303,0,aVL,37.890625,0.0012856826169625637,0.001296066633870281
303,0,aVL,38.28125,0.0013181016806707426,0.0013352643514472524
303,0,aVL,38.671875,0.001327731969689926,0.0013295730365536066
303,0,aVL,39.0625,0.0013271293016115444,0.0013306503578812657
303,0,aVL,39.453125,0.0013111805673053697,0.001305567680507139
303,0,aVL,39.84375,0.0010872789124619468,0.0010725337924320222
303,0,aVL,40.234375,0.0002913486616942679,0.00028872518861782013
303,0,aVL,40.625,4.137646962979432e-06,4.150868073512126e-06
303,0,aVL,41.015625,1.4976083952683418e-07,1.5053646009397213e-07
303,0,aVL,41.40625,2.2667941777559728e-08,2.2834637217501162e-08
303,0,aVL,41.796875,5.890306139762816e-09,5.949637060319848e-09
303,0,aVL,42.1875,2.053354529895611e-09,2.080093672093331e-09
303,0,aVL,42.578125,8.625956168055087e-10,8.763361632206144e-10
303,0,aVL,42.96875,4.125122594287308e-10,4.2019110957967934e-10
303,0,aVL,43.359375,2.1705448186802903e-10,2.2160629978823727e-10
303,0,aVL,43.75,1.2292684365649327e-10,1.2574445899986612e-10
303,0,aVL,44.140625,7.381175884526444e-11,7.561406620477685e-11
303,0,aVL,44.53125,4.64894489662633e-11,4.767081534120365e-11
303,0,aVL,44.921875,3.047326734758551e-11,3.1261445110396485e-11
303,0,aVL,45.3125,2.0667447201371263e-11,2.1199269469574136e-11
303,0,aVL,45.703125,1.4440185682951815e-11,1.4800709011820862e-11
303,0,aVL,46.09375,1.0361447264757874e-11,1.0604813501950047e-11
303,0,aVL,46.484375,7.619121839073182e-12,7.781501179659055e-12
303,0,aVL,46.875,5.735006431875762e-12,5.8401805779095555e-12
303,0,aVL,47.265625,4.418219652204312e-12,4.482775541843345e-12
303,0,aVL,47.65625,3.486774166045935e-12,3.5221443606328307e-12
303,0,aVL,48.046875,2.824342973231537e-12,2.838843187405195e-12
303,0,aVL,48.4375,2.3555278005357555e-12,2.3551750511697934e-12
303,0,aVL,48.828125,2.030914722268771e-12,2.0201734521794665e-12
303,0,aVL,49.21875,1.8183879986445159e-12,1.8009549485622661e-12
303,0,aVL,49.609375,1.6980906082390772e-12,1.6767961621113514e-12
303,0,aVL,50.0,8.2959390778024e-13,8.183344679776149e-13
303,0,aVF,0.0,0.00011286990167336602,0.00011012389785972205
303,0,aVF,0.390625,0.0006105741182822002,0.0006100738585191589
303,0,aVF,0.78125,0.0012302473306054463,0.001229700506037292
303,0,aVF,1.171875,0.0013344773329889332,0.0013087859931547067
303,0,aVF,1.5625,0.001301698400095253,0.0012755365344584674
303,0,aVF,1.953125,0.0012988125615984298,0.001302404188182032
303,0,aVF,2.34375,0.0013551831851361803,0.0012984426366905509
303,0,aVF,2.734375,0.0013382694356800216,0.0013073132850855533
303,0,aVF,3.125,0.0013122977411620656,0.0013060752854761153
303,0,aVF,3.515625,0.0013138434761761225,0.0013089010576608964
303,0,aVF,3.90625,0.0013237097381177624,0.0013136071210560155
303,0,aVF,4.296875,0.00131235030307326,0.0012933721134697385
303,0,aVF,4.6875,0.0013407700810055248,0.001320192189748746
303,0,aVF,5.078125,0.001338575351473844,0.001331909518402093
303,0,aVF,5.46875,0.001294216059452274,0.0013068169749924116
303,0,aVF,5.859375,0.0012911947767296685,0.0013001315019023209
303,0,aVF,6.25,0.001271154064771362,0.001289064103619038
303,0,aVF,6.640625,0.0013005932612205917,0.0012977789347494112
303,0,aVF,7.03125,0.0013055480887025025,0.0013189805377493515
303,0,aVF,7.421875,0.0013444119752027822,0.0013181981041563518
303,0,aVF,7.8125,0.0013442353740054332,0.0013173501641670562
303,0,aVF,8.203125,0.0013194025076568123,0.0013087674893547023
303,0,aVF,8.59375,0.001320057589691857,0.00133100636989051
303,0,aVF,8.984375,0.0013447491976049139,0.0013253904964534186
303,0,aVF,9.375,0.001308887454439796,0.0013183740477686948
303,0,aVF,9.765625,0.0013244647943456728,0.001320260449672339
303,0,aVF,10.15625,0.0012777218633669854,0.0012998773824252415
303,0,aVF,10.546875,0.0012894180701413147,0.0013076437042468206
303,0,aVF,10.9375,0.0013286449930388236,0.0013145771471259242
303,0,aVF,11.328125,0.0013263144014730903,0.0013255356478936392
303,0,aVF,11.71875,0.0013153191303939382,0.0013232656174541695
303,0,aVF,12.109375,0.0013400696431016097,0.0013374433299674687
303,0,aVF,12.5,0.0013021707904636143,0.0012974974794959734
303,0,aVF,12.890625,0.0012779078016143352,0.00128425424904321
303,0,aVF,13.28125,0.001274266188290199,0.001276751103343157
303,0,aVF,13.671875,0.001314154020848641,0.001295013027160521
303,0,aVF,14.0625,0.0013152024151761458,0.0013276168139003499
303,0,aVF,14.453125,0.0013143397944199674,0.0013007437653524015
303,0,aVF,14.84375,0.001295012618797034,0.0012845278023949458
303,0,aVF,15.234375,0.001311875581808162,0.0012881069412762987
303,0,aVF,15.625,0.0013263940615130536,0.0013017253462408937
303,0,aVF,16.015625,0.0013242666655155237,0.001302130188646705
303,0,aVF,16.40625,0.0013262046178647497,0.001326181845576321
303,0,aVF,16.796875,0.0013058849539460985,0.0013129390904647062
303,0,aVF,17.1875,0.0012958528088859104,0.0013122371018157485
303,0,aVF,17.578125,0.0012958260991263095,0.001303827889213952
303,0,aVF,17.96875,0.0012888431205504696,0.0013105179750752297
303,0,aVF,18.359375,0.0013152079320957143,0.0013240056162884004
303,0,aVF,18.75,0.0012985656829978575,0.0013082714712348146
303,0,aVF,19.140625,0.0013009250651685822,0.0012982069375210876
303,0,aVF,19.53125,0.001289995017404756,0.0013092272125888613
303,0,aVF,19.921875,0.0013081125626778576,0.0013326858173956268
303,0,aVF,20.3125,0.001309914508666115,0.0013105020141038893
303,0,aVF,20.703125,0.0012897990131760593,0.0012756184979402306
303,0,aVF,21.09375,0.0013038765412591324,0.0012839854017801153
303,0,aVF,21.484375,0.0013223354755889693,0.0013118617166225333
303,0,aVF,21.875,0.0012979821158479164,0.001281961233550892
303,0,aVF,22.265625,0.0013050676595723638,0.0012831155292432402
303,0,aVF,22.65625,0.0013034842824917636,0.0012931070912882835
303,0,aVF,23.046875,0.0012909544105070617,0.0013004726013180752
303,0,aVF,23.4375,0.0012762548747261813,0.001296945590790198
303,0,aVF,23.828125,0.0012993132538808988,0.0012850598841906186
303,0,aVF,24.21875,0.0012766224685487307,0.0012818829578663173
303,0,aVF,24.609375,0.0013041775514264697,0.001292934558577535
303,0,aVF,25.0,0.0013081152000322346,0.0012992465122317817
303,0,aVF,25.390625,0.0013072687115696588,0.0013136916312492418
303,0,aVF,25.78125,0.0013328298125140428,0.0013469953390138796
303,0,aVF,26.171875,0.0013190174128805503,0.0013294530639924968
303,0,aVF,26.5625,0.0013153163185674712,0.0013217972828070078
303,0,aVF,26.953125,0.0013102012336386837,0.0013125859451852398
303,0,aVF,27.34375,0.0013387245430864867,0.001321436202961861
303,0,aVF,27.734375,0.0013843083594939785,0.0013591473106490406
303,0,aVF,28.125,0.0013334802697496137,0.001336757249118602
303,0,aVF,28.515625,0.001305459783682982,0.001302912699524762
303,0,aVF,28.90625,0.001293956556233584,0.0012871519521140762
303,0,aVF,29.296875,0.001256933043173336,0.0012673601986186028
303,0,aVF,29.6875,0.0012649376833820361,0.0012699380976763448
303,0,aVF,30.078125,0.0012748251897695966,0.001267782880571549
303,0,aVF,30.46875,0.0012863588780271894,0.0012754231782808937
303,0,aVF,30.859375,0.0012994875264158686,0.00128774762102227
303,0,aVF,31.25,0.0013171618500734685,0.0013057128370146064
303,0,aVF,31.640625,0.0013386657721387793,0.0013229837300912828
303,0,aVF,32.03125,0.001315979979963244,0.0013154084848603577
303,0,aVF,32.421875,0.0013032994235729917,0.0013077459795090942
303,0,aVF,32.8125,0.0013069721154239477,0.0012969222029439351
303,0,aVF,33.203125,0.001282618490934072,0.0012857938924770232
303,0,aVF,33.59375,0.0012879299169321736,0.001290051089213642
303,0,aVF,33.984375,0.001305460502858348,0.0013277954244778857
303,0,aVF,34.375,0.0013432453593147685,0.0013419794388409164
303,0,aVF,34.765625,0.0013211917002803845,0.0013172732633042435
303,0,aVF,35.15625,0.0013036284240294503,0.001319310847309287
303,0,aVF,35.546875,0.0013026119624328356,0.0012874285957399992
303,0,aVF,35.9375,0.0013067026240025628,0.0013119628145897638
303,0,aVF,36.328125,0.0012882077791738268,0.0013375706983972976
303,0,aVF,36.71875,0.0012888094944182025,0.0012932678669264808
303,0,aVF,37.109375,0.0012818353626564498,0.0012849435013200395
303,0,aVF,37.5,0.0012781698270370092,0.0012593058912029288
303,0,aVF,37.890625,0.001288744035740961,0.001278418061683061
303,0,aVF,38.28125,0.0012736900418063037,0.0013044259360829435
303,0,aVF,38.671875,0.0012792603729774334,0.0012970248713356591
303,0,aVF,39.0625,0.001302071529363593,0.0013025349885960517
303,0,aVF,39.453125,0.0013129836815002902,0.001296949308829212
303,0,aVF,39.84375,0.00104861174737476,0.001062319810947978
303,0,aVF,40.234375,0.0002676931561243827,0.0002703639709350157
303,0,aVF,40.625,3.823928307408902e-06,3.7782801409643054e-06
303,0,aVF,41.015625,1.4155167236311617e-07,1.3935307747285903e-07
303,0,aVF,41.40625,2.173414678699313e-08,2.14088702757208e-08
303,0,aVF,41.796875,5.7011440120877496e-09,5.624892021263013e-09
303,0,aVF,42.1875,2.0007523070849037e-09,1.9776540678883876e-09
303,0,aVF,42.578125,8.447317973914459e-10,8.365006805266177e-10
303,0,aVF,42.96875,4.0555210142620057e-10,4.0227784508749725e-10
303,0,aVF,43.359375,2.1405634907102086e-10,2.1265096309391902e-10
303,0,aVF,43.75,1.2153012045939526e-10,1.2089556179676403e-10
303,0,aVF,44.140625,7.311822794938451e-11,7.282294958945997e-11
303,0,aVF,44.53125,4.6123892519276836e-11,4.598641891320426e-11
303,0,aVF,44.921875,3.0269284270797177e-11,3.0207241786632395e-11
303,0,aVF,45.3125,2.0545796654966423e-11,2.0521350981051065e-11
303,0,aVF,45.703125,1.4362394989568125e-11,1.4356477274009416e-11
303,0,aVF,46.09375,1.030698176140242e-11,1.0310868080864566e-11
303,0,aVF,46.484375,7.577974275251573e-12,7.586284173723613e-12
303,0,aVF,46.875,5.701261779077108e-12,5.7118905912516326e-12
303,0,aVF,47.265625,4.388654330216155e-12,4.40032876188864e-12
303,0,aVF,47.65625,3.459521583321475e-12,3.4716315217186802e-12
303,0,aVF,48.046875,2.7986392146240684e-12,2.81076215310448e-12
303,0,aVF,48.4375,2.3305723061642553e-12,2.342758092662258e-12
303,0,aVF,48.828125,2.006421032656591e-12,2.018421796712822e-12
303,0,aVF,49.21875,1.7941711243678812e-12,1.8061324319389715e-12
303,0,aVF,49.609375,1.6740245427596238e-12,1.6859090646080541e-12
303,0,aVF,50.0,8.175553799143265e-13,8.235097488482614e-13
303,0,V1,0.0,0.00010182412677265861,0.00010138091987190684
303,0,V1,0.390625,0.0005387438477071091,0.0005372280043968979
303,0,V1,0.78125,0.001080088007072778,0.0010760901258289805
303,0,V1,1.171875,0.0011683311312896396,0.0011760491175854529
303,0,V1,1.5625,0.001151141709697982,0.0011680565350813176
303,0,V1,1.953125,0.001166466511710155,0.001157953779347114
303,0,V1,2.34375,0.0011713999048921018,0.0011702175272535456
303,0,V1,2.734375,0.0011803534886680135,0.001190182777983827
303,0,V1,3.125,0.0011945147684803061,0.0011833899075591708
303,0,V1,3.515625,0.0011917759512663686,0.001193721497153233
303,0,V1,3.90625,0.0011979113261907691,0.0011816279798768073
303,0,V1,4.296875,0.001164276735558751,0.0011545383206090693
303,0,V1,4.6875,0.0011716451943736782,0.0011714029632252378
303,0,V1,5.078125,0.0011787462768388793,0.0011522796244057478
303,0,V1,5.46875,0.0011626915567665133,0.0011574129769536315
303,0,V1,5.859375,0.0011549378434337631,0.001146800717085641
303,0,V1,6.25,0.0011577692036955508,0.0011528523457596232
303,0,V1,6.640625,0.0011711242244044952,0.0011753279522029774
303,0,V1,7.03125,0.0011717109382448107,0.0011872394544761124
303,0,V1,7.421875,0.0011636316945210221,0.001170071081734303
303,0,V1,7.8125,0.001154275264907277,0.0011422753731793625
303,0,V1,8.203125,0.0011813705297811735,0.0011568671993978123
303,0,V1,8.59375,0.00116820592355781,0.0011784708481668061
303,0,V1,8.984375,0.0011654916782670587,0.0011666372537710453
303,0,V1,9.375,0.0011849346534796965,0.0011867458975855756
303,0,V1,9.765625,0.0011677617055607403,0.0011904638397449972
303,0,V1,10.15625,0.0011623461495204371,0.001187956369358019
303,0,V1,10.546875,0.001186880912697452,0.0011759588471843038
303,0,V1,10.9375,0.00120595683220769,0.0011738822112296063
303,0,V1,11.328125,0.0011849103948382502,0.001176805542535842
303,0,V1,11.71875,0.0011793526761724503,0.0011603450657585296
303,0,V1,12.109375,0.0011640374391313109,0.0011803730843416985
303,0,V1,12.5,0.0011581669797456203,0.0011535261956392426
303,0,V1,12.890625,0.0011617517567536059,0.0011351155934722407
303,0,V1,13.28125,0.0011740274765274653,0.001173775886687643
303,0,V1,13.671875,0.0012008703493430093,0.0011982322908636028
303,0,V1,14.0625,0.0011944570750196813,0.0011773759666261292
303,0,V1,14.453125,0.0011919242508026515,0.0011844286633035505
303,0,V1,14.84375,0.0011840885722028763,0.001160049129998983
303,0,V1,15.234375,0.0011758148205132555,0.0011598308709894357
303,0,V1,15.625,0.001182318673963254,0.0011732026477069039
303,0,V1,16.015625,0.0011781687623073106,0.0011623054555016618
303,0,V1,16.40625,0.0011594609011690892,0.0011462779430689467
303,0,V1,16.796875,0.001175078720696542,0.0011636103489183855
303,0,V1,17.1875,0.0011621946706434697,0.0011483336003518287
303,0,V1,17.578125,0.001150970924880152,0.0011473709794183615
303,0,V1,17.96875,0.0011669887459324472,0.0011679362083519501
303,0,V1,18.359375,0.0011687776616715621,0.0011676079062887062
303,0,V1,18.75,0.0011648346692712402,0.0011692514959830895
303,0,V1,19.140625,0.0011685600908034432,0.0011573844180654855
303,0,V1,19.53125,0.0011675977488570274,0.001160754031557285
303,0,V1,19.921875,0.001164528610244005,0.001170893183153892
303,0,V1,20.3125,0.00115973121802987,0.0011601436702877918
303,0,V1,20.703125,0.0011546256193042887,0.001153065992495674
303,0,V1,21.09375,0.0011542359258028415,0.0011764334073511844
303,0,V1,21.484375,0.001144182094052084,0.0011573881587761902
303,0,V1,21.875,0.001135007146125815,0.0011314230949518844
303,0,V1,22.265625,0.0011717766514921638,0.0011845514967388081
303,0,V1,22.65625,0.0011551472757323033,0.0011512097241553644
303,0,V1,23.046875,0.0011443211618969292,0.0011265957331078019
303,0,V1,23.4375,0.001148835691496678,0.0011652068482777896
303,0,V1,23.828125,0.0011728569766550018,0.0011643191624359686
303,0,V1,24.21875,0.00118112451522757,0.0011725460831854295
303,0,V1,24.609375,0.0011481889026055338,0.0011699530578686008
303,0,V1,25.0,0.0011594741428842966,0.0011794876215917135
303,0,V1,25.390625,0.0011482562794948052,0.0011602597309532028
303,0,V1,25.78125,0.0011605436302875752,0.0011499086559516986
303,0,V1,26.171875,0.001179212577757607,0.0011621888459810673
303,0,V1,26.5625,0.001176092397101886,0.0011871686676074341
303,0,V1,26.953125,0.0011646556409686706,0.0011694413633321816
303,0,V1,27.34375,0.0011659778869877126,0.0011664577580449322
303,0,V1,27.734375,0.0011676375878257852,0.0011578703990587109
303,0,V1,28.125,0.0011527492119333415,0.0011505490904872822
303,0,V1,28.515625,0.0011847523542061783,0.001175114797783697
303,0,V1,28.90625,0.0011685851040914438,0.0011656869322348063
303,0,V1,29.296875,0.0011588030569872193,0.0011771104879088788
303,0,V1,29.6875,0.0011551776452954996,0.0011616236253369084
303,0,V1,30.078125,0.0011374289825492403,0.0011308089621335398
303,0,V1,30.46875,0.0011492080237239311,0.0011486239218546958
303,0,V1,30.859375,0.0011531969763422436,0.001153912274531225
303,0,V1,31.25,0.0011428838276036828,0.0011496686406583206
303,0,V1,31.640625,0.0011223812524468618,0.001147962151079094
303,0,V1,32.03125,0.0011509063829167904,0.001153403777664153
303,0,V1,32.421875,0.001172780128325785,0.001170664725826849
303,0,V1,32.8125,0.0011463198424623976,0.001161959453010736
303,0,V1,33.203125,0.0011626499405457487,0.001151052607284656
303,0,V1,33.59375,0.001179284282261192,0.0011527853582669458
303,0,V1,33.984375,0.0011539311101780158,0.0011622042351608522
303,0,V1,34.375,0.0011459884134646509,0.0011485799696457333
303,0,V1,34.765625,0.0011745035586872969,0.0011559880780634042
303,0,V1,35.15625,0.0011581173656567897,0.0011411739914106087
303,0,V1,35.546875,0.0011688431456662997,0.0011605569277520038
303,0,V1,35.9375,0.0011237997089255849,0.0011394719983932806
303,0,V1,36.328125,0.0011495470758122448,0.0011615091393954206
303,0,V1,36.71875,0.0011794363349281343,0.0011695313673137674
303,0,V1,37.109375,0.0011764271347543332,0.0011652806792049294
303,0,V1,37.5,0.0011548515560684616,0.0011399620607512374
303,0,V1,37.890625,0.0011536071583875022,0.001163873933999392
303,0,V1,38.28125,0.0011384533809857373,0.0011823136892414533
303,0,V1,38.671875,0.0011327633369593844,0.0011584783764365851
303,0,V1,39.0625,0.0011476333716750828,0.0011587623144749969
303,0,V1,39.453125,0.00114769926263256,0.001152109891684792
303,0,V1,39.84375,0.0009459276117825806,0.0009328781236995179
303,0,V1,40.234375,0.00025008716542726864,0.00024810180370673384
303,0,V1,40.625,3.522743871372665e-06,3.5141757108531036e-06
303,0,V1,41.015625,1.2812776985583725e-07,1.2747521037133209e-07
303,0,V1,41.40625,1.947558975151823e-08,1.9351546025299274e-08
303,0,V1,41.796875,5.082178037833728e-09,5.0464283758183304e-09
303,0,V1,42.1875,1.7793608155787584e-09,1.7659385341220698e-09
303,0,V1,42.578125,7.507801883442598e-10,7.447390859719352e-10
303,0,V1,42.96875,3.6058758424472303e-10,3.5749996797388776e-10
303,0,V1,43.359375,1.905161203261416e-10,1.8878949934366987e-10
303,0,V1,43.75,1.0831170179207211e-10,1.0728445856691383e-10
303,0,V1,44.140625,6.526571298268976e-11,6.46253345155138e-11
303,0,V1,44.53125,4.123587321235007e-11,4.082461383236351e-11
303,0,V1,44.921875,2.7103268905988034e-11,2.683361941440117e-11
303,0,V1,45.3125,1.8423570746630464e-11,1.824528633496198e-11
303,0,V1,45.703125,1.2895467997450388e-11,1.277766757050344e-11
303,0,V1,46.09375,9.26465732893044e-12,9.187986625221997e-12
303,0,V1,46.484375,6.81757050396467e-12,6.769343269938695e-12
303,0,V1,46.875,5.132426989696879e-12,5.104356160818647e-12
303,0,V1,47.265625,3.95229386719378e-12,3.938534090138772e-12
303,0,V1,47.65625,3.1160362341557758e-12,3.1124589713488176e-12
303,0,V1,48.046875,2.520380257551744e-12,2.524253890080454e-12
303,0,V1,48.4375,2.0982929960948077e-12,2.1074046923696377e-12
303,0,V1,48.828125,1.8056486359547643e-12,1.8184178989989015e-12
303,0,V1,49.21875,1.6139709699583665e-12,1.6291077966612247e-12
303,0,V1,49.609375,1.5054421547330157e-12,1.5219693149972708e-12
303,0,V1,50.0,7.351291663342341e-13,7.43591628740477e-13
303,0,V2,0.0,0.00010270783366940973,0.00010062800600016846
303,0,V2,0.390625,0.0005627804418957901,0.0005524670535560764
303,0,V2,0.78125,0.001105249719320714,0.001085320694678023
303,0,V2,1.171875,0.0011602088480824522,0.0011309734462156636
303,0,V2,1.5625,0.0011562797497659176,0.0011418271267104837
303,0,V2,1.953125,0.0011605103631189123,0.0011484737167393867
303,0,V2,2.34375,0.0011663165417339606,0.00118013094780788
303,0,V2,2.734375,0.0011425962809884134,0.0011476049775849763
303,0,V2,3.125,0.0011306879703723604,0.001129419550663766
303,0,V2,3.515625,0.0011579172465413423,0.001144365415593333
303,0,V2,3.90625,0.0011709967596949045,0.0011825766586908957
303,0,V2,4.296875,0.0011494093027764327,0.0011814555397378788
303,0,V2,4.6875,0.0011431287463492831,0.0011510424503261775
303,0,V2,5.078125,0.0011451692046232826,0.001150834400604888
303,0,V2,5.46875,0.0011824055114274445,0.001182908710118247
303,0,V2,5.859375,0.0011910569045436613,0.0012249192945858007
303,0,V2,6.25,0.001142894082828816,0.0011596401591321877
303,0,V2,6.640625,0.0011544226033364444,0.0011566410791768883
303,0,V2,7.03125,0.001169532080032221,0.0011479614188464541
303,0,V2,7.421875,0.0011736979784688424,0.0011487702386384063
303,0,V2,7.8125,0.001177703979934677,0.0011800542254808912
303,0,V2,8.203125,0.0011627488517237734,0.001188672309795996
303,0,V2,8.59375,0.001165171611956376,0.0011746751675790993
303,0,V2,8.984375,0.0011447551093623513,0.0011406198964960441
303,0,V2,9.375,0.0011576966795691919,0.0011501554048601724
303,0,V2,9.765625,0.0011661058773693909,0.0011635237463567274
303,0,V2,10.15625,0.0011571044219007608,0.0011836092424743622
303,0,V2,10.546875,0.001150384854244043,0.0011733371424106933
303,0,V2,10.9375,0.0011715132975359563,0.0011609654399405628
303,0,V2,11.328125,0.0011864626679139929,0.0011639885446258873
303,0,V2,11.71875,0.001169349287528919,0.0011740447906099
303,0,V2,12.109375,0.0011694448108436216,0.0011834725835490035
303,0,V2,12.5,0.0011627362453188843,0.0011600064287976516
303,0,V2,12.890625,0.001189115722979769,0.0011742483484488491
303,0,V2,13.28125,0.0011718539309885482,0.0011740311170697832
