model,kind,snr,condition,active,seed,noise_seed,metric,outcome,value
tcn,bandpass,20,marginal_shift,all,43,505,macro_f1,absolute,0.7379799492740735
tcn,bandpass,20,marginal_shift,all,43,505,macro_f1,clean_drop,-7.485773966342535e-05
tcn,bandpass,20,marginal_shift,all,43,505,macro_f1,normalized_robustness,1.000101446296444
tcn,bandpass,20,marginal_shift,all,43,505,micro_auroc,absolute,0.9259251148747074
tcn,bandpass,20,marginal_shift,all,43,505,micro_ap,absolute,0.8364341498605108
tcn,bandpass,20,marginal_shift,all,43,505,micro_f1,absolute,0.7668221185876083
tcn,bandpass,20,marginal_shift,all,43,505,brier,absolute,0.0920204371213913
tcn,bandpass,20,marginal_shift,all,43,505,ece,absolute,0.0508894733224923
tcn,bandpass,20,marginal_shift,all,43,505,mean_loss,absolute,0.3082034168241025
tcn,bandpass,20,marginal_shift,all,43,505,mean_confidence,absolute,0.9124659895896912
tcn,bandpass,20,marginal_shift,all,43,505,mean_entropy,absolute,0.2191385461515849
tcn,bandpass,20,marginal_shift,all,43,505,clean_agreement,absolute,0.9956441149212234
tcn,bandpass,20,marginal_shift,all,43,505,probability_shift,absolute,0.0041437135078012
tcn,bandpass,20,marginal_shift,all,43,505,auroc_NORM,absolute,0.9422376899247036
tcn,bandpass,20,marginal_shift,all,43,505,auroc_NORM,clean_drop,0.00031717479807258364
tcn,bandpass,20,marginal_shift,all,43,505,auroc_NORM,normalized_robustness,0.999663494602868
tcn,bandpass,20,marginal_shift,all,43,505,auroc_MI,absolute,0.9053980099502488
tcn,bandpass,20,marginal_shift,all,43,505,auroc_MI,clean_drop,0.0003120759837176301
tcn,bandpass,20,marginal_shift,all,43,505,auroc_MI,normalized_robustness,0.9996554350121921
tcn,bandpass,20,marginal_shift,all,43,505,auroc_STTC,absolute,0.928581729839121
tcn,bandpass,20,marginal_shift,all,43,505,auroc_STTC,clean_drop,-0.00034823309809040026
tcn,bandpass,20,marginal_shift,all,43,505,auroc_STTC,normalized_robustness,1.000375156787934
tcn,bandpass,20,marginal_shift,all,43,505,auroc_CD,absolute,0.9116615232327938
tcn,bandpass,20,marginal_shift,all,43,505,auroc_CD,clean_drop,0.00036877450409522616
tcn,bandpass,20,marginal_shift,all,43,505,auroc_CD,normalized_robustness,0.9995956554228408
tcn,bandpass,20,marginal_shift,all,43,505,auroc_HYP,absolute,0.8999460495377976
tcn,bandpass,20,marginal_shift,all,43,505,auroc_HYP,clean_drop,-4.026153895719808e-06
tcn,bandpass,20,marginal_shift,all,43,505,auroc_HYP,normalized_robustness,1.0000044737914122
tcn,bandpass,20,marginal_shift,all,43,505,ap_NORM,absolute,0.9227719796931096
tcn,bandpass,20,marginal_shift,all,43,505,ap_NORM,clean_drop,0.00013239055517677567
tcn,bandpass,20,marginal_shift,all,43,505,ap_NORM,normalized_robustness,0.9998565500820621
tcn,bandpass,20,marginal_shift,all,43,505,ap_MI,absolute,0.7828870911452824
tcn,bandpass,20,marginal_shift,all,43,505,ap_MI,clean_drop,0.0008264499590260321
tcn,bandpass,20,marginal_shift,all,43,505,ap_MI,normalized_robustness,0.9989454693370994
tcn,bandpass,20,marginal_shift,all,43,505,ap_STTC,absolute,0.8181891934961858
tcn,bandpass,20,marginal_shift,all,43,505,ap_STTC,clean_drop,-0.0012427784580405499
tcn,bandpass,20,marginal_shift,all,43,505,ap_STTC,normalized_robustness,1.0015212484370606
tcn,bandpass,20,marginal_shift,all,43,505,ap_CD,absolute,0.8320034949723014
tcn,bandpass,20,marginal_shift,all,43,505,ap_CD,clean_drop,6.804532907334071e-05
tcn,bandpass,20,marginal_shift,all,43,505,ap_CD,normalized_robustness,0.9999182217792852
tcn,bandpass,20,marginal_shift,all,43,505,ap_HYP,absolute,0.6817629866007262
tcn,bandpass,20,marginal_shift,all,43,505,ap_HYP,clean_drop,-0.001242994669143127
tcn,bandpass,20,marginal_shift,all,43,505,ap_HYP,normalized_robustness,1.0018265365938968
tcn,bandpass,20,marginal_shift,all,43,505,f1_NORM,absolute,0.8583732057416268
tcn,bandpass,20,marginal_shift,all,43,505,f1_NORM,clean_drop,-4.107029180411281e-06
tcn,bandpass,20,marginal_shift,all,43,505,f1_NORM,normalized_robustness,1.0000047846878302
tcn,bandpass,20,marginal_shift,all,43,505,f1_MI,absolute,0.7128874388254486
tcn,bandpass,20,marginal_shift,all,43,505,f1_MI,clean_drop,0.003384024788615214
tcn,bandpass,20,marginal_shift,all,43,505,f1_MI,normalized_robustness,0.9952754996373361
tcn,bandpass,20,marginal_shift,all,43,505,f1_STTC,absolute,0.7654545454545455
tcn,bandpass,20,marginal_shift,all,43,505,f1_STTC,clean_drop,-0.0008560053085601149
tcn,bandpass,20,marginal_shift,all,43,505,f1_STTC,normalized_robustness,1.0011195487077382
tcn,bandpass,20,marginal_shift,all,43,505,f1_CD,absolute,0.7397260273972602
tcn,bandpass,20,marginal_shift,all,43,505,f1_CD,clean_drop,0.00023168930464256832
tcn,bandpass,20,marginal_shift,all,43,505,f1_CD,normalized_robustness,0.9996868884526606
tcn,bandpass,20,marginal_shift,all,43,505,f1_HYP,absolute,0.6134585289514867
tcn,bandpass,20,marginal_shift,all,43,505,f1_HYP,clean_drop,-0.00312989045383405
tcn,bandpass,20,marginal_shift,all,43,505,f1_HYP,normalized_robustness,1.0051282051265582
resnet,bandpass,10,marginal_shift,all,17,505,macro_auroc,absolute,0.8942669291199206
resnet,bandpass,10,marginal_shift,all,17,505,macro_auroc,clean_drop,0.012625370198425245
resnet,bandpass,10,marginal_shift,all,17,505,macro_auroc,normalized_robustness,0.9860784238559518
resnet,bandpass,10,marginal_shift,all,17,505,macro_ap,absolute,0.7612795629476863
resnet,bandpass,10,marginal_shift,all,17,505,macro_ap,clean_drop,0.019438931642675183
resnet,bandpass,10,marginal_shift,all,17,505,macro_ap,normalized_robustness,0.9751012281912833
resnet,bandpass,10,marginal_shift,all,17,505,macro_f1,absolute,0.6890795883608886
resnet,bandpass,10,marginal_shift,all,17,505,macro_f1,clean_drop,0.02280192422485383
resnet,bandpass,10,marginal_shift,all,17,505,macro_f1,normalized_robustness,0.9679694951720278
resnet,bandpass,10,marginal_shift,all,17,505,micro_auroc,absolute,0.8932006461500762
resnet,bandpass,10,marginal_shift,all,17,505,micro_ap,absolute,0.7695758146765412
resnet,bandpass,10,marginal_shift,all,17,505,micro_f1,absolute,0.7157894736842105
resnet,bandpass,10,marginal_shift,all,17,505,brier,absolute,0.1096563413739204
resnet,bandpass,10,marginal_shift,all,17,505,ece,absolute,0.0674253169336702
resnet,bandpass,10,marginal_shift,all,17,505,mean_loss,absolute,0.350248586822599
resnet,bandpass,10,marginal_shift,all,17,505,mean_confidence,absolute,0.8639073967933655
resnet,bandpass,10,marginal_shift,all,17,505,mean_entropy,absolute,0.3154420327606996
resnet,bandpass,10,marginal_shift,all,17,505,clean_agreement,absolute,0.9428174235403152
resnet,bandpass,10,marginal_shift,all,17,505,probability_shift,absolute,0.0538631007075309
resnet,bandpass,10,marginal_shift,all,17,505,auroc_NORM,absolute,0.9271888319712196
resnet,bandpass,10,marginal_shift,all,17,505,auroc_NORM,clean_drop,0.006909196765686021
resnet,bandpass,10,marginal_shift,all,17,505,auroc_NORM,normalized_robustness,0.9926033493764875
resnet,bandpass,10,marginal_shift,all,17,505,auroc_MI,absolute,0.8720918136589777
resnet,bandpass,10,marginal_shift,all,17,505,auroc_MI,clean_drop,0.014142921754862314
resnet,bandpass,10,marginal_shift,all,17,505,auroc_MI,normalized_robustness,0.9840415623641268
resnet,bandpass,10,marginal_shift,all,17,505,auroc_STTC,absolute,0.9036789595686132
resnet,bandpass,10,marginal_shift,all,17,505,auroc_STTC,clean_drop,0.01569745696038216
resnet,bandpass,10,marginal_shift,all,17,505,auroc_STTC,normalized_robustness,0.9829259738675601
resnet,bandpass,10,marginal_shift,all,17,505,auroc_CD,absolute,0.8912733880672333
resnet,bandpass,10,marginal_shift,all,17,505,auroc_CD,clean_drop,0.01194150071813982
resnet,bandpass,10,marginal_shift,all,17,505,auroc_CD,normalized_robustness,0.9867788929662294
resnet,bandpass,10,marginal_shift,all,17,505,auroc_HYP,absolute,0.8771016523335589
resnet,bandpass,10,marginal_shift,all,17,505,auroc_HYP,clean_drop,0.014435774793055689
resnet,bandpass,10,marginal_shift,all,17,505,auroc_HYP,normalized_robustness,0.9838079991318308
resnet,bandpass,10,marginal_shift,all,17,505,ap_NORM,absolute,0.8967181308701735
resnet,bandpass,10,marginal_shift,all,17,505,ap_NORM,clean_drop,0.0119303716250857
resnet,bandpass,10,marginal_shift,all,17,505,ap_NORM,normalized_robustness,0.9868702016309824
resnet,bandpass,10,marginal_shift,all,17,505,ap_MI,absolute,0.7267680304426725
resnet,bandpass,10,marginal_shift,all,17,505,ap_MI,clean_drop,0.0195711747160362
resnet,bandpass,10,marginal_shift,all,17,505,ap_MI,normalized_robustness,0.9737771048583088
resnet,bandpass,10,marginal_shift,all,17,505,ap_STTC,absolute,0.7737494624525729
resnet,bandpass,10,marginal_shift,all,17,505,ap_STTC,clean_drop,0.028831909897162555
resnet,bandpass,10,marginal_shift,all,17,505,ap_STTC,normalized_robustness,0.9640760290589416
resnet,bandpass,10,marginal_shift,all,17,505,ap_CD,absolute,0.7972685532327588
resnet,bandpass,10,marginal_shift,all,17,505,ap_CD,clean_drop,0.01613382032592703
resnet,bandpass,10,marginal_shift,all,17,505,ap_CD,normalized_robustness,0.980165019366343
resnet,bandpass,10,marginal_shift,all,17,505,ap_HYP,absolute,0.6118936377402534
resnet,bandpass,10,marginal_shift,all,17,505,ap_HYP,clean_drop,0.020727381649164545
resnet,bandpass,10,marginal_shift,all,17,505,ap_HYP,normalized_robustness,0.9672357050827413
resnet,bandpass,10,marginal_shift,all,17,505,f1_NORM,absolute,0.8219616204690832
resnet,bandpass,10,marginal_shift,all,17,505,f1_NORM,clean_drop,0.026523228015765343
resnet,bandpass,10,marginal_shift,all,17,505,f1_NORM,normalized_robustness,0.968740481265992
resnet,bandpass,10,marginal_shift,all,17,505,f1_MI,absolute,0.6614420062695925
resnet,bandpass,10,marginal_shift,all,17,505,f1_MI,clean_drop,0.017246518320571447
resnet,bandpass,10,marginal_shift,all,17,505,f1_MI,normalized_robustness,0.9745884633426496
resnet,bandpass,10,marginal_shift,all,17,505,f1_STTC,absolute,0.707105719237435
resnet,bandpass,10,marginal_shift,all,17,505,f1_STTC,clean_drop,0.02359107925597359
resnet,bandpass,10,marginal_shift,all,17,505,f1_STTC,normalized_robustness,0.9677142703983613
resnet,bandpass,10,marginal_shift,all,17,505,f1_CD,absolute,0.6988210075026795
resnet,bandpass,10,marginal_shift,all,17,505,f1_CD,clean_drop,0.00666611455779087
resnet,bandpass,10,marginal_shift,all,17,505,f1_CD,normalized_robustness,0.9905510471412828
resnet,bandpass,10,marginal_shift,all,17,505,f1_HYP,absolute,0.5560675883256528
resnet,bandpass,10,marginal_shift,all,17,505,f1_HYP,clean_drop,0.03998268097416757
resnet,bandpass,10,marginal_shift,all,17,505,f1_HYP,normalized_robustness,0.9329206225809308
resnet,bandpass,10,marginal_shift,all,29,505,macro_auroc,absolute,0.9007474427098676
resnet,bandpass,10,marginal_shift,all,29,505,macro_auroc,clean_drop,0.0071638187145813825
resnet,bandpass,10,marginal_shift,all,29,505,macro_auroc,normalized_robustness,0.9921095606807058
resnet,bandpass,10,marginal_shift,all,29,505,macro_ap,absolute,0.7802138893307993
resnet,bandpass,10,marginal_shift,all,29,505,macro_ap,clean_drop,0.01070295521900455
resnet,bandpass,10,marginal_shift,all,29,505,macro_ap,normalized_robustness,0.9864676605464343
resnet,bandpass,10,marginal_shift,all,29,505,macro_f1,absolute,0.6983466303020371
resnet,bandpass,10,marginal_shift,all,29,505,macro_f1,clean_drop,0.02391152510173522
resnet,bandpass,10,marginal_shift,all,29,505,macro_f1,normalized_robustness,0.9668933816478201
resnet,bandpass,10,marginal_shift,all,29,505,micro_auroc,absolute,0.9143102842329494
resnet,bandpass,10,marginal_shift,all,29,505,micro_ap,absolute,0.8102773098452503
resnet,bandpass,10,marginal_shift,all,29,505,micro_f1,absolute,0.7219738367279351
resnet,bandpass,10,marginal_shift,all,29,505,brier,absolute,0.0966415703296661
resnet,bandpass,10,marginal_shift,all,29,505,ece,absolute,0.0340402224585344
resnet,bandpass,10,marginal_shift,all,29,505,mean_loss,absolute,0.3142107468030519
resnet,bandpass,10,marginal_shift,all,29,505,mean_confidence,absolute,0.8599984049797058
resnet,bandpass,10,marginal_shift,all,29,505,mean_entropy,absolute,0.3265955215744404
resnet,bandpass,10,marginal_shift,all,29,505,clean_agreement,absolute,0.9459684893419832
resnet,bandpass,10,marginal_shift,all,29,505,probability_shift,absolute,0.0499910041689872
resnet,bandpass,10,marginal_shift,all,29,505,auroc_NORM,absolute,0.921727342640024
resnet,bandpass,10,marginal_shift,all,29,505,auroc_NORM,clean_drop,0.00987499837067718
resnet,bandpass,10,marginal_shift,all,29,505,auroc_NORM,normalized_robustness,0.9893999854477039
resnet,bandpass,10,marginal_shift,all,29,505,auroc_MI,absolute,0.877892356399819
resnet,bandpass,10,marginal_shift,all,29,505,auroc_MI,clean_drop,0.00969470827679797
resnet,bandpass,10,marginal_shift,all,29,505,auroc_MI,normalized_robustness,0.9890774565520294
resnet,bandpass,10,marginal_shift,all,29,505,auroc_STTC,absolute,0.9207892814555908
resnet,bandpass,10,marginal_shift,all,29,505,auroc_STTC,clean_drop,0.006339718388466364
resnet,bandpass,10,marginal_shift,all,29,505,auroc_STTC,normalized_robustness,0.9931619889028109
resnet,bandpass,10,marginal_shift,all,29,505,auroc_CD,absolute,0.8918471720818291
resnet,bandpass,10,marginal_shift,all,29,505,auroc_CD,clean_drop,0.004506570008928179
resnet,bandpass,10,marginal_shift,all,29,505,auroc_CD,normalized_robustness,0.9949723309020705
resnet,bandpass,10,marginal_shift,all,29,505,auroc_HYP,absolute,0.8914810609720746
resnet,bandpass,10,marginal_shift,all,29,505,auroc_HYP,clean_drop,0.005403098528038219
resnet,bandpass,10,marginal_shift,all,29,505,auroc_HYP,normalized_robustness,0.993975700795024
resnet,bandpass,10,marginal_shift,all,29,505,ap_NORM,absolute,0.8834998201544343
resnet,bandpass,10,marginal_shift,all,29,505,ap_NORM,clean_drop,0.01692806012705239
resnet,bandpass,10,marginal_shift,all,29,505,ap_NORM,normalized_robustness,0.9811999822542794
resnet,bandpass,10,marginal_shift,all,29,505,ap_MI,absolute,0.750730888422137
resnet,bandpass,10,marginal_shift,all,29,505,ap_MI,clean_drop,0.011498026653812055
resnet,bandpass,10,marginal_shift,all,29,505,ap_MI,normalized_robustness,0.9849152578347788
resnet,bandpass,10,marginal_shift,all,29,505,ap_STTC,absolute,0.8124473134267369
resnet,bandpass,10,marginal_shift,all,29,505,ap_STTC,clean_drop,0.00965513695418685
resnet,bandpass,10,marginal_shift,all,29,505,ap_STTC,normalized_robustness,0.9882555550701724
resnet,bandpass,10,marginal_shift,all,29,505,ap_CD,absolute,0.7970633074664855
resnet,bandpass,10,marginal_shift,all,29,505,ap_CD,clean_drop,0.007337096613544536
resnet,bandpass,10,marginal_shift,all,29,505,ap_CD,normalized_robustness,0.990878800436548
resnet,bandpass,10,marginal_shift,all,29,505,ap_HYP,absolute,0.6573281171842023
resnet,bandpass,10,marginal_shift,all,29,505,ap_HYP,clean_drop,0.008096455746427034
resnet,bandpass,10,marginal_shift,all,29,505,ap_HYP,normalized_robustness,0.9878326468892532
resnet,bandpass,10,marginal_shift,all,29,505,f1_NORM,absolute,0.8172484599589322
resnet,bandpass,10,marginal_shift,all,29,505,f1_NORM,clean_drop,0.029236475478657376
resnet,bandpass,10,marginal_shift,all,29,505,f1_NORM,normalized_robustness,0.9654613162554286
resnet,bandpass,10,marginal_shift,all,29,505,f1_MI,absolute,0.6569678407350689
resnet,bandpass,10,marginal_shift,all,29,505,f1_MI,clean_drop,0.01891807110589916
resnet,bandpass,10,marginal_shift,all,29,505,f1_MI,normalized_robustness,0.9720099638482738
resnet,bandpass,10,marginal_shift,all,29,505,f1_STTC,absolute,0.7210440456769984
resnet,bandpass,10,marginal_shift,all,29,505,f1_STTC,clean_drop,0.024718666187408367
resnet,bandpass,10,marginal_shift,all,29,505,f1_STTC,normalized_robustness,0.9668545157928605
resnet,bandpass,10,marginal_shift,all,29,505,f1_CD,absolute,0.6980728051391863
resnet,bandpass,10,marginal_shift,all,29,505,f1_CD,clean_drop,0.010675810586173617
resnet,bandpass,10,marginal_shift,all,29,505,f1_CD,normalized_robustness,0.984937098499681
resnet,bandpass,10,marginal_shift,all,29,505,f1_HYP,absolute,0.5984
resnet,bandpass,10,marginal_shift,all,29,505,f1_HYP,clean_drop,0.03600860215053758
resnet,bandpass,10,marginal_shift,all,29,505,f1_HYP,normalized_robustness,0.943240677964615
resnet,bandpass,10,marginal_shift,all,43,505,macro_auroc,absolute,0.9011290148431296
resnet,bandpass,10,marginal_shift,all,43,505,macro_auroc,clean_drop,0.007571489680183174
resnet,bandpass,10,marginal_shift,all,43,505,macro_auroc,normalized_robustness,0.9916677831216274
resnet,bandpass,10,marginal_shift,all,43,505,macro_ap,absolute,0.7720112606355236
resnet,bandpass,10,marginal_shift,all,43,505,macro_ap,clean_drop,0.014560223879310552
resnet,bandpass,10,marginal_shift,all,43,505,macro_ap,normalized_robustness,0.9814890011055093
resnet,bandpass,10,marginal_shift,all,43,505,macro_f1,absolute,0.7078157691578351
resnet,bandpass,10,marginal_shift,all,43,505,macro_f1,clean_drop,0.011252054429959801
resnet,bandpass,10,marginal_shift,all,43,505,macro_f1,normalized_robustness,0.9843518871769259
resnet,bandpass,10,marginal_shift,all,43,505,micro_auroc,absolute,0.9069100414430256
resnet,bandpass,10,marginal_shift,all,43,505,micro_ap,absolute,0.7991281929954099
resnet,bandpass,10,marginal_shift,all,43,505,micro_f1,absolute,0.7377913901650502
resnet,bandpass,10,marginal_shift,all,43,505,brier,absolute,0.1026659309864044
resnet,bandpass,10,marginal_shift,all,43,505,ece,absolute,0.0573483326103783
resnet,bandpass,10,marginal_shift,all,43,505,mean_loss,absolute,0.3300756239366803
resnet,bandpass,10,marginal_shift,all,43,505,mean_confidence,absolute,0.86065673828125
resnet,bandpass,10,marginal_shift,all,43,505,mean_entropy,absolute,0.3186540615510239
resnet,bandpass,10,marginal_shift,all,43,505,clean_agreement,absolute,0.953197405004634
resnet,bandpass,10,marginal_shift,all,43,505,probability_shift,absolute,0.0496548414230346
resnet,bandpass,10,marginal_shift,all,43,505,auroc_NORM,absolute,0.92829677133435
resnet,bandpass,10,marginal_shift,all,43,505,auroc_NORM,clean_drop,0.006723236747090078
resnet,bandpass,10,marginal_shift,all,43,505,auroc_NORM,normalized_robustness,0.9928095263310159
resnet,bandpass,10,marginal_shift,all,43,505,auroc_MI,absolute,0.8887810945273631
resnet,bandpass,10,marginal_shift,all,43,505,auroc_MI,clean_drop,0.008640886476707466
resnet,bandpass,10,marginal_shift,all,43,505,auroc_MI,normalized_robustness,0.990371434330113
resnet,bandpass,10,marginal_shift,all,43,505,auroc_STTC,absolute,0.9143581079100505
resnet,bandpass,10,marginal_shift,all,43,505,auroc_STTC,clean_drop,0.01139789207587949
resnet,bandpass,10,marginal_shift,all,43,505,auroc_STTC,normalized_robustness,0.9876880170616875
resnet,bandpass,10,marginal_shift,all,43,505,auroc_CD,absolute,0.8900032995613525
resnet,bandpass,10,marginal_shift,all,43,505,auroc_CD,clean_drop,0.005174973797601012
resnet,bandpass,10,marginal_shift,all,43,505,auroc_CD,normalized_robustness,0.9942190578652258
resnet,bandpass,10,marginal_shift,all,43,505,auroc_HYP,absolute,0.8842058008825329
resnet,bandpass,10,marginal_shift,all,43,505,auroc_HYP,clean_drop,0.005920459303636383
resnet,bandpass,10,marginal_shift,all,43,505,auroc_HYP,normalized_robustness,0.9933487421173357
resnet,bandpass,10,marginal_shift,all,43,505,ap_NORM,absolute,0.9006696661014361
resnet,bandpass,10,marginal_shift,all,43,505,ap_NORM,clean_drop,0.011434616214757498
resnet,bandpass,10,marginal_shift,all,43,505,ap_NORM,normalized_robustness,0.9874634771073457
resnet,bandpass,10,marginal_shift,all,43,505,ap_MI,absolute,0.7653968338200309
resnet,bandpass,10,marginal_shift,all,43,505,ap_MI,clean_drop,0.0153651925403967
resnet,bandpass,10,marginal_shift,all,43,505,ap_MI,normalized_robustness,0.9803202614591762
resnet,bandpass,10,marginal_shift,all,43,505,ap_STTC,absolute,0.7872721315911676
resnet,bandpass,10,marginal_shift,all,43,505,ap_STTC,clean_drop,0.02399488141492767
resnet,bandpass,10,marginal_shift,all,43,505,ap_STTC,normalized_robustness,0.9704229544265744
resnet,bandpass,10,marginal_shift,all,43,505,ap_CD,absolute,0.7960676164134513
resnet,bandpass,10,marginal_shift,all,43,505,ap_CD,clean_drop,0.005896253854076883
resnet,bandpass,10,marginal_shift,all,43,505,ap_CD,normalized_robustness,0.9926477313085157
resnet,bandpass,10,marginal_shift,all,43,505,ap_HYP,absolute,0.6106500552515322
resnet,bandpass,10,marginal_shift,all,43,505,ap_HYP,clean_drop,0.01611017537239412
resnet,bandpass,10,marginal_shift,all,43,505,ap_HYP,normalized_robustness,0.9742961110386167
resnet,bandpass,10,marginal_shift,all,43,505,f1_NORM,absolute,0.8317428427925665
resnet,bandpass,10,marginal_shift,all,43,505,f1_NORM,clean_drop,0.013785612491986399
resnet,bandpass,10,marginal_shift,all,43,505,f1_NORM,normalized_robustness,0.9836958621477373
resnet,bandpass,10,marginal_shift,all,43,505,f1_MI,absolute,0.6797797010228167
resnet,bandpass,10,marginal_shift,all,43,505,f1_MI,clean_drop,0.02013280991331623
resnet,bandpass,10,marginal_shift,all,43,505,f1_MI,normalized_robustness,0.9712352478349618
resnet,bandpass,10,marginal_shift,all,43,505,f1_STTC,absolute,0.7291849255039439
resnet,bandpass,10,marginal_shift,all,43,505,f1_STTC,clean_drop,0.034020903275655434
resnet,bandpass,10,marginal_shift,all,43,505,f1_STTC,normalized_robustness,0.9554236852055863
resnet,bandpass,10,marginal_shift,all,43,505,f1_CD,absolute,0.7096774193548387
resnet,bandpass,10,marginal_shift,all,43,505,f1_CD,clean_drop,0.002796153583850436
resnet,bandpass,10,marginal_shift,all,43,505,f1_CD,normalized_robustness,0.9960754283512392
resnet,bandpass,10,marginal_shift,all,43,505,f1_HYP,absolute,0.5886939571150097
resnet,bandpass,10,marginal_shift,all,43,505,f1_HYP,clean_drop,-0.014475207115009714
resnet,bandpass,10,marginal_shift,all,43,505,f1_HYP,normalized_robustness,1.0252085239536057
tcn,bandpass,10,marginal_shift,all,17,505,macro_auroc,absolute,0.9144959539482882
tcn,bandpass,10,marginal_shift,all,17,505,macro_auroc,clean_drop,0.002414626242782547
tcn,bandpass,10,marginal_shift,all,17,505,macro_auroc,normalized_robustness,0.9973665630041298
tcn,bandpass,10,marginal_shift,all,17,505,macro_ap,absolute,0.803150380030733
tcn,bandpass,10,marginal_shift,all,17,505,macro_ap,clean_drop,0.0028701915214750517
tcn,bandpass,10,marginal_shift,all,17,505,macro_ap,normalized_robustness,0.9964390592203569
tcn,bandpass,10,marginal_shift,all,17,505,macro_f1,absolute,0.7296740577075045
tcn,bandpass,10,marginal_shift,all,17,505,macro_f1,clean_drop,0.0031207895969083133
tcn,bandpass,10,marginal_shift,all,17,505,macro_f1,normalized_robustness,0.9957412506250776
tcn,bandpass,10,marginal_shift,all,17,505,micro_auroc,absolute,0.9262614050718984
tcn,bandpass,10,marginal_shift,all,17,505,micro_ap,absolute,0.840770135693661
tcn,bandpass,10,marginal_shift,all,17,505,micro_f1,absolute,0.7582567245488594
tcn,bandpass,10,marginal_shift,all,17,505,brier,absolute,0.0901067405939102
tcn,bandpass,10,marginal_shift,all,17,505,ece,absolute,0.0382669943073234
tcn,bandpass,10,marginal_shift,all,17,505,mean_loss,absolute,0.2957672441080218
tcn,bandpass,10,marginal_shift,all,17,505,mean_confidence,absolute,0.8942570090293884
tcn,bandpass,10,marginal_shift,all,17,505,mean_entropy,absolute,0.2564393495815245
tcn,bandpass,10,marginal_shift,all,17,505,clean_agreement,absolute,0.9686746987951808
tcn,bandpass,10,marginal_shift,all,17,505,probability_shift,absolute,0.0287119336426258
tcn,bandpass,10,marginal_shift,all,17,505,auroc_NORM,absolute,0.938458530481367
tcn,bandpass,10,marginal_shift,all,17,505,auroc_NORM,clean_drop,0.004650738408999211
tcn,bandpass,10,marginal_shift,all,17,505,auroc_NORM,normalized_robustness,0.9950687173126119
tcn,bandpass,10,marginal_shift,all,17,505,auroc_MI,absolute,0.9017752148349164
tcn,bandpass,10,marginal_shift,all,17,505,auroc_MI,clean_drop,0.006145409317051209
tcn,bandpass,10,marginal_shift,all,17,505,auroc_MI,normalized_robustness,0.9932313363585231
tcn,bandpass,10,marginal_shift,all,17,505,auroc_STTC,absolute,0.932776942044398
tcn,bandpass,10,marginal_shift,all,17,505,auroc_STTC,clean_drop,0.0020167034636882075
tcn,bandpass,10,marginal_shift,all,17,505,auroc_STTC,normalized_robustness,0.9978426217653737
tcn,bandpass,10,marginal_shift,all,17,505,auroc_CD,absolute,0.907915550638562
tcn,bandpass,10,marginal_shift,all,17,505,auroc_CD,clean_drop,0.0006271592717675967
tcn,bandpass,10,marginal_shift,all,17,505,auroc_CD,normalized_robustness,0.9993097085410231
tcn,bandpass,10,marginal_shift,all,17,505,auroc_HYP,absolute,0.8915535317421973
tcn,bandpass,10,marginal_shift,all,17,505,auroc_HYP,clean_drop,-0.0013668792475923786
tcn,bandpass,10,marginal_shift,all,17,505,auroc_HYP,normalized_robustness,1.001535497350764
tcn,bandpass,10,marginal_shift,all,17,505,ap_NORM,absolute,0.917359990009953
tcn,bandpass,10,marginal_shift,all,17,505,ap_NORM,clean_drop,0.004602212619706947
tcn,bandpass,10,marginal_shift,all,17,505,ap_NORM,normalized_robustness,0.9950082415444198
tcn,bandpass,10,marginal_shift,all,17,505,ap_MI,absolute,0.7809205500154027
tcn,bandpass,10,marginal_shift,all,17,505,ap_MI,clean_drop,0.007903170485874411
tcn,bandpass,10,marginal_shift,all,17,505,ap_MI,normalized_robustness,0.9899810689239389
tcn,bandpass,10,marginal_shift,all,17,505,ap_STTC,absolute,0.8239296047451911
tcn,bandpass,10,marginal_shift,all,17,505,ap_STTC,clean_drop,0.0032828740045329763
tcn,bandpass,10,marginal_shift,all,17,505,ap_STTC,normalized_robustness,0.9960314017379297
tcn,bandpass,10,marginal_shift,all,17,505,ap_CD,absolute,0.8269553022616873
tcn,bandpass,10,marginal_shift,all,17,505,ap_CD,clean_drop,0.0026769120642792243
tcn,bandpass,10,marginal_shift,all,17,505,ap_CD,normalized_robustness,0.9967733749738119
tcn,bandpass,10,marginal_shift,all,17,505,ap_HYP,absolute,0.6665864531214307
tcn,bandpass,10,marginal_shift,all,17,505,ap_HYP,clean_drop,-0.004114211567017967
tcn,bandpass,10,marginal_shift,all,17,505,ap_HYP,normalized_robustness,1.0062103908782023
tcn,bandpass,10,marginal_shift,all,17,505,f1_NORM,absolute,0.8468923698837797
tcn,bandpass,10,marginal_shift,all,17,505,f1_NORM,clean_drop,0.011776887037055705
tcn,bandpass,10,marginal_shift,all,17,505,f1_NORM,normalized_robustness,0.9862847226180269
tcn,bandpass,10,marginal_shift,all,17,505,f1_MI,absolute,0.7015057573073517
tcn,bandpass,10,marginal_shift,all,17,505,f1_MI,clean_drop,0.00634949423722031
tcn,bandpass,10,marginal_shift,all,17,505,f1_MI,normalized_robustness,0.9910299539003823
tcn,bandpass,10,marginal_shift,all,17,505,f1_STTC,absolute,0.771806167400881
tcn,bandpass,10,marginal_shift,all,17,505,f1_STTC,clean_drop,0.006704671430410203
