kind,snr,metric,n,undefined,mean,sd,max
ma,20,covariance_relative_frobenius,2158,0,5.298924240438946e-09,1.3307205707763832e-09,1.4561405449339283e-08
ma,20,correlation_mae,2158,0,1.4395437517497599e-09,2.2365943272342809e-10,2.496396194170429e-09
ma,20,correlation_undefined_cells,2158,0,0.0,0.0,0.0
ma,20,variance_relative_error_max,2158,0,1.1237789374637471e-08,3.156164726723483e-09,3.3342724636072544e-08
ma,20,variance_zero_denominators,2158,0,0.0,0.0,0.0
ma,20,actual_snr_abs_difference_db,2158,0,6.59983237168401e-09,5.109361402086172e-09,4.408096998531619e-08
ma,20,I_welch_total_reference_mv2,2158,0,0.00027903782091678403,0.0004031782566704584,0.010694711673506007
ma,20,I_welch_relative_l1,2158,0,0.7242254829517442,0.46563065263991665,5.531243725292288
ma,20,I_requested_reference_mv2,2158,0,0.00018171204532378818,0.000272833943383201,0.007340940534929849
ma,20,I_requested_abs_error_mv2,2158,0,8.740353454244574e-05,0.00016895625472994284,0.004277912998467167
ma,20,I_requested_relative_band_error,2158,0,0.48704788734813437,0.4881785462738164,6.991118725498225
ma,20,I_requested_relative_total_error,2158,0,0.3132651995171904,0.2770922125980601,3.3204081365625178
ma,20,I_baseline_0_0.5_reference_mv2,2158,0,8.398368416457242e-05,0.00012916017649317632,0.0029454127703636163
ma,20,I_baseline_0_0.5_abs_error_mv2,2158,0,4.75559918400751e-05,9.09780241549602e-05,0.0015830475950987628
ma,20,I_baseline_0_0.5_relative_band_error,2158,0,0.8450695879190472,1.2339718575140997,12.91262306888169
ma,20,I_baseline_0_0.5_relative_total_error,2158,0,0.1898460949042222,0.22149649006445596,2.3621578096770612
ma,20,I_ecg_0.5_40_reference_mv2,2158,0,0.00018171204532378818,0.000272833943383201,0.007340940534929849
ma,20,I_ecg_0.5_40_abs_error_mv2,2158,0,8.740353454244574e-05,0.00016895625472994284,0.004277912998467167
ma,20,I_ecg_0.5_40_relative_band_error,2158,0,0.48704788734813437,0.4881785462738164,6.991118725498225
ma,20,I_ecg_0.5_40_relative_total_error,2158,0,0.3132651995171904,0.2770922125980601,3.3204081365625178
ma,20,I_high_40_nyquist_reference_mv2,2158,0,1.3342091428423621e-05,2.28421485078579e-05,0.00042539065625169176
ma,20,I_high_40_nyquist_abs_error_mv2,2158,0,8.884584956087883e-06,1.7281088193409504e-05,0.0003373088806922592
ma,20,I_high_40_nyquist_relative_band_error,2158,0,0.7522191204984228,1.181792786407019,27.423548304898546
ma,20,I_high_40_nyquist_relative_total_error,2158,0,0.033912934018248485,0.03104185782271692,0.36851481913094186
ma,20,II_welch_total_reference_mv2,2158,0,0.0002955945592448005,0.0005653552446202689,0.01889099263065331
ma,20,II_welch_relative_l1,2158,0,0.7259680758513827,0.4578876638458386,7.322098184057005
ma,20,II_requested_reference_mv2,2158,0,0.00019083118015209867,0.0003690085468224305,0.012053261351567326
ma,20,II_requested_abs_error_mv2,2158,0,8.927661576907214e-05,0.00017297691330228173,0.004159389271046865
ma,20,II_requested_relative_band_error,2158,0,0.48364795694935775,0.4804637204898574,7.011609766041731
ma,20,II_requested_relative_total_error,2158,0,0.3094838906834643,0.2738356187711332,4.019256643683125
ma,20,II_baseline_0_0.5_reference_mv2,2158,0,9.1490705476418e-05,0.00019336583897085178,0.00659793158926787
ma,20,II_baseline_0_0.5_abs_error_mv2,2158,0,5.092630324452042e-05,9.537228568063446e-05,0.0018634217081289451
ma,20,II_baseline_0_0.5_relative_band_error,2158,0,0.8464271035763976,1.264321005559638,15.016837180836022
ma,20,II_baseline_0_0.5_relative_total_error,2158,0,0.1915765710144771,0.20716539778659288,3.0754393958401796
ma,20,II_ecg_0.5_40_reference_mv2,2158,0,0.00019083118015209867,0.0003690085468224305,0.012053261351567326
ma,20,II_ecg_0.5_40_abs_error_mv2,2158,0,8.927661576907214e-05,0.00017297691330228173,0.004159389271046865
ma,20,II_ecg_0.5_40_relative_band_error,2158,0,0.48364795694935775,0.4804637204898574,7.011609766041731
ma,20,II_ecg_0.5_40_relative_total_error,2158,0,0.3094838906834643,0.2738356187711332,4.019256643683125
ma,20,II_high_40_nyquist_reference_mv2,2158,0,1.3272673616284854e-05,2.296420914765424e-05,0.0005169122735978942
ma,20,II_high_40_nyquist_abs_error_mv2,2158,0,8.924401416934477e-06,1.785605097315364e-05,0.0004410456645476791
ma,20,II_high_40_nyquist_relative_band_error,2158,0,0.744796600125077,0.9790236361619509,17.243930865204813
ma,20,II_high_40_nyquist_relative_total_error,2158,0,0.033519996854977425,0.0308924285695693,0.3399597557234
ma,20,III_welch_total_reference_mv2,2158,0,0.00028511012626848144,0.00042393783747783,0.009092506594956477
ma,20,III_welch_relative_l1,2158,0,0.7211463358525694,0.42603727507924505,5.49510253267109
ma,20,III_requested_reference_mv2,2158,0,0.00018499731159529826,0.00028093200225713785,0.005975416939569492
ma,20,III_requested_abs_error_mv2,2158,0,8.940516049837626e-05,0.0001693786243951741,0.0037813451895149174
ma,20,III_requested_relative_band_error,2158,0,0.48127026968321296,0.4362305366865897,5.821110939202107
ma,20,III_requested_relative_total_error,2158,0,0.30932275395579967,0.2561172944413568,3.478943178462325
ma,20,III_baseline_0_0.5_reference_mv2,2158,0,8.664431275992123e-05,0.0001374008335548564,0.0028134083572356316
ma,20,III_baseline_0_0.5_abs_error_mv2,2158,0,4.859766187922413e-05,8.179422424899699e-05,0.0015488791703420365
ma,20,III_baseline_0_0.5_relative_band_error,2158,0,0.8524415594328493,1.3436963341297554,21.556765974890236
ma,20,III_baseline_0_0.5_relative_total_error,2158,0,0.1872075486177422,0.20181887979563817,2.7562487876498105
ma,20,III_ecg_0.5_40_reference_mv2,2158,0,0.00018499731159529826,0.00028093200225713785,0.005975416939569492
ma,20,III_ecg_0.5_40_abs_error_mv2,2158,0,8.940516049837626e-05,0.0001693786243951741,0.0037813451895149174
ma,20,III_ecg_0.5_40_relative_band_error,2158,0,0.48127026968321296,0.4362305366865897,5.821110939202107
ma,20,III_ecg_0.5_40_relative_total_error,2158,0,0.30932275395579967,0.2561172944413568,3.478943178462325
ma,20,III_high_40_nyquist_reference_mv2,2158,0,1.3468501913261224e-05,2.3208587440276025e-05,0.00037125298544462616
ma,20,III_high_40_nyquist_abs_error_mv2,2158,0,8.962048672142834e-06,1.7145972879682552e-05,0.0003392277044878368
ma,20,III_high_40_nyquist_relative_band_error,2158,0,0.7605109119634484,1.434569264133649,40.66937063085398
ma,20,III_high_40_nyquist_relative_total_error,2158,0,0.03375261254319716,0.02989314866816604,0.28664559345178753
ma,20,aVR_welch_total_reference_mv2,2158,0,0.0002160386585425639,0.00037970795004873815,0.012519725498554875
ma,20,aVR_welch_relative_l1,2158,0,0.6882181996260439,0.4226609366268344,7.5396275985543175
ma,20,aVR_requested_reference_mv2,2158,0,0.0001400222848780436,0.0002519427041285496,0.008203246710273213
ma,20,aVR_requested_abs_error_mv2,2158,0,6.614073526179175e-05,0.00013709555781152085,0.003973520157958764
ma,20,aVR_requested_relative_band_error,2158,0,0.4618040473004151,0.40037553380486524,6.625418757953916
ma,20,aVR_requested_relative_total_error,2158,0,0.2972394036810682,0.23693926300773585,3.6122849297690856
ma,20,aVR_baseline_0_0.5_reference_mv2,2158,0,6.607611661229925e-05,0.00012528593150126001,0.004068320087601099
ma,20,aVR_baseline_0_0.5_abs_error_mv2,2158,0,3.583939282792471e-05,7.012376819446001e-05,0.0016030376040875173
ma,20,aVR_baseline_0_0.5_relative_band_error,2158,0,0.7371131520777625,1.1262580340442943,24.031491563661444
ma,20,aVR_baseline_0_0.5_relative_total_error,2158,0,0.1810224962666126,0.2074908300695178,3.9793108804859854
ma,20,aVR_ecg_0.5_40_reference_mv2,2158,0,0.0001400222848780436,0.0002519427041285496,0.008203246710273213
ma,20,aVR_ecg_0.5_40_abs_error_mv2,2158,0,6.614073526179175e-05,0.00013709555781152085,0.003973520157958764
ma,20,aVR_ecg_0.5_40_relative_band_error,2158,0,0.4618040473004151,0.40037553380486524,6.625418757953916
ma,20,aVR_ecg_0.5_40_relative_total_error,2158,0,0.2972394036810682,0.23693926300773585,3.6122849297690856
ma,20,aVR_high_40_nyquist_reference_mv2,2158,0,9.940257052221068e-06,1.6882037641527572e-05,0.00034654470946425775
ma,20,aVR_high_40_nyquist_abs_error_mv2,2158,0,6.603299077610185e-06,1.3006187499257923e-05,0.00031524896146955264
ma,20,aVR_high_40_nyquist_relative_band_error,2158,0,0.695483571850708,0.9557904486651604,26.579010354710373
ma,20,aVR_high_40_nyquist_relative_total_error,2158,0,0.03190569202168074,0.02807246710960318,0.219416588210152
ma,20,aVL_welch_total_reference_mv2,2158,0,0.00020817533375568718,0.0002772930987013132,0.005170860965919915
ma,20,aVL_welch_relative_l1,2158,0,0.6902698807021151,0.40722659807514877,5.730613908607523
ma,20,aVL_requested_reference_mv2,2158,0,0.00013564688339956225,0.00018842336280308248,0.0036448633965058368
ma,20,aVL_requested_abs_error_mv2,2158,0,6.485989111518546e-05,0.00011762041208819122,0.0024804251029276574
ma,20,aVL_requested_relative_band_error,2158,0,0.46478079652147736,0.4132246275514275,6.300280002836179
ma,20,aVL_requested_relative_total_error,2158,0,0.29900435206328346,0.24143574394989192,3.336166054102512
ma,20,aVL_baseline_0_0.5_reference_mv2,2158,0,6.244132208682877e-05,8.606244066215647e-05,0.0012299276667643768
ma,20,aVL_baseline_0_0.5_abs_error_mv2,2158,0,3.3144327020893505e-05,5.5499797230265865e-05,0.001013379111911575
ma,20,aVL_baseline_0_0.5_relative_band_error,2158,0,0.7364810137092497,1.0577773819266258,13.57224686082479
ma,20,aVL_baseline_0_0.5_relative_total_error,2158,0,0.17827803202866638,0.2010560335718536,2.313217082267338
ma,20,aVL_ecg_0.5_40_reference_mv2,2158,0,0.00013564688339956225,0.00018842336280308248,0.0036448633965058368
ma,20,aVL_ecg_0.5_40_abs_error_mv2,2158,0,6.485989111518546e-05,0.00011762041208819122,0.0024804251029276574
ma,20,aVL_ecg_0.5_40_relative_band_error,2158,0,0.46478079652147736,0.4132246275514275,6.300280002836179
ma,20,aVL_ecg_0.5_40_relative_total_error,2158,0,0.29900435206328346,0.24143574394989192,3.336166054102512
ma,20,aVL_high_40_nyquist_reference_mv2,2158,0,1.008712826929651e-05,1.758525897101927e-05,0.00032618224068326434
ma,20,aVL_high_40_nyquist_abs_error_mv2,2158,0,6.644489603830899e-06,1.3500564045228153e-05,0.00031039421904408747
ma,20,aVL_high_40_nyquist_relative_band_error,2158,0,0.7036010243295462,0.907105804612831,18.319980766559624
ma,20,aVL_high_40_nyquist_relative_total_error,2158,0,0.032317066232340784,0.027886696394672228,0.19635447411227502
ma,20,aVF_welch_total_reference_mv2,2158,0,0.00022059288770360125,0.0003889094953597422,0.011318071816659976
ma,20,aVF_welch_relative_l1,2158,0,0.7030735688394857,0.4105050854501172,6.536387408578014
ma,20,aVF_requested_reference_mv2,2158,0,0.00014248623469207265,0.00025274744058426124,0.0071791040937187215
ma,20,aVF_requested_abs_error_mv2,2158,0,6.680271120089578e-05,0.0001289514211737946,0.0024484078029511644
ma,20,aVF_requested_relative_band_error,2158,0,0.4607564302350354,0.40980449478294867,4.504344906740626
ma,20,aVF_requested_relative_total_error,2158,0,0.296976638798164,0.2432257211277647,3.004790235029334
ma,20,aVF_baseline_0_0.5_reference_mv2,2158,0,6.807158808739758e-05,0.00013391047824316656,0.003969316809509703
ma,20,aVF_baseline_0_0.5_abs_error_mv2,2158,0,3.8662893826541126e-05,7.562846528164403e-05,0.0015036092515778412
ma,20,aVF_baseline_0_0.5_relative_band_error,2158,0,0.7775239673810478,1.0448295455293828,16.71532617269466
ma,20,aVF_baseline_0_0.5_relative_total_error,2158,0,0.18612258637514748,0.19701389783127204,3.3477584694465086
ma,20,aVF_ecg_0.5_40_reference_mv2,2158,0,0.00014248623469207265,0.00025274744058426124,0.0071791040937187215
ma,20,aVF_ecg_0.5_40_abs_error_mv2,2158,0,6.680271120089578e-05,0.0001289514211737946,0.0024484078029511644
ma,20,aVF_ecg_0.5_40_relative_band_error,2158,0,0.4607564302350354,0.40980449478294867,4.504344906740626
ma,20,aVF_ecg_0.5_40_relative_total_error,2158,0,0.296976638798164,0.2432257211277647,3.004790235029334
ma,20,aVF_high_40_nyquist_reference_mv2,2158,0,1.0035064924131177e-05,1.728782498628019e-05,0.0003219270307207016
ma,20,aVF_high_40_nyquist_abs_error_mv2,2158,0,6.577553300270589e-06,1.2831010143194203e-05,0.0002464287967179732
ma,20,aVF_high_40_nyquist_relative_band_error,2158,0,0.694814471038197,0.8589516177981592,14.735023721231329
ma,20,aVF_high_40_nyquist_relative_total_error,2158,0,0.03216793352183612,0.029110195776161217,0.4288098954090901
ma,20,V1_welch_total_reference_mv2,2158,0,0.00020962991999624062,0.00037971848652541644,0.009604510269813368
ma,20,V1_welch_relative_l1,2158,0,0.7961820468242409,0.60550350586812,9.58350170614923
ma,20,V1_requested_reference_mv2,2158,0,0.00013177752113097555,0.00022673058512437313,0.006158293224149118
ma,20,V1_requested_abs_error_mv2,2158,0,5.5516751029348935e-05,0.0001128597191337822,0.0023758417425444266
ma,20,V1_requested_relative_band_error,2158,0,0.5486946077721706,0.7869382542339892,11.923946712825865
ma,20,V1_requested_relative_total_error,2158,0,0.3358982230339081,0.44517180332770245,6.075774596493799
ma,20,V1_baseline_0_0.5_reference_mv2,2158,0,6.919206283833193e-05,0.00015951575834157494,0.004338582321182928
ma,20,V1_baseline_0_0.5_abs_error_mv2,2158,0,3.708729611719398e-05,9.81679164668519e-05,0.0026848478004184257
ma,20,V1_baseline_0_0.5_relative_band_error,2158,0,0.7367280071519812,1.1478846095119626,25.969038356758624
ma,20,V1_baseline_0_0.5_relative_total_error,2158,0,0.18356814926181778,0.22985966892489765,3.697227679759564
ma,20,V1_ecg_0.5_40_reference_mv2,2158,0,0.00013177752113097555,0.00022673058512437313,0.006158293224149118
ma,20,V1_ecg_0.5_40_abs_error_mv2,2158,0,5.5516751029348935e-05,0.0001128597191337822,0.0023758417425444266
ma,20,V1_ecg_0.5_40_relative_band_error,2158,0,0.5486946077721706,0.7869382542339892,11.923946712825865
ma,20,V1_ecg_0.5_40_relative_total_error,2158,0,0.3358982230339081,0.44517180332770245,6.075774596493799
ma,20,V1_high_40_nyquist_reference_mv2,2158,0,8.66033602693272e-06,1.3891733601557464e-05,0.00023402121050734783
ma,20,V1_high_40_nyquist_abs_error_mv2,2158,0,6.176415531279275e-06,1.0428569730398388e-05,0.00020632378514241962
ma,20,V1_high_40_nyquist_relative_band_error,2158,0,1.237325470622524,2.1855058319831873,45.12575993971207
ma,20,V1_high_40_nyquist_relative_total_error,2158,0,0.03760730201003872,0.04062663243380335,0.5394499052957645
ma,20,V2_welch_total_reference_mv2,2158,0,0.0002042031506409868,0.00037376982395193373,0.011383112807211972
ma,20,V2_welch_relative_l1,2158,0,0.8146345579436912,0.6112578324278641,8.766554341130924
ma,20,V2_requested_reference_mv2,2158,0,0.00013035938464771738,0.00024049979533275143,0.007426918677552521
ma,20,V2_requested_abs_error_mv2,2158,0,6.22499996771534e-05,0.00019136649638508996,0.006430307300423172
ma,20,V2_requested_relative_band_error,2158,0,0.574058626470868,0.7675267251711535,9.552530450351904
ma,20,V2_requested_relative_total_error,2158,0,0.35298222694490644,0.43491090445204356,4.924585259485109
ma,20,V2_baseline_0_0.5_reference_mv2,2158,0,6.506683783852675e-05,0.00013288740798450882,0.003866666869733426
ma,20,V2_baseline_0_0.5_abs_error_mv2,2158,0,3.701369844584128e-05,0.0001322200224105912,0.005063443991221347
ma,20,V2_baseline_0_0.5_relative_band_error,2158,0,0.7400925629175829,1.2324229925400942,35.572153981073754
ma,20,V2_baseline_0_0.5_relative_total_error,2158,0,0.18729548752333475,0.25486740906239214,4.073167554564643
ma,20,V2_ecg_0.5_40_reference_mv2,2158,0,0.00013035938464771738,0.00024049979533275143,0.007426918677552521
ma,20,V2_ecg_0.5_40_abs_error_mv2,2158,0,6.22499996771534e-05,0.00019136649638508996,0.006430307300423172
ma,20,V2_ecg_0.5_40_relative_band_error,2158,0,0.574058626470868,0.7675267251711535,9.552530450351904
ma,20,V2_ecg_0.5_40_relative_total_error,2158,0,0.35298222694490644,0.43491090445204356,4.924585259485109
ma,20,V2_high_40_nyquist_reference_mv2,2158,0,8.776928154742288e-06,1.4438304454323927e-05,0.0002898589289039667
ma,20,V2_high_40_nyquist_abs_error_mv2,2158,0,6.609439665120705e-06,1.1013221126532866e-05,0.0001720359661881034
ma,20,V2_high_40_nyquist_relative_band_error,2158,0,1.286189933341828,2.1761813019199785,37.22788358301245
ma,20,V2_high_40_nyquist_relative_total_error,2158,0,0.03953430584854391,0.04055849873728952,0.4588392504094763
ma,20,V3_welch_total_reference_mv2,2158,0,0.00019923775958644057,0.00031610579580248094,0.005405436792572151
ma,20,V3_welch_relative_l1,2158,0,0.8097443714728983,0.628231936423243,11.880417193692116
ma,20,V3_requested_reference_mv2,2158,0,0.000126468920213307,0.00019254838498675058,0.0036828195230354166
ma,20,V3_requested_abs_error_mv2,2158,0,5.592263161384463e-05,0.0001042112359435297,0.0021075978469480288
ma,20,V3_requested_relative_band_error,2158,0,0.5619723011517956,0.7618518878912157,10.756748528441042
ma,20,V3_requested_relative_total_error,2158,0,0.34667370561063343,0.44654254915132546,5.739620231300425
ma,20,V3_baseline_0_0.5_reference_mv2,2158,0,6.39591764456193e-05,0.00012366207131047298,0.002548848492956732
ma,20,V3_baseline_0_0.5_abs_error_mv2,2158,0,3.409834247683676e-05,8.145611087783721e-05,0.0021324981528965553
ma,20,V3_baseline_0_0.5_relative_band_error,2158,0,0.7600175967581769,1.158640885134588,26.510049357203492
ma,20,V3_baseline_0_0.5_relative_total_error,2158,0,0.18847248775199357,0.2565117266121228,5.9438869613200795
ma,20,V3_ecg_0.5_40_reference_mv2,2158,0,0.000126468920213307,0.00019254838498675058,0.0036828195230354166
ma,20,V3_ecg_0.5_40_abs_error_mv2,2158,0,5.592263161384463e-05,0.0001042112359435297,0.0021075978469480288
ma,20,V3_ecg_0.5_40_relative_band_error,2158,0,0.5619723011517956,0.7618518878912157,10.756748528441042
ma,20,V3_ecg_0.5_40_relative_total_error,2158,0,0.34667370561063343,0.44654254915132546,5.739620231300425
ma,20,V3_high_40_nyquist_reference_mv2,2158,0,8.809662927514439e-06,1.6504319046048424e-05,0.0004464409157064815
ma,20,V3_high_40_nyquist_abs_error_mv2,2158,0,6.5325417570796815e-06,1.0920568030333614e-05,0.00017601086652703366
ma,20,V3_high_40_nyquist_relative_band_error,2158,0,1.2136995614022377,1.9313312939270832,34.28593809003023
ma,20,V3_high_40_nyquist_relative_total_error,2158,0,0.0393521204319459,0.04371054849099284,0.5383859754574136
ma,20,V4_welch_total_reference_mv2,2158,0,0.00020356433804763922,0.0003555969927306029,0.00787730014125252
ma,20,V4_welch_relative_l1,2158,0,0.8085295993223368,0.6110994079159944,9.222332736327546
ma,20,V4_requested_reference_mv2,2158,0,0.00012992086035473405,0.00022069748839595059,0.0044206456624651435
ma,20,V4_requested_abs_error_mv2,2158,0,5.580081382995741e-05,0.00010777369754501667,0.0019760663121824833
ma,20,V4_requested_relative_band_error,2158,0,0.5609631511784124,0.8103687267552832,13.637935112865254
ma,20,V4_requested_relative_total_error,2158,0,0.3470405555321857,0.46279250605359146,7.604846998800524
ma,20,V4_baseline_0_0.5_reference_mv2,2158,0,6.477480147127583e-05,0.00013665186267202,0.003287334912616055
ma,20,V4_baseline_0_0.5_abs_error_mv2,2158,0,3.589293529218244e-05,7.691328428965992e-05,0.001387741122169521
ma,20,V4_baseline_0_0.5_relative_band_error,2158,0,0.7713440729416101,1.0097723499277187,12.670451963688082
ma,20,V4_baseline_0_0.5_relative_total_error,2158,0,0.18832224537082742,0.22530457809318113,3.4260044170211494
ma,20,V4_ecg_0.5_40_reference_mv2,2158,0,0.00012992086035473405,0.00022069748839595059,0.0044206456624651435
ma,20,V4_ecg_0.5_40_abs_error_mv2,2158,0,5.580081382995741e-05,0.00010777369754501667,0.0019760663121824833
ma,20,V4_ecg_0.5_40_relative_band_error,2158,0,0.5609631511784124,0.8103687267552832,13.637935112865254
ma,20,V4_ecg_0.5_40_relative_total_error,2158,0,0.3470405555321857,0.46279250605359146,7.604846998800524
ma,20,V4_high_40_nyquist_reference_mv2,2158,0,8.868676221629182e-06,1.679628185681613e-05,0.000396955665763482
ma,20,V4_high_40_nyquist_abs_error_mv2,2158,0,6.448945022218804e-06,1.2789088571132856e-05,0.0002615596377084316
ma,20,V4_high_40_nyquist_relative_band_error,2158,0,1.186646681228606,1.8764301439278577,26.646028359357405
ma,20,V4_high_40_nyquist_relative_total_error,2158,0,0.038793122047151796,0.045625471213274316,0.8233821517809115
ma,20,V5_welch_total_reference_mv2,2158,0,0.0002060208150195438,0.0004203207472139894,0.008160887479059395
ma,20,V5_welch_relative_l1,2158,0,0.7965914431874773,0.5997851484279016,8.605351633985459
ma,20,V5_requested_reference_mv2,2158,0,0.00013089608502493978,0.0002697332850556003,0.0064242942900897965
ma,20,V5_requested_abs_error_mv2,2158,0,5.9447960649717714e-05,0.00014103518099467413,0.0032480511594991206
ma,20,V5_requested_relative_band_error,2158,0,0.5617842428662687,0.8019593117192898,11.940433051030451
ma,20,V5_requested_relative_total_error,2158,0,0.3403049007032069,0.4492359135192148,6.347571406870671
ma,20,V5_baseline_0_0.5_reference_mv2,2158,0,6.652443357298997e-05,0.00015451997431782766,0.0031468165933895304
ma,20,V5_baseline_0_0.5_abs_error_mv2,2158,0,3.419172016519203e-05,8.179247154389497e-05,0.002416768828554204
ma,20,V5_baseline_0_0.5_relative_band_error,2158,0,0.7164093799521117,1.0486509363779895,19.915942551411216
ma,20,V5_baseline_0_0.5_relative_total_error,2158,0,0.18335435654853904,0.22263897182734785,2.9847389670265816
ma,20,V5_ecg_0.5_40_reference_mv2,2158,0,0.00013089608502493978,0.0002697332850556003,0.0064242942900897965
ma,20,V5_ecg_0.5_40_abs_error_mv2,2158,0,5.9447960649717714e-05,0.00014103518099467413,0.0032480511594991206
ma,20,V5_ecg_0.5_40_relative_band_error,2158,0,0.5617842428662687,0.8019593117192898,11.940433051030451
ma,20,V5_ecg_0.5_40_relative_total_error,2158,0,0.3403049007032069,0.4492359135192148,6.347571406870671
ma,20,V5_high_40_nyquist_reference_mv2,2158,0,8.600296421614441e-06,1.5996165464375712e-05,0.0003650958886419478
ma,20,V5_high_40_nyquist_abs_error_mv2,2158,0,6.639625869705584e-06,1.3461467825677164e-05,0.0002445285828469543
ma,20,V5_high_40_nyquist_relative_band_error,2158,0,1.2625903887188166,2.183804919797762,39.99163564115173
ma,20,V5_high_40_nyquist_relative_total_error,2158,0,0.03798262560087771,0.0428544420950446,0.710998847774704
ma,20,V6_welch_total_reference_mv2,2158,0,0.00020555708371783535,0.0004064893697339116,0.010779139615228039
ma,20,V6_welch_relative_l1,2158,0,0.8220558493511897,0.6274627933897278,8.88663015935465
ma,20,V6_requested_reference_mv2,2158,0,0.00012952434765820762,0.000236234551539536,0.0059047939793378905
ma,20,V6_requested_abs_error_mv2,2158,0,5.8314024354642114e-05,0.00012826683247415274,0.0028724945469372058
ma,20,V6_requested_relative_band_error,2158,0,0.5885311083706058,0.8371949030190788,10.58858758517852
ma,20,V6_requested_relative_total_error,2158,0,0.35969288836372526,0.4713737968137165,6.274082478019848
ma,20,V6_baseline_0_0.5_reference_mv2,2158,0,6.763880980804528e-05,0.0001691698793446579,0.00478445456071188
ma,20,V6_baseline_0_0.5_abs_error_mv2,2158,0,3.576343431801668e-05,9.200423853231044e-05,0.002232511540512916
ma,20,V6_baseline_0_0.5_relative_band_error,2158,0,0.7318203053941735,0.903536817732556,10.383524173530885
ma,20,V6_baseline_0_0.5_relative_total_error,2158,0,0.1889351089543689,0.22602935024918008,2.9296397876029525
ma,20,V6_ecg_0.5_40_reference_mv2,2158,0,0.00012952434765820762,0.000236234551539536,0.0059047939793378905
ma,20,V6_ecg_0.5_40_abs_error_mv2,2158,0,5.8314024354642114e-05,0.00012826683247415274,0.0028724945469372058
ma,20,V6_ecg_0.5_40_relative_band_error,2158,0,0.5885311083706058,0.8371949030190788,10.58858758517852
ma,20,V6_ecg_0.5_40_relative_total_error,2158,0,0.35969288836372526,0.4713737968137165,6.274082478019848
ma,20,V6_high_40_nyquist_reference_mv2,2158,0,8.39392625158263e-06,1.2285934850121328e-05,0.0001723714980359251
ma,20,V6_high_40_nyquist_abs_error_mv2,2158,0,6.870786462241455e-06,1.72327405522433e-05,0.0005891730009358032
ma,20,V6_high_40_nyquist_relative_band_error,2158,0,1.2642570529060555,2.027080246143742,27.635891748681885
ma,20,V6_high_40_nyquist_relative_total_error,2158,0,0.04005903546967912,0.04868546686772747,0.8050747479487347
ma,20,aggregate_welch_total_reference_mv2,2158,0,0.0002277302044533837,0.00032792577705743675,0.00865013471261392
ma,20,aggregate_welch_relative_l1,2158,0,0.42668776651051454,0.22352276418995895,2.6910299444405523
ma,20,aggregate_requested_reference_mv2,2158,0,0.00014622025492256197,0.00021774259777024177,0.005630655656882889
ma,20,aggregate_requested_abs_error_mv2,2158,0,3.772875022776028e-05,6.707187182813447e-05,0.001290045182497032
ma,20,aggregate_requested_relative_band_error,2158,0,0.2769479730118998,0.24735498742258552,2.487050423054745
ma,20,aggregate_requested_relative_total_error,2158,0,0.1725542790194939,0.14504233378483047,1.3386420440608031
ma,20,aggregate_baseline_0_0.5_reference_mv2,2158,0,7.132198759685215e-05,0.00010023256457045594,0.0027386098480180784
ma,20,aggregate_baseline_0_0.5_abs_error_mv2,2158,0,2.2675622942520927e-05,3.8112296617096035e-05,0.0009272627819615328
ma,20,aggregate_baseline_0_0.5_relative_band_error,2158,0,0.3526595971765983,0.33978446482502195,3.630664103918675
ma,20,aggregate_baseline_0_0.5_relative_total_error,2158,0,0.11054998323840372,0.10409255635496768,1.3105916955582881
ma,20,aggregate_ecg_0.5_40_reference_mv2,2158,0,0.00014622025492256197,0.00021774259777024177,0.005630655656882889
ma,20,aggregate_ecg_0.5_40_abs_error_mv2,2158,0,3.772875022776028e-05,6.707187182813447e-05,0.001290045182497032
ma,20,aggregate_ecg_0.5_40_relative_band_error,2158,0,0.2769479730118998,0.24735498742258552,2.487050423054745
ma,20,aggregate_ecg_0.5_40_relative_total_error,2158,0,0.1725542790194939,0.14504233378483047,1.3386420440608031
ma,20,aggregate_high_40_nyquist_reference_mv2,2158,0,1.0187961933969497e-05,1.5520679874064294e-05,0.0002808692077129541
ma,20,aggregate_high_40_nyquist_abs_error_mv2,2158,0,4.319102935398601e-06,7.331775173120805e-06,0.00012495892885947986
ma,20,aggregate_high_40_nyquist_relative_band_error,2158,0,0.48186054809163326,0.5068605678662612,5.2069394626222945
ma,20,aggregate_high_40_nyquist_relative_total_error,2158,0,0.019186732852289667,0.016265752497641225,0.14882392088154786
ma,10,covariance_relative_frobenius,2158,0,5.299084996648325e-09,1.3236891835143588e-09,1.9631274722110487e-08
ma,10,correlation_mae,2158,0,1.4444273723974347e-09,2.2231489071233506e-10,2.345233814109566e-09
ma,10,correlation_undefined_cells,2158,0,0.0,0.0,0.0
ma,10,variance_relative_error_max,2158,0,1.1180679617558975e-08,3.0195482805306105e-09,2.713093455626045e-08
ma,10,variance_zero_denominators,2158,0,0.0,0.0,0.0
ma,10,actual_snr_abs_difference_db,2158,0,6.554930710878297e-09,5.01108895463964e-09,4.3749402323101094e-08
ma,10,I_welch_total_reference_mv2,2158,0,0.0027903780750824494,0.004031782369696355,0.10694711135602997
ma,10,I_welch_relative_l1,2158,0,0.7242254829698834,0.46563065325551256,5.531243707926429
ma,10,I_requested_reference_mv2,2158,0,0.0018171203655234596,0.0027283392992163108,0.07340940163468383
