model,kind,snr,condition,active,metric,outcome,noise_seed,n_training_seeds,mean_over_training_seeds
tcn,bandpass,10,marginal_shift,all,ap_CD,absolute,202,3,0.8312941923784579
tcn,bandpass,10,marginal_shift,all,ap_CD,absolute,303,3,0.8299011942670539
tcn,bandpass,10,marginal_shift,all,ap_CD,absolute,404,3,0.8298884593167353
tcn,bandpass,10,marginal_shift,all,ap_CD,absolute,505,3,0.8310419095078411
tcn,bandpass,10,marginal_shift,all,ap_CD,clean_drop,101,3,0.0038480842392943915
tcn,bandpass,10,marginal_shift,all,ap_CD,clean_drop,202,3,0.00375370835925141
tcn,bandpass,10,marginal_shift,all,ap_CD,clean_drop,303,3,0.005146706470655589
tcn,bandpass,10,marginal_shift,all,ap_CD,clean_drop,404,3,0.005159441420974242
tcn,bandpass,10,marginal_shift,all,ap_CD,clean_drop,505,3,0.00400599122986837
tcn,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,101,3,0.9953988928071552
tcn,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,202,3,0.9955179307787242
tcn,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,303,3,0.9938388010164378
tcn,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,404,3,0.9938272200442628
tcn,bandpass,10,marginal_shift,all,ap_CD,normalized_robustness,505,3,0.9952162759520234
tcn,bandpass,10,marginal_shift,all,ap_HYP,absolute,101,3,0.6751887562470918
tcn,bandpass,10,marginal_shift,all,ap_HYP,absolute,202,3,0.6717409075457369
tcn,bandpass,10,marginal_shift,all,ap_HYP,absolute,303,3,0.6729364478274164
tcn,bandpass,10,marginal_shift,all,ap_HYP,absolute,404,3,0.6712753433599509
tcn,bandpass,10,marginal_shift,all,ap_HYP,absolute,505,3,0.6745071024634264
tcn,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,101,3,-0.003700818429719366
tcn,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,202,3,-0.0002529697283644161
tcn,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,303,3,-0.0014485100100438315
tcn,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,404,3,0.00021259445742153696
tcn,bandpass,10,marginal_shift,all,ap_HYP,clean_drop,505,3,-0.0030191646460540067
tcn,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,101,3,1.0055417605692465
tcn,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,202,3,1.0003844456642461
tcn,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,303,3,1.0021772261754454
tcn,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,404,3,0.9996974125869027
tcn,bandpass,10,marginal_shift,all,ap_HYP,normalized_robustness,505,3,1.0045199189330578
tcn,bandpass,10,marginal_shift,all,ap_MI,absolute,101,3,0.7858091463600271
tcn,bandpass,10,marginal_shift,all,ap_MI,absolute,202,3,0.7858532114541145
tcn,bandpass,10,marginal_shift,all,ap_MI,absolute,303,3,0.7872222930668548
tcn,bandpass,10,marginal_shift,all,ap_MI,absolute,404,3,0.7844473648289517
tcn,bandpass,10,marginal_shift,all,ap_MI,absolute,505,3,0.787206223044211
tcn,bandpass,10,marginal_shift,all,ap_MI,clean_drop,101,3,0.008523666427640833
tcn,bandpass,10,marginal_shift,all,ap_MI,clean_drop,202,3,0.00847960133355341
tcn,bandpass,10,marginal_shift,all,ap_MI,clean_drop,303,3,0.0071105197208131505
tcn,bandpass,10,marginal_shift,all,ap_MI,clean_drop,404,3,0.009885447958716117
tcn,bandpass,10,marginal_shift,all,ap_MI,clean_drop,505,3,0.007126589743457035
tcn,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,101,3,0.9892797277983787
tcn,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,202,3,0.98935209121814
tcn,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,303,3,0.9910562907827593
tcn,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,404,3,0.9875619714738343
tcn,bandpass,10,marginal_shift,all,ap_MI,normalized_robustness,505,3,0.9910458574279768
tcn,bandpass,10,marginal_shift,all,ap_NORM,absolute,101,3,0.9199484536583086
tcn,bandpass,10,marginal_shift,all,ap_NORM,absolute,202,3,0.9192504646968337
tcn,bandpass,10,marginal_shift,all,ap_NORM,absolute,303,3,0.9187972239773634
tcn,bandpass,10,marginal_shift,all,ap_NORM,absolute,404,3,0.9176435714282896
tcn,bandpass,10,marginal_shift,all,ap_NORM,absolute,505,3,0.9200639039865028
tcn,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,101,3,0.00370838843969575
tcn,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,202,3,0.004406377401170632
tcn,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,303,3,0.004859618120640914
tcn,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,404,3,0.006013270669714614
tcn,bandpass,10,marginal_shift,all,ap_NORM,clean_drop,505,3,0.0035929381115014833
tcn,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,101,3,0.995982376400053
tcn,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,202,3,0.9952261179006281
tcn,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,303,3,0.9947333635960017
tcn,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,404,3,0.9934878919939393
tcn,bandpass,10,marginal_shift,all,ap_NORM,normalized_robustness,505,3,0.9961093952698374
tcn,bandpass,10,marginal_shift,all,ap_STTC,absolute,101,3,0.8204321298634506
tcn,bandpass,10,marginal_shift,all,ap_STTC,absolute,202,3,0.8187042016765979
tcn,bandpass,10,marginal_shift,all,ap_STTC,absolute,303,3,0.8216364548928564
tcn,bandpass,10,marginal_shift,all,ap_STTC,absolute,404,3,0.8198156184575089
tcn,bandpass,10,marginal_shift,all,ap_STTC,absolute,505,3,0.821579445290295
tcn,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,101,3,-0.00016928505114007417
tcn,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,202,3,0.001558643135712856
tcn,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,303,3,-0.0013736100805458544
tcn,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,404,3,0.00044722635480161826
tcn,bandpass,10,marginal_shift,all,ap_STTC,clean_drop,505,3,-0.001316600477984431
tcn,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,101,3,1.0002258419969994
tcn,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,202,3,0.9981262658611773
tcn,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,303,3,1.0016996183906828
tcn,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,404,3,0.9994829987175641
tcn,bandpass,10,marginal_shift,all,ap_STTC,normalized_robustness,505,3,1.0016287137815398
tcn,bandpass,10,marginal_shift,all,auroc_CD,absolute,101,3,0.911111191982713
tcn,bandpass,10,marginal_shift,all,auroc_CD,absolute,202,3,0.9114666226725152
tcn,bandpass,10,marginal_shift,all,auroc_CD,absolute,303,3,0.9101455850575159
tcn,bandpass,10,marginal_shift,all,auroc_CD,absolute,404,3,0.9102187738571225
tcn,bandpass,10,marginal_shift,all,auroc_CD,absolute,505,3,0.9104124613433743
tcn,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,101,3,0.00164735452816267
tcn,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,202,3,0.0012919238383603353
tcn,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,303,3,0.0026129614533597265
tcn,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,404,3,0.0025397726537530843
tcn,bandpass,10,marginal_shift,all,auroc_CD,clean_drop,505,3,0.0023460851675012697
tcn,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,101,3,0.998198995106009
tcn,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,202,3,0.9985894648128085
tcn,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,303,3,0.997139158039729
tcn,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,404,3,0.9972208493123088
tcn,bandpass,10,marginal_shift,all,auroc_CD,normalized_robustness,505,3,0.9974344141888792
tcn,bandpass,10,marginal_shift,all,auroc_HYP,absolute,101,3,0.8960722184644786
tcn,bandpass,10,marginal_shift,all,auroc_HYP,absolute,202,3,0.8956078687151737
tcn,bandpass,10,marginal_shift,all,auroc_HYP,absolute,303,3,0.8955300297398568
tcn,bandpass,10,marginal_shift,all,auroc_HYP,absolute,404,3,0.8950059587077656
tcn,bandpass,10,marginal_shift,all,auroc_HYP,absolute,505,3,0.8960379961563651
tcn,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,101,3,0.0010602205258694042
tcn,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,202,3,0.0015245702751742012
tcn,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,303,3,0.0016024092504911918
tcn,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,404,3,0.0021264802825823326
tcn,bandpass,10,marginal_shift,all,auroc_HYP,clean_drop,505,3,0.001094442833982893
tcn,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,101,3,0.9988251263418308
tcn,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,202,3,0.9983084837688755
tcn,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,303,3,0.9982167871209496
tcn,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,404,3,0.997635500388987
tcn,bandpass,10,marginal_shift,all,auroc_HYP,normalized_robustness,505,3,0.9987912233735717
tcn,bandpass,10,marginal_shift,all,auroc_MI,absolute,101,3,0.9052845620382932
tcn,bandpass,10,marginal_shift,all,auroc_MI,absolute,202,3,0.9058367254635913
tcn,bandpass,10,marginal_shift,all,auroc_MI,absolute,303,3,0.9055585707824513
tcn,bandpass,10,marginal_shift,all,auroc_MI,absolute,404,3,0.9030909844715816
tcn,bandpass,10,marginal_shift,all,auroc_MI,absolute,505,3,0.9052125734961557
tcn,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,101,3,0.004333634856022968
tcn,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,202,3,0.0037814714307250474
tcn,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,303,3,0.004059626111864871
tcn,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,404,3,0.006527212422734722
tcn,bandpass,10,marginal_shift,all,auroc_MI,clean_drop,505,3,0.0044056233981606035
tcn,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,101,3,0.995238068812189
tcn,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,202,3,0.9958465746260758
tcn,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,303,3,0.9955356277021892
tcn,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,404,3,0.9928249773399141
tcn,bandpass,10,marginal_shift,all,auroc_MI,normalized_robustness,505,3,0.9951580542357186
tcn,bandpass,10,marginal_shift,all,auroc_NORM,absolute,101,3,0.9400145697646969
tcn,bandpass,10,marginal_shift,all,auroc_NORM,absolute,202,3,0.9395809527119893
tcn,bandpass,10,marginal_shift,all,auroc_NORM,absolute,303,3,0.9395285247316688
tcn,bandpass,10,marginal_shift,all,auroc_NORM,absolute,404,3,0.9386549181645573
tcn,bandpass,10,marginal_shift,all,auroc_NORM,absolute,505,3,0.9399653280152244
tcn,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,101,3,0.003201727516434475
tcn,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,202,3,0.0036353445691419406
tcn,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,303,3,0.0036877725494625833
tcn,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,404,3,0.0045613791165740976
tcn,bandpass,10,marginal_shift,all,auroc_NORM,clean_drop,505,3,0.0032509692659069556
tcn,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,101,3,0.9966055565342438
tcn,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,202,3,0.9961456078684389
tcn,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,303,3,0.996089611199503
tcn,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,404,3,0.9951639144509986
tcn,bandpass,10,marginal_shift,all,auroc_NORM,normalized_robustness,505,3,0.9965531637306578
tcn,bandpass,10,marginal_shift,all,auroc_STTC,absolute,101,3,0.9311323125530802
tcn,bandpass,10,marginal_shift,all,auroc_STTC,absolute,202,3,0.9300715890646208
tcn,bandpass,10,marginal_shift,all,auroc_STTC,absolute,303,3,0.9310897116465796
tcn,bandpass,10,marginal_shift,all,auroc_STTC,absolute,404,3,0.9304397546969453
tcn,bandpass,10,marginal_shift,all,auroc_STTC,absolute,505,3,0.9310623532662584
tcn,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,101,3,0.00044555076523348597
tcn,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,202,3,0.0015062742536928002
tcn,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,303,3,0.00048815167173392
tcn,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,404,3,0.0011381086213682796
tcn,bandpass,10,marginal_shift,all,auroc_STTC,clean_drop,505,3,0.0005155100520551903
tcn,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,101,3,0.9995248850601538
tcn,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,202,3,0.9983877905027136
tcn,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,303,3,0.9994801939088971
tcn,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,404,3,0.9987834301298633
tcn,bandpass,10,marginal_shift,all,auroc_STTC,normalized_robustness,505,3,0.9994509711094341
tcn,bandpass,10,marginal_shift,all,brier,absolute,101,3,0.09063947200775142
tcn,bandpass,10,marginal_shift,all,brier,absolute,202,3,0.0908691783746083
tcn,bandpass,10,marginal_shift,all,brier,absolute,303,3,0.09068108598391213
tcn,bandpass,10,marginal_shift,all,brier,absolute,404,3,0.09125236670176183
tcn,bandpass,10,marginal_shift,all,brier,absolute,505,3,0.0905721361438433
tcn,bandpass,10,marginal_shift,all,clean_agreement,absolute,101,3,0.9675934507259809
tcn,bandpass,10,marginal_shift,all,clean_agreement,absolute,202,3,0.9657707754093297
tcn,bandpass,10,marginal_shift,all,clean_agreement,absolute,303,3,0.9659252394192154
tcn,bandpass,10,marginal_shift,all,clean_agreement,absolute,404,3,0.9666975594686439
tcn,bandpass,10,marginal_shift,all,clean_agreement,absolute,505,3,0.9659870250231696
tcn,bandpass,10,marginal_shift,all,ece,absolute,101,3,0.04272549767415434
tcn,bandpass,10,marginal_shift,all,ece,absolute,202,3,0.042318421450941564
tcn,bandpass,10,marginal_shift,all,ece,absolute,303,3,0.04253918414887703
tcn,bandpass,10,marginal_shift,all,ece,absolute,404,3,0.043057334886769966
tcn,bandpass,10,marginal_shift,all,ece,absolute,505,3,0.042737823498202494
tcn,bandpass,10,marginal_shift,all,f1_CD,absolute,101,3,0.7436915801654682
tcn,bandpass,10,marginal_shift,all,f1_CD,absolute,202,3,0.7430777162073475
tcn,bandpass,10,marginal_shift,all,f1_CD,absolute,303,3,0.7404350226276035
tcn,bandpass,10,marginal_shift,all,f1_CD,absolute,404,3,0.7405041548951147
tcn,bandpass,10,marginal_shift,all,f1_CD,absolute,505,3,0.7422796066420752
tcn,bandpass,10,marginal_shift,all,f1_CD,clean_drop,101,3,0.00018490328279256266
tcn,bandpass,10,marginal_shift,all,f1_CD,clean_drop,202,3,0.0007987672409133598
tcn,bandpass,10,marginal_shift,all,f1_CD,clean_drop,303,3,0.003441460820657364
tcn,bandpass,10,marginal_shift,all,f1_CD,clean_drop,404,3,0.0033723285531460276
tcn,bandpass,10,marginal_shift,all,f1_CD,clean_drop,505,3,0.0015968768061855876
tcn,bandpass,10,marginal_shift,all,f1_CD,normalized_robustness,101,3,0.999789326592673
tcn,bandpass,10,marginal_shift,all,f1_CD,normalized_robustness,202,3,0.9989137422608884
tcn,bandpass,10,marginal_shift,all,f1_CD,normalized_robustness,303,3,0.9953734142122258
tcn,bandpass,10,marginal_shift,all,f1_CD,normalized_robustness,404,3,0.9954582937479253
tcn,bandpass,10,marginal_shift,all,f1_CD,normalized_robustness,505,3,0.9978806477793644
tcn,bandpass,10,marginal_shift,all,f1_HYP,absolute,101,3,0.6138130855384744
tcn,bandpass,10,marginal_shift,all,f1_HYP,absolute,202,3,0.6042065831350972
tcn,bandpass,10,marginal_shift,all,f1_HYP,absolute,303,3,0.6112222333530308
tcn,bandpass,10,marginal_shift,all,f1_HYP,absolute,404,3,0.6063922881004857
tcn,bandpass,10,marginal_shift,all,f1_HYP,absolute,505,3,0.6071394873674635
tcn,bandpass,10,marginal_shift,all,f1_HYP,clean_drop,101,3,-0.00040590133811010026
tcn,bandpass,10,marginal_shift,all,f1_HYP,clean_drop,202,3,0.009200601065267064
tcn,bandpass,10,marginal_shift,all,f1_HYP,clean_drop,303,3,0.002184950847333537
tcn,bandpass,10,marginal_shift,all,f1_HYP,clean_drop,404,3,0.007014896099878598
tcn,bandpass,10,marginal_shift,all,f1_HYP,clean_drop,505,3,0.006267696832900738
tcn,bandpass,10,marginal_shift,all,f1_HYP,normalized_robustness,101,3,1.0014817692436262
tcn,bandpass,10,marginal_shift,all,f1_HYP,normalized_robustness,202,3,0.9860849035326668
tcn,bandpass,10,marginal_shift,all,f1_HYP,normalized_robustness,303,3,0.9971919050377425
tcn,bandpass,10,marginal_shift,all,f1_HYP,normalized_robustness,404,3,0.9893245948236927
tcn,bandpass,10,marginal_shift,all,f1_HYP,normalized_robustness,505,3,0.9908900422505518
tcn,bandpass,10,marginal_shift,all,f1_MI,absolute,101,3,0.7070386214226346
tcn,bandpass,10,marginal_shift,all,f1_MI,absolute,202,3,0.7082391440339707
tcn,bandpass,10,marginal_shift,all,f1_MI,absolute,303,3,0.7091658869690068
tcn,bandpass,10,marginal_shift,all,f1_MI,absolute,404,3,0.7026004102619003
tcn,bandpass,10,marginal_shift,all,f1_MI,absolute,505,3,0.702835907158717
tcn,bandpass,10,marginal_shift,all,f1_MI,clean_drop,101,3,0.007670283630243875
tcn,bandpass,10,marginal_shift,all,f1_MI,clean_drop,202,3,0.006469761018907949
tcn,bandpass,10,marginal_shift,all,f1_MI,clean_drop,303,3,0.005543018083871735
tcn,bandpass,10,marginal_shift,all,f1_MI,clean_drop,404,3,0.012108494790978308
tcn,bandpass,10,marginal_shift,all,f1_MI,clean_drop,505,3,0.011872997894161519
tcn,bandpass,10,marginal_shift,all,f1_MI,normalized_robustness,101,3,0.9893119869104128
tcn,bandpass,10,marginal_shift,all,f1_MI,normalized_robustness,202,3,0.9910064817291583
tcn,bandpass,10,marginal_shift,all,f1_MI,normalized_robustness,303,3,0.9922642242227356
tcn,bandpass,10,marginal_shift,all,f1_MI,normalized_robustness,404,3,0.9831201347231676
tcn,bandpass,10,marginal_shift,all,f1_MI,normalized_robustness,505,3,0.9834360420556875
tcn,bandpass,10,marginal_shift,all,f1_NORM,absolute,101,3,0.850166573900688
tcn,bandpass,10,marginal_shift,all,f1_NORM,absolute,202,3,0.848967417861724
tcn,bandpass,10,marginal_shift,all,f1_NORM,absolute,303,3,0.850924059093864
tcn,bandpass,10,marginal_shift,all,f1_NORM,absolute,404,3,0.8486983573740394
tcn,bandpass,10,marginal_shift,all,f1_NORM,absolute,505,3,0.8488350279243863
tcn,bandpass,10,marginal_shift,all,f1_NORM,clean_drop,101,3,0.007529456966391956
tcn,bandpass,10,marginal_shift,all,f1_NORM,clean_drop,202,3,0.008728613005355879
tcn,bandpass,10,marginal_shift,all,f1_NORM,clean_drop,303,3,0.006771971773215831
tcn,bandpass,10,marginal_shift,all,f1_NORM,clean_drop,404,3,0.008997673493040556
tcn,bandpass,10,marginal_shift,all,f1_NORM,clean_drop,505,3,0.008861002942693689
tcn,bandpass,10,marginal_shift,all,f1_NORM,normalized_robustness,101,3,0.9912174731090211
tcn,bandpass,10,marginal_shift,all,f1_NORM,normalized_robustness,202,3,0.9898233313825276
tcn,bandpass,10,marginal_shift,all,f1_NORM,normalized_robustness,303,3,0.9921095437537177
tcn,bandpass,10,marginal_shift,all,f1_NORM,normalized_robustness,404,3,0.9895075090521234
tcn,bandpass,10,marginal_shift,all,f1_NORM,normalized_robustness,505,3,0.9896692722100794
tcn,bandpass,10,marginal_shift,all,f1_STTC,absolute,101,3,0.7472244563093163
tcn,bandpass,10,marginal_shift,all,f1_STTC,absolute,202,3,0.7455515520821802
tcn,bandpass,10,marginal_shift,all,f1_STTC,absolute,303,3,0.7487500590355078
tcn,bandpass,10,marginal_shift,all,f1_STTC,absolute,404,3,0.7446497779930851
tcn,bandpass,10,marginal_shift,all,f1_STTC,absolute,505,3,0.7494296565345479
tcn,bandpass,10,marginal_shift,all,f1_STTC,clean_drop,101,3,0.026010584910059437
tcn,bandpass,10,marginal_shift,all,f1_STTC,clean_drop,202,3,0.027683489137195722
tcn,bandpass,10,marginal_shift,all,f1_STTC,clean_drop,303,3,0.024484982183868076
tcn,bandpass,10,marginal_shift,all,f1_STTC,clean_drop,404,3,0.028585263226290774
tcn,bandpass,10,marginal_shift,all,f1_STTC,clean_drop,505,3,0.02380538468482803
tcn,bandpass,10,marginal_shift,all,f1_STTC,normalized_robustness,101,3,0.9663791955725803
tcn,bandpass,10,marginal_shift,all,f1_STTC,normalized_robustness,202,3,0.9642205960161395
tcn,bandpass,10,marginal_shift,all,f1_STTC,normalized_robustness,303,3,0.9683532057855491
tcn,bandpass,10,marginal_shift,all,f1_STTC,normalized_robustness,404,3,0.9630474126262468
tcn,bandpass,10,marginal_shift,all,f1_STTC,normalized_robustness,505,3,0.9692177062721309
tcn,bandpass,10,marginal_shift,all,macro_ap,absolute,101,3,0.8065156605254585
tcn,bandpass,10,marginal_shift,all,macro_ap,absolute,202,3,0.8053685955503482
tcn,bandpass,10,marginal_shift,all,macro_ap,absolute,303,3,0.8060987228063089
tcn,bandpass,10,marginal_shift,all,macro_ap,absolute,404,3,0.8046140714782872
tcn,bandpass,10,marginal_shift,all,macro_ap,absolute,505,3,0.8068797168584553
tcn,bandpass,10,marginal_shift,all,macro_ap,clean_drop,101,3,0.0024420071251543365
tcn,bandpass,10,marginal_shift,all,macro_ap,clean_drop,202,3,0.0035890721002647488
tcn,bandpass,10,marginal_shift,all,macro_ap,clean_drop,303,3,0.0028589448443040086
tcn,bandpass,10,marginal_shift,all,macro_ap,clean_drop,404,3,0.004343596172325677
tcn,bandpass,10,marginal_shift,all,macro_ap,clean_drop,505,3,0.002077950792157631
tcn,bandpass,10,marginal_shift,all,macro_ap,normalized_robustness,101,3,0.9969806159851378
tcn,bandpass,10,marginal_shift,all,macro_ap,normalized_robustness,202,3,0.99556144666046
tcn,bandpass,10,marginal_shift,all,macro_ap,normalized_robustness,303,3,0.9964607107095987
tcn,bandpass,10,marginal_shift,all,macro_ap,normalized_robustness,404,3,0.9946266161123004
tcn,bandpass,10,marginal_shift,all,macro_ap,normalized_robustness,505,3,0.9974309602413128
tcn,bandpass,10,marginal_shift,all,macro_auroc,absolute,101,3,0.9167229709606524
tcn,bandpass,10,marginal_shift,all,macro_auroc,absolute,202,3,0.9165127517255781
tcn,bandpass,10,marginal_shift,all,macro_auroc,absolute,303,3,0.9163704843916146
tcn,bandpass,10,marginal_shift,all,macro_auroc,absolute,404,3,0.9154820779795946
tcn,bandpass,10,marginal_shift,all,macro_auroc,absolute,505,3,0.9165381424554755
tcn,bandpass,10,marginal_shift,all,macro_auroc,clean_drop,101,3,0.0021376976383445565
tcn,bandpass,10,marginal_shift,all,macro_auroc,clean_drop,202,3,0.0023479168734188427
tcn,bandpass,10,marginal_shift,all,macro_auroc,clean_drop,303,3,0.0024901842073822658
tcn,bandpass,10,marginal_shift,all,macro_auroc,clean_drop,404,3,0.0033785906194024515
tcn,bandpass,10,marginal_shift,all,macro_auroc,clean_drop,505,3,0.0023225261435213898
tcn,bandpass,10,marginal_shift,all,macro_auroc,normalized_robustness,101,3,0.9976742389282119
tcn,bandpass,10,marginal_shift,all,macro_auroc,normalized_robustness,202,3,0.9974450531521115
tcn,bandpass,10,marginal_shift,all,macro_auroc,normalized_robustness,303,3,0.9972888952694164
tcn,bandpass,10,marginal_shift,all,macro_auroc,normalized_robustness,404,3,0.9963233674249077
tcn,bandpass,10,marginal_shift,all,macro_auroc,normalized_robustness,505,3,0.9974733029371136
tcn,bandpass,10,marginal_shift,all,macro_f1,absolute,101,3,0.7323868634673163
tcn,bandpass,10,marginal_shift,all,macro_f1,absolute,202,3,0.7300084826640639
tcn,bandpass,10,marginal_shift,all,macro_f1,absolute,303,3,0.7320994522158025
tcn,bandpass,10,marginal_shift,all,macro_f1,absolute,404,3,0.728568997724925
tcn,bandpass,10,marginal_shift,all,macro_f1,absolute,505,3,0.730103937125438
tcn,bandpass,10,marginal_shift,all,macro_f1,clean_drop,101,3,0.008197865490275569
tcn,bandpass,10,marginal_shift,all,macro_f1,clean_drop,202,3,0.01057624629352801
tcn,bandpass,10,marginal_shift,all,macro_f1,clean_drop,303,3,0.008485276741789338
tcn,bandpass,10,marginal_shift,all,macro_f1,clean_drop,404,3,0.012015731232666896
tcn,bandpass,10,marginal_shift,all,macro_f1,clean_drop,505,3,0.01048079183215389
tcn,bandpass,10,marginal_shift,all,macro_f1,normalized_robustness,101,3,0.9890241935924323
tcn,bandpass,10,marginal_shift,all,macro_f1,normalized_robustness,202,3,0.9858138232509441
tcn,bandpass,10,marginal_shift,all,macro_f1,normalized_robustness,303,3,0.9886068843932776
tcn,bandpass,10,marginal_shift,all,macro_f1,normalized_robustness,404,3,0.9838596240046303
tcn,bandpass,10,marginal_shift,all,macro_f1,normalized_robustness,505,3,0.9859558712321356
tcn,bandpass,10,marginal_shift,all,mean_confidence,absolute,101,3,0.8964370886484782
tcn,bandpass,10,marginal_shift,all,mean_confidence,absolute,202,3,0.8959274888038635
tcn,bandpass,10,marginal_shift,all,mean_confidence,absolute,303,3,0.8963213364283243
tcn,bandpass,10,marginal_shift,all,mean_confidence,absolute,404,3,0.8962406317392985
tcn,bandpass,10,marginal_shift,all,mean_confidence,absolute,505,3,0.896170437335968
tcn,bandpass,10,marginal_shift,all,mean_entropy,absolute,101,3,0.25237262065112265
tcn,bandpass,10,marginal_shift,all,mean_entropy,absolute,202,3,0.25319109860544237
tcn,bandpass,10,marginal_shift,all,mean_entropy,absolute,303,3,0.2523933298350098
tcn,bandpass,10,marginal_shift,all,mean_entropy,absolute,404,3,0.25263961644805366
tcn,bandpass,10,marginal_shift,all,mean_entropy,absolute,505,3,0.2527161546528667
tcn,bandpass,10,marginal_shift,all,mean_loss,absolute,101,3,0.2974452434360357
tcn,bandpass,10,marginal_shift,all,mean_loss,absolute,202,3,0.29804115683398763
tcn,bandpass,10,marginal_shift,all,mean_loss,absolute,303,3,0.29780084845522753
tcn,bandpass,10,marginal_shift,all,mean_loss,absolute,404,3,0.29962807094821414
tcn,bandpass,10,marginal_shift,all,mean_loss,absolute,505,3,0.29726323625843865
tcn,bandpass,10,marginal_shift,all,micro_ap,absolute,101,3,0.8409703392641484
tcn,bandpass,10,marginal_shift,all,micro_ap,absolute,202,3,0.839905932027235
tcn,bandpass,10,marginal_shift,all,micro_ap,absolute,303,3,0.8404432971699197
tcn,bandpass,10,marginal_shift,all,micro_ap,absolute,404,3,0.8388345565217937
tcn,bandpass,10,marginal_shift,all,micro_ap,absolute,505,3,0.8410687405206261
tcn,bandpass,10,marginal_shift,all,micro_auroc,absolute,101,3,0.9266068382544539
tcn,bandpass,10,marginal_shift,all,micro_auroc,absolute,202,3,0.9263785248484996
