epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
15,0.1344064074555149,0.406433093553376,0.8997917900619126,0.7671914504464942,0.6923745916923629,8519,0.49865371107468975,8565,0.5013462889253102,0,0.0,4276,4289,2130,711,795,731,664,740,700,679,688,727,8565,14.99241092966086,4.9999941369357295,10.000000003669767,19.999999913549075,8565,-4.523698066444211e-08,1.045347833144448e-07,-2.1406851757888035e-07,1.264454603244758e-07,8565,3.74161402713379e-09,2.168851669250812e-09,1.822940684761525e-12,1.153491018880943e-08,17084,17084,1,1,95291444b387955d6505a23192be4e74edf0bac283b1ad4c45310327615ae647,76.50621090002824,1161.799499600078
16,0.11691349373924959,0.5374238948508722,0.889789403872556,0.7544383369664487,0.660324439001086,8581,0.5022828377429174,8503,0.4977171622570826,0,0.0,4215,4288,2080,680,707,743,711,683,743,754,721,681,8503,14.957073929125864,4.999815628241313,9.999999986445177,19.99999991858572,8503,-4.476570519931578e-08,1.0478002589809741e-07,-2.044457545480327e-07,1.0719343990217567e-07,8503,3.722223373541291e-09,2.18879858519927e-09,3.89646095965788e-14,1.2030399817796942e-08,17084,17084,1,1,ae407f89eb2d6d804221ff817fa452fa8dd3d20f51a40d0251906e9090cdafbd,76.46630299999379,1238.4203186000232
17,0.10830573553057639,0.45021783830624035,0.894917954740962,0.7565094022493043,0.6781993091706722,8539,0.4998243970966987,8545,0.5001756029033013,0,0.0,4351,4194,2095,728,730,764,696,696,685,682,757,712,8545,15.091866541278526,4.999155877894038,9.999999996781026,19.99999992684935,8545,-4.7369806421480224e-08,1.0462537630717226e-07,-2.0291503233238473e-07,1.2546354000164683e-07,8545,3.7300177035486875e-09,2.188388263730312e-09,1.0025741280019224e-12,1.2171345441566274e-08,17084,17084,1,1,8476d345ad15bf1f0f5e35e1c723127f2b232ae0d56374f59348b422de1ef499,76.16872209997382,1314.7637196000433
18,0.09749494873299529,0.5052344356867496,0.889914050557787,0.7475154863100134,0.6594872813181416,8518,0.49859517677358933,8566,0.5014048232264107,0,0.0,4361,4205,2128,693,752,678,694,720,728,741,686,746,8566,15.091057622443577,4.999170677569651,10.000000005711513,19.999999906985245,8566,-4.741399992266151e-08,1.04523992208123e-07,-2.0137898459893222e-07,1.1488281437266323e-07,8566,3.729166000745729e-09,2.1608719162756566e-09,7.450097724896173e-13,1.1553955190167964e-08,17084,17084,1,1,161b23d5dd7b5c1c0b1a86acb0b383933af27553fc787bf9fb0d848963d0f13c,76.35929419996683,1391.300546500017
19,0.09222151804824423,0.5260486477241267,0.8867013914586621,0.745415945629003,0.668489063381146,8463,0.4953757902130649,8621,0.5046242097869351,0,0.0,4303,4318,2204,695,697,665,679,717,767,749,739,709,8621,14.99130026796502,4.999992327541402,10.000000004553263,19.99999991399941,8621,-4.522370430347365e-08,1.0476010166070223e-07,-2.0860277416545614e-07,1.1390948273515278e-07,8621,3.762586104970847e-09,2.1618284196136646e-09,2.4288796565892574e-13,1.199866068965315e-08,17084,17084,1,1,8600897ac2229eafd83713645dfd23a4c520de1fb38fcb5a1b2527c72144988b,76.02818120003212,1467.4802425000817
20,0.08202520478625845,0.5100325677068236,0.8904409650640673,0.7440460561368449,0.6739928690911369,8582,0.5023413720440177,8502,0.4976586279559822,0,0.0,4264,4238,2127,701,724,685,716,736,686,682,749,696,8502,15.015290473990433,4.999976516012778,10.000000006152995,19.999999902088266,8502,-4.588724289005484e-08,1.0473456140606201e-07,-2.1385571358223388e-07,1.1175678338304351e-07,8502,3.72153280024127e-09,2.1737568998647704e-09,7.703165637638135e-13,1.1980685458363522e-08,17084,17084,1,1,16e4722a8ec6f388e8298b128504d8c4a20b506a33326e63cfae9d9ee60e1a10,76.22641680005472,1543.8808365000878
21,0.07634035128950933,0.5382729196037406,0.8925049950949807,0.7493340506593893,0.6668644807333034,8574,0.5018730976352143,8510,0.49812690236478574,0,0.0,4318,4192,2169,729,705,761,674,682,691,654,701,744,8510,15.074030505060582,4.999451813842155,9.999999996909917,19.999999906602742,8510,-4.723083927647363e-08,1.0465270423873497e-07,-2.278606885397494e-07,1.1545095901510649e-07,8510,3.754820535288662e-09,2.1655871945451935e-09,2.2558947199327115e-13,1.1779610776471637e-08,17084,17084,1,1,c3eb46a19fd51b443987a3cb993f5578c9d5186e40d4e80d7b158715f1e8efcc,76.51119750004727,1620.5606862000423
22,0.06832847509073502,0.5313503022851616,0.8908694040027202,0.7494028517507014,0.6913366527565709,8583,0.5023999063451182,8501,0.4976000936548818,0,0.0,4317,4184,2142,708,713,698,729,745,685,703,682,696,8501,15.078226043898747,4.999387926570701,9.999999989287783,19.999999907989697,8501,-4.7149365374478144e-08,1.0462566705447165e-07,-2.0794222166387044e-07,1.0919129600495125e-07,8501,3.7150626500740077e-09,2.176241475393555e-09,1.2658841924591364e-12,1.1923083544821076e-08,17084,17084,1,1,74226d170d07cae2c7b6dd5a3249ef3046caf455c939122f67bf0f66d03c43d8,75.64626059995499,1696.3583709000377
23,0.06367824088107839,0.6003942591279662,0.8932458763986636,0.7529649951161286,0.6901686333788241,8483,0.49654647623507375,8601,0.5034535237649262,0,0.0,4266,4335,2168,759,695,683,685,740,730,692,738,711,8601,14.959888340424202,4.999838999237061,9.999999995275685,19.999999913884857,8601,-4.46473005564335e-08,1.0476356065665024e-07,-2.024342542483737e-07,1.152750783717238e-07,8601,3.7249317774782534e-09,2.178779018268301e-09,1.2221478408594347e-12,1.2447117338915656e-08,17084,17084,1,1,c042a6b22aacc9a63ac78f6870ee029a38623a34f606a019d4b42ea83e97c1f8,76.23330010008067,1772.7298592000734
24,0.05988382293577357,0.5935428839694198,0.8909564755006839,0.7486553089927328,0.6780478029228088,8584,0.5024584406462187,8500,0.4975415593537813,0,0.0,4318,4182,2097,675,737,710,758,701,693,725,722,682,8500,15.079999952770764,4.99935985535648,9.999999999096426,19.99999990373435,8500,-4.722923404689455e-08,1.0445105102949324e-07,-2.127465670298534e-07,1.0867354660604178e-07,8500,3.6995386461768165e-09,2.152381847544908e-09,7.755789768787875e-13,1.157521391516809e-08,17084,17084,1,1,670698fed02582844482c7d018dbec37bd6961aac6b024d11d261ca135fc74f0,76.31443550006952,1849.2006576000713
25,0.056252703623633785,0.5941995581176275,0.8800834841574204,0.7389628605379353,0.6565278037817994,8505,0.4978342308592835,8579,0.5021657691407164,0,0.0,4232,4347,2056,751,765,688,715,734,713,711,730,716,8579,14.932975826970488,4.999550652461725,10.000000003692815,19.999999906532942,8579,-4.4343186127835194e-08,1.0478152278192526e-07,-2.1334815158979836e-07,1.3137435317389645e-07,8579,3.6892811673280606e-09,2.1845332731360675e-09,1.2630157769132667e-12,1.1351453478205416e-08,17084,17084,1,1,666f8476beea57c12bcfd286a5a4bc0aa8e586853b360ffad3c9385a798fa810,76.11920320009813,1925.4916037000949
